"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X1.009__419.05493000000001__.M.Na..__Unknown",-0.61122,0.21365,-1.4088,0.18421,0.45657,-4.4745
"X6.138__299.16370000000001__.M.H..__w.o.MS2.MLS002154028.01.Trimeprazine.tartrate4330.99.8",1.1729,0.12509,1.4034,0.18579,0.45657,-4.4785
"X1.146__115.02448__.M.H..__w.o.MS2.5.Fluro.2.pyrimidone",0.28111,-0.073335,1.402,0.18618,0.45657,-4.4795
"X0.577__397.98815999999999__.M.H..__Unknown",0.37871,-0.16737,1.4008,0.18654,0.45657,-4.4804
"X2.905__234.20707999999999__.M.H..__Unknown",0.2726,0.16654,1.3964,0.18784,0.45663,-4.4836
"X4.349__262.05333999999999__.M.H..__w.o.MS2.Phosphotyrosine",0.30669,-0.17151,1.3864,0.1908,0.45663,-4.4909
"X2.246__242.10068999999999__.M.Na..__w.o.MS2.Zeatin",-0.36816,-0.11905,-1.3859,0.19094,0.45663,-4.4913
"X0.58__258.90069999999997__.M.Na..__Unknown",-0.26877,-0.22324,-1.384,0.19152,0.45663,-4.4927
"X6.806__250.08751000000001__.M.H..__w.o.MS2.MLS001074296.01.2.Phenyl.4.quinolinecarboxylic.acid132.60.5",-1.9569,-0.7058,-1.3765,0.19377,0.45663,-4.4981
"X0.58__299.97570999999999__.M.K..__Unknown",-0.5237,-0.085029,-1.372,0.19513,0.45663,-4.5014
"X4.852__331.22494999999998__.M.H..__w.o.MS2.NCGC00180485.03_C21H32O4_.5beta.8alpha.9beta.10alpha.13alpha..18.Methoxy.18.oxokauran.17.oic.acid",0.28505,0.16692,1.3708,0.19547,0.45663,-4.5022
"X7.585__360.32657__.M.Na..__w.o.MS2.phenylethylamide.359",0.62919,-0.73497,1.3707,0.19551,0.45663,-4.5023
"X0.615__256.00081999999998__.M.H..__w.o.MS2.methyl.2...2.3.dihydroxybenzoyl.amino..3.hydroxypropanoate",0.47779,0.20354,1.3689,0.19605,0.45663,-4.5036
"X1.009__102.05475__.M.H..__w.o.MS2.1.Aminocyclopropane.1.carboxylic.acid..LC.ESI.QTOF..MS2..CE",-0.26709,-0.0091662,-1.3662,0.19688,0.45663,-4.5055
"X6.062__249.18491__.M.H..__w.o.MS2.NCGC00380110.01_C16H26O3_1.Propanone..3.hydroxy.1...1R.2R.4aR.6S.8aS..1.2.4a.5.6.7.8.8a.octahydro.2.hydroxy.1.2.6.trimethyl.1.naphthalenyl..",0.42103,0.1347,1.3618,0.19824,0.4574,-4.5088
"X5.027__443.24484000000001__.M.H..__w.o.MS2.6.8.dihydroxy.2.2.4.4.tetramethyl.7..3.methylbutanoyl..9..2.methylpropyl..9H.xanthene.1.3.dione",0.52595,0.16207,1.354,0.20063,0.4605,-4.5143
"X4.349__247.09496999999999__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",0.30978,0.04422,1.3403,0.20491,0.46743,-4.5241
"X4.147__223.13869__.M.H..__w.o.MS2.Unknown..carbon.number.13...PlaSMA.ID.849",0.34113,-0.16861,1.3291,0.20847,0.46743,-4.5321
"X4.492__258.06673999999998__.M.H..__w.o.MS2.Pesticide3_Thiobencarb_C12H16ClNOS_S..4.Chlorobenzyl..diethylcarbamothioate",0.28628,-0.4682,1.3217,0.21086,0.46743,-4.5374
"X3.993__191.08327__.M.H..__w.o.MS2.3.methyl.3.4.dihydro.1H.1.4.benzodiazepine.2.5.dione",-0.35443,-0.2191,-1.3166,0.2125,0.46743,-4.5409
"X6.078__302.31317000000001__.M.H..__w.o.MS2.MLS001066334.01.D.erythro.Dihydrosphingosine764.22.7",0.50354,0.078964,1.3156,0.21285,0.46743,-4.5417
"X0.579__274.88242000000002__.M.K..__Unknown",-0.53184,-0.035915,-1.3129,0.21372,0.46743,-4.5436
"X0.666__219.02705__.M.K..__w.o.MS2.THEOBROMINE",0.88259,1.127,1.3111,0.21429,0.46743,-4.5448
"X1.01__91.021559999999994__.M.CH3OH.H..__Unknown",-0.33699,-0.024048,-1.3111,0.21432,0.46743,-4.5449
"X1.12__156.07756000000001__.M.H..__w.o.MS2.Histidine",0.42968,-0.15388,1.311,0.21434,0.46743,-4.5449
"X5.975__310.23257000000001__.M.CH3OH.H..__w.o.MS2.Melophlin.M",0.51942,-1.0529,1.3084,0.21518,0.46743,-4.5467
"X4.664__249.12031999999999__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",0.27927,-0.15533,1.308,0.21534,0.46743,-4.5471
"X1.632__177.95822000000001__.M.H..__Unknown",0.47961,-0.030087,1.305,0.21631,0.46743,-4.5491
"X3.43__345.14542__.M.H..__w.o.MS2.MLS001139277.01..2S..5.oxo.1..3.oxo.1H.2.benzofuran.1.yl..N..oxolan.2.ylmethyl.pyrrolidine.2.carboxamide",0.46996,-0.14443,1.2959,0.21932,0.47165,-4.5555
"X4.943__241.11547999999999__.M.H..__w.o.MS2.Dictazoline.E",0.25968,0.22302,1.2904,0.22118,0.47334,-4.5593
"X3.444__350.11617999999999__.M.H..__w.o.MS2.MMV688889",1.9738,-0.66736,1.2816,0.22415,0.47518,-4.5655
"X0.921__84.04513__.M.H.H2O..__Unknown",0.38241,-0.47189,1.2815,0.22418,0.47518,-4.5655
"X0.895__136.06218000000001__.M.H..__w.o.MS2.Adenine..CE0..GFFGJBXGBJISGV.UHFFFAOYSA.N",0.82674,-1.5193,1.2557,0.23306,0.48751,-4.5833
"X4.724__446.16519__.M.2H.2.__w.o.MS2.1..3..2.3.dihydrobenzo.b..1.4.dioxin.6.yl..7.hydroxy.2.methyl.4.oxo.6.propyl.4H.chromen.8.yl..N.N.dimethylmethanaminium.chloride",2.2968,-1.2411,1.2551,0.2333,0.48751,-4.5837
"X4.648__350.11606__.M.2H.2.__w.o.MS2.MMV688889",1.7675,0.36501,1.2494,0.2353,0.48751,-4.5876
"X2.434__243.05409__.M.K..__w.o.MS2.TRYPTOPHAN",-0.26476,0.046488,-1.2486,0.23556,0.48751,-4.5881
"X0.582__411.03881999999999__.M.Na..__Unknown",-0.57039,-0.01951,-1.2474,0.23601,0.48751,-4.589
"X0.788__252.92823999999999__.M.H..__Unknown",-0.81112,-0.12757,-1.2457,0.2366,0.48751,-4.5901
"X1.61__268.10373__.M.H..__Adenosine..LC.ESI.QTOF..MS2..CE",1.0298,-0.98904,1.2391,0.23896,0.49008,-4.5946
"X1.008__323.06787000000003__.M.H..__w.o.MS2.3.4.DIMETHOXYDALBERGIONE",-0.62108,0.32344,-1.2331,0.24111,0.49188,-4.5987
"X1.457__414.08483999999999__.M.H..__Unknown",-0.71947,-0.23617,-1.2305,0.24205,0.49188,-4.6005
"X6.813__376.32330000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",0.41731,-0.47039,1.2233,0.24463,0.49485,-4.6052
"X4.421__287.15935999999999__.M.H..__w.o.MS2.2..1.hydroxy.1.methoxy.3.methylbutyl..6.methyl.5H..1.3.dioxolo.4.5.c.pyridin.4.one",0.31035,-0.031009,1.2167,0.24705,0.49747,-4.6097
"X6.781__337.24032999999997__.M.H..__w.o.MS2.bis.2..pyridin.3.yl.piperidin.1.yl.methane",0.50903,-0.22846,1.2056,0.25114,0.50343,-4.6171
"X1.61__136.06087__.M.H..__Adenine..LC.ESI.QTOF..MS2..CE",0.84168,-0.84945,1.1976,0.25416,0.50693,-4.6224
"X1.574__146.06030000000001__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",-0.41938,-0.84891,-1.1924,0.2561,0.50693,-4.6259
"X1.088__177.94945__.M.H..__Unknown",-0.5673,-0.17366,-1.1918,0.25633,0.50693,-4.6263
"X2.607__137.07096999999999__.M.H..__w.o.MS2.N.Methylnicotinamide..CE0..ZYVXHFWBYUDDBM.UHFFFAOYSA.N",0.25825,-0.42887,1.1863,0.25843,0.50882,-4.6299
"X6.807__400.16843__.M.K..__w.o.MS2.colchicine",-1.2927,-0.62948,-1.179,0.2612,0.51199,-4.6347
"X5.68__435.33566000000002__.M.H..__w.o.MS2.Unknown..carbon.number.30...PlaSMA.ID.2370",-1.4287,-0.31203,-1.1724,0.26374,0.5147,-4.639
"X6.442__427.07104__.M.K..__Unknown",0.49837,-3.2291,1.1614,0.26801,0.52073,-4.6461
"X0.611__99.093209999999999__.M.H..__Unknown",0.44022,0.3485,1.1563,0.27001,0.52125,-4.6495
"X0.582__284.00042999999999__.M.Na..__Unknown",-0.25608,-0.18683,-1.1541,0.27087,0.52125,-4.6509
"X0.514__166.96071000000001__.M.H..__Unknown",-0.30385,-0.59938,-1.1518,0.2718,0.52125,-4.6524
"X1.011__321.08443999999997__.M.Na..__w.o.MS2.MMV010764",-2.0014,-0.30491,-1.1445,0.2747,0.52351,-4.6571
"X6.539__347.10516000000001__.M.H..__w.o.MS2.Oryzalin",0.6828,0.96558,1.1428,0.27535,0.52351,-4.6581
"X1.456__86.097279999999998__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.6",-0.23176,-0.085124,-1.139,0.2769,0.52421,-4.6606
"X6.14__286.32269000000002__.M.H..__Unknown",0.41729,-0.5649,1.1287,0.28102,0.52901,-4.6671
"X0.904__189.12459000000001__.M.H..__w.o.MS2.N6.Acetyl.L.lysine..CE0..DTERQYGMUDWYAZ.ZETCQYMHSA.N",0.61438,-1.758,1.1241,0.28291,0.52901,-4.6701
"X7.883__521.38726999999994__.M.H..__Unknown",0.43045,0.51348,1.1238,0.28301,0.52901,-4.6702
"X6.479__295.23615000000001__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1528",0.41865,-0.38474,1.1206,0.28432,0.52923,-4.6722
"X1.076__124.039__.M.H..__Isonicotinic.acid..LC.ESI.QTOF..MS2..CE",0.53362,-1.421,1.108,0.28951,0.53374,-4.6802
"X3.853__418.14182__.M.Na..__w.o.MS2.Atalaphylline",-1.1676,-1.5644,-1.107,0.28997,0.53374,-4.6809
"X6.616__385.17764__.M.H..__w.o.MS2..4aR..5.hydroxy.6.methoxy.1.1.dimethyl.7.propan.2.yl.2.3.4.9.10.10a.hexahydrophenanthrene.4a.carboxylic.acid",0.37398,0.2347,1.106,0.29037,0.53374,-4.6815
"X0.986__267.02999999999997__.M.Na..__Unknown",-0.49884,0.23382,-1.0998,0.29295,0.53627,-4.6853
"X6.01__387.19376__.M.H..__w.o.MS2.2..4a.methyl.8.methylidene.4..3.methylpentanoyloxy..1.2.3.4.5.6.7.8a.octahydronaphthalen.2.yl.prop.2.enoic.acid",0.43978,-0.033951,1.0952,0.29489,0.537,-4.6882
"X7.068__523.32488999999998__.M.Na..__w.o.MS2.4...5..5.hydroxy.3.....2Z..2.methylbut.2.enoyl.oxy.methyl.pentyl..8a..hydroxymethyl..5.6.dimethyl.3.4.4a.5.6.7.8.8a.octahydronaphthalen.1.yl.methoxy..4.oxobutanoic.acid",-0.51393,0.22143,-1.0888,0.29759,0.537,-4.6922
"X0.896__158.95164__.M.H.H2O..__Unknown",0.44786,-0.087782,1.0887,0.29763,0.537,-4.6922
"X0.708__365.11212__.M.Na..__Melibiose",1.2029,-3.2135,1.0874,0.2982,0.537,-4.693
"X1.009__519.01464999999996__.M.H..__Unknown",-0.66104,-0.18355,-1.0569,0.31135,0.55325,-4.7117
"X1.038__308.09334999999999__.M.H..__w.o.MS2.Glutathione..reduced.",0.90928,-2.7511,1.0534,0.31288,0.55325,-4.7138
"X6.676__485.12228__.M.Na..__Hispiduloside",0.57481,-6.0789,1.051,0.3139,0.55325,-4.7152
"X0.986__168.99323999999999__.M.H..__w.o.MS2.Phosphoenolpyruvic.acid",0.32646,0.059891,1.0481,0.31519,0.55325,-4.7169
"X1.009__104.05304__.M.H..__Unknown",-0.42117,-0.19361,-1.048,0.31523,0.55325,-4.717
"X6.866__303.23259999999999__.M.H..__w.o.MS2.Kaurenic.acid",0.77975,0.58815,1.0468,0.3158,0.55325,-4.7178
"X2.511__132.10147000000001__.M.H..__w.o.MS2.Leucine",0.3734,-0.017394,1.0446,0.31676,0.55325,-4.7191
"X3.182__186.18600000000001__.M.H..__Unknown",0.47018,0.22031,1.0436,0.31721,0.55325,-4.7197
"X4.792__144.13963000000001__.M.H..__Unknown",-0.64212,-0.36259,-1.0349,0.3211,0.55465,-4.7249
"X6.847__307.20605__.M.Na..__w.o.MS2..1R.3S.5S..8.methyl.8.azabicyclo.3.2.1.octan.3.yl.3.hydroxy.2.phenylpropanoate",-0.57,0.58149,-1.0346,0.32122,0.55465,-4.725
"X0.878__72.080569999999994__.M.H..__w.o.MS2.Pyrrolidine..CE0..RWRDLPDLKQPQOW.UHFFFAOYSA.N",-0.24372,-0.68261,-1.0334,0.32177,0.55465,-4.7258
"X0.72__113.00005__.M.H..__Unknown",-0.71364,-0.4771,-1.0262,0.32502,0.55807,-4.73
"X0.579__367.96352999999999__.M.K..__Unknown",-0.35071,-0.22806,-1.0217,0.32702,0.55935,-4.7327
"X4.578__264.23361__.M.H..__w.o.MS2.NCGC00385952.01_C15H26O_1.7.Dimethyl.7..4.methyl.3.penten.1.yl.bicyclo.2.2.1.heptan.2.ol",-0.56383,-0.77315,-1.0146,0.33028,0.56214,-4.7369
"X6.081__186.18584000000001__.M.H..__Unknown",-0.58194,-0.65536,-1.0126,0.33119,0.56214,-4.738
"X0.581__407.01718__.M.H..__w.o.MS2.Methyl.Deoxycholate",0.54646,-0.20341,1.0063,0.33411,0.56492,-4.7417
"X7.016__354.17340000000002__.M.H..__w.o.MS2.MLS002695993.01.35661.60.0",1.8395,-1.2257,0.9994,0.33729,0.56669,-4.7457
"X6.403__338.22640999999999__.M.H..__w.o.MS2.Lobeline.Hydrochloride",0.30826,0.0099772,0.9958,0.33897,0.56669,-4.7478
"X5.417__353.15726000000001__.M.H..__w.o.MS2.4.decyl.3.hydroxy.5.oxooxolane.2.3.dicarboxylic.acid",-1.7305,-3.582,-0.99575,0.33899,0.56669,-4.7478
"X8.786__561.46898999999996__.M.Na..__Unknown",0.40093,0.42429,0.99237,0.34057,0.56718,-4.7498
"X6.46__214.22044__.M.H..__Unknown",-0.2816,-0.025526,-0.96963,0.35133,0.58292,-4.7628
"X0.579__413.96123999999998__.M.H..__Unknown",0.31227,-0.059606,0.96083,0.35556,0.58773,-4.7677
"X7.034__351.32303000000002__.M.H..__Unknown",-1.0533,-0.12171,-0.95041,0.36062,0.59271,-4.7735
"X4.953__241.142__.M.H..__w.o.MS2.Imiquimod",-0.33576,-0.19425,-0.94912,0.36124,0.59271,-4.7743
"X2.672__136.06525__.M.H..__Adenine..LC.ESI.QTOF..MS2..CE",0.77888,-2.5886,0.94148,0.36499,0.59664,-4.7785
"X1.008__352.02377000000001__.M.H..__w.o.MS2.6.chloro.4.5.7.trihydroxy.9.10.dioxoanthracene.2.carboxylic.acid",-0.39503,0.31589,-0.93656,0.36741,0.59807,-4.7812
"X4.648__540.18829000000005__.M.H..__Unknown",1.2241,0.022237,0.93424,0.36856,0.59807,-4.7825
"X0.988__254.99437__.M.H..__Unknown",0.47187,0.31014,0.92954,0.37089,0.59966,-4.7851
"X6.812__336.32754999999997__.M.H.H2O..__Unknown",1.5339,-4.0831,0.92475,0.37328,0.60132,-4.7877
"X0.928__183.91463999999999__.M.H..__Unknown",-0.81035,-0.19748,-0.90462,0.38343,0.61544,-4.7985
"X0.682__184.07486__.M.H..__w.o.MS2.Phosphocholine",-0.79636,-1.7989,-0.89734,0.38715,0.61719,-4.8024
"X0.737__276.99448000000001__.M.H..__Unknown",0.3984,1.348,0.89703,0.38731,0.61719,-4.8026
"X2.672__298.10785__.M.H..__5..S.Methylthioadenosine..LC.ESI.QTOF..MS2..CE",0.94173,-2.7698,0.89288,0.38944,0.61836,-4.8048
"X6.636__469.14159999999998__.M.H..__w.o.MS2.Unknown..carbon.number.20...PlaSMA.ID.2546",0.32613,-0.22458,0.88149,0.39533,0.62331,-4.8108
"X2.262__120.04451__.M.H..__Unknown",-0.20459,-0.015269,-0.88044,0.39588,0.62331,-4.8113
"X5.942__435.21643__.M.K..__w.o.MS2.76.25.5",0.51956,0.36085,0.86954,0.40158,0.62331,-4.817
"X3.095__162.03931__.M.H..__Unknown",-0.34689,-0.38164,-0.86919,0.40176,0.62331,-4.8172
"X2.519__169.04911999999999__.M.H..__w.o.MS2.2.6.Dimethoxyquinone",0.38089,0.33622,0.86733,0.40274,0.62331,-4.8181
"X0.936__258.10955999999999__.M.H..__w.o.MS2.sn.Glycero.3.phosphocholine..LC.ESI.QTOF..MS2..CE",0.61679,-1.3732,0.8651,0.40391,0.62331,-4.8193
"X5.958__332.33548000000002__.M.H..__Unknown",0.19418,-0.079029,0.86455,0.4042,0.62331,-4.8196
"X6.459__236.20265000000001__.M.Na..__Unknown",-0.19424,0.24312,-0.86417,0.4044,0.62331,-4.8198
"X0.579__451.92700000000002__.M.K..__Unknown",-0.62488,-0.25502,-0.86263,0.40522,0.62331,-4.8206
"X6.691__228.24010999999999__.M.H..__Unknown",0.18787,-0.2667,0.85778,0.40779,0.62508,-4.8231
"X4.291__146.06102000000001__.M.H.H2O..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.33767,0.74608,0.84903,0.41245,0.62833,-4.8275
"X6.606__462.30016999999998__.M.H..__Unknown",0.28141,-0.20658,0.84436,0.41495,0.62833,-4.8299
"X3.093__114.03863__.M.H..__Unknown",-0.18181,-0.081625,-0.84359,0.41536,0.62833,-4.8303
"X6.228__235.17054999999999__.M.H..__w.o.MS2.Isocurcumenol",0.1964,-0.2335,0.8432,0.41558,0.62833,-4.8305
"X5.061__422.17282__.M.H..__w.o.MS2..MLS001141386.01..2S..2..3...10aS..1.3.dioxo.10.10a.dihydro.5H.imidazo.1.5.b.isoquinolin.2.yl.propanoylamino..3.phenylpropanoic.acid.",-0.9324,-2.4466,-0.83725,0.41878,0.63102,-4.8335
"X2.379__329.06792999999999__.M.H..__w.o.MS2.aflatoxin.G1",-0.51965,0.97665,-0.82608,0.42484,0.63799,-4.839
"X0.717__157.06164999999999__.M.H.H2O..__Unknown",-1.6104,-4.3049,-0.81804,0.42925,0.64242,-4.843
"X8.902__311.25742000000002__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",0.55387,-0.041983,0.81066,0.43331,0.64632,-4.8466
"X8.208__507.41208__.M.H..__w.o.MS2.Valactamide.A.putative",0.53068,0.46353,0.7999,0.43929,0.65303,-4.8518
"X6.675__501.08786__.M.K..__w.o.MS2.6...6.8.dihydroxy.7.methoxy.3.methyl.1.oxo.3.4.dihydroisochromen.4.yl.oxy..4.8.dihydroxy.7.methoxy.3.methyl.3.4.dihydroisochromen.1.one",-0.37716,-5.3623,-0.79119,0.44416,0.65593,-4.856
"X6.063__229.11754999999999__.M.H..__w.o.MS2.Proline.hydroxyproline",0.49846,-0.79347,0.79113,0.44419,0.65593,-4.856
"X0.77__176.09348__.M.H..__Unknown",-0.55237,-3.0684,-0.77953,0.45074,0.66337,-4.8615
"X0.58__122.92574__.M.H..__Unknown",-0.25515,0.013782,-0.77643,0.4525,0.66376,-4.863
"X4.651__362.09793000000002__.M.2H.2.__w.o.MS2.Moguisteine",0.88779,-0.12758,0.77044,0.45591,0.66558,-4.8658
"X5.377__113.06165__.M.H..__w.o.MS2.1.2.Cyclohexanedione",-0.21423,-0.12097,-0.76898,0.45674,0.66558,-4.8665
"X1.289__136.07607999999999__.M.H..__w.o.MS2.3..Aminoacetophenone",0.17804,-0.71745,0.76417,0.4595,0.6674,-4.8687
"X1.01__58.994990000000001__.M.H..__Unknown",-0.14631,-0.099085,-0.76123,0.46119,0.66767,-4.8701
"X7.279__346.25882000000001__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1904",0.38644,-0.37632,0.75378,0.46548,0.66978,-4.8735
"X0.684__97.028559999999999__.M.H..__w.o.MS2.Propionic.acid",0.40657,-0.0048957,0.75346,0.46567,0.66978,-4.8737
"X0.605__364.05880999999999__.M.H..__w.o.MS2.Guanosine.5..monophosphate..LC.ESI.QTOF..MS2..CE",0.21235,0.11553,0.74799,0.46884,0.67216,-4.8762
"X1.647__156.07687000000001__.M.H..__w.o.MS2.L.Histidine..CE0..HNDVDQJCIGZPNO.YFKPBYRVSA.N",-0.29049,-0.15405,-0.73284,0.4777,0.68013,-4.883
"X0.571__246.03334000000001__.M.Na..__Unknown",0.15786,0.059648,0.73126,0.47863,0.68013,-4.8837
"X2.993__160.13328999999999__.M.H..__w.o.MS2.4.aminovaleric.acid.betaine..CE0..RXHVPPWXTMHWGY.UHFFFAOYSA.N",0.28381,0.13155,0.72961,0.4796,0.68013,-4.8844
"X3.092__434.07135__.M.H..__w.o.MS2.MMV676528",0.37778,-0.66897,0.72801,0.48054,0.68013,-4.8852
"X6.21__253.22301999999999__.M.H..__w.o.MS2.MLS002639189.01.",0.30913,-0.070296,0.72201,0.4841,0.68113,-4.8878
"X0.579__481.94720000000001__.M.H..__Unknown",0.24217,-0.21323,0.72161,0.48433,0.68113,-4.888
"X0.482__112.11212999999999__.M.H..__Unknown",-0.82845,1.5991,-0.71489,0.48832,0.68358,-4.8909
"X1.459__154.08447000000001__.M.Na..__w.o.MS2.Dopamine..CE0..VYFYYTLLBUKUHU.UHFFFAOYSA.N",-0.2111,-0.0044849,-0.7135,0.48915,0.68358,-4.8915
"X1.153__163.01883000000001__.M.H..__Unknown",0.31409,0.14267,0.70866,0.49204,0.68482,-4.8937
"X7.569__376.30083999999999__.M.K..__Unknown",0.49145,-0.61396,0.70684,0.49314,0.68482,-4.8944
"X4.771__392.11380000000003__.M.2H.2.__w.o.MS2..MLS001140588.01.N..3..3.4.dimethoxyphenyl..4.oxochromen.2.yl.furan.2.carboxamide.",0.74948,-1.6368,0.69284,0.50157,0.69436,-4.9005
"X1.009__74.06__.M.H..__w.o.MS2.N.N.Dimethylformamide",-0.34012,-1.4275,-0.68239,0.50793,0.70097,-4.9049
"X7.533__339.29074000000003__.M.H..__Unknown",0.17723,0.43683,0.65169,0.52686,0.72484,-4.9175
"X3.089__388.07407000000001__.M.K..__Unknown",1.0589,-1.5407,0.6485,0.52885,0.72533,-4.9188
"X1.611__294.15420999999998__.M.H..__w.o.MS2.N.Fructosyl.isoleucine..PlaSMA.ID.1496",-0.61575,0.85279,-0.63625,0.53654,0.7336,-4.9236
"X0.58__448.02573000000001__.M.H..__Unknown",0.24458,0.2708,0.62615,0.54292,0.73542,-4.9276
"X0.591__138.06654__.M.H.H2O..__w.o.MS2.MLS001148230.01.......Chlorpheniramine.maleate.salt",0.10653,0.038841,0.62583,0.54312,0.73542,-4.9277
"X4.572__169.12546__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.387",0.28937,-0.034726,0.62445,0.544,0.73542,-4.9283
"X1.456__132.10356__.M.H..__Leucine",-0.13876,0.04647,-0.62364,0.54451,0.73542,-4.9286
"X4.08__251.08992000000001__.M.H..__w.o.MS2.NCGC00179979.02.6..3.hydroxybutan.2.yl..5..hydroxymethyl..4.methoxypyran.2.one",0.20149,-0.1179,0.59713,0.56149,0.75606,-4.9386
"X3.853__220.09952999999999__.M.H..__w.o.MS2.Aniracetam",0.51469,0.031476,0.58963,0.56635,0.75941,-4.9414
"X1.459__263.04498000000001__.M.H..__w.o.MS2.Cadaverine.Tartrate",0.10964,-0.18934,0.58701,0.56805,0.75941,-4.9424
"X6.194__277.18047999999999__.M.H..__w.o.MS2.6.Shogaol",0.19183,-0.30015,0.58536,0.56913,0.75941,-4.943
"X0.579__351.98876999999999__.M.Na..__Unknown",-0.1391,-0.35466,-0.55922,0.58628,0.77994,-4.9523
"X0.58__429.93588__.M.H..__Unknown",0.18779,-0.0034045,0.55484,0.58917,0.78094,-4.9538
"X0.823__224.93935999999999__.M.H..__Unknown",0.38866,0.0072004,0.55083,0.59184,0.78094,-4.9552
"X1.876__206.13831999999999__.M.H..__w.o.MS2.AZELAIC.ACID",-0.1529,-0.016989,-0.55011,0.59232,0.78094,-4.9555
"X2.526__316.21814000000001__.M.H..__w.o.MS2.NCGC00381331.01_C16H26O5_Pentanoic.acid..3.methyl...5.hydroxy.3..hydroxymethyl..6..1.methylethyl..2.oxo.3.cyclohexen.1.yl.ester",0.22853,0.024071,0.54164,0.59796,0.78442,-4.9584
"X3.088__372.10061999999999__.M.Na..__w.o.MS2.Berberine.hydrochloride",-0.36657,-0.57816,-0.54083,0.5985,0.78442,-4.9586
"X0.586__196.03073000000001__.M.H..__w.o.MS2.N.Methylbenzylamine.Hydrochloride",-0.1455,0.28184,-0.53024,0.6056,0.79138,-4.9622
"X1.073__83.060940000000002__.M.H..__w.o.MS2.2.Methylimidazole",-0.083351,0.018897,-0.5108,0.61874,0.80355,-4.9686
"X3.12__202.18088__.M.H..__Unknown",0.19946,-0.086687,0.50742,0.62104,0.80355,-4.9696
"X0.581__345.97512999999998__.M.H..__Unknown",0.1027,0.11398,0.50737,0.62107,0.80355,-4.9697
"X0.981__96.007580000000004__.M.H..__Unknown",-0.094905,0.019877,-0.50577,0.62216,0.80355,-4.9702
"X5.493__279.09369__.M.H..__Triphenylphosphine.oxide",0.11512,-0.23193,0.49757,0.62776,0.8063,-4.9728
"X1.482__113.10822__.M.H..__Unknown",-0.17501,-0.12764,-0.4947,0.62972,0.8063,-4.9737
"X6.147__327.09116__.M.H..__w.o.MS2.Vicine",0.23755,0.3695,0.49466,0.62975,0.8063,-4.9737
"X7.025__351.24707000000001__.M.H..__w.o.MS2.Unknown..carbon.number.21...PlaSMA.ID.1929",-0.27697,0.029172,-0.48571,0.6359,0.81168,-4.9764
"X8.272__549.42273__.M.H..__Unknown",0.17308,0.3365,0.48322,0.63762,0.81168,-4.9772
"X0.428__136.93093999999999__.M.H..__Unknown",-0.30451,0.04529,-0.47367,0.64422,0.81774,-4.9801
"X7.569__338.34433000000001__.M.H..__w.o.MS2.Erucamide",0.13668,-0.81004,0.46792,0.64821,0.82045,-4.9818
"X7.534__533.21123999999998__.M.H..__Unknown",0.15067,0.40969,0.46423,0.65077,0.82135,-4.9829
"X8.613__379.33453__.M.H..__Unknown",0.1934,0.74156,0.45369,0.65813,0.82827,-4.986
"X0.676__497.04827999999998__.M.H..__Unknown",0.60286,1.6931,0.45014,0.66062,0.82905,-4.987
"X2.838__384.12860000000001__.M.H..__w.o.MS2.1.hydroxy.4...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxynaphthalene.2.carboxylic.acid",0.36842,-1.1181,0.43992,0.66779,0.83569,-4.9899
"X6.098__98.985680000000002__.M.H..__Unknown",-0.11523,-0.011677,-0.42807,0.67617,0.84378,-4.9931
"X0.785__156.07559000000001__.M.H..__w.o.MS2.3..1.Pyrazolyl..alanine",-0.17979,-0.018172,-0.41859,0.68289,0.84978,-4.9957
"X7.225__179.10856999999999__.M.H..__w.o.MS2.MLS001065600.01.",0.11189,0.64506,0.40972,0.68921,0.85431,-4.998
"X4.92__336.21679999999998__.M.H..__Unknown",0.14322,-1.45,0.40808,0.69039,0.85431,-4.9984
"X7.126__545.40197999999998__.M.H..__Unknown",0.16005,-0.4986,0.39277,0.70136,0.86385,-5.0023
"X6.442__411.09656__.M.Na..__Unknown",0.21637,-3.7514,0.39189,0.702,0.86385,-5.0026
"X2.247__258.07211000000001__.M.K..__w.o.MS2.Orbencarb..LC.ESI.ITFT..MS2..CE",-0.10324,-0.11075,-0.38861,0.70436,0.86435,-5.0034
"X0.84__204.12270000000001__.M.H..__w.o.MS2.Acetylcarnitine",0.23082,-1.5069,0.3824,0.70884,0.86744,-5.0049
