"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X7.223__295.2038__.M.H..__w.o.MS2.ISOPALMITIC.ACID",0.74843,-0.25263,1.0912,0.30684,0.74612,-4.5916
"X5.027__443.24484000000001__.M.H..__w.o.MS2.6.8.dihydroxy.2.2.4.4.tetramethyl.7..3.methylbutanoyl..9..2.methylpropyl..9H.xanthene.1.3.dione",0.56681,0.30112,1.0821,0.31061,0.74612,-4.592
"X0.852__154.94202999999999__.M.H..__Unknown",-0.41896,0.66541,-1.08,0.31147,0.74612,-4.5921
"X4.174__249.12058999999999__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",0.53254,-0.070393,1.0729,0.3145,0.74612,-4.5924
"X2.262__120.04451__.M.H..__Unknown",-0.35312,-0.082627,-1.0685,0.31634,0.74612,-4.5926
"X6.188__346.33013999999997__.M.H..__w.o.MS2.icos.19.ene.1.2.4.triol",0.4262,-1.1386,1.0675,0.31678,0.74612,-4.5927
"X0.591__500.03298999999998__.M.Na..__Unknown",0.65356,-1.6703,1.0614,0.31936,0.74612,-4.5929
"X0.564__224.05269000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.852",0.25733,0.025406,1.0607,0.31966,0.74612,-4.593
"X6.616__385.17764__.M.H..__w.o.MS2..4aR..5.hydroxy.6.methoxy.1.1.dimethyl.7.propan.2.yl.2.3.4.9.10.10a.hexahydrophenanthrene.4a.carboxylic.acid",0.47765,0.26464,1.0597,0.32011,0.74612,-4.593
"X1.617__136.93144000000001__.M.H..__Unknown",-0.91348,0.38773,-1.0581,0.32077,0.74612,-4.5931
"X6.21__253.22301999999999__.M.H..__w.o.MS2.MLS002639189.01.",0.30649,-0.061146,1.0558,0.32178,0.74612,-4.5932
"X1.913__184.16908000000001__.M.H..__Unknown",0.40295,-0.090992,1.0511,0.32381,0.74612,-4.5934
"X0.593__294.02681999999999__.M.H..__Unknown",0.60972,-0.20005,1.0459,0.32604,0.74612,-4.5936
"X1.459__263.19690000000003__.M.H..__w.o.MS2.7..2.hydroxypropan.2.yl..1.4a.dimethyl.2.3.4.5.6.7.8.8a.octahydronaphthalen.1.ol",-0.74954,-0.046952,-1.0443,0.32674,0.74612,-4.5937
"X6.442__411.09656__.M.Na..__Unknown",-0.81049,-4.8654,-1.0393,0.32894,0.74709,-4.5939
"X6.081__186.18584000000001__.M.H..__Unknown",-0.89794,-0.69114,-1.0356,0.33054,0.74709,-4.5941
"X4.349__247.09496999999999__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",0.25621,0.010352,1.0291,0.33341,0.74835,-4.5944
"X2.958__169.07578000000001__.M.H..__w.o.MS2.Norharman..PlaSMA.ID.382",-0.34441,0.03429,-1.0267,0.33448,0.74835,-4.5945
"X0.581__345.97512999999998__.M.H..__Unknown",0.28764,0.18955,1.0191,0.33787,0.74917,-4.5948
"X2.432__144.08080000000001__.M.H..__w.o.MS2.1.Naphthylamine",-0.30784,0.0085565,-1.0141,0.34008,0.74917,-4.5951
"X0.734__134.1172__.M.H..__Unknown",0.28767,-0.026553,1.0125,0.34082,0.74917,-4.5951
"X4.557__376.13256999999999__.M.H..__w.o.MS2.BEZ.M",-1.4606,-1.288,-1.003,0.3451,0.74917,-4.5955
"X0.58__493.00060999999999__.M.K..__Unknown",-0.52216,0.59099,-1.0019,0.34562,0.74917,-4.5956
"X1.631__175.08632__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.417",-0.60272,-0.37074,-0.99482,0.34883,0.74917,-4.5959
"X0.685__162.07615999999999__.M.H..__w.o.MS2.N.Methylglutamic.acid",0.49865,-1.1392,0.99127,0.35046,0.74917,-4.5961
"X6.442__427.07104__.M.K..__Unknown",-0.84553,-4.5079,-0.99095,0.35061,0.74917,-4.5961
"X5.757__275.16208__.M.H..__w.o.MS2.NCGC00380303.01..E..7.methylidene.10.oxo.4.propan.2.ylundec.5.enoic.acid",0.70872,-0.14525,0.98871,0.35164,0.74917,-4.5962
"X1.289__136.07607999999999__.M.H..__w.o.MS2.3..Aminoacetophenone",0.31791,-0.69319,0.98846,0.35176,0.74917,-4.5962
"X0.482__112.11212999999999__.M.H..__Unknown",-1.5638,2.35,-0.98396,0.35383,0.74998,-4.5964
"X1.008__323.06787000000003__.M.H..__w.o.MS2.3.4.DIMETHOXYDALBERGIONE",-0.41783,0.38082,-0.95856,0.36573,0.76071,-4.5975
"X6.01__387.19376__.M.H..__w.o.MS2.2..4a.methyl.8.methylidene.4..3.methylpentanoyloxy..1.2.3.4.5.6.7.8a.octahydronaphthalen.2.yl.prop.2.enoic.acid",0.45821,-0.22855,0.95652,0.3667,0.76071,-4.5975
"X6.681__521.32281__.M.H..__w.o.MS2.Poricoic.acid.A",1.0505,0.30939,0.95358,0.3681,0.76071,-4.5977
"X6.777__309.28003000000001__.M.H..__w.o.MS2.Sclareol",0.37789,0.18791,0.95301,0.36837,0.76071,-4.5977
"X3.486__240.14878999999999__.M.H..__Unknown",1.2393,-0.45765,0.95166,0.36901,0.76071,-4.5978
"X0.984__247.03163000000001__.M.H..__w.o.MS2.columbianetin",0.31566,0.099,0.94797,0.37078,0.76071,-4.5979
"X6.783__325.24169999999998__.M.H..__w.o.MS2.C19H32O4..PlaSMA.ID.1756",0.71293,-0.39667,0.94726,0.37112,0.76071,-4.5979
"X5.839__259.13198999999997__.M.H..__w.o.MS2.2.methoxy.5.methyl.3..2.methylbut.3.en.2.yl.chromen.4.one",0.73473,-0.29874,0.94083,0.37421,0.76071,-4.5982
"X4.792__144.13963000000001__.M.H..__Unknown",-0.90029,-0.19193,-0.93687,0.37613,0.76071,-4.5984
"X2.433__142.06618__.M.H..__w.o.MS2.5.Hydroxymethylcytosine",-0.31131,-0.028112,-0.93272,0.37814,0.76071,-4.5986
"X5.377__113.06165__.M.H..__w.o.MS2.1.2.Cyclohexanedione",-0.4239,-0.058393,-0.93011,0.37941,0.76071,-4.5987
"X3.087__305.09694999999999__.M.H..__w.o.MS2.N.Acetyl.Asp.Glu",-0.25584,-0.044406,-0.92993,0.3795,0.76071,-4.5987
"X7.225__179.10856999999999__.M.H..__w.o.MS2.MLS001065600.01.",-0.4255,0.45293,-0.91879,0.38496,0.76392,-4.5991
"X4.724__446.16519__.M.2H.2.__w.o.MS2.1..3..2.3.dihydrobenzo.b..1.4.dioxin.6.yl..7.hydroxy.2.methyl.4.oxo.6.propyl.4H.chromen.8.yl..N.N.dimethylmethanaminium.chloride",-0.46767,-1.7236,-0.91796,0.38536,0.76392,-4.5992
"X6.03__326.37839000000002__.M.H..__Unknown",0.60127,-1.7184,0.91612,0.38627,0.76392,-4.5992
"X2.197__144.04822999999999__.M.H..__w.o.MS2.4.Methyl.5.thiazoleethanol",-0.38487,0.036817,-0.90708,0.39075,0.7693,-4.5996
"X2.614__180.13856999999999__.M.H..__w.o.MS2.MEX_180.1383_11.9",0.39241,0.0064943,0.90351,0.39254,0.7693,-4.5998
"X4.921__533.18768__.M.2H.2.__Unknown",-1.2904,-0.67311,-0.90019,0.3942,0.7693,-4.5999
"X3.095__162.03931__.M.H..__Unknown",-0.28944,-0.24379,-0.89214,0.39825,0.77307,-4.6002
"X1.076__124.039__.M.H..__Isonicotinic.acid..LC.ESI.QTOF..MS2..CE",0.66495,-1.9531,0.88941,0.39963,0.77307,-4.6003
"X1.456__86.097279999999998__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.6",-0.24891,-0.041178,-0.88596,0.40137,0.77308,-4.6005
"X6.847__307.20605__.M.Na..__w.o.MS2..1R.3S.5S..8.methyl.8.azabicyclo.3.2.1.octan.3.yl.3.hydroxy.2.phenylpropanoate",-0.67765,0.84291,-0.88169,0.40355,0.7739,-4.6007
"X0.682__244.09419__.M.H.H2O..__w.o.MS2.Pesticide3_Carbofuran_C12H15NO3_Furadan",-1.2952,-0.55952,-0.87283,0.40808,0.77922,-4.601
"X0.738__228.96952999999999__.M.H..__Unknown",0.24654,-0.081083,0.86604,0.41158,0.78253,-4.6013
"X0.514__198.94175999999999__.M.H..__Unknown",-0.64316,-0.79985,-0.83733,0.42661,0.79875,-4.6024
"X1.805__209.09503000000001__.M.H..__w.o.MS2.MLS000069600.01.CHALCONE614.47.1",-0.35676,-1.525,-0.83445,0.42814,0.79875,-4.6025
"X1.61__136.06087__.M.H..__Adenine..LC.ESI.QTOF..MS2..CE",0.53202,-1.0249,0.82935,0.43085,0.79875,-4.6027
"X0.582__411.03881999999999__.M.Na..__Unknown",-0.41332,0.24227,-0.82507,0.43314,0.79875,-4.6029
"X0.58__329.99657999999999__.M.H..__Unknown",0.34155,-0.15635,0.82083,0.43541,0.79875,-4.6031
"X1.876__206.13831999999999__.M.H..__w.o.MS2.AZELAIC.ACID",-0.31804,0.023245,-0.82038,0.43566,0.79875,-4.6031
"X0.672__188.03769__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.532",0.85567,0.39868,0.81915,0.43632,0.79875,-4.6031
"X5.028__313.17541999999997__.M.H..__w.o.MS2.m.z.313.of.diterpene.esters..collected.from.12.deoxyphorbol.13.acetate.",0.28975,-0.28618,0.81771,0.43709,0.79875,-4.6032
"X1.61__268.10373__.M.H..__Adenosine..LC.ESI.QTOF..MS2..CE",0.72598,-1.2675,0.81651,0.43774,0.79875,-4.6032
"X6.866__303.23259999999999__.M.H..__w.o.MS2.Kaurenic.acid",0.32955,0.24113,0.81577,0.43814,0.79875,-4.6033
"X7.123__365.34528__.M.H..__w.o.MS2.Heneicosanoic.acid..21.0.",-0.62129,0.94868,-0.80059,0.44639,0.81046,-4.6038
"X4.92__336.21679999999998__.M.H..__Unknown",0.61715,-1.708,0.79551,0.44918,0.81219,-4.604
"X6.194__277.18047999999999__.M.H..__w.o.MS2.6.Shogaol",0.39098,-0.24429,0.78358,0.45576,0.82074,-4.6045
"X1.458__432.23935__.M.H.H2O..__w.o.MS2.Nakijiquinone.C",-0.35439,-0.1597,-0.7667,0.46519,0.83433,-4.6051
"X5.415__369.20459__.M.H..__w.o.MS2..1R.4aS.10aR..7..2.hydroxypropan.2.yl..1.4a.dimethyl.9.oxo.3.4.10.10a.tetrahydro.2H.phenanthrene.1.carboxylic.acid",0.40291,-0.14929,0.76063,0.46861,0.83634,-4.6053
"X0.662__296.06558__.M.K..__w.o.MS2.9.Methoxy.2.2.dimethyl.2.6.dihydro.pyrano.3.2.c.quinolin.5.one",1.0354,-0.11147,0.75633,0.47104,0.83634,-4.6055
"X8.933__381.35046__.M.H..__w.o.MS2.Brassicasterol..LC.APPI.QQ..MS2..CE",-0.45777,0.35426,-0.75468,0.47198,0.83634,-4.6055
"X1.011__77.006039999999999__.M.H..__Unknown",-0.2293,0.10371,-0.74222,0.47909,0.84027,-4.606
"X0.986__168.99323999999999__.M.H..__w.o.MS2.Phosphoenolpyruvic.acid",0.37962,-0.0087856,0.73644,0.48241,0.84027,-4.6062
"X1.459__263.04498000000001__.M.H..__w.o.MS2.Cadaverine.Tartrate",0.26154,-0.20035,0.73502,0.48322,0.84027,-4.6062
"X8.208__507.41208__.M.H..__w.o.MS2.Valactamide.A.putative",1.2653,1.0651,0.73289,0.48446,0.84027,-4.6063
"X3.992__114.03863__.M.H..__Unknown",-0.22324,0.027937,-0.73148,0.48527,0.84027,-4.6064
"X5.678__376.26067999999998__.M.H..__Unknown",0.34714,0.16558,0.72014,0.49185,0.84027,-4.6068
"X7.533__373.23192999999998__.M.H..__w.o.MS2.5..5.methoxycarbonyl.5.8a.dimethyl.2.methylidene.3.4.4a.6.7.8.hexahydro.1H.naphthalen.1.yl..3.methylpentanoic.acid",-0.45364,0.17914,-0.71294,0.49606,0.84027,-4.607
"X6.813__376.32330000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",0.37604,-0.35136,0.71085,0.49729,0.84027,-4.6071
"X4.953__241.142__.M.H..__w.o.MS2.Imiquimod",-0.45064,-0.094485,-0.70714,0.49947,0.84027,-4.6072
"X6.129__337.07611__.M.Na..__7.8.dihydroxy.5.6.dimethoxy.2.phenyl.4H.chromen.4.one",-0.64701,-3.5208,-0.70666,0.49975,0.84027,-4.6072
"X6.676__485.12228__.M.Na..__Hispiduloside",-0.56922,-7.0457,-0.70619,0.50003,0.84027,-4.6072
"X5.375__325.10736000000003__.M.K..__w.o.MS2.NCGC00169103.03_C19H18O6_Benz.3.4.anthra.1.2.b.oxirene.5.6.dione..1a.2.3.4.5b.11.11a.11b.octahydro.10.11.11a.trihydroxy.3.methyl.",-0.47531,-0.92942,-0.70551,0.50043,0.84027,-4.6073
"X6.098__98.985680000000002__.M.H..__Unknown",-0.24019,0.025074,-0.69642,0.50581,0.84027,-4.6076
"X3.853__220.09952999999999__.M.H..__w.o.MS2.Aniracetam",0.94669,-0.3937,0.69512,0.50658,0.84027,-4.6076
"X1.223__176.96213__.M.H..__Unknown",0.32786,0.53589,0.69459,0.50689,0.84027,-4.6076
"X5.679__207.6095__.M.H..__Unknown",-0.33934,-0.15465,-0.69411,0.50718,0.84027,-4.6077
"X1.009__104.05304__.M.H..__Unknown",-0.52175,-0.20382,-0.69343,0.50758,0.84027,-4.6077
"X2.838__384.12860000000001__.M.H..__w.o.MS2.1.hydroxy.4...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxynaphthalene.2.carboxylic.acid",0.50844,-1.3267,0.69217,0.50834,0.84027,-4.6077
"X0.799__146.11668__.M.H..__w.o.MS2.Acetylcholine..LC.ESI.QTOF..MS2..CE",-0.73337,0.16274,-0.68457,0.51287,0.84115,-4.608
"X6.116__356.35174999999998__.M.H..__Unknown",-0.24691,-0.19171,-0.6809,0.51508,0.84115,-4.6081
"X7.218__193.0891__.M.H..__w.o.MS2.C11H12O3..PlaSMA.ID.584",0.28291,0.23077,0.68029,0.51544,0.84115,-4.6081
"X5.975__310.23257000000001__.M.CH3OH.H..__w.o.MS2.Melophlin.M",0.47271,-0.90506,0.67553,0.5183,0.84115,-4.6083
"X0.77__176.09348__.M.H..__Unknown",-0.91473,-3.659,-0.67543,0.51836,0.84115,-4.6083
"X6.037__180.13929999999999__.M.H..__w.o.MS2..1..2.6.dimethylphenoxy.propan.2.amine.",-0.33853,-0.025337,-0.66218,0.52638,0.84406,-4.6087
"X1.585__152.05681999999999__.M.CH3OH.H..__w.o.MS2.Guanine..CE0..UYTPUPDQBNUYGX.UHFFFAOYSA.N",0.29007,-0.95246,0.66093,0.52715,0.84406,-4.6088
"X2.519__169.04911999999999__.M.H..__w.o.MS2.2.6.Dimethoxyquinone",0.32791,0.30383,0.65677,0.52969,0.84406,-4.6089
"X0.68__446.15996999999999__.M.H..__w.o.MS2.MLS001158243.01.N..2.hydroxy.2.phenylethyl..2..4..4.methoxyphenyl..2.oxochromen.7.yl.oxyacetamide",-0.81319,0.36502,-0.65578,0.53029,0.84406,-4.6089
"X5.942__435.21643__.M.K..__w.o.MS2.76.25.5",0.42314,0.42219,0.65365,0.5316,0.84406,-4.609
"X0.569__423.08483999999999__.M.H..__w.o.MS2.5.hydroxy.6.8.dimethoxy.7...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxychromen.2.one",0.22976,-0.25234,0.65165,0.53282,0.84406,-4.6091
"X7.533__339.29074000000003__.M.H..__Unknown",-0.27239,0.38742,-0.65055,0.53349,0.84406,-4.6091
"X7.368__347.29885999999999__.M.H..__w.o.MS2.3...Z..heptadec.10.enyl.benzene.1.2.diol",0.36156,0.23904,0.64362,0.53775,0.84622,-4.6093
"X5.159__540.68871999999999__.M.2H.2.__Unknown",-0.24075,0.24363,-0.64212,0.53868,0.84622,-4.6094
"X6.011__446.26711999999998__.M.H..__Unknown",0.32256,-0.29151,0.63299,0.54433,0.85047,-4.6097
"X0.666__219.02705__.M.K..__w.o.MS2.THEOBROMINE",0.53031,1.1874,0.63155,0.54522,0.85047,-4.6097
"X4.494__214.08488__.M.H..__w.o.MS2.MLS002153472.01.N.Phenylanthranilic.acid91.40.7",0.53928,-1.386,0.6172,0.55419,0.85695,-4.6102
"X7.068__523.32488999999998__.M.Na..__w.o.MS2.4...5..5.hydroxy.3.....2Z..2.methylbut.2.enoyl.oxy.methyl.pentyl..8a..hydroxymethyl..5.6.dimethyl.3.4.4a.5.6.7.8.8a.octahydronaphthalen.1.yl.methoxy..4.oxobutanoic.acid",-0.36601,0.52603,-0.6127,0.55702,0.85695,-4.6103
"X5.271__207.09741__.M.H..__w.o.MS2.3.methyl.6..2.methylpropyl.piperazine.2.5.dione",-0.37085,0.41792,-0.61123,0.55794,0.85695,-4.6103
"X1.12__156.07756000000001__.M.H..__w.o.MS2.Histidine",0.16534,-0.12257,0.5988,0.5658,0.85695,-4.6107
"X1.01__397.07754999999997__.M.H..__Unknown",-0.21193,0.55034,-0.59134,0.57055,0.85695,-4.611
"X0.692__316.98538000000002__.M.K..__Unknown",-0.54044,1.3038,-0.58983,0.57152,0.85695,-4.611
"X0.579__413.96123999999998__.M.H..__Unknown",0.28571,-0.095974,0.58872,0.57223,0.85695,-4.611
"X8.208__523.39435000000003__.M.H..__Unknown",0.4671,1.3713,0.58789,0.57275,0.85695,-4.6111
"X6.636__469.14159999999998__.M.H..__w.o.MS2.Unknown..carbon.number.20...PlaSMA.ID.2546",0.25654,-0.20708,0.5827,0.57608,0.85695,-4.6112
"X3.855__247.10905__.M.H..__w.o.MS2.MLS001066362.01.N.Acetyl.D.tryptophan",0.25571,-0.31926,0.58238,0.57628,0.85695,-4.6112
"X0.854__174.14882__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.410",0.52384,-0.23526,0.58214,0.57644,0.85695,-4.6112
"X1.084__182.08507__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.511",0.17433,-0.93354,0.57751,0.57941,0.85695,-4.6114
"X4.166__427.65363000000002__.M.2H.2.__Unknown",-1.0122,-1.247,-0.57743,0.57947,0.85695,-4.6114
"X0.591__138.06654__.M.H.H2O..__w.o.MS2.MLS001148230.01.......Chlorpheniramine.maleate.salt",0.16887,0.1109,0.57543,0.58075,0.85695,-4.6114
"X4.492__258.06673999999998__.M.H..__w.o.MS2.Pesticide3_Thiobencarb_C12H16ClNOS_S..4.Chlorobenzyl..diethylcarbamothioate",0.14952,-0.64769,0.57536,0.5808,0.85695,-4.6114
"X2.905__234.20707999999999__.M.H..__Unknown",0.16761,0.10204,0.57352,0.58199,0.85695,-4.6115
"X6.539__347.10516000000001__.M.H..__w.o.MS2.Oryzalin",-0.48391,0.61707,-0.57246,0.58267,0.85695,-4.6115
"X7.516__481.29802999999998__.M.H..__w.o.MS2.Smilagenin.Acetate",0.45856,-0.77037,0.56777,0.5857,0.85695,-4.6116
"X0.58__429.93588__.M.H..__Unknown",0.26269,0.06058,0.56711,0.58613,0.85695,-4.6117
"X0.579__481.94720000000001__.M.H..__Unknown",0.26138,-0.21941,0.55044,0.59699,0.86806,-4.6121
"X0.589__110.07162__.M.H..__Unknown",0.14817,0.11996,0.54942,0.59765,0.86806,-4.6122
"X0.577__397.98815999999999__.M.H..__Unknown",0.23158,-0.29433,0.5371,0.60575,0.87278,-4.6125
"X0.571__246.03334000000001__.M.Na..__Unknown",0.14837,-0.0024409,0.53613,0.60639,0.87278,-4.6125
"X0.575__507.05077999999997__.M.K..__w.o.MS2.ginnalin.A",0.20866,-0.0079467,0.53416,0.60769,0.87278,-4.6126
"X3.088__372.10061999999999__.M.Na..__w.o.MS2.Berberine.hydrochloride",-0.57413,-0.36733,-0.53038,0.61019,0.87278,-4.6127
"X4.291__146.06102000000001__.M.H.H2O..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",-0.22734,0.72508,-0.52954,0.61075,0.87278,-4.6127
"X0.936__258.10955999999999__.M.H..__w.o.MS2.sn.Glycero.3.phosphocholine..LC.ESI.QTOF..MS2..CE",0.52619,-1.497,0.52248,0.61543,0.87499,-4.6129
"X1.086__162.06247999999999__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.300",-0.49504,-1.173,-0.51871,0.61794,0.87499,-4.613
"X3.093__114.03863__.M.H..__Unknown",-0.14661,-0.018386,-0.5183,0.61822,0.87499,-4.613
"X7.034__351.32303000000002__.M.H..__Unknown",-0.34848,0.55667,-0.51087,0.62318,0.87653,-4.6132
"X7.569__376.30083999999999__.M.K..__Unknown",-0.40612,-0.3707,-0.50524,0.62695,0.87653,-4.6134
"X0.894__190.97855000000001__.M.H..__Unknown",-0.26455,-0.14109,-0.4991,0.63109,0.87653,-4.6135
"X5.68__435.33566000000002__.M.H..__w.o.MS2.Unknown..carbon.number.30...PlaSMA.ID.2370",0.28501,0.30106,0.49679,0.63264,0.87653,-4.6136
"X4.578__264.23361__.M.H..__w.o.MS2.NCGC00385952.01_C15H26O_1.7.Dimethyl.7..4.methyl.3.penten.1.yl.bicyclo.2.2.1.heptan.2.ol",0.32341,-0.70301,0.49257,0.6355,0.87653,-4.6137
"X7.279__346.25882000000001__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1904",-0.29697,-0.73512,-0.4919,0.63595,0.87653,-4.6137
"X6.062__249.18491__.M.H..__w.o.MS2.NCGC00380110.01_C16H26O3_1.Propanone..3.hydroxy.1...1R.2R.4aR.6S.8aS..1.2.4a.5.6.7.8.8a.octahydro.2.hydroxy.1.2.6.trimethyl.1.naphthalenyl..",0.29068,0.13111,0.49066,0.63679,0.87653,-4.6137
"X5.061__422.17282__.M.H..__w.o.MS2..MLS001141386.01..2S..2..3...10aS..1.3.dioxo.10.10a.dihydro.5H.imidazo.1.5.b.isoquinolin.2.yl.propanoylamino..3.phenylpropanoic.acid.",-0.89605,-1.5269,-0.47813,0.6453,0.87653,-4.6141
"X1.095__252.15924000000001__.M.H..__Unknown",-0.23283,-0.25135,-0.46729,0.6527,0.87653,-4.6143
"X1.01__75.02637__.M.Na..__Unknown",0.11772,0.061452,0.4663,0.65338,0.87653,-4.6143
"X4.019__162.0925__.M.H..__w.o.MS2.Tryptophol",0.1673,-0.010475,0.46544,0.65397,0.87653,-4.6144
"X0.58__258.90069999999997__.M.Na..__Unknown",0.14534,-0.11453,0.46544,0.65397,0.87653,-4.6144
"X1.456__132.10356__.M.H..__Leucine",-0.12495,0.15644,-0.46335,0.65541,0.87653,-4.6144
"X7.931__388.36068999999998__.M.Na..__Unknown",-0.22742,-0.10241,-0.46237,0.65608,0.87653,-4.6144
"X1.038__308.09334999999999__.M.H..__w.o.MS2.Glutathione..reduced.",-0.39253,-3.1545,-0.46029,0.65751,0.87653,-4.6145
"X2.263__138.05547000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.134",-0.14648,0.011169,-0.45768,0.65931,0.87653,-4.6146
"X7.016__350.17809999999997__.M.H..__w.o.MS2.MMV688888",0.542,-0.94326,0.4526,0.66281,0.87653,-4.6147
"X6.191__296.22397000000001__.M.H..__w.o.MS2.Unknown..carbon.number.17...PlaSMA.ID.1530",-0.21164,-0.41103,-0.45109,0.66385,0.87653,-4.6147
"X0.717__157.06164999999999__.M.H.H2O..__Unknown",0.7677,-3.7722,0.44899,0.6653,0.87653,-4.6148
"X1.584__133.03191000000001__.M.H..__Unknown",-0.19937,0.13961,-0.44772,0.66618,0.87653,-4.6148
"X1.01__91.021559999999994__.M.CH3OH.H..__Unknown",-0.15963,0.070707,-0.44708,0.66663,0.87653,-4.6148
"X0.84__204.12270000000001__.M.H..__w.o.MS2.Acetylcarnitine",-0.68109,-1.9401,-0.44448,0.66842,0.87653,-4.6149
"X1.997__282.12006000000002__.M.H..__w.o.MS2.N..6.methoxypyridin.3.yl..1.methyl.1H.indole.6.carboxamide",-0.1528,-0.86423,-0.44379,0.6689,0.87653,-4.6149
"X0.58__122.92574__.M.H..__Unknown",0.11458,0.10611,0.44349,0.66911,0.87653,-4.6149
"X0.684__97.028559999999999__.M.H..__w.o.MS2.Propionic.acid",0.24476,-0.090794,0.43964,0.67178,0.87653,-4.615
"X7.028__320.24691999999999__.M.H..__Unknown",0.2128,0.18388,0.43858,0.67252,0.87653,-4.615
"X7.016__354.17340000000002__.M.H..__w.o.MS2.MLS002695993.01.35661.60.0",-0.75653,-1.8296,-0.43827,0.67273,0.87653,-4.615
"X1.457__414.08483999999999__.M.H..__Unknown",-0.19657,-0.10312,-0.42989,0.67857,0.88155,-4.6152
"X3.914__173.07692__.M.H..__w.o.MS2.C8H12O4..PlaSMA.ID.403",-0.25901,0.1641,-0.42171,0.68429,0.88638,-4.6154
"X4.771__392.11380000000003__.M.2H.2.__w.o.MS2..MLS001140588.01.N..3..3.4.dimethoxyphenyl..4.oxochromen.2.yl.furan.2.carboxamide.",-0.42563,-1.3323,-0.41641,0.68801,0.88667,-4.6155
"X8.902__311.25742000000002__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",0.25811,-0.016129,0.41568,0.68852,0.88667,-4.6155
"X7.183__250.17766__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",0.16901,0.0072152,0.40941,0.69294,0.88687,-4.6157
"X1.082__138.09088__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.137",0.19632,-0.0080412,0.409,0.69323,0.88687,-4.6157
"X6.063__229.11754999999999__.M.H..__w.o.MS2.Proline.hydroxyproline",0.30413,-1.0323,0.40694,0.69468,0.88687,-4.6157
"X1.013__63.006399999999999__.M.H..__Unknown",-0.10678,0.04271,-0.39875,0.70047,0.89169,-4.6159
"X0.588__93.04522__.M.H..__Unknown",0.0991,0.086937,0.39133,0.70572,0.89516,-4.616
"X7.219__311.25344999999999__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",0.16496,0.4094,0.38865,0.70763,0.89516,-4.6161
"X7.025__351.24707000000001__.M.H..__w.o.MS2.Unknown..carbon.number.21...PlaSMA.ID.1929",-0.23622,0.19225,-0.38636,0.70926,0.89516,-4.6161
"X6.403__338.22640999999999__.M.H..__w.o.MS2.Lobeline.Hydrochloride",-0.15031,-0.12198,-0.37255,0.71912,0.9029,-4.6164
"X3.092__434.07135__.M.H..__w.o.MS2.MMV676528",-0.2195,-0.61697,-0.36891,0.72173,0.9029,-4.6165
"X3.846__396.1626__.M.H..__w.o.MS2.NCGC00385007.01.methyl.4..1.3.dihydroxy.1..4.hydroxy.3.methoxyphenyl.propan.2.yl.oxy.3.methoxybenzoate",-0.32592,-0.11147,-0.367,0.7231,0.9029,-4.6165
"X1.01__58.994990000000001__.M.H..__Unknown",0.10188,-0.048765,0.36638,0.72354,0.9029,-4.6165
"X7.36__395.28656000000001__.M.H..__w.o.MS2.Conessine",0.32231,0.54682,0.36302,0.72595,0.90336,-4.6166
"X3.182__186.18600000000001__.M.H..__Unknown",-0.17743,0.047554,-0.35273,0.73336,0.90859,-4.6168
"X8.272__549.42273__.M.H..__Unknown",-0.12029,0.36437,-0.3515,0.73426,0.90859,-4.6168
"X0.676__497.04827999999998__.M.H..__Unknown",0.62705,1.6739,0.34399,0.73968,0.91044,-4.617
"X4.651__362.09793000000002__.M.2H.2.__w.o.MS2.Moguisteine",-0.59857,-0.6429,-0.34374,0.73986,0.91044,-4.617
"X7.585__360.32657__.M.Na..__w.o.MS2.phenylethylamide.359",-0.14265,-0.68285,-0.33995,0.74261,0.9113,-4.617
"X3.089__388.07407000000001__.M.K..__Unknown",-0.80192,-1.4872,-0.3327,0.74788,0.91289,-4.6172
