"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X2.432__117.05843__.M.H..__w.o.MS2.Ketoisovaleric.acid",-0.20903,0.29019,-0.73586,0.47871,0.99426,-4.6145
"X3.991__160.04408000000001__.M.H..__w.o.MS2.Brompheniramine",-0.31007,0.21828,-0.73463,0.47942,0.99426,-4.6146
"X2.081__100.07629__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.14",-0.43452,-0.41168,-0.7344,0.47956,0.99426,-4.6146
"X0.685__162.07615999999999__.M.H..__w.o.MS2.N.Methylglutamic.acid",0.41674,-1.0719,0.72685,0.48397,0.99426,-4.6151
"X4.884__225.11256__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",-0.21465,-0.31016,-0.7222,0.4867,0.99426,-4.6153
"X5.457__228.19637__.M.H..__Unknown",-0.21505,-0.87742,-0.71802,0.48916,0.99426,-4.6156
"X5.958__332.33548000000002__.M.H..__Unknown",-0.20092,-0.28975,-0.70962,0.49414,0.99426,-4.6161
"X0.579__451.92700000000002__.M.K..__Unknown",0.27351,0.24551,0.70403,0.49746,0.99426,-4.6164
"X4.921__533.18768__.M.2H.2.__Unknown",-1.0654,-0.95264,-0.7038,0.4976,0.99426,-4.6164
"X1.082__138.09088__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.137",0.23327,0.057729,0.69718,0.50156,0.99426,-4.6168
"X0.77__176.09348__.M.H..__Unknown",-0.36253,-2.993,-0.69496,0.5029,0.99426,-4.6169
"X3.12__202.18088__.M.H..__Unknown",0.2438,-0.056879,0.68331,0.50991,0.99426,-4.6176
"X1.009__102.05475__.M.H..__w.o.MS2.1.Aminocyclopropane.1.carboxylic.acid..LC.ESI.QTOF..MS2..CE",0.15429,0.22986,0.68149,0.51102,0.99426,-4.6177
"X1.456__132.10356__.M.H..__Leucine",0.12959,0.21569,0.67762,0.51337,0.99426,-4.6179
"X2.345__146.11841000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.184",0.13501,0.27084,0.67397,0.51559,0.99426,-4.6181
"X3.444__350.11617999999999__.M.H..__w.o.MS2.MMV688889",1.0772,-1.1919,0.67175,0.51694,0.99426,-4.6182
"X5.392__274.28564__.M.H..__Unknown",0.12626,-1.1731,0.66691,0.51991,0.99426,-4.6185
"X1.164__186.99564000000001__.M.H..__w.o.MS2.D.....3.PHOSPHOGLYCERIC.ACID",0.34429,-0.798,0.66641,0.52021,0.99426,-4.6185
"X4.138__241.14152999999999__.M.CH3OH.H..__w.o.MS2.Imiquimod",0.14418,-0.27884,0.66483,0.52118,0.99426,-4.6186
"X1.459__263.04498000000001__.M.H..__w.o.MS2.Cadaverine.Tartrate",0.18811,-0.16568,0.66202,0.52291,0.99426,-4.6188
"X4.572__169.12546__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.387",-0.32064,-0.36736,-0.65821,0.52525,0.99426,-4.619
"X6.129__337.07611__.M.Na..__7.8.dihydroxy.5.6.dimethoxy.2.phenyl.4H.chromen.4.one",-0.67085,-2.9352,-0.65742,0.52574,0.99426,-4.619
"X6.781__337.24032999999997__.M.H..__w.o.MS2.bis.2..pyridin.3.yl.piperidin.1.yl.methane",0.21082,-0.42309,0.6543,0.52767,0.99426,-4.6192
"X0.987__323.98068000000001__.M.K..__Unknown",0.24828,0.15123,0.64369,0.53425,0.99426,-4.6197
"X3.635__191.07396__.M.H..__w.o.MS2.2.hydroxy.4.methyl.3H.benzo.e..1.4.diazepin.5.4H..one",0.17138,-0.18156,0.64204,0.53527,0.99426,-4.6198
"X0.98__70.029150000000001__.M.H..__w.o.MS2.Oxazol",0.13409,0.024263,0.63928,0.537,0.99426,-4.62
"X0.579__367.96352999999999__.M.K..__Unknown",0.19022,0.069758,0.63176,0.54171,0.99426,-4.6204
"X5.159__540.68871999999999__.M.2H.2.__Unknown",0.48003,0.70249,0.63156,0.54183,0.99426,-4.6204
"X1.61__268.10373__.M.H..__Adenosine..LC.ESI.QTOF..MS2..CE",0.52433,-1.307,0.62489,0.54602,0.99426,-4.6207
"X3.087__106.06570000000001__.M.H..__w.o.MS2.3.Methylthiopropylamine",-0.14178,0.088164,-0.62263,0.54745,0.99426,-4.6209
"X7.218__193.0891__.M.H..__w.o.MS2.C11H12O3..PlaSMA.ID.584",-0.20885,-0.12726,-0.61987,0.54919,0.99426,-4.621
"X1.083__312.11176__.M.H..__w.o.MS2.C11H21NO7S..PlaSMA.ID.1653",0.8155,1.5576,0.61447,0.55261,0.99426,-4.6213
"X0.615__256.00081999999998__.M.H..__w.o.MS2.methyl.2...2.3.dihydroxybenzoyl.amino..3.hydroxypropanoate",0.24415,0.05093,0.61094,0.55486,0.99426,-4.6215
"X1.008__352.02377000000001__.M.H..__w.o.MS2.6.chloro.4.5.7.trihydroxy.9.10.dioxoanthracene.2.carboxylic.acid",-0.26786,0.37857,-0.60695,0.5574,0.99426,-4.6217
"X6.188__346.33013999999997__.M.H..__w.o.MS2.icos.19.ene.1.2.4.triol",-0.22335,-1.373,-0.606,0.55801,0.99426,-4.6217
"X0.861__136.93008__.M.H.H2O..__Unknown",0.21678,0.13401,0.601,0.5612,0.99426,-4.622
"X1.632__177.95822000000001__.M.H..__Unknown",-0.33912,-0.47772,-0.59555,0.5647,0.99426,-4.6222
"X6.681__521.32281__.M.H..__w.o.MS2.Poricoic.acid.A",-0.22463,-0.1818,-0.59554,0.5647,0.99426,-4.6222
"X2.379__329.06792999999999__.M.H..__w.o.MS2.aflatoxin.G1",0.32206,1.4936,0.59517,0.56494,0.99426,-4.6223
"X7.931__388.36068999999998__.M.Na..__Unknown",0.24044,-0.24811,0.59455,0.56534,0.99426,-4.6223
"X3.846__396.1626__.M.H..__w.o.MS2.NCGC00385007.01.methyl.4..1.3.dihydroxy.1..4.hydroxy.3.methoxyphenyl.propan.2.yl.oxy.3.methoxybenzoate",0.41402,0.22551,0.59369,0.5659,0.99426,-4.6223
"X1.585__152.05681999999999__.M.CH3OH.H..__w.o.MS2.Guanine..CE0..UYTPUPDQBNUYGX.UHFFFAOYSA.N",0.23308,-1.1487,0.59215,0.56688,0.99426,-4.6224
"X0.676__497.04827999999998__.M.H..__Unknown",-0.40985,1.0848,-0.59077,0.56777,0.99426,-4.6225
"X0.68__446.15996999999999__.M.H..__w.o.MS2.MLS001158243.01.N..2.hydroxy.2.phenylethyl..2..4..4.methoxyphenyl..2.oxochromen.7.yl.oxyacetamide",0.2575,1.6174,0.58125,0.57393,0.99426,-4.6229
"X1.013__63.006399999999999__.M.H..__Unknown",0.11391,0.16828,0.58112,0.57401,0.99426,-4.6229
"X7.279__346.25882000000001__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1904",-0.24232,-0.71762,-0.58007,0.57469,0.99426,-4.623
"X1.459__154.08447000000001__.M.Na..__w.o.MS2.Dopamine..CE0..VYFYYTLLBUKUHU.UHFFFAOYSA.N",0.20233,0.23929,0.5726,0.57955,0.99426,-4.6234
"X0.904__189.12459000000001__.M.H..__w.o.MS2.N6.Acetyl.L.lysine..CE0..DTERQYGMUDWYAZ.ZETCQYMHSA.N",0.28412,-2.0099,0.5723,0.57974,0.99426,-4.6234
"X2.236__181.08635000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.501",0.12505,-0.26618,0.5682,0.58242,0.99426,-4.6236
"X0.785__156.07559000000001__.M.H..__w.o.MS2.3..1.Pyrazolyl..alanine",0.10777,0.16462,0.56786,0.58265,0.99426,-4.6236
"X7.219__311.25344999999999__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",-0.15989,0.083746,-0.56374,0.58534,0.99426,-4.6238
"X1.073__83.060940000000002__.M.H..__w.o.MS2.2.Methylimidazole",-0.10039,0.021676,-0.56276,0.58598,0.99426,-4.6238
"X2.526__316.21814000000001__.M.H..__w.o.MS2.NCGC00381331.01_C16H26O5_Pentanoic.acid..3.methyl...5.hydroxy.3..hydroxymethyl..6..1.methylethyl..2.oxo.3.cyclohexen.1.yl.ester",0.20537,-0.039542,0.55993,0.58783,0.99426,-4.624
"X2.247__258.07211000000001__.M.K..__w.o.MS2.Orbencarb..LC.ESI.ITFT..MS2..CE",0.12798,0.012314,0.55508,0.59103,0.99426,-4.6242
"X5.757__275.16208__.M.H..__w.o.MS2.NCGC00380303.01..E..7.methylidene.10.oxo.4.propan.2.ylundec.5.enoic.acid",0.19016,-0.33409,0.5515,0.59339,0.99426,-4.6244
"X3.495__128.1078__.M.H..__w.o.MS2.N.Cyclohexylformamide",-0.36922,0.075673,-0.55065,0.59395,0.99426,-4.6244
"X0.428__136.93093999999999__.M.H..__Unknown",-0.27282,0.12629,-0.55044,0.59409,0.99426,-4.6244
"X4.953__241.142__.M.H..__w.o.MS2.Imiquimod",-0.27694,-0.12052,-0.5478,0.59583,0.99426,-4.6245
"X2.647__205.08823000000001__.M.H..__w.o.MS2.1..4.hydroxy.3..3.methylbut.2.enyl.phenyl.ethanone",0.16578,-0.26709,0.54735,0.59613,0.99426,-4.6246
"X3.093__486.04108000000002__.M.H..__Unknown",-0.18683,0.18465,-0.54732,0.59615,0.99426,-4.6246
"X0.579__274.88242000000002__.M.K..__Unknown",-0.13107,0.20596,-0.54334,0.59879,0.99426,-4.6247
"X1.153__163.01883000000001__.M.H..__Unknown",-0.24855,-0.16213,-0.53815,0.60223,0.99426,-4.625
"X4.578__264.23361__.M.H..__w.o.MS2.NCGC00385952.01_C15H26O_1.7.Dimethyl.7..4.methyl.3.penten.1.yl.bicyclo.2.2.1.heptan.2.ol",-0.23697,-0.61555,-0.53434,0.60477,0.99426,-4.6251
"X7.368__347.29885999999999__.M.H..__w.o.MS2.3...Z..heptadec.10.enyl.benzene.1.2.diol",0.19159,0.10979,0.53341,0.60539,0.99426,-4.6252
"X4.291__146.06102000000001__.M.H.H2O..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.22264,0.71889,0.53272,0.60585,0.99426,-4.6252
"X7.533__373.23192999999998__.M.H..__w.o.MS2.5..5.methoxycarbonyl.5.8a.dimethyl.2.methylidene.3.4.4a.6.7.8.hexahydro.1H.naphthalen.1.yl..3.methylpentanoic.acid",-0.24887,-0.071316,-0.53019,0.60754,0.99426,-4.6253
"X1.29__165.05426__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.333",-0.19288,-1.2521,-0.52779,0.60914,0.99426,-4.6254
"X0.49__146.16550000000001__.M.H..__w.o.MS2.Spermidine..LC.ESI.QTOF..MS2..CE",-0.43799,0.61873,-0.52067,0.61392,0.99426,-4.6258
"X0.581__233.99332000000001__.M.K..__Unknown",-0.09464,0.55568,-0.51499,0.61774,0.99426,-4.626
"X1.008__87.02569__.M.H..__Unknown",0.097891,0.30738,0.51397,0.61843,0.99426,-4.6261
"X0.682__244.09419__.M.H.H2O..__w.o.MS2.Pesticide3_Carbofuran_C12H15NO3_Furadan",0.42214,0.25529,0.51272,0.61927,0.99426,-4.6261
"X1.01__75.02637__.M.Na..__Unknown",0.10106,0.12631,0.51192,0.61981,0.99426,-4.6261
"X6.459__236.20265000000001__.M.Na..__Unknown",-0.19019,0.29379,-0.50944,0.62149,0.99426,-4.6263
"X6.078__302.31317000000001__.M.H..__w.o.MS2.MLS001066334.01.D.erythro.Dihydrosphingosine764.22.7",0.15597,-0.1093,0.50376,0.62533,0.99426,-4.6265
"X1.584__133.03191000000001__.M.H..__Unknown",0.17397,0.36357,0.50243,0.62624,0.99426,-4.6266
"X4.771__392.11380000000003__.M.2H.2.__w.o.MS2..MLS001140588.01.N..3..3.4.dimethoxyphenyl..4.oxochromen.2.yl.furan.2.carboxamide.",0.64235,-1.6455,0.49807,0.6292,0.99426,-4.6267
"X4.349__247.09496999999999__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",-0.082385,-0.18355,-0.49724,0.62976,0.99426,-4.6268
"X0.591__500.03298999999998__.M.Na..__Unknown",-0.33973,-1.7864,-0.49441,0.63169,0.99426,-4.6269
"X4.349__262.05333999999999__.M.H..__w.o.MS2.Phosphotyrosine",-0.11817,-0.41025,-0.49289,0.63272,0.99426,-4.627
"X6.21__253.22301999999999__.M.H..__w.o.MS2.MLS002639189.01.",0.16655,-0.15555,0.4915,0.63367,0.99426,-4.627
"X1.086__162.06247999999999__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.300",-0.22089,-0.90996,-0.48992,0.63475,0.99426,-4.6271
"X3.859__160.04425000000001__.M.H..__w.o.MS2.Brompheniramine",-0.13382,0.32114,-0.48887,0.63547,0.99426,-4.6271
"X0.726__292.12484999999998__.M.H..__w.o.MS2.Cyproconazole..LC.ESI.ITFT..MS2..CE",0.58956,1.8744,0.48313,0.6394,0.99426,-4.6274
"X5.377__113.06165__.M.H..__w.o.MS2.1.2.Cyclohexanedione",-0.18104,-0.062944,-0.48198,0.64019,0.99426,-4.6274
"X6.03__326.37839000000002__.M.H..__Unknown",0.20613,-1.7289,0.47866,0.64246,0.99426,-4.6276
"X0.582__445.08026000000001__.M.Na..__w.o.MS2.mangiferin",0.21171,-0.45491,0.4753,0.64477,0.99426,-4.6277
"X1.009__517.02832000000001__.M.K..__w.o.MS2.Isorhamnetin.3.galactoside",0.26171,0.81032,0.47044,0.64813,0.99426,-4.6279
"X5.027__443.24484000000001__.M.H..__w.o.MS2.6.8.dihydroxy.2.2.4.4.tetramethyl.7..3.methylbutanoyl..9..2.methylpropyl..9H.xanthene.1.3.dione",0.2467,-0.016813,0.47003,0.64841,0.99426,-4.6279
"X2.246__242.10068999999999__.M.Na..__w.o.MS2.Zeatin",-0.13173,0.027092,-0.46852,0.64945,0.99426,-4.628
"X0.981__96.007580000000004__.M.H..__Unknown",0.1397,0.15136,0.46831,0.6496,0.99426,-4.628
"X1.008__337.05840999999998__.M.K..__w.o.MS2.Velutin",-0.13516,0.89384,-0.45929,0.65584,0.99426,-4.6283
"X0.692__316.98538000000002__.M.K..__Unknown",-0.29096,1.1854,-0.45889,0.65611,0.99426,-4.6284
"X6.271__328.31873000000002__.M.H..__w.o.MS2.Stearoyl.Ethanolamide",0.20185,-1.6,0.45552,0.65846,0.99426,-4.6285
"X1.997__282.12006000000002__.M.H..__w.o.MS2.N..6.methoxypyridin.3.yl..1.methyl.1H.indole.6.carboxamide",-0.13869,-0.60941,-0.4504,0.66202,0.99426,-4.6287
"X1.458__432.23935__.M.H.H2O..__w.o.MS2.Nakijiquinone.C",-0.23182,0.19219,-0.44781,0.66383,0.99426,-4.6288
"X3.43__345.14542__.M.H..__w.o.MS2.MLS001139277.01..2S..5.oxo.1..3.oxo.1H.2.benzofuran.1.yl..N..oxolan.2.ylmethyl.pyrrolidine.2.carboxamide",0.13867,-0.35214,0.4451,0.66572,0.99426,-4.6289
"X0.58__299.97570999999999__.M.K..__Unknown",0.08777,0.27126,0.43984,0.6694,0.99426,-4.6291
"X2.263__138.05547000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.134",0.09464,0.19952,0.43975,0.66946,0.99426,-4.6291
"X0.695__325.11284999999998__.M.H.H2O..__w.o.MS2.Disaccharide.Hex.Hex...PlaSMA.ID.1741",0.24711,-2.3924,0.42855,0.67733,0.99426,-4.6295
"X4.554__197.12360000000001__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.634",0.11976,-0.30144,0.42576,0.67929,0.99426,-4.6296
"X2.511__132.10147000000001__.M.H..__w.o.MS2.Leucine",-0.12431,-0.28436,-0.42505,0.6798,0.99426,-4.6296
"X0.588__93.04522__.M.H..__Unknown",0.081392,0.048631,0.42497,0.67985,0.99426,-4.6296
"X7.183__250.17766__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",0.14231,-0.20858,0.40583,0.69341,0.99426,-4.6303
"X5.992__207.13354000000001__.M.H..__w.o.MS2.Ibuprofen",-0.14494,-0.34771,-0.40474,0.69418,0.99426,-4.6304
"X4.664__249.12031999999999__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",0.089182,-0.26932,0.40409,0.69464,0.99426,-4.6304
"X8.902__311.25742000000002__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",0.24925,-0.21364,0.40331,0.6952,0.99426,-4.6304
"X4.072__163.07662999999999__.M.H..__w.o.MS2.Isosafrole",0.081526,-0.18319,0.40161,0.69641,0.99426,-4.6305
"X5.823__253.14127999999999__.M.H..__w.o.MS2.NCGC00169882.02_C14H20O4_.8aR.12S.12aR..12.Hydroxy.4.methyl.4.5.6.7.8.8a.12.12a.octahydro.2H.3.benzoxecine.2.9.1H..dione",-0.083548,-0.18274,-0.40084,0.69696,0.99426,-4.6305
"X6.777__309.28003000000001__.M.H..__w.o.MS2.Sclareol",-0.17363,-0.24345,-0.39984,0.69768,0.99426,-4.6305
"X1.01__91.021559999999994__.M.CH3OH.H..__Unknown",0.099574,0.22842,0.39837,0.69872,0.99426,-4.6306
"X1.456__86.097279999999998__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.6",0.070398,0.097561,0.39289,0.70264,0.99426,-4.6308
"X6.403__338.22640999999999__.M.H..__w.o.MS2.Lobeline.Hydrochloride",-0.090723,-0.21106,-0.39099,0.70399,0.99426,-4.6308
"X6.812__336.32754999999997__.M.H.H2O..__Unknown",0.81736,-4.7074,0.38652,0.7072,0.99426,-4.631
"X5.028__313.17541999999997__.M.H..__w.o.MS2.m.z.313.of.diterpene.esters..collected.from.12.deoxyphorbol.13.acetate.",0.10762,-0.44346,0.38317,0.70961,0.99426,-4.6311
"X6.783__325.24169999999998__.M.H..__w.o.MS2.C19H32O4..PlaSMA.ID.1756",0.17603,-0.66605,0.3766,0.71433,0.99426,-4.6313
"X0.72__161.07374999999999__.M.H..__w.o.MS2.MLS001048867.01.1H.indole.3.carboxamide",-0.20011,1.8174,-0.37063,0.71864,0.99426,-4.6315
"X3.095__162.03931__.M.H..__Unknown",-0.085712,-0.20497,-0.36949,0.71946,0.99426,-4.6316
"X1.876__206.13831999999999__.M.H..__w.o.MS2.AZELAIC.ACID",0.074602,0.13597,0.36504,0.72268,0.99426,-4.6317
"X4.147__223.13869__.M.H..__w.o.MS2.Unknown..carbon.number.13...PlaSMA.ID.849",0.11525,-0.30655,0.35295,0.73145,0.99426,-4.6321
"X6.291__293.21749999999997__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1487",-0.40924,0.082742,-0.34588,0.7366,0.99426,-4.6323
"X1.361__221.09215__.M.H..__w.o.MS2.5.Hydroxytryptophan",-0.13322,0.29355,-0.34305,0.73866,0.99426,-4.6324
"X1.719__168.95728__.M.H..__Unknown",-0.16398,-0.079249,-0.34297,0.73872,0.99426,-4.6324
"X5.676__292.26431000000002__.M.H..__Unknown",0.11633,0.33383,0.33917,0.74149,0.99426,-4.6325
"X7.638__562.37445000000002__.M.2H.2.__w.o.MS2.Rhodoxanthin..FAB.EBEB..MS2..m.z",0.13369,0.7207,0.33884,0.74173,0.99426,-4.6325
"X2.958__169.07578000000001__.M.H..__w.o.MS2.Norharman..PlaSMA.ID.382",-0.088463,0.20303,-0.33824,0.74217,0.99426,-4.6325
"X6.422__317.13222999999999__.M.H..__w.o.MS2.2.morpholino.7H.naphtho.1.2.3.de.quinolin.7.one",-0.05872,-0.54419,-0.33784,0.74246,0.99426,-4.6325
"X6.191__296.22397000000001__.M.H..__w.o.MS2.Unknown..carbon.number.17...PlaSMA.ID.1530",-0.097873,-0.497,-0.33773,0.74254,0.99426,-4.6325
"X6.442__427.07104__.M.K..__Unknown",0.17217,-3.4856,0.33683,0.7432,0.99426,-4.6326
"X0.685__85.028310000000005__.M.H..__w.o.MS2.Unknown..carbon.number.4...PlaSMA.ID.2",0.063085,2.6872,0.33121,0.74731,0.99426,-4.6327
"X8.208__523.39435000000003__.M.H..__Unknown",0.13599,1.0442,0.32519,0.75174,0.99426,-4.6329
"X6.81__392.30063000000001__.M.K..__Unknown",0.25688,-1.564,0.32333,0.7531,0.99426,-4.633
"X1.069__111.05534__.M.H..__w.o.MS2.1.Acetylimidazole",0.13261,-1.0204,0.31662,0.75804,0.99426,-4.6332
"X0.581__218.01214999999999__.M.Na..__w.o.MS2.Propanil",0.0645,0.10541,0.31592,0.75855,0.99426,-4.6332
"X7.023__376.31873000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",0.27569,-2.4765,0.31507,0.75918,0.99426,-4.6332
"X0.586__196.03073000000001__.M.H..__w.o.MS2.N.Methylbenzylamine.Hydrochloride",-0.65533,0.0045914,-0.31156,0.76177,0.99426,-4.6333
"X0.823__224.93935999999999__.M.H..__Unknown",0.17585,-0.10111,0.3098,0.76307,0.99426,-4.6333
"X2.262__120.04451__.M.H..__Unknown",0.078789,0.16203,0.3081,0.76432,0.99426,-4.6334
"X6.536__315.15991000000002__.M.Na..__w.o.MS2.Safranin..LC.ESI.QTOF..MS2..CE",-0.17475,0.05978,-0.30795,0.76444,0.99426,-4.6334
"X0.634__298.10275000000001__.M.H..__w.o.MS2.ACTIPHENOL",-0.42183,-4.3345,-0.30317,0.76797,0.99426,-4.6335
"X4.492__258.06673999999998__.M.H..__w.o.MS2.Pesticide3_Thiobencarb_C12H16ClNOS_S..4.Chlorobenzyl..diethylcarbamothioate",0.061242,-0.60937,0.29904,0.77102,0.99426,-4.6336
"X4.019__162.0925__.M.H..__w.o.MS2.Tryptophol",-0.13683,0.052004,-0.29612,0.77319,0.99426,-4.6337
"X1.084__182.08507__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.511",0.07992,-0.81242,0.29431,0.77454,0.99426,-4.6338
"X7.028__320.24691999999999__.M.H..__Unknown",-0.10547,0.040533,-0.2934,0.77521,0.99426,-4.6338
"X0.986__168.99323999999999__.M.H..__w.o.MS2.Phosphoenolpyruvic.acid",0.10464,-0.089602,0.29329,0.77529,0.99426,-4.6338
"X4.647__160.04292000000001__.M.H..__w.o.MS2.Brompheniramine",-0.082084,0.13651,-0.28693,0.78002,0.99426,-4.6339
"X3.923__241.10565__.M.H..__w.o.MS2.NCGC00169556.02.3..3.4.5.trimethoxyphenyl.propanoic.acid",0.088111,-0.39783,0.28401,0.78219,0.99426,-4.634
"X1.937__146.06014999999999__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.06225,0.28092,0.28032,0.78494,0.99426,-4.6341
"X1.009__355.03084999999999__.M.H..__w.o.MS2.Pinoquercetin",0.08834,0.56962,0.27714,0.78731,0.99426,-4.6342
"X4.517__197.08624__.M.H..__w.o.MS2..MLS002207182.01.2..Hydroxy.4..6..dimethoxyacetophenone90.24.4.",-0.062866,-0.36683,-0.27659,0.78772,0.99426,-4.6342
"X1.011__77.006039999999999__.M.H..__Unknown",0.058414,0.27725,0.27492,0.78897,0.99426,-4.6342
"X5.902__415.21395999999999__.M.H..__w.o.MS2.MMV020623",-0.13555,-0.2902,-0.27347,0.79005,0.99426,-4.6343
"X2.197__144.04822999999999__.M.H..__w.o.MS2.4.Methyl.5.thiazoleethanol",-0.058191,0.15245,-0.27347,0.79005,0.99426,-4.6343
"X0.878__72.080569999999994__.M.H..__w.o.MS2.Pyrrolidine..CE0..RWRDLPDLKQPQOW.UHFFFAOYSA.N",-0.061332,-0.57296,-0.27224,0.79097,0.99426,-4.6343
"X0.728__199.01794000000001__.M.K..__w.o.MS2.PUTRESCINE.DIHYDROCHLORIDE",0.19069,1.0786,0.2625,0.79826,0.99426,-4.6345
"X0.705__74.096680000000006__.M.H..__w.o.MS2.Butylamine",0.070318,-0.18907,0.2615,0.79901,0.99426,-4.6346
"X4.648__540.18829000000005__.M.H..__Unknown",0.48424,-0.45352,0.26076,0.79956,0.99426,-4.6346
"X3.093__114.03863__.M.H..__Unknown",0.055955,0.067329,0.25992,0.80019,0.99426,-4.6346
"X0.708__365.11212__.M.Na..__Melibiose",0.11723,-3.8897,0.25937,0.80061,0.99426,-4.6346
"X1.009__104.05304__.M.H..__Unknown",0.1442,0.14229,0.25918,0.80075,0.99426,-4.6346
"X1.223__176.96213__.M.H..__Unknown",-0.115,0.089605,-0.25698,0.8024,0.99426,-4.6347
"X0.579__351.98876999999999__.M.Na..__Unknown",0.074383,-0.24247,0.25634,0.80288,0.99426,-4.6347
"X0.684__97.028559999999999__.M.H..__w.o.MS2.Propionic.acid",0.082593,-0.20669,0.25612,0.80305,0.99426,-4.6347
"X1.617__136.93144000000001__.M.H..__Unknown",0.11465,0.56518,0.25492,0.80395,0.99426,-4.6347
"X2.63__350.11748999999998__.M.H..__w.o.MS2.Ampicillin..LC.ESI.QTOF..MS2..CE",-0.052816,0.43014,-0.25426,0.80444,0.99426,-4.6347
"X3.088__192.04961__.M.CH3OH.H..__w.o.MS2.Aconitic.Acid",-0.06153,0.044335,-0.25161,0.80643,0.99426,-4.6348
"X0.58__122.92574__.M.H..__Unknown",0.055224,0.18521,0.24714,0.8098,0.99426,-4.6349
"X0.662__296.06558__.M.K..__w.o.MS2.9.Methoxy.2.2.dimethyl.2.6.dihydro.pyrano.3.2.c.quinolin.5.one",0.18961,-0.137,0.24584,0.81077,0.99426,-4.6349
"X1.01__89.042119999999997__.M.H..__Unknown",-0.043275,0.24589,-0.24461,0.8117,0.99426,-4.6349
"X1.01__397.07754999999997__.M.H..__Unknown",0.1017,0.7974,0.24319,0.81277,0.99426,-4.635
"X1.61__136.06087__.M.H..__Adenine..LC.ESI.QTOF..MS2..CE",0.17462,-1.2407,0.24049,0.81481,0.99426,-4.635
"X0.666__219.02705__.M.K..__w.o.MS2.THEOBROMINE",-0.13434,0.5496,-0.23865,0.81619,0.99426,-4.6351
"X6.698__371.10924999999997__.M.H..__w.o.MS2.Chelerythrine",-0.11129,-5.8573,-0.23778,0.81685,0.99426,-4.6351
"X7.016__354.17340000000002__.M.H..__w.o.MS2.MLS002695993.01.35661.60.0",-0.28976,-2.3412,-0.23756,0.81701,0.99426,-4.6351
"X2.672__298.10785__.M.H..__5..S.Methylthioadenosine..LC.ESI.QTOF..MS2..CE",0.19433,-3.2604,0.23106,0.82192,0.99426,-4.6352
"X0.514__166.96071000000001__.M.H..__Unknown",0.11505,-0.34463,0.22897,0.8235,0.99426,-4.6353
"X1.611__294.15420999999998__.M.H..__w.o.MS2.N.Fructosyl.isoleucine..PlaSMA.ID.1496",0.15937,1.3073,0.22241,0.82847,0.99426,-4.6354
"X2.838__384.12860000000001__.M.H..__w.o.MS2.1.hydroxy.4...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxynaphthalene.2.carboxylic.acid",-0.24877,-1.5247,-0.21598,0.83334,0.99426,-4.6355
"X0.734__134.1172__.M.H..__Unknown",-0.037214,-0.17008,-0.2046,0.84198,0.99426,-4.6357
"X7.025__351.24707000000001__.M.H..__w.o.MS2.Unknown..carbon.number.21...PlaSMA.ID.1929",0.094982,0.23685,0.20132,0.84448,0.99426,-4.6358
"X0.936__258.10955999999999__.M.H..__w.o.MS2.sn.Glycero.3.phosphocholine..LC.ESI.QTOF..MS2..CE",-0.16195,-1.822,-0.20079,0.84489,0.99426,-4.6358
"X0.725__116.07121__.M.H..__L.....Proline..LC.ESI.QTOF..MS2..CE",0.092356,-2.2139,0.2002,0.84533,0.99426,-4.6358
