"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X5.68__435.33566000000002__.M.H..__w.o.MS2.Unknown..carbon.number.30...PlaSMA.ID.2370",-0.53556,0.40696,-0.92734,0.38049,0.90802,-5.0206
"X7.121__394.34579000000002__.M.H..__Unknown",-0.59141,-1.7132,-0.92344,0.3824,0.90802,-5.0234
"X6.552__325.22548999999998__.M.H..__w.o.MS2.quinine",0.35969,-1.0359,0.92107,0.38356,0.90802,-5.0251
"X7.368__347.29885999999999__.M.H..__w.o.MS2.3...Z..heptadec.10.enyl.benzene.1.2.diol",-0.56817,-0.30301,-0.90629,0.39089,0.90802,-5.0358
"X4.921__533.18768__.M.2H.2.__Unknown",1.2438,0.10336,0.90494,0.39156,0.90802,-5.0368
"X0.861__136.93008__.M.H.H2O..__Unknown",-0.43284,-0.21073,-0.90227,0.39289,0.90802,-5.0387
"X1.458__432.23935__.M.H.H2O..__w.o.MS2.Nakijiquinone.C",0.5022,0.7135,0.89879,0.39464,0.90802,-5.0411
"X3.12__202.18088__.M.H..__Unknown",0.30204,-0.093222,0.89874,0.39466,0.90802,-5.0412
"X3.992__114.03863__.M.H..__Unknown",-0.26272,0.20617,-0.89557,0.39626,0.90802,-5.0434
"X1.009__517.02832000000001__.M.K..__w.o.MS2.Isorhamnetin.3.galactoside",-0.2943,0.54218,-0.89115,0.39849,0.90802,-5.0466
"X6.536__315.15991000000002__.M.Na..__w.o.MS2.Safranin..LC.ESI.QTOF..MS2..CE",-0.43771,-0.076139,-0.89003,0.39905,0.90802,-5.0474
"X4.087__232.17075__.M.H..__w.o.MS2.Alpha.pyrrolidinovalerophenone",-0.63441,-0.18776,-0.88726,0.40046,0.90802,-5.0493
"X1.009__102.05475__.M.H..__w.o.MS2.1.Aminocyclopropane.1.carboxylic.acid..LC.ESI.QTOF..MS2..CE",0.23919,0.2772,0.88356,0.40234,0.90802,-5.0519
"X0.685__162.07615999999999__.M.H..__w.o.MS2.N.Methylglutamic.acid",-0.51643,-1.5254,-0.87472,0.40686,0.90802,-5.0581
"X0.701__277.14312999999999__.M.H..__w.o.MS2.3.7.Epoxycaryophyllan.6.Ol",-1.2518,-6.3855,-0.87375,0.40736,0.90802,-5.0588
"X0.582__284.00042999999999__.M.Na..__Unknown",0.20933,0.095733,0.87331,0.40758,0.90802,-5.0591
"X7.219__311.25344999999999__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",-0.29762,-0.021341,-0.8688,0.40991,0.90802,-5.0622
"X5.97__318.29723999999999__.M.H..__w.o.MS2.Phytosphingosine..not.validated..isomer.of.1696...PlaSMA.ID.1697",0.38267,-0.44819,0.86872,0.40994,0.90802,-5.0623
"X7.533__339.29074000000003__.M.H..__Unknown",-0.30634,0.1431,-0.86147,0.4137,0.91178,-5.0673
"X1.145__148.05457999999999__.M.H..__w.o.MS2.Glutamic.acid",-0.31088,-0.79524,-0.83802,0.426,0.92457,-5.0833
"X5.902__415.21395999999999__.M.H..__w.o.MS2.MMV020623",0.35828,-0.043173,0.83221,0.42909,0.92457,-5.0872
"X5.992__207.13354000000001__.M.H..__w.o.MS2.Ibuprofen",0.33559,-0.15617,0.82955,0.43051,0.92457,-5.089
"X0.428__136.93093999999999__.M.H..__Unknown",-0.37785,0.049163,-0.82255,0.43425,0.92457,-5.0936
"X7.183__250.17766__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",-0.50614,-0.61041,-0.81756,0.43694,0.92457,-5.0969
"X4.943__241.11547999999999__.M.H..__w.o.MS2.Dictazoline.E",-0.1879,-0.018802,-0.81441,0.43864,0.92457,-5.099
"X6.606__462.30016999999998__.M.H..__Unknown",-0.32171,-0.54556,-0.80965,0.44122,0.92457,-5.1021
"X3.855__247.10905__.M.H..__w.o.MS2.MLS001066362.01.N.Acetyl.D.tryptophan",0.46746,-0.30845,0.80946,0.44133,0.92457,-5.1023
"X0.98__70.029150000000001__.M.H..__w.o.MS2.Oxazol",0.18312,0.027072,0.80834,0.44193,0.92457,-5.103
"X0.986__267.02999999999997__.M.Na..__Unknown",0.28362,0.68138,0.80749,0.4424,0.92457,-5.1036
"X1.01__89.042119999999997__.M.H..__Unknown",-0.185,0.18016,-0.80738,0.44246,0.92457,-5.1036
"X1.805__209.09503000000001__.M.H..__w.o.MS2.MLS000069600.01.CHALCONE614.47.1",0.37043,-0.76877,0.80295,0.44487,0.92525,-5.1065
"X1.617__136.93144000000001__.M.H..__Unknown",-0.33099,0.22286,-0.78856,0.45278,0.9373,-5.1158
"X1__412.97314__.M.K..__Unknown",0.36545,0.54879,0.77561,0.45997,0.94635,-5.1241
"X0.692__316.98538000000002__.M.K..__Unknown",-0.6484,0.98823,-0.77301,0.46143,0.94635,-5.1257
"X1.009__519.01464999999996__.M.H..__Unknown",0.47869,0.45313,0.76791,0.46429,0.94784,-5.1289
"X0.579__413.96123999999998__.M.H..__Unknown",0.32274,-0.10591,0.75599,0.47102,0.95114,-5.1363
"X0.983__95.024609999999996__.M.H.H2O..__Unknown",0.23672,0.066066,0.75299,0.47272,0.95114,-5.1382
"X3.993__191.08327__.M.H..__w.o.MS2.3.methyl.3.4.dihydro.1H.1.4.benzodiazepine.2.5.dione",-0.28628,-0.11725,-0.74429,0.47769,0.95114,-5.1435
"X0.579__481.94720000000001__.M.H..__Unknown",0.30701,-0.22455,0.74235,0.4788,0.95114,-5.1447
"X2.63__350.11748999999998__.M.H..__w.o.MS2.Ampicillin..LC.ESI.QTOF..MS2..CE",-0.1977,0.44046,-0.741,0.47958,0.95114,-5.1455
"X3.486__240.14878999999999__.M.H..__Unknown",0.30521,-0.80037,0.73969,0.48032,0.95114,-5.1463
"X6.847__307.20605__.M.Na..__w.o.MS2..1R.3S.5S..8.methyl.8.azabicyclo.3.2.1.octan.3.yl.3.hydroxy.2.phenylpropanoate",-0.58682,0.62362,-0.735,0.48303,0.95114,-5.1492
"X1.084__182.08507__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.511",0.22187,-0.68382,0.7349,0.48308,0.95114,-5.1492
"X2.245__220.11882__.M.H..__w.o.MS2.Cis.Zeatin..LC.ESI.ITFT..MS2..CE.44.0.eV...M.H..",0.30161,0.23294,0.72189,0.49063,0.96171,-5.1571
"X0.904__189.12459000000001__.M.H..__w.o.MS2.N6.Acetyl.L.lysine..CE0..DTERQYGMUDWYAZ.ZETCQYMHSA.N",0.31978,-1.8883,0.70593,0.49998,0.96474,-5.1665
"X1.585__152.05681999999999__.M.CH3OH.H..__w.o.MS2.Guanine..CE0..UYTPUPDQBNUYGX.UHFFFAOYSA.N",0.35006,-1.2399,0.70529,0.50036,0.96474,-5.1668
"X1.008__87.02569__.M.H..__Unknown",-0.18538,0.2067,-0.70512,0.50046,0.96474,-5.1669
"X0.581__233.99332000000001__.M.K..__Unknown",-0.15463,0.54957,-0.70086,0.50298,0.96474,-5.1694
"X0.579__274.88242000000002__.M.K..__Unknown",-0.17478,0.24088,-0.69366,0.50725,0.96474,-5.1736
"X4.138__241.14152999999999__.M.CH3OH.H..__w.o.MS2.Imiquimod",0.1513,-0.34596,0.69225,0.50809,0.96474,-5.1744
"X7.569__338.34433000000001__.M.H..__w.o.MS2.Erucamide",-0.41662,-1.153,-0.69082,0.50894,0.96474,-5.1752
"X5.417__353.15726000000001__.M.H..__w.o.MS2.4.decyl.3.hydroxy.5.oxooxolane.2.3.dicarboxylic.acid",1.686,-2.0261,0.68671,0.5114,0.96474,-5.1776
"X7.016__354.17340000000002__.M.H..__w.o.MS2.MLS002695993.01.35661.60.0",1.5013,-1.863,0.67626,0.51767,0.96474,-5.1835
"X7.226__151.07705999999999__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.231",0.68023,0.20439,0.67199,0.52025,0.96474,-5.1859
"X3.923__241.10565__.M.H..__w.o.MS2.NCGC00169556.02.3..3.4.5.trimethoxyphenyl.propanoic.acid",-0.2714,-0.60967,-0.66723,0.52313,0.96474,-5.1885
"X5.839__259.13198999999997__.M.H..__w.o.MS2.2.methoxy.5.methyl.3..2.methylbut.3.en.2.yl.chromen.4.one",0.34412,-0.42004,0.66468,0.52468,0.96474,-5.19
"X4.648__350.11606__.M.2H.2.__w.o.MS2.MMV688889",1.0394,-0.3255,0.65566,0.53018,0.96474,-5.1949
"X0.859__98.984960000000001__.M.H..__Unknown",0.55596,-1.2265,0.65445,0.53092,0.96474,-5.1956
"X0.854__174.14882__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.410",-0.29636,-0.40526,-0.64651,0.53579,0.96474,-5.1999
"X6.188__346.33013999999997__.M.H..__w.o.MS2.icos.19.ene.1.2.4.triol",-0.24531,-1.2924,-0.64633,0.53591,0.96474,-5.2
"X0.588__268.02832000000001__.M.Na..__Unknown",0.18779,-0.24341,0.64272,0.53813,0.96474,-5.202
"X6.116__356.35174999999998__.M.H..__Unknown",-0.30692,-0.29112,-0.64245,0.5383,0.96474,-5.2021
"X4.494__214.08488__.M.H..__w.o.MS2.MLS002153472.01.N.Phenylanthranilic.acid91.40.7",0.38021,-1.0324,0.63844,0.54077,0.96474,-5.2042
"X0.605__364.05880999999999__.M.H..__w.o.MS2.Guanosine.5..monophosphate..LC.ESI.QTOF..MS2..CE",0.24462,0.045832,0.62981,0.54613,0.96474,-5.2088
"X6.21__253.22301999999999__.M.H..__w.o.MS2.MLS002639189.01.",-0.16357,-0.35184,-0.6281,0.5472,0.96474,-5.2097
"X7.124__325.27242999999999__.M.H..__w.o.MS2..3S..5...1R.2R.8aS..2.hydroxy.2.5.5.8a.tetramethyl.3.4.4a.6.7.8.hexahydro.1H.naphthalen.1.yl..3.methylpentanoic.acid",0.27742,0.29593,0.62781,0.54738,0.96474,-5.2099
"X3.095__162.03931__.M.H..__Unknown",0.17677,-0.10394,0.62726,0.54772,0.96474,-5.2102
"X5.612__313.19296000000003__.M.H..__w.o.MS2.55268.74.1",0.20864,-0.4203,0.62434,0.54954,0.96474,-5.2117
"X7.225__179.10856999999999__.M.H..__w.o.MS2.MLS001065600.01.",-0.36554,0.41978,-0.62236,0.55078,0.96474,-5.2128
"X4.349__262.05333999999999__.M.H..__w.o.MS2.Phosphotyrosine",-0.2913,-0.51577,-0.62224,0.55086,0.96474,-5.2128
"X6.063__229.11754999999999__.M.H..__w.o.MS2.Proline.hydroxyproline",0.21874,-0.96929,0.61673,0.55431,0.96474,-5.2157
"X1.153__163.01883000000001__.M.H..__Unknown",0.29903,0.023528,0.60809,0.55975,0.96474,-5.2202
"X5.377__113.06165__.M.H..__w.o.MS2.1.2.Cyclohexanedione",-0.24161,-0.12753,-0.60615,0.56097,0.96474,-5.2211
"X0.582__445.08026000000001__.M.Na..__w.o.MS2.mangiferin",0.27175,-0.44656,0.60039,0.56463,0.96474,-5.2241
"X1.005__148.09650999999999__.M.H..__w.o.MS2.Mevalonic.Acid.Lactone",0.22362,-2.3533,0.59878,0.56565,0.96474,-5.2249
"X0.785__156.07559000000001__.M.H..__w.o.MS2.3..1.Pyrazolyl..alanine",-0.12631,0.043572,-0.59846,0.56585,0.96474,-5.2251
"X1.459__154.08447000000001__.M.Na..__w.o.MS2.Dopamine..CE0..VYFYYTLLBUKUHU.UHFFFAOYSA.N",0.1685,0.2151,0.59641,0.56715,0.96474,-5.2261
"X2.379__329.06792999999999__.M.H..__w.o.MS2.aflatoxin.G1",-0.23104,1.1603,-0.59641,0.56715,0.96474,-5.2261
"X0.738__228.96952999999999__.M.H..__Unknown",0.17612,-0.23583,0.59153,0.57026,0.96474,-5.2285
"X2.241__162.05575999999999__.M.H..__w.o.MS2..MLS000860043.01.1.5.Isoquinolinediol.",0.2543,0.51606,0.58863,0.57212,0.96474,-5.23
"X0.726__292.12484999999998__.M.H..__w.o.MS2.Cyproconazole..LC.ESI.ITFT..MS2..CE",-0.44221,1.3975,-0.58512,0.57437,0.96474,-5.2317
"X3.853__220.09952999999999__.M.H..__w.o.MS2.Aniracetam",-0.54518,-0.43081,-0.58156,0.57665,0.96474,-5.2335
"X1.073__83.060940000000002__.M.H..__w.o.MS2.2.Methylimidazole",-0.12739,0.0027282,-0.58086,0.5771,0.96474,-5.2338
"X5.028__313.17541999999997__.M.H..__w.o.MS2.m.z.313.of.diterpene.esters..collected.from.12.deoxyphorbol.13.acetate.",-0.23288,-0.67047,-0.57131,0.58326,0.96939,-5.2385
"X0.799__146.11668__.M.H..__w.o.MS2.Acetylcholine..LC.ESI.QTOF..MS2..CE",-0.50152,0.15216,-0.56883,0.58486,0.96939,-5.2397
"X3.088__372.10061999999999__.M.Na..__w.o.MS2.Berberine.hydrochloride",0.60089,-0.11925,0.56638,0.58645,0.96939,-5.2409
"X0.58__493.00060999999999__.M.K..__Unknown",-0.24575,0.71926,-0.56222,0.58915,0.96952,-5.2429
"X1.011__77.006039999999999__.M.H..__Unknown",-0.14648,0.18941,-0.55797,0.59191,0.96952,-5.2449
"X0.591__500.03298999999998__.M.Na..__Unknown",-0.32535,-1.4665,-0.55096,0.59649,0.96952,-5.2482
"X2.434__409.18682999999999__.M.H..__w.o.MS2.eudesmin",0.56378,0.78439,0.55036,0.59689,0.96952,-5.2485
"X1.031__202.18224000000001__.M.H..__Unknown",0.28611,-0.37338,0.54947,0.59747,0.96952,-5.2489
"X1.049__170.08148__.M.H..__w.o.MS2.PYRIDOXINE",0.18237,0.43615,0.53977,0.60384,0.97234,-5.2534
"X0.823__224.93935999999999__.M.H..__Unknown",0.39066,-0.14166,0.53812,0.60493,0.97234,-5.2541
"X2.647__205.08823000000001__.M.H..__w.o.MS2.1..4.hydroxy.3..3.methylbut.2.enyl.phenyl.ethanone",0.17601,-0.28102,0.53021,0.61016,0.97234,-5.2577
"X0.611__99.093209999999999__.M.H..__Unknown",0.12295,0.28999,0.53005,0.61026,0.97234,-5.2578
"X3.087__106.06570000000001__.M.H..__w.o.MS2.3.Methylthiopropylamine",-0.15929,0.11164,-0.52811,0.61155,0.97234,-5.2587
"X0.734__134.1172__.M.H..__Unknown",-0.11552,-0.2158,-0.52474,0.61379,0.97234,-5.2602
"X2.247__258.07211000000001__.M.K..__w.o.MS2.Orbencarb..LC.ESI.ITFT..MS2..CE",0.16781,0.05442,0.52353,0.61459,0.97234,-5.2608
"X6.063__347.14053000000001__.M.Na..__w.o.MS2.N..3.4.dimethoxyphenethyl..1H.indole.3.carboxamide",0.12092,-0.24485,0.51797,0.6183,0.97234,-5.2632
"X4.572__169.12546__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.387",-0.30138,-0.34483,-0.51697,0.61896,0.97234,-5.2637
"X1.076__124.039__.M.H..__Isonicotinic.acid..LC.ESI.QTOF..MS2..CE",-0.13912,-1.634,-0.51035,0.62339,0.9741,-5.2666
"X7.569__376.30083999999999__.M.K..__Unknown",0.46759,-0.89757,0.50872,0.62448,0.9741,-5.2673
"X4.557__376.13256999999999__.M.H..__w.o.MS2.BEZ.M",-0.66859,-2.5025,-0.49873,0.6312,0.979,-5.2716
"X6.037__180.13929999999999__.M.H..__w.o.MS2..1..2.6.dimethylphenoxy.propan.2.amine.",-0.24373,-0.22082,-0.49748,0.63204,0.979,-5.2721
"X2.519__169.04911999999999__.M.H..__w.o.MS2.2.6.Dimethoxyquinone",0.21186,0.16874,0.48757,0.63875,0.98007,-5.2763
"X3.093__114.03863__.M.H..__Unknown",-0.14823,-0.030912,-0.48656,0.63944,0.98007,-5.2768
"X0.58__122.92574__.M.H..__Unknown",-0.11484,0.14736,-0.48655,0.63944,0.98007,-5.2768
"X2.607__137.07096999999999__.M.H..__w.o.MS2.N.Methylnicotinamide..CE0..ZYVXHFWBYUDDBM.UHFFFAOYSA.N",0.095116,-0.53968,0.4834,0.64158,0.98007,-5.2781
"X6.194__277.18047999999999__.M.H..__w.o.MS2.6.Shogaol",-0.1962,-0.501,-0.47305,0.64864,0.98744,-5.2823
"X4.92__336.21679999999998__.M.H..__Unknown",-0.12223,-1.4293,-0.46913,0.65132,0.98813,-5.2839
"X0.676__497.04827999999998__.M.H..__Unknown",-0.61492,0.94441,-0.46425,0.65466,0.98961,-5.2859
"X7.018__282.23043999999999__.M.H..__w.o.MS2.MLS001148462.01.alverine",-0.30021,0.16368,-0.45701,0.65964,0.98961,-5.2888
"X0.58__429.93588__.M.H..__Unknown",0.18732,-0.05895,0.45231,0.66289,0.98961,-5.2906
"X2.682__505.18524000000002__.M.H..__w.o.MS2.2..2.6.bis.3.methylbut.2.enyl..4...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxyphenyl..2.hydroxyacetic.acid",0.42568,0.72529,0.44432,0.66842,0.98961,-5.2937
"X7.126__545.40197999999998__.M.H..__Unknown",-0.30016,-0.82001,-0.43441,0.67531,0.98961,-5.2975
"X7.279__346.25882000000001__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1904",-0.22293,-0.68608,-0.42617,0.68106,0.98961,-5.3005
"X0.729__115.05598999999999__.M.H..__w.o.MS2.Diallyl.Sulfide",0.15525,1.2874,0.42305,0.68324,0.98961,-5.3017
"X1.876__206.13831999999999__.M.H..__w.o.MS2.AZELAIC.ACID",0.11591,0.089613,0.41883,0.6862,0.98961,-5.3032
"X4.402__248.14191__.M.H..__w.o.MS2.12.Cytisineacetamide",0.11876,0.42585,0.41777,0.68695,0.98961,-5.3036
"X0.831__168.94781__.M.H..__Unknown",-0.16327,0.39697,-0.41345,0.68999,0.98961,-5.3052
"X1.82__231.08731__.M.H..__w.o.MS2.Beta.Asarone",0.11555,-0.67194,0.40548,0.6956,0.98961,-5.308
"X3.914__173.07692__.M.H..__w.o.MS2.C8H12O4..PlaSMA.ID.403",-0.10517,0.2027,-0.39883,0.7003,0.98961,-5.3103
"X1.086__162.06247999999999__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.300",-0.25143,-0.82622,-0.38777,0.70815,0.98961,-5.3141
"X2.432__117.05843__.M.H..__w.o.MS2.Ketoisovaleric.acid",-0.10769,0.36922,-0.38189,0.71234,0.98961,-5.3161
"X1.008__352.02377000000001__.M.H..__w.o.MS2.6.chloro.4.5.7.trihydroxy.9.10.dioxoanthracene.2.carboxylic.acid",0.10349,0.63575,0.37768,0.71535,0.98961,-5.3175
"X4.647__160.04292000000001__.M.H..__w.o.MS2.Brompheniramine",-0.11077,0.15529,-0.37686,0.71594,0.98961,-5.3177
"X0.684__97.028559999999999__.M.H..__w.o.MS2.Propionic.acid",-0.18119,-0.36399,-0.37151,0.71977,0.98961,-5.3195
"X3.811__500.19774999999998__.M.H..__w.o.MS2.N..4.5.dihydroxy.2...4..hydroxy.phenyl.methyl..5.oxo.3.phenyl.2H.furan.2.yl.oxy..6..methoxymethyl.oxan.3.yl.acetamide",-0.24565,0.2232,-0.36908,0.72151,0.98961,-5.3203
"X4.575__231.10056__.M.H..__w.o.MS2.MLS000069555.01.NAPROXEN.SODIUM",0.13834,-0.92004,0.36884,0.72168,0.98961,-5.3203
"X0.588__93.04522__.M.H..__Unknown",-0.093712,-0.077403,-0.36468,0.72466,0.98961,-5.3217
"X4.492__258.06673999999998__.M.H..__w.o.MS2.Pesticide3_Thiobencarb_C12H16ClNOS_S..4.Chlorobenzyl..diethylcarbamothioate",-0.084252,-0.66152,-0.36302,0.72586,0.98961,-5.3222
"X0.695__325.11284999999998__.M.H.H2O..__w.o.MS2.Disaccharide.Hex.Hex...PlaSMA.ID.1741",0.19427,-2.3945,0.35599,0.73092,0.98961,-5.3244
"X0.581__407.01718__.M.H..__w.o.MS2.Methyl.Deoxycholate",0.16017,-0.53253,0.35342,0.73277,0.98961,-5.3252
"X0.514__166.96071000000001__.M.H..__Unknown",-0.10441,-0.43754,-0.35242,0.7335,0.98961,-5.3255
"X0.575__507.05077999999997__.M.K..__w.o.MS2.ginnalin.A",0.11457,0.15498,0.34868,0.7362,0.98961,-5.3266
"X2.263__138.05547000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.134",0.11618,0.23086,0.3458,0.73828,0.98961,-5.3275
"X2.433__142.06618__.M.H..__w.o.MS2.5.Hydroxymethylcytosine",0.12122,0.29938,0.3452,0.73871,0.98961,-5.3277
"X1.083__312.11176__.M.H..__w.o.MS2.C11H21NO7S..PlaSMA.ID.1653",0.51939,1.2078,0.33916,0.74309,0.98961,-5.3295
"X1.009__104.05304__.M.H..__Unknown",0.18898,0.15434,0.33596,0.74542,0.98961,-5.3304
"X0.615__256.00081999999998__.M.H..__w.o.MS2.methyl.2...2.3.dihydroxybenzoyl.amino..3.hydroxypropanoate",0.1328,-0.075825,0.32921,0.75033,0.98961,-5.3324
"X0.986__168.99323999999999__.M.H..__w.o.MS2.Phosphoenolpyruvic.acid",0.14489,-0.083332,0.31718,0.75911,0.98961,-5.3358
"X0.685__85.028310000000005__.M.H..__w.o.MS2.Unknown..carbon.number.4...PlaSMA.ID.2",0.067643,3.2565,0.30764,0.7661,0.98961,-5.3384
"X7.585__360.32657__.M.Na..__w.o.MS2.phenylethylamide.359",0.19615,-1.1789,0.30709,0.76651,0.98961,-5.3386
"X1.161__98.983879999999999__.M.H..__Unknown",0.22879,-0.47236,0.3069,0.76664,0.98961,-5.3386
"X1.008__472.12173000000001__.M.H..__Unknown",0.198,1.4,0.30187,0.77034,0.98961,-5.34
"X5.676__292.26431000000002__.M.H..__Unknown",-0.12438,0.34328,-0.2999,0.77179,0.98961,-5.3405
"X1.584__133.03191000000001__.M.H..__Unknown",0.14157,0.35026,0.2993,0.77223,0.98961,-5.3407
"X4.147__223.13869__.M.H..__w.o.MS2.Unknown..carbon.number.13...PlaSMA.ID.849",-0.087669,-0.42628,-0.29776,0.77336,0.98961,-5.3411
"X1.999__103.05457__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.16",0.10868,-0.15303,0.29776,0.77336,0.98961,-5.3411
"X1.459__220.07642000000001__.M.H..__w.o.MS2.O.SUCCINYL.L.HOMOSERINE",0.32522,0.13992,0.29412,0.77605,0.98961,-5.342
"X5.823__253.14127999999999__.M.H..__w.o.MS2.NCGC00169882.02_C14H20O4_.8aR.12S.12aR..12.Hydroxy.4.methyl.4.5.6.7.8.8a.12.12a.octahydro.2H.3.benzoxecine.2.9.1H..dione",-0.094796,-0.22489,-0.29312,0.77678,0.98961,-5.3423
"X4.072__163.07662999999999__.M.H..__w.o.MS2.Isosafrole",0.092292,-0.21093,0.29238,0.77733,0.98961,-5.3425
"X6.479__295.23615000000001__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1528",-0.12074,-0.68786,-0.29205,0.77757,0.98961,-5.3425
"X0.581__345.97512999999998__.M.H..__Unknown",0.068291,0.078074,0.29177,0.77778,0.98961,-5.3426
"X1.361__221.09215__.M.H..__w.o.MS2.5.Hydroxytryptophan",-0.17407,0.3225,-0.28954,0.77942,0.98961,-5.3432
"X0.705__381.08652000000001__.M.K..__w.o.MS2.Excavatin.L",-0.10618,-4.0238,-0.28952,0.77944,0.98961,-5.3432
"X0.682__244.09419__.M.H.H2O..__w.o.MS2.Pesticide3_Carbofuran_C12H15NO3_Furadan",-0.19936,-0.090659,-0.28716,0.78118,0.98961,-5.3438
"X1.009__74.06__.M.H..__w.o.MS2.N.N.Dimethylformamide",0.10214,-1.0491,0.28562,0.78232,0.98961,-5.3442
"X0.579__351.98876999999999__.M.Na..__Unknown",0.088761,-0.20676,0.28546,0.78244,0.98961,-5.3442
"X1.997__282.12006000000002__.M.H..__w.o.MS2.N..6.methoxypyridin.3.yl..1.methyl.1H.indole.6.carboxamide",-0.13337,-0.46903,-0.2852,0.78263,0.98961,-5.3443
"X5.824__227.16176999999999__.M.H..__w.o.MS2.NCGC00381386.01.2..7.hydroxy.6.methyloctyl..2H.furan.5.one",-0.1006,-0.64823,-0.28503,0.78276,0.98961,-5.3443
"X1.01__75.02637__.M.Na..__Unknown",-0.0754,0.046678,-0.28391,0.78359,0.98961,-5.3446
"X5.457__228.19637__.M.H..__Unknown",-0.077432,-0.83568,-0.28253,0.78461,0.98961,-5.3449
"X5.675__231.14333999999999__.M.Na..__w.o.MS2.lindenenol",0.1049,-0.31518,0.27965,0.78674,0.98961,-5.3456
"X6.062__249.18491__.M.H..__w.o.MS2.NCGC00380110.01_C16H26O3_1.Propanone..3.hydroxy.1...1R.2R.4aR.6S.8aS..1.2.4a.5.6.7.8.8a.octahydro.2.hydroxy.1.2.6.trimethyl.1.naphthalenyl..",0.11482,-0.11227,0.27926,0.78702,0.98961,-5.3457
"X0.737__276.99448000000001__.M.H..__Unknown",-0.16652,0.96478,-0.27823,0.78779,0.98961,-5.346
"X1.013__63.006399999999999__.M.H..__Unknown",0.070447,0.13292,0.27818,0.78783,0.98961,-5.346
"X0.589__110.07162__.M.H..__Unknown",0.071293,0.029965,0.26874,0.79484,0.98961,-5.3483
"X6.812__336.32754999999997__.M.H.H2O..__Unknown",0.54162,-4.3533,0.25585,0.80443,0.98961,-5.3513
"X6.14__286.32269000000002__.M.H..__Unknown",-0.10196,-0.88166,-0.25464,0.80533,0.98961,-5.3515
"X0.579__367.96352999999999__.M.K..__Unknown",0.087597,0.044614,0.25145,0.80771,0.98961,-5.3522
"X5.027__443.24484000000001__.M.H..__w.o.MS2.6.8.dihydroxy.2.2.4.4.tetramethyl.7..3.methylbutanoyl..9..2.methylpropyl..9H.xanthene.1.3.dione",-0.11005,-0.24801,-0.25124,0.80787,0.98961,-5.3523
"X0.981__96.007580000000004__.M.H..__Unknown",0.067738,0.094843,0.24926,0.80935,0.98961,-5.3527
"X6.191__296.22397000000001__.M.H..__w.o.MS2.Unknown..carbon.number.17...PlaSMA.ID.1530",0.087031,-0.44178,0.24923,0.80937,0.98961,-5.3527
"X1.095__252.15924000000001__.M.H..__Unknown",0.057764,-0.35495,0.24828,0.81008,0.98961,-5.3529
"X0.72__161.07374999999999__.M.H..__w.o.MS2.MLS001048867.01.1H.indole.3.carboxamide",0.15766,2.1088,0.24203,0.81476,0.98961,-5.3543
"X1.29__165.05426__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.333",-0.096501,-1.0025,-0.23758,0.81809,0.98961,-5.3552
"X7.516__481.29802999999998__.M.H..__w.o.MS2.Smilagenin.Acetate",0.1614,-1.1782,0.23705,0.81849,0.98961,-5.3553
"X6.691__228.24010999999999__.M.H..__Unknown",0.069547,-0.3742,0.21798,0.83282,0.98961,-5.3592
"X3.088__192.04961__.M.CH3OH.H..__w.o.MS2.Aconitic.Acid",-0.071181,0.05993,-0.21206,0.83729,0.98961,-5.3603
"X5.493__279.09369__.M.H..__Triphenylphosphine.oxide",-0.055006,-0.33381,-0.21106,0.83804,0.98961,-5.3605
"X1.631__175.08632__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.417",0.13613,-0.029037,0.21054,0.83844,0.98961,-5.3606
"X1.647__156.07687000000001__.M.H..__w.o.MS2.L.Histidine..CE0..HNDVDQJCIGZPNO.YFKPBYRVSA.N",0.063871,0.091655,0.20956,0.83917,0.98961,-5.3608
"X7.218__193.0891__.M.H..__w.o.MS2.C11H12O3..PlaSMA.ID.584",0.098205,-0.00033719,0.20887,0.8397,0.98961,-5.3609
"X5.458__250.17918__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",-0.056861,-0.82918,-0.20819,0.84021,0.98961,-5.361
"X7.123__365.34528__.M.H..__w.o.MS2.Heneicosanoic.acid..21.0.",0.1419,0.8501,0.20706,0.84106,0.98961,-5.3612
