"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X6.078__302.31317000000001__.M.H..__w.o.MS2.MLS001066334.01.D.erythro.Dihydrosphingosine764.22.7",-0.2668,-0.21266,-0.88049,0.40398,0.92174,-4.6018
"X0.584__200.03999__.M.Na..__w.o.MS2.2.amino.3.prop.2.enylsulfinylpropanoic.acid",0.29593,-0.086302,0.87734,0.40559,0.92174,-4.602
"X2.433__142.06618__.M.H..__w.o.MS2.5.Hydroxymethylcytosine",0.29117,0.23965,0.87279,0.40793,0.92174,-4.6022
"X0.701__277.14312999999999__.M.H..__w.o.MS2.3.7.Epoxycaryophyllan.6.Ol",1.1786,-5.9772,0.87252,0.40806,0.92174,-4.6022
"X4.647__160.04292000000001__.M.H..__w.o.MS2.Brompheniramine",-0.32093,0.02168,-0.86712,0.41085,0.92174,-4.6025
"X2.838__384.12860000000001__.M.H..__w.o.MS2.1.hydroxy.4...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxynaphthalene.2.carboxylic.acid",0.37369,-1.3866,0.86653,0.41115,0.92174,-4.6025
"X2.647__205.08823000000001__.M.H..__w.o.MS2.1..4.hydroxy.3..3.methylbut.2.enyl.phenyl.ethanone",0.35521,-0.20654,0.85939,0.41485,0.92174,-4.6028
"X6.14__286.32269000000002__.M.H..__Unknown",0.20893,-0.65181,0.85914,0.41499,0.92174,-4.6028
"X1.011__321.08443999999997__.M.Na..__w.o.MS2.MMV010764",-2.8341,-0.31492,-0.85331,0.41803,0.92174,-4.6031
"X0.603__246.18407999999999__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1031",0.47149,-1.41,0.84861,0.42049,0.92174,-4.6033
"X2.672__136.06525__.M.H..__Adenine..LC.ESI.QTOF..MS2..CE",-0.61192,-3.6786,-0.84602,0.42185,0.92174,-4.6035
"X0.799__146.11668__.M.H..__w.o.MS2.Acetylcholine..LC.ESI.QTOF..MS2..CE",-0.86692,0.10338,-0.84292,0.42348,0.92174,-4.6036
"X7.638__562.37445000000002__.M.2H.2.__w.o.MS2.Rhodoxanthin..FAB.EBEB..MS2..m.z",-0.27134,0.50336,-0.84231,0.42381,0.92174,-4.6036
"X0.577__397.98815999999999__.M.H..__Unknown",0.37571,-0.23027,0.84158,0.42419,0.92174,-4.6037
"X3.093__486.04108000000002__.M.H..__Unknown",-0.39964,0.081925,-0.84138,0.4243,0.92174,-4.6037
"X4.349__262.05333999999999__.M.H..__w.o.MS2.Phosphotyrosine",0.24246,-0.28286,0.83848,0.42583,0.92174,-4.6038
"X6.442__427.07104__.M.K..__Unknown",-0.53564,-4.3701,-0.82741,0.43172,0.92174,-4.6043
"X5.375__325.10736000000003__.M.K..__w.o.MS2.NCGC00169103.03_C19H18O6_Benz.3.4.anthra.1.2.b.oxirene.5.6.dione..1a.2.3.4.5b.11.11a.11b.octahydro.10.11.11a.trihydroxy.3.methyl.",-0.48249,-0.9326,-0.8261,0.43243,0.92174,-4.6044
"X7.534__533.21123999999998__.M.H..__Unknown",-0.43905,0.10849,-0.81989,0.43576,0.92174,-4.6047
"X0.894__190.97855000000001__.M.H..__Unknown",-0.32957,-0.16999,-0.8168,0.43743,0.92174,-4.6048
"X7.883__521.38726999999994__.M.H..__Unknown",0.9174,0.7535,0.81563,0.43806,0.92174,-4.6048
"X1.456__86.097279999999998__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.6",-0.20993,-0.023855,-0.81341,0.43926,0.92174,-4.6049
"X3.087__305.09694999999999__.M.H..__w.o.MS2.N.Acetyl.Asp.Glu",-0.21954,-0.028276,-0.80896,0.44167,0.92174,-4.6051
"X0.611__99.093209999999999__.M.H..__Unknown",0.34091,-0.19382,0.80308,0.44487,0.92174,-4.6054
"X1.005__148.09650999999999__.M.H..__w.o.MS2.Mevalonic.Acid.Lactone",0.46565,-2.4514,0.7992,0.44699,0.92174,-4.6056
"X0.591__138.06654__.M.H.H2O..__w.o.MS2.MLS001148230.01.......Chlorpheniramine.maleate.salt",0.1666,0.10989,0.7965,0.44848,0.92174,-4.6057
"X7.516__481.29802999999998__.M.H..__w.o.MS2.Smilagenin.Acetate",-0.69331,-1.2823,-0.79566,0.44893,0.92174,-4.6057
"X7.018__282.23043999999999__.M.H..__w.o.MS2.MLS001148462.01.alverine",-0.47603,0.14786,-0.79556,0.44899,0.92174,-4.6057
"X1.289__136.07607999999999__.M.H..__w.o.MS2.3..Aminoacetophenone",0.19632,-0.74723,0.79499,0.44931,0.92174,-4.6058
"X4.772__333.09246999999999__.M.H..__w.o.MS2.Sulochrin_120096",-0.27376,0.1995,-0.78934,0.45242,0.92174,-4.606
"X0.854__174.14882__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.410",-0.41873,-0.65418,-0.78689,0.45377,0.92174,-4.6061
"X6.194__277.18047999999999__.M.H..__w.o.MS2.6.Shogaol",-0.36472,-0.58016,-0.78503,0.4548,0.92174,-4.6062
"X1.611__294.15420999999998__.M.H..__w.o.MS2.N.Fructosyl.isoleucine..PlaSMA.ID.1496",0.469,1.4671,0.77895,0.45818,0.92174,-4.6065
"X4.339__514.21056999999996__.M.H..__w.o.MS2.4..7.acetyloxy.5.chloro.3...1E.3E..3.5.dimethylhepta.1.3.dienyl..7.methyl.6.8.dioxoisoquinolin.2.yl.butanoic.acid",-0.65704,0.41474,-0.77634,0.45963,0.92174,-4.6066
"X0.72__113.00005__.M.H..__Unknown",0.19693,0.017162,0.77124,0.46249,0.92174,-4.6068
"X1.574__146.06030000000001__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.31026,-0.73286,0.76845,0.46405,0.92174,-4.6069
"X4.613__311.16034000000002__.M.H..__w.o.MS2..16alpha.17beta..estra.1.3.5.10..triene.3.16.17.triol",2.7591,-3.3491,0.76409,0.46651,0.92174,-4.6071
"X0.58__493.00060999999999__.M.K..__Unknown",-0.37067,0.65831,-0.75998,0.46882,0.92174,-4.6073
"X6.063__347.14053000000001__.M.Na..__w.o.MS2.N..3.4.dimethoxyphenethyl..1H.indole.3.carboxamide",-0.22405,-0.29999,-0.7546,0.47188,0.92174,-4.6075
"X0.785__156.07559000000001__.M.H..__w.o.MS2.3..1.Pyrazolyl..alanine",-0.17468,0.032839,-0.75409,0.47216,0.92174,-4.6076
"X4.174__249.12058999999999__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",0.23335,-0.20337,0.75132,0.47374,0.92174,-4.6077
"X2.434__243.05409__.M.K..__w.o.MS2.TRYPTOPHAN",-0.22551,0.071757,-0.75017,0.4744,0.92174,-4.6077
"X1.719__168.95728__.M.H..__Unknown",0.35513,0.058758,0.74449,0.47764,0.92399,-4.608
"X7.126__545.40197999999998__.M.H..__Unknown",-0.41884,-0.54563,-0.73659,0.48218,0.92867,-4.6083
"X2.435__160.07657__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.289",-0.48765,0.13446,-0.73068,0.48559,0.92867,-4.6085
"X3.686__212.03371999999999__.M.Na..__w.o.MS2.alpha.cyano.4.hydroxycinnamic.acid..MALDI.TOFTOF..MS2..CE",-0.46585,0.2921,-0.72938,0.48634,0.92867,-4.6086
"X5.457__228.19637__.M.H..__Unknown",-0.19003,-0.77282,-0.72091,0.49126,0.93071,-4.609
"X1.009__517.02832000000001__.M.K..__w.o.MS2.Isorhamnetin.3.galactoside",0.20693,0.69908,0.71807,0.49292,0.93071,-4.6091
"X2.081__100.07629__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.14",-0.76332,-0.55557,-0.7084,0.49859,0.93071,-4.6095
"X6.676__485.12228__.M.Na..__Hispiduloside",0.64812,-6.5047,0.70805,0.49879,0.93071,-4.6095
"X4.349__247.09496999999999__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",0.18144,-0.022881,0.70686,0.4995,0.93071,-4.6095
"X2.197__144.04822999999999__.M.H..__w.o.MS2.4.Methyl.5.thiazoleethanol",-0.20014,0.11892,-0.70373,0.50135,0.93071,-4.6097
"X6.422__317.13222999999999__.M.H..__w.o.MS2.2.morpholino.7H.naphtho.1.2.3.de.quinolin.7.one",0.17789,-0.28314,0.69132,0.5087,0.93071,-4.6102
"X6.129__337.07611__.M.Na..__7.8.dihydroxy.5.6.dimethoxy.2.phenyl.4H.chromen.4.one",0.48081,-3.0196,0.68982,0.5096,0.93071,-4.6102
"X2.345__146.11841000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.184",-0.18663,0.10999,-0.68281,0.51379,0.93071,-4.6105
"X6.698__371.10924999999997__.M.H..__w.o.MS2.Chelerythrine",-0.49361,-6.673,-0.67505,0.51846,0.93071,-4.6108
"X7.123__365.34528__.M.H..__w.o.MS2.Heneicosanoic.acid..21.0.",-0.53609,0.98655,-0.66768,0.52292,0.93071,-4.6111
"X3.182__186.18600000000001__.M.H..__Unknown",-0.31672,-0.014357,-0.66678,0.52347,0.93071,-4.6111
"X6.781__337.24032999999997__.M.H..__w.o.MS2.bis.2..pyridin.3.yl.piperidin.1.yl.methane",-0.29253,-0.66317,-0.66526,0.52439,0.93071,-4.6112
"X4.402__248.14191__.M.H..__w.o.MS2.12.Cytisineacetamide",-0.34421,0.14303,-0.65763,0.52903,0.93071,-4.6115
"X1.009__74.06__.M.H..__w.o.MS2.N.N.Dimethylformamide",0.2139,-1.4826,0.64583,0.53627,0.93071,-4.6119
"X1.008__357.02609000000001__.M.H.H2O..__w.o.MS2..E..1.4.bis.4.hydroxy.3.methoxyphenyl..2.3.dimethylbut.2.ene.1.4.dione",-0.19664,0.82002,-0.64537,0.53655,0.93071,-4.6119
"X1.072__131.0668__.M.H..__w.o.MS2.PANTOLACTONE",-0.28301,0.05585,-0.64489,0.53685,0.93071,-4.612
"X0.936__258.10955999999999__.M.H..__w.o.MS2.sn.Glycero.3.phosphocholine..LC.ESI.QTOF..MS2..CE",-0.50724,-1.9563,-0.64275,0.53817,0.93071,-4.612
"X1.084__182.08507__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.511",0.20441,-0.92017,0.64153,0.53892,0.93071,-4.6121
"X6.03__326.37839000000002__.M.H..__Unknown",0.48215,-1.7714,0.63967,0.54007,0.93071,-4.6122
"X4.648__540.18829000000005__.M.H..__Unknown",-1.2687,-0.84077,-0.6379,0.54116,0.93071,-4.6122
"X8.933__381.35046__.M.H..__w.o.MS2.Brassicasterol..LC.APPI.QQ..MS2..CE",-0.40148,0.37927,-0.62881,0.54681,0.93071,-4.6126
"X1.641__174.05601999999999__.M.H..__w.o.MS2.4.Quinolinecarboxylic.acid",-0.45539,0.083751,-0.6253,0.549,0.93071,-4.6127
"X5.942__435.21643__.M.K..__w.o.MS2.76.25.5",0.35562,0.39218,0.62414,0.54972,0.93071,-4.6127
"X1.01__75.02637__.M.Na..__Unknown",0.15593,0.078432,0.62339,0.55019,0.93071,-4.6128
"X0.58__258.90069999999997__.M.Na..__Unknown",0.1978,-0.091219,0.62128,0.55151,0.93071,-4.6128
"X6.138__299.16370000000001__.M.H..__w.o.MS2.MLS002154028.01.Trimeprazine.tartrate4330.99.8",-0.44831,-0.51675,-0.62123,0.55154,0.93071,-4.6128
"X2.432__144.08080000000001__.M.H..__w.o.MS2.1.Naphthylamine",0.18893,0.22934,0.61905,0.55291,0.93071,-4.6129
"X8.208__523.39435000000003__.M.H..__Unknown",0.99027,1.6038,0.61741,0.55394,0.93071,-4.613
"X4.557__376.13256999999999__.M.H..__w.o.MS2.BEZ.M",-0.86044,-1.0212,-0.6162,0.55469,0.93071,-4.613
"X0.582__445.08026000000001__.M.Na..__w.o.MS2.mangiferin",0.37453,-0.33474,0.61398,0.55609,0.93071,-4.6131
"X5.678__263.06464__.M.H..__w.o.MS2.MLS001240214.01.2..3.Chloro.2.methyl.phenylamino..nicotinic.acid",0.22825,-1.8525,0.6132,0.55658,0.93071,-4.6131
"X2.379__329.06792999999999__.M.H..__w.o.MS2.aflatoxin.G1",-0.52547,1.1755,-0.61294,0.55675,0.93071,-4.6132
"X7.393__413.26001__.M.Na..__2.acetoxy.4.pentadecylbenzoic.acid",-0.48953,0.24079,-0.60741,0.56023,0.93302,-4.6134
"X4.138__241.14152999999999__.M.CH3OH.H..__w.o.MS2.Imiquimod",0.15849,-0.19499,0.60137,0.56406,0.93587,-4.6136
"X6.011__446.26711999999998__.M.H..__Unknown",0.30241,-0.30046,0.59534,0.56789,0.93871,-4.6138
"X4.554__197.12360000000001__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.634",0.19307,-0.29248,0.58986,0.57138,0.94097,-4.614
"X1.647__156.07687000000001__.M.H..__w.o.MS2.L.Histidine..CE0..HNDVDQJCIGZPNO.YFKPBYRVSA.N",0.26998,0.00078436,0.58367,0.57534,0.9415,-4.6142
"X0.685__85.028310000000005__.M.H..__w.o.MS2.Unknown..carbon.number.4...PlaSMA.ID.2",0.13206,1.6982,0.58272,0.57595,0.9415,-4.6142
"X1.805__209.09503000000001__.M.H..__w.o.MS2.MLS000069600.01.CHALCONE614.47.1",-0.25041,-1.4777,-0.56238,0.58909,0.95425,-4.6149
"X0.579__351.98876999999999__.M.Na..__Unknown",0.21331,-0.21918,0.56192,0.58939,0.95425,-4.6149
"X2.433__205.0983__.M.H..__Tryptophan..LC.ESI.QTOF..MS2..CE",0.18506,0.25421,0.56066,0.59021,0.95425,-4.615
"X2.672__298.10785__.M.H..__5..S.Methylthioadenosine..LC.ESI.QTOF..MS2..CE",-0.43334,-3.9148,-0.55251,0.59553,0.95795,-4.6153
"X0.861__136.93008__.M.H.H2O..__Unknown",0.20086,0.12394,0.54744,0.59885,0.95795,-4.6154
"X2.682__505.18524000000002__.M.H..__w.o.MS2.2..2.6.bis.3.methylbut.2.enyl..4...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxyphenyl..2.hydroxyacetic.acid",0.59158,0.73598,0.54411,0.60103,0.95795,-4.6155
"X6.616__385.17764__.M.H..__w.o.MS2..4aR..5.hydroxy.6.methoxy.1.1.dimethyl.7.propan.2.yl.2.3.4.9.10.10a.hexahydrophenanthrene.4a.carboxylic.acid",-0.23099,-0.050313,-0.54393,0.60115,0.95795,-4.6155
"X1.456__132.10356__.M.H..__Leucine",0.13626,0.27254,0.53436,0.60746,0.96081,-4.6159
"X4.291__146.06102000000001__.M.H.H2O..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",-0.22172,0.72758,-0.53168,0.60923,0.96081,-4.6159
"X7.368__347.29885999999999__.M.H..__w.o.MS2.3...Z..heptadec.10.enyl.benzene.1.2.diol",0.29294,0.20855,0.52404,0.6143,0.96081,-4.6162
"X1.01__89.042119999999997__.M.H..__Unknown",-0.12765,0.22531,-0.52393,0.61437,0.96081,-4.6162
"X6.777__309.28003000000001__.M.H..__w.o.MS2.Sclareol",0.25325,0.13251,0.52045,0.61668,0.96081,-4.6163
"X5.073__511.68524000000002__.M.2H.2.__Unknown",0.32744,0.4253,0.52027,0.61681,0.96081,-4.6163
"X2.433__188.07315__.M.H..__w.o.MS2.MLS001048891.01.methyl.quinoline.2.carboxylate",0.15532,0.24684,0.51783,0.61843,0.96081,-4.6164
"X4.724__446.16519__.M.2H.2.__w.o.MS2.1..3..2.3.dihydrobenzo.b..1.4.dioxin.6.yl..7.hydroxy.2.methyl.4.oxo.6.propyl.4H.chromen.8.yl..N.N.dimethylmethanaminium.chloride",-0.22944,-1.6177,-0.51193,0.62237,0.96081,-4.6166
"X0.582__284.00042999999999__.M.Na..__Unknown",0.15558,-0.032385,0.50052,0.63004,0.96081,-4.6169
"X4.288__381.20364000000001__.M.H..__w.o.MS2.2..2.hydroxy.6.methylhept.5.en.2.yl..7..3.methylbut.2.enyl..2.3.dihydro.1.benzofuran.5.carboxylic.acid",-1.8089,-0.68087,-0.49924,0.6309,0.96081,-4.617
"X1.008__87.02569__.M.H..__Unknown",0.11724,0.2061,0.4989,0.63113,0.96081,-4.617
"X5.271__207.09741__.M.H..__w.o.MS2.3.methyl.6..2.methylpropyl.piperazine.2.5.dione",-0.28736,0.45503,-0.49531,0.63355,0.96081,-4.6171
"X6.271__328.31873000000002__.M.H..__w.o.MS2.Stearoyl.Ethanolamide",0.36636,-2.1153,0.4942,0.6343,0.96081,-4.6171
"X5.028__313.17541999999997__.M.H..__w.o.MS2.m.z.313.of.diterpene.esters..collected.from.12.deoxyphorbol.13.acetate.",0.19125,-0.32996,0.49189,0.63586,0.96081,-4.6172
"X1.459__154.08447000000001__.M.Na..__w.o.MS2.Dopamine..CE0..VYFYYTLLBUKUHU.UHFFFAOYSA.N",0.17591,0.21301,0.49052,0.63679,0.96081,-4.6172
"X3.486__240.14878999999999__.M.H..__Unknown",-0.21788,-1.1053,-0.48925,0.63765,0.96081,-4.6173
"X8.208__507.41208__.M.H..__w.o.MS2.Valactamide.A.putative",0.50586,0.72756,0.482,0.64257,0.96331,-4.6175
"X0.705__381.08652000000001__.M.K..__w.o.MS2.Excavatin.L",-0.21602,-4.0782,-0.47353,0.64835,0.96331,-4.6177
"X0.685__162.07615999999999__.M.H..__w.o.MS2.N.Methylglutamic.acid",-0.18638,-1.4437,-0.46782,0.65225,0.96331,-4.6179
"X1.008__352.02377000000001__.M.H..__w.o.MS2.6.chloro.4.5.7.trihydroxy.9.10.dioxoanthracene.2.carboxylic.acid",0.18031,0.49348,0.46658,0.6531,0.96331,-4.6179
"X5.061__422.17282__.M.H..__w.o.MS2..MLS001141386.01..2S..2..3...10aS..1.3.dioxo.10.10a.dihydro.5H.imidazo.1.5.b.isoquinolin.2.yl.propanoylamino..3.phenylpropanoic.acid.",-0.87719,-1.5185,-0.46413,0.65478,0.96331,-4.618
"X0.802__234.05477999999999__.M.H..__Unknown",-0.77675,-5.6195,-0.45912,0.65823,0.96331,-4.6181
"X4.664__249.12031999999999__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",0.12611,-0.26347,0.45895,0.65834,0.96331,-4.6181
"X3.092__434.07135__.M.H..__w.o.MS2.MMV676528",-0.27212,-0.64036,-0.45882,0.65844,0.96331,-4.6181
"X3.093__114.03863__.M.H..__Unknown",-0.13491,-0.013185,-0.45818,0.65888,0.96331,-4.6182
"X0.58__429.93588__.M.H..__Unknown",0.21495,0.039364,0.44893,0.66526,0.96944,-4.6184
"X5.159__540.68871999999999__.M.2H.2.__Unknown",-0.18232,0.2696,-0.43986,0.67155,0.97539,-4.6187
"X3.088__372.10061999999999__.M.Na..__w.o.MS2.Berberine.hydrochloride",-0.46579,-0.31918,-0.43193,0.67707,0.97591,-4.6189
"X6.291__293.21749999999997__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1487",0.31795,0.097648,0.42176,0.68418,0.97591,-4.6191
"X4.92__336.21679999999998__.M.H..__Unknown",-0.2033,-2.0726,-0.41995,0.68545,0.97591,-4.6192
"X0.844__256.08458999999999__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1107",0.3289,-3.8465,0.41958,0.68571,0.97591,-4.6192
"X7.225__179.10856999999999__.M.H..__w.o.MS2.MLS001065600.01.",-0.32431,0.4979,-0.41408,0.68957,0.97591,-4.6193
"X6.866__303.23259999999999__.M.H..__w.o.MS2.Kaurenic.acid",-0.14387,0.030716,-0.41358,0.68992,0.97591,-4.6194
"X1.876__206.13831999999999__.M.H..__w.o.MS2.AZELAIC.ACID",0.11173,0.21425,0.4121,0.69096,0.97591,-4.6194
"X1.01__91.021559999999994__.M.CH3OH.H..__Unknown",0.12876,0.19888,0.41057,0.69204,0.97591,-4.6194
"X5.97__318.29723999999999__.M.H..__w.o.MS2.Phytosphingosine..not.validated..isomer.of.1696...PlaSMA.ID.1697",0.13514,-0.30223,0.41025,0.69227,0.97591,-4.6194
"X1.999__103.05457__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.16",-0.1197,-0.41348,-0.39727,0.70144,0.97591,-4.6198
"X4.166__427.65363000000002__.M.2H.2.__Unknown",0.67942,-0.4952,0.38528,0.70996,0.97591,-4.6201
"X5.757__275.16208__.M.H..__w.o.MS2.NCGC00380303.01..E..7.methylidene.10.oxo.4.propan.2.ylundec.5.enoic.acid",0.11871,-0.40748,0.38156,0.71261,0.97591,-4.6202
"X1.584__133.03191000000001__.M.H..__Unknown",-0.16353,0.15554,-0.3794,0.71415,0.97591,-4.6202
"X2.246__242.10068999999999__.M.Na..__w.o.MS2.Zeatin",-0.14266,-0.00074274,-0.37936,0.71418,0.97591,-4.6202
"X0.68__446.15996999999999__.M.H..__w.o.MS2.MLS001158243.01.N..2.hydroxy.2.phenylethyl..2..4..4.methoxyphenyl..2.oxochromen.7.yl.oxyacetamide",0.25767,0.84095,0.37932,0.71421,0.97591,-4.6202
"X0.49__146.16550000000001__.M.H..__w.o.MS2.Spermidine..LC.ESI.QTOF..MS2..CE",-0.45255,1.0894,-0.37762,0.71542,0.97591,-4.6202
"X1.458__432.23935__.M.H.H2O..__w.o.MS2.Nakijiquinone.C",-0.1732,-0.079174,-0.3753,0.71708,0.97591,-4.6203
"X4.147__223.13869__.M.H..__w.o.MS2.Unknown..carbon.number.13...PlaSMA.ID.849",0.1288,-0.28525,0.37279,0.71888,0.97591,-4.6204
"X1.076__124.039__.M.H..__Isonicotinic.acid..LC.ESI.QTOF..MS2..CE",0.11824,-2.1961,0.35294,0.73315,0.97591,-4.6208
"X4.921__533.18768__.M.2H.2.__Unknown",-0.5252,-0.333,-0.35068,0.73478,0.97591,-4.6209
"X1.685__176.07056__.M.H..__w.o.MS2.3.Indoleacetic.acid..CE0..SEOVTRFCIGRIMH.UHFFFAOYSA.N",0.15559,-0.45371,0.3503,0.73506,0.97591,-4.6209
"X5.975__310.23257000000001__.M.CH3OH.H..__w.o.MS2.Melophlin.M",0.16414,-1.0422,0.34956,0.73559,0.97591,-4.6209
"X4.943__241.11547999999999__.M.H..__w.o.MS2.Dictazoline.E",-0.10648,0.023526,-0.34938,0.73572,0.97591,-4.6209
"X6.681__521.32281__.M.H..__w.o.MS2.Poricoic.acid.A",0.20733,-0.065347,0.34814,0.73662,0.97591,-4.6209
"X2.905__234.20707999999999__.M.H..__Unknown",0.089713,0.067423,0.34581,0.7383,0.97591,-4.621
"X6.675__501.08786__.M.K..__w.o.MS2.6...6.8.dihydroxy.7.methoxy.3.methyl.1.oxo.3.4.dihydroisochromen.4.yl.oxy..4.8.dihydroxy.7.methoxy.3.methyl.3.4.dihydroisochromen.1.one",0.34139,-5.3412,0.34536,0.73863,0.97591,-4.621
"X4.492__258.06673999999998__.M.H..__w.o.MS2.Pesticide3_Thiobencarb_C12H16ClNOS_S..4.Chlorobenzyl..diethylcarbamothioate",-0.09527,-0.75649,-0.34344,0.74002,0.97591,-4.621
"X6.81__392.30063000000001__.M.K..__Unknown",-0.17964,-1.7165,-0.34097,0.74181,0.97591,-4.6211
"X4.041__207.10066__.M.H..__w.o.MS2.Unknown..carbon.number.12...PlaSMA.ID.706",0.10132,-0.071303,0.34054,0.74212,0.97591,-4.6211
"X1.088__177.94945__.M.H..__Unknown",-0.22019,-0.081471,-0.33603,0.7454,0.97591,-4.6212
"X7.223__295.2038__.M.H..__w.o.MS2.ISOPALMITIC.ACID",0.2172,-0.48873,0.33471,0.74635,0.97591,-4.6212
"X7.218__193.0891__.M.H..__w.o.MS2.C11H12O3..PlaSMA.ID.584",-0.181,0.024588,-0.33271,0.74781,0.97591,-4.6212
"X6.606__462.30016999999998__.M.H..__Unknown",0.15286,-0.2825,0.32994,0.74983,0.97591,-4.6213
"X5.679__393.28789999999998__.M.H..__Unknown",-0.15979,0.20567,-0.32974,0.74997,0.97591,-4.6213
"X0.58__448.02573000000001__.M.H..__Unknown",0.1527,0.26731,0.32901,0.7505,0.97591,-4.6213
"X4.653__377.07898__.M.2H.2.__w.o.MS2.Chlorogenic.acid",-0.1042,0.070824,-0.32804,0.75121,0.97591,-4.6213
"X0.788__252.92823999999999__.M.H..__Unknown",0.16211,0.25793,0.32309,0.75482,0.97773,-4.6214
"X4.852__331.22494999999998__.M.H..__w.o.MS2.NCGC00180485.03_C21H32O4_.5beta.8alpha.9beta.10alpha.13alpha..18.Methoxy.18.oxokauran.17.oic.acid",0.083519,0.043309,0.31922,0.75764,0.97853,-4.6215
"X2.245__220.11882__.M.H..__w.o.MS2.Cis.Zeatin..LC.ESI.ITFT..MS2..CE.44.0.eV...M.H..",0.12322,0.097357,0.31328,0.76199,0.97947,-4.6216
"X2.241__162.05575999999999__.M.H..__w.o.MS2..MLS000860043.01.1.5.Isoquinolinediol.",-0.13861,0.23736,-0.30589,0.76741,0.97947,-4.6218
"X1.073__83.060940000000002__.M.H..__w.o.MS2.2.Methylimidazole",0.072927,0.11086,0.30227,0.77007,0.97947,-4.6219
"X3.923__241.10565__.M.H..__w.o.MS2.NCGC00169556.02.3..3.4.5.trimethoxyphenyl.propanoic.acid",0.1186,-0.29553,0.30048,0.77139,0.97947,-4.6219
"X5.493__279.09369__.M.H..__Triphenylphosphine.oxide",-0.086603,-0.33163,-0.29991,0.77181,0.97947,-4.6219
"X1.457__414.08483999999999__.M.H..__Unknown",0.10982,0.033055,0.2958,0.77483,0.97947,-4.622
"X6.228__235.17054999999999__.M.H..__w.o.MS2.Isocurcumenol",0.11512,-0.314,0.29553,0.77503,0.97947,-4.622
"X3.655__396.15850999999998__.M.H..__w.o.MS2.NCGC00385007.01.methyl.4..1.3.dihydroxy.1..4.hydroxy.3.methoxyphenyl.propan.2.yl.oxy.3.methoxybenzoate",-0.37227,-0.60252,-0.28979,0.77926,0.97947,-4.6221
"X0.896__158.95164__.M.H.H2O..__Unknown",0.1007,-0.24337,0.28968,0.77935,0.97947,-4.6221
"X0.682__244.09419__.M.H.H2O..__w.o.MS2.Pesticide3_Carbofuran_C12H15NO3_Furadan",0.30604,0.15214,0.28757,0.7809,0.97947,-4.6221
"X7.361__379.31157999999999__.M.H..__w.o.MS2.monoolein",-0.25785,-0.21023,-0.27121,0.79302,0.97947,-4.6224
"X2.993__160.13328999999999__.M.H..__w.o.MS2.4.aminovaleric.acid.betaine..CE0..RXHVPPWXTMHWGY.UHFFFAOYSA.N",0.14522,0.009944,0.26866,0.79491,0.97947,-4.6225
"X1.458__366.00011999999998__.M.H..__Unknown",-0.14184,0.040475,-0.26288,0.79921,0.97947,-4.6226
"X0.58__122.92574__.M.H..__Unknown",0.067476,0.085176,0.25295,0.80662,0.97947,-4.6227
"X2.338__178.09027__.M.H..__w.o.MS2.C10H11NO2..PlaSMA.ID.458",0.14964,0.26228,0.25191,0.80739,0.97947,-4.6227
"X0.72__161.07374999999999__.M.H..__w.o.MS2.MLS001048867.01.1H.indole.3.carboxamide",-0.07646,1.802,-0.25148,0.80771,0.97947,-4.6228
"X0.581__233.99332000000001__.M.K..__Unknown",-0.059858,0.52549,-0.25103,0.80805,0.97947,-4.6228
"X0.692__316.98538000000002__.M.K..__Unknown",0.29364,1.6745,0.24734,0.81081,0.97947,-4.6228
"X3.635__191.07396__.M.H..__w.o.MS2.2.hydroxy.4.methyl.3H.benzo.e..1.4.diazepin.5.4H..one",-0.067117,-0.2531,-0.24656,0.81139,0.97947,-4.6228
"X6.636__469.14159999999998__.M.H..__w.o.MS2.Unknown..carbon.number.20...PlaSMA.ID.2546",-0.12405,-0.37624,-0.24622,0.81164,0.97947,-4.6228
"X0.579__274.88242000000002__.M.K..__Unknown",0.07432,0.19946,0.24433,0.81306,0.97947,-4.6229
