"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X0.589__110.07162__.M.H..__Unknown",-0.27649,-0.10784,-1.1331,0.28912,0.66644,-4.7767
"X8.208__523.39435000000003__.M.H..__Unknown",-0.86617,0.44916,-1.133,0.28918,0.66644,-4.7768
"X6.291__293.21749999999997__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1487",-1.3204,-0.31795,-1.1323,0.28945,0.66644,-4.7773
"X0.482__112.11212999999999__.M.H..__Unknown",-1.6478,1.0971,-1.1322,0.28949,0.66644,-4.7774
"X4.648__350.11606__.M.2H.2.__w.o.MS2.MMV688889",1.9963,0.16525,1.1294,0.29059,0.66644,-4.7796
"X2.263__138.05547000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.134",-0.3106,0.039538,-1.1276,0.29134,0.66644,-4.781
"X0.896__158.95164__.M.H.H2O..__Unknown",0.44846,-0.18166,1.1239,0.29278,0.66644,-4.7838
"X1.009__104.05304__.M.H..__Unknown",-0.81083,-0.26254,-1.1226,0.29331,0.66644,-4.7848
"X4.492__258.06673999999998__.M.H..__w.o.MS2.Pesticide3_Thiobencarb_C12H16ClNOS_S..4.Chlorobenzyl..diethylcarbamothioate",0.29824,-0.47886,1.1208,0.29405,0.66644,-4.7862
"X1.719__168.95728__.M.H..__Unknown",0.41805,0.22025,1.1176,0.29533,0.66644,-4.7887
"X0.725__116.07121__.M.H..__L.....Proline..LC.ESI.QTOF..MS2..CE",0.66368,-1.7801,1.1094,0.29866,0.66644,-4.795
"X4.138__241.14152999999999__.M.CH3OH.H..__w.o.MS2.Imiquimod",0.34412,-0.25647,1.1074,0.29946,0.66644,-4.7965
"X1.008__352.02377000000001__.M.H..__w.o.MS2.6.chloro.4.5.7.trihydroxy.9.10.dioxoanthracene.2.carboxylic.acid",-0.50184,0.34393,-1.1058,0.30011,0.66644,-4.7977
"X1.997__282.12006000000002__.M.H..__w.o.MS2.N..6.methoxypyridin.3.yl..1.methyl.1H.indole.6.carboxamide",-0.57882,-0.67068,-1.1025,0.30149,0.66644,-4.8003
"X6.422__317.13222999999999__.M.H..__w.o.MS2.2.morpholino.7H.naphtho.1.2.3.de.quinolin.7.one",0.36976,-0.41229,1.1021,0.30164,0.66644,-4.8005
"X0.738__228.96952999999999__.M.H..__Unknown",-0.35324,-0.47075,-1.1016,0.30184,0.66644,-4.8009
"X3.087__106.06570000000001__.M.H..__w.o.MS2.3.Methylthiopropylamine",-0.41978,-0.027033,-1.1009,0.30214,0.66644,-4.8015
"X2.647__205.08823000000001__.M.H..__w.o.MS2.1..4.hydroxy.3..3.methylbut.2.enyl.phenyl.ethanone",0.37698,-0.18497,1.1,0.30249,0.66644,-4.8021
"X1.999__103.05457__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.16",-0.32877,-0.34144,-1.097,0.30375,0.66644,-4.8044
"X5.942__435.21643__.M.K..__w.o.MS2.76.25.5",0.90109,0.43335,1.0882,0.3074,0.66644,-4.8111
"X4.019__162.0925__.M.H..__w.o.MS2.Tryptophol",-0.7579,-0.14659,-1.086,0.30831,0.66644,-4.8128
"X3.089__160.04459__.M.H..__w.o.MS2.Brompheniramine",-0.51705,-0.042606,-1.0844,0.30896,0.66644,-4.8139
"X1.01__397.07754999999997__.M.H..__Unknown",-1.0164,0.30136,-1.084,0.30913,0.66644,-4.8142
"X6.063__347.14053000000001__.M.Na..__w.o.MS2.N..3.4.dimethoxyphenethyl..1H.indole.3.carboxamide",0.31594,-0.14439,1.0822,0.3099,0.66644,-4.8156
"X3.444__350.11617999999999__.M.H..__w.o.MS2.MMV688889",2.1792,-1.0585,1.0714,0.31442,0.67289,-4.8237
"X2.435__160.07657__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.289",-0.59168,0.16962,-1.0668,0.3164,0.67388,-4.8272
"X1.289__136.07607999999999__.M.H..__w.o.MS2.3..Aminoacetophenone",0.43216,-0.59314,1.0586,0.3199,0.67807,-4.8332
"X2.433__142.06618__.M.H..__w.o.MS2.5.Hydroxymethylcytosine",-0.35876,0.081408,-1.0536,0.32203,0.6783,-4.8369
"X1.01__75.02637__.M.Na..__Unknown",-0.2761,-0.039942,-1.0512,0.32307,0.6783,-4.8387
"X0.58__299.97570999999999__.M.K..__Unknown",-0.43132,0.047685,-1.0377,0.32895,0.68099,-4.8486
"X1.647__156.07687000000001__.M.H..__w.o.MS2.L.Histidine..CE0..HNDVDQJCIGZPNO.YFKPBYRVSA.N",-0.45726,-0.16223,-1.0364,0.32953,0.68099,-4.8495
"X4.554__197.12360000000001__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.634",0.36057,-0.20719,1.0353,0.33003,0.68099,-4.8504
"X0.708__365.11212__.M.Na..__Melibiose",0.78073,-3.4667,1.0342,0.3305,0.68099,-4.8511
"X0.72__113.00005__.M.H..__Unknown",-0.67341,-0.39461,-1.017,0.33815,0.69099,-4.8636
"X1.458__432.23935__.M.H.H2O..__w.o.MS2.Nakijiquinone.C",-0.83256,0.099993,-1.0135,0.33972,0.69099,-4.8661
"X4.557__376.13256999999999__.M.H..__w.o.MS2.BEZ.M",1.5257,-1.3924,1.0071,0.3426,0.69099,-4.8707
"X4.349__262.05333999999999__.M.H..__w.o.MS2.Phosphotyrosine",-0.29123,-0.46237,-1.0063,0.34298,0.69099,-4.8713
"X0.575__507.05077999999997__.M.K..__w.o.MS2.ginnalin.A",-0.45625,-0.10934,-1.0047,0.3437,0.69099,-4.8724
"X0.802__234.05477999999999__.M.H..__Unknown",-1.2453,-4.2201,-1.0025,0.34471,0.69099,-4.874
"X7.126__545.40197999999998__.M.H..__Unknown",0.51273,-0.46373,0.9941,0.34853,0.69119,-4.88
"X6.812__336.32754999999997__.M.H.H2O..__Unknown",2.0728,-3.7859,0.99248,0.34928,0.69119,-4.8811
"X2.236__181.08635000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.501",0.30533,-0.20568,0.992,0.34949,0.69119,-4.8815
"X7.516__481.29802999999998__.M.H..__w.o.MS2.Smilagenin.Acetate",0.64793,-0.96823,0.98844,0.35113,0.69134,-4.884
"X1.011__321.08443999999997__.M.Na..__w.o.MS2.MMV010764",-1.0268,0.40573,-0.98243,0.35391,0.69373,-4.8882
"X1.009__102.05475__.M.H..__w.o.MS2.1.Aminocyclopropane.1.carboxylic.acid..LC.ESI.QTOF..MS2..CE",-0.26651,0.058076,-0.96266,0.36318,0.70831,-4.902
"X7.183__250.17766__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",-0.98727,-0.84244,-0.95976,0.36455,0.70831,-4.904
"X1.12__156.07756000000001__.M.H..__w.o.MS2.Histidine",0.52598,-0.21868,0.94714,0.37057,0.71688,-4.9127
"X0.58__258.90069999999997__.M.Na..__Unknown",-0.30324,-0.15663,-0.94233,0.37289,0.71763,-4.916
"X2.197__144.04822999999999__.M.H..__w.o.MS2.4.Methyl.5.thiazoleethanol",-0.26119,0.073264,-0.93552,0.37618,0.71763,-4.9206
"X0.984__247.03163000000001__.M.H..__w.o.MS2.columbianetin",-0.3283,-0.085791,-0.93517,0.37635,0.71763,-4.9208
"X1.805__209.09503000000001__.M.H..__w.o.MS2.MLS000069600.01.CHALCONE614.47.1",0.25163,-0.83008,0.93292,0.37745,0.71763,-4.9224
"X3.811__500.19774999999998__.M.H..__w.o.MS2.N..4.5.dihydroxy.2...4..hydroxy.phenyl.methyl..5.oxo.3.phenyl.2H.furan.2.yl.oxy..6..methoxymethyl.oxan.3.yl.acetamide",-1.6051,-0.46155,-0.92383,0.38189,0.72007,-4.9285
"X1.009__355.03084999999999__.M.H..__w.o.MS2.Pinoquercetin",-0.44317,0.3631,-0.9208,0.38338,0.72007,-4.9305
"X6.03__326.37839000000002__.M.H..__Unknown",0.48643,-1.5137,0.92035,0.3836,0.72007,-4.9308
"X1.61__136.06087__.M.H..__Adenine..LC.ESI.QTOF..MS2..CE",0.68883,-1.0841,0.91496,0.38626,0.722,-4.9344
"X5.839__259.13198999999997__.M.H..__w.o.MS2.2.methoxy.5.methyl.3..2.methylbut.3.en.2.yl.chromen.4.one",0.48423,-0.34658,0.90641,0.39051,0.72524,-4.9401
"X7.36__395.28656000000001__.M.H..__w.o.MS2.Conessine",0.68088,0.13928,0.90293,0.39225,0.72524,-4.9424
"X3.088__192.04961__.M.CH3OH.H..__w.o.MS2.Aconitic.Acid",-0.339,-0.086356,-0.90114,0.39314,0.72524,-4.9436
"X1.223__176.96213__.M.H..__Unknown",-0.47773,-0.16507,-0.89836,0.39454,0.72524,-4.9454
"X2.614__180.13856999999999__.M.H..__w.o.MS2.MEX_180.1383_11.9",0.28632,0.047798,0.89391,0.39679,0.72635,-4.9483
"X0.588__93.04522__.M.H..__Unknown",-0.23348,-0.12083,-0.88271,0.40247,0.73372,-4.9556
"X7.068__523.32488999999998__.M.Na..__w.o.MS2.4...5..5.hydroxy.3.....2Z..2.methylbut.2.enoyl.oxy.methyl.pentyl..8a..hydroxymethyl..5.6.dimethyl.3.4.4a.5.6.7.8.8a.octahydronaphthalen.1.yl.methoxy..4.oxobutanoic.acid",-0.5532,0.22885,-0.87739,0.40518,0.73471,-4.959
"X6.228__235.17054999999999__.M.H..__w.o.MS2.Isocurcumenol",0.28583,-0.23398,0.87516,0.40633,0.73471,-4.9605
"X3.087__305.09694999999999__.M.H..__w.o.MS2.N.Acetyl.Asp.Glu",-0.27796,0.018236,-0.86779,0.41012,0.73725,-4.9652
"X0.593__294.02681999999999__.M.H..__Unknown",0.41928,-0.48462,0.86598,0.41106,0.73725,-4.9664
"X3.853__418.14182__.M.Na..__w.o.MS2.Atalaphylline",0.91871,-0.57368,0.8506,0.41907,0.74649,-4.9761
"X0.579__367.96352999999999__.M.K..__Unknown",-0.34745,-0.15224,-0.84963,0.41958,0.74649,-4.9767
"X0.84__204.12270000000001__.M.H..__w.o.MS2.Acetylcarnitine",0.58788,-1.3442,0.84146,0.42389,0.75113,-4.9818
"X8.613__379.33453__.M.H..__Unknown",0.41928,0.7718,0.83477,0.42744,0.75326,-4.986
"X3.686__212.03371999999999__.M.Na..__w.o.MS2.alpha.cyano.4.hydroxycinnamic.acid..MALDI.TOFTOF..MS2..CE",-0.41983,0.27969,-0.83033,0.42981,0.75326,-4.9888
"X7.361__379.31157999999999__.M.H..__w.o.MS2.monoolein",0.72628,-0.13673,0.82375,0.43333,0.75326,-4.9928
"X0.582__284.00042999999999__.M.Na..__Unknown",-0.24939,-0.10704,-0.82295,0.43376,0.75326,-4.9933
"X0.662__296.06558__.M.K..__w.o.MS2.9.Methoxy.2.2.dimethyl.2.6.dihydro.pyrano.3.2.c.quinolin.5.one",-0.59746,-0.34081,-0.82279,0.43384,0.75326,-4.9934
"X3.467__201.05070000000001__.M.H..__w.o.MS2.Camalexin",0.36693,-0.32455,0.81776,0.43655,0.75326,-4.9965
"X4.402__248.14191__.M.H..__w.o.MS2.12.Cytisineacetamide",0.28591,0.47294,0.81694,0.43699,0.75326,-4.997
"X5.061__422.17282__.M.H..__w.o.MS2..MLS001141386.01..2S..2..3...10aS..1.3.dioxo.10.10a.dihydro.5H.imidazo.1.5.b.isoquinolin.2.yl.propanoylamino..3.phenylpropanoic.acid.",1.5166,-1.3682,0.80421,0.44391,0.76222,-5.0047
"X6.539__347.10516000000001__.M.H..__w.o.MS2.Oryzalin",0.52225,0.68228,0.79322,0.44993,0.76768,-5.0113
"X3.859__160.04425000000001__.M.H..__w.o.MS2.Brompheniramine",-0.26753,0.33692,-0.79182,0.45071,0.76768,-5.0121
"X7.368__347.29885999999999__.M.H..__w.o.MS2.3...Z..heptadec.10.enyl.benzene.1.2.diol",-0.51418,-0.28597,-0.78895,0.45229,0.76768,-5.0138
"X5.679__207.6095__.M.H..__Unknown",-0.26101,0.076146,-0.77576,0.45962,0.77657,-5.0216
"X2.526__316.21814000000001__.M.H..__w.o.MS2.NCGC00381331.01_C16H26O5_Pentanoic.acid..3.methyl...5.hydroxy.3..hydroxymethyl..6..1.methylethyl..2.oxo.3.cyclohexen.1.yl.ester",0.40116,0.095895,0.76566,0.46529,0.77657,-5.0274
"X3.325__171.1026__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.398",0.32092,-0.27531,0.76428,0.46607,0.77657,-5.0282
"X1.641__174.05601999999999__.M.H..__w.o.MS2.4.Quinolinecarboxylic.acid",-0.45737,0.23615,-0.75499,0.47133,0.77657,-5.0336
"X6.063__229.11754999999999__.M.H..__w.o.MS2.Proline.hydroxyproline",0.31471,-0.90898,0.75392,0.47193,0.77657,-5.0342
"X2.519__169.04911999999999__.M.H..__w.o.MS2.2.6.Dimethoxyquinone",-0.56249,-0.13003,-0.7509,0.47365,0.77657,-5.0359
"X2.433__205.0983__.M.H..__Tryptophan..LC.ESI.QTOF..MS2..CE",-0.29515,0.11744,-0.74969,0.47435,0.77657,-5.0366
"X5.457__228.19637__.M.H..__Unknown",-0.36856,-0.93145,-0.74657,0.47613,0.77657,-5.0384
"X1.01__91.021559999999994__.M.CH3OH.H..__Unknown",-0.26543,0.053403,-0.74604,0.47643,0.77657,-5.0387
"X0.579__351.98876999999999__.M.Na..__Unknown",-0.25717,-0.3562,-0.74339,0.47795,0.77657,-5.0402
"X0.605__364.05880999999999__.M.H..__w.o.MS2.Guanosine.5..monophosphate..LC.ESI.QTOF..MS2..CE",-0.34634,-0.19787,-0.74026,0.47975,0.77657,-5.0419
"X2.682__505.18524000000002__.M.H..__w.o.MS2.2..2.6.bis.3.methylbut.2.enyl..4...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxyphenyl..2.hydroxyacetic.acid",-0.64063,0.25421,-0.7393,0.4803,0.77657,-5.0425
"X5.903__432.23993000000002__.M.H..__w.o.MS2.N..2....1S.9aR..octahydro.1H.quinolizin.1.yl.methyl..3.oxo.1.2.3.4.tetrahydrobenzo.4.5.imidazo.1.2.a.pyrazin.8.yl.propionamide",0.43742,-0.098202,0.73924,0.48033,0.77657,-5.0425
"X3.095__162.03931__.M.H..__Unknown",-0.2221,-0.29365,-0.73622,0.48207,0.77657,-5.0442
"X0.737__276.99448000000001__.M.H..__Unknown",-0.50838,0.86607,-0.72845,0.48657,0.77835,-5.0485
"X0.634__298.10275000000001__.M.H..__w.o.MS2.ACTIPHENOL",0.82644,-3.219,0.72141,0.49066,0.77835,-5.0524
"X1.013__63.006399999999999__.M.H..__Unknown",-0.19502,0.029599,-0.72047,0.49121,0.77835,-5.0529
"X7.569__376.30083999999999__.M.K..__Unknown",0.50013,-0.92483,0.72035,0.49128,0.77835,-5.053
"X7.226__151.07705999999999__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.231",0.61075,0.16121,0.71919,0.49196,0.77835,-5.0536
"X3.486__240.14878999999999__.M.H..__Unknown",-0.67544,-1.296,-0.71408,0.49495,0.77896,-5.0564
"X6.188__346.33013999999997__.M.H..__w.o.MS2.icos.19.ene.1.2.4.triol",0.2502,-1.0943,0.71253,0.49586,0.77896,-5.0572
"X0.709__245.15268__.M.H..__w.o.MS2.KOBUSONE",-0.27608,1.1521,-0.70677,0.49925,0.78151,-5.0604
"X3.093__114.03863__.M.H..__Unknown",-0.21149,-0.075111,-0.70112,0.50259,0.78397,-5.0634
"X3.599__499.16753999999997__.M.H..__w.o.MS2.Mundulone.Acetate",-0.90397,-0.27478,-0.69103,0.50859,0.78584,-5.0688
"X7.585__360.32657__.M.Na..__w.o.MS2.phenylethylamide.359",0.29143,-1.1548,0.69018,0.50909,0.78584,-5.0692
"X5.823__253.14127999999999__.M.H..__w.o.MS2.NCGC00169882.02_C14H20O4_.8aR.12S.12aR..12.Hydroxy.4.methyl.4.5.6.7.8.8a.12.12a.octahydro.2H.3.benzoxecine.2.9.1H..dione",0.23794,-0.064057,0.68133,0.51439,0.78584,-5.0739
"X6.403__338.22640999999999__.M.H..__w.o.MS2.Lobeline.Hydrochloride",0.29063,-0.054583,0.68019,0.51508,0.78584,-5.0745
"X0.717__157.06164999999999__.M.H.H2O..__Unknown",0.87716,-2.7176,0.67857,0.51605,0.78584,-5.0753
"X4.072__163.07662999999999__.M.H..__w.o.MS2.Isosafrole",0.20508,-0.14289,0.67727,0.51684,0.78584,-5.076
"X6.037__180.13929999999999__.M.H..__w.o.MS2..1..2.6.dimethylphenoxy.propan.2.amine.",0.38568,0.070505,0.67709,0.51694,0.78584,-5.0761
"X0.921__84.04513__.M.H.H2O..__Unknown",0.17838,-0.65523,0.67537,0.51798,0.78584,-5.077
"X4.147__223.13869__.M.H..__w.o.MS2.Unknown..carbon.number.13...PlaSMA.ID.849",0.25563,-0.26886,0.6675,0.52274,0.79036,-5.0811
"X2.607__137.07096999999999__.M.H..__w.o.MS2.N.Methylnicotinamide..CE0..ZYVXHFWBYUDDBM.UHFFFAOYSA.N",0.19693,-0.47813,0.64698,0.53529,0.79486,-5.0915
"X4.653__377.07898__.M.2H.2.__w.o.MS2.Chlorogenic.acid",-0.78976,-0.098377,-0.64666,0.53548,0.79486,-5.0917
"X2.247__258.07211000000001__.M.K..__w.o.MS2.Orbencarb..LC.ESI.ITFT..MS2..CE",0.23798,0.067568,0.64225,0.53821,0.79486,-5.0939
"X1.685__176.07056__.M.H..__w.o.MS2.3.Indoleacetic.acid..CE0..SEOVTRFCIGRIMH.UHFFFAOYSA.N",-0.30751,-0.31394,-0.63653,0.54175,0.79486,-5.0967
"X0.591__138.06654__.M.H.H2O..__w.o.MS2.MLS001148230.01.......Chlorpheniramine.maleate.salt",-0.17291,-0.12291,-0.63413,0.54324,0.79486,-5.0979
"X6.698__371.10924999999997__.M.H..__w.o.MS2.Chelerythrine",0.32697,-5.2299,0.63254,0.54423,0.79486,-5.0987
"X0.684__97.028559999999999__.M.H..__w.o.MS2.Propionic.acid",0.24731,-0.16557,0.63249,0.54425,0.79486,-5.0987
"X0.58__329.99657999999999__.M.H..__Unknown",0.25798,-0.29469,0.62715,0.54758,0.79486,-5.1013
"X0.982__113.03634__.M.H..__Uracil..CE10..ISAKRJDGNUQOIC.UHFFFAOYSA.N",-0.15781,-0.06757,-0.62285,0.55027,0.79486,-5.1034
"X1.574__146.06030000000001__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",-0.28098,-0.63919,-0.62063,0.55166,0.79486,-5.1045
"X4.421__287.15935999999999__.M.H..__w.o.MS2.2..1.hydroxy.1.methoxy.3.methylbutyl..6.methyl.5H..1.3.dioxolo.4.5.c.pyridin.4.one",0.24686,-0.11714,0.61727,0.55377,0.79486,-5.1061
"X7.181__362.30333999999999__.M.H..__w.o.MS2.NCGC00386000.01.3.pentadecylbenzene.1.2.diol",-0.30495,-0.25984,-0.61651,0.55424,0.79486,-5.1064
"X4.645__540.21258999999998__.M.H..__w.o.MS2.NCGC00385813.01_C25H30O12_.5E..5..2..beta.D.Glucopyranosyloxy.ethylidene..4....2E..3..4.hydroxy.3.methoxyphenyl..2.propenoyl.oxy..2.methyl.1.cyclopentene.1.carboxylic.acid",1.1281,-1.059,0.61631,0.55437,0.79486,-5.1065
"X4.349__247.09496999999999__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",0.1976,-0.057456,0.61605,0.55453,0.79486,-5.1067
"X0.579__451.92700000000002__.M.K..__Unknown",-0.35248,-0.028798,-0.61588,0.55464,0.79486,-5.1067
"X5.612__313.19296000000003__.M.H..__w.o.MS2.55268.74.1",0.204,-0.41696,0.61222,0.55694,0.79486,-5.1085
"X0.928__183.91463999999999__.M.H..__Unknown",0.42023,0.43321,0.60977,0.55849,0.79486,-5.1097
"X6.777__309.28003000000001__.M.H..__w.o.MS2.Sclareol",0.28465,-0.10381,0.60907,0.55893,0.79486,-5.11
"X7.569__338.34433000000001__.M.H..__w.o.MS2.Erucamide",-0.19535,-1.055,-0.60767,0.55981,0.79486,-5.1106
"X6.129__337.07611__.M.Na..__7.8.dihydroxy.5.6.dimethoxy.2.phenyl.4H.chromen.4.one",-0.39249,-2.4602,-0.59583,0.56732,0.80166,-5.1162
"X6.536__315.15991000000002__.M.Na..__w.o.MS2.Safranin..LC.ESI.QTOF..MS2..CE",0.27287,0.22174,0.59225,0.56961,0.80166,-5.1179
"X5.458__250.17918__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",-0.30504,-0.91743,-0.5916,0.57003,0.80166,-5.1182
"X1.876__206.13831999999999__.M.H..__w.o.MS2.AZELAIC.ACID",0.14743,0.12145,0.58473,0.57443,0.8051,-5.1213
"X6.676__485.12228__.M.Na..__Hispiduloside",-0.32626,-6.3802,-0.5821,0.57611,0.8051,-5.1225
"X6.442__427.07104__.M.K..__Unknown",-0.73584,-3.6218,-0.57293,0.58202,0.8108,-5.1267
"X1.072__131.0668__.M.H..__w.o.MS2.PANTOLACTONE",0.23909,0.24388,0.56657,0.58613,0.81397,-5.1295
"X1.47__282.19207999999998__.M.H..__w.o.MS2.MLS001148620.01.",0.19567,-0.66543,0.56258,0.58873,0.81502,-5.1313
"X2.245__220.11882__.M.H..__w.o.MS2.Cis.Zeatin..LC.ESI.ITFT..MS2..CE.44.0.eV...M.H..",-0.18523,0.011644,-0.54875,0.59776,0.8218,-5.1373
"X7.219__311.25344999999999__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",0.17934,0.18534,0.54775,0.59841,0.8218,-5.1378
"X4.943__241.11547999999999__.M.H..__w.o.MS2.Dictazoline.E",0.15111,0.13584,0.54657,0.59919,0.8218,-5.1383
"X2.338__178.09027__.M.H..__w.o.MS2.C10H11NO2..PlaSMA.ID.458",-0.26448,0.14777,-0.54361,0.60114,0.82192,-5.1395
"X7.534__533.21123999999998__.M.H..__Unknown",-0.25573,0.15767,-0.53934,0.60395,0.82307,-5.1414
"X1.482__113.10822__.M.H..__Unknown",0.22157,0.10152,0.53655,0.60579,0.82307,-5.1426
"X1.82__231.08731__.M.H..__w.o.MS2.Beta.Asarone",0.15009,-0.63501,0.53389,0.60755,0.82307,-5.1437
"X1.161__98.983879999999999__.M.H..__Unknown",0.29723,-0.44887,0.52337,0.61453,0.82999,-5.1481
"X7.883__521.38726999999994__.M.H..__Unknown",0.19841,0.32973,0.50814,0.62471,0.84117,-5.1543
"X6.191__296.22397000000001__.M.H..__w.o.MS2.Unknown..carbon.number.17...PlaSMA.ID.1530",0.17051,-0.41149,0.50471,0.62701,0.84171,-5.1557
"X0.615__256.00081999999998__.M.H..__w.o.MS2.methyl.2...2.3.dihydroxybenzoyl.amino..3.hydroxypropanoate",-0.19468,-0.19338,-0.49639,0.63262,0.846,-5.159
"X1.095__252.15924000000001__.M.H..__Unknown",0.1336,-0.30397,0.49431,0.63402,0.846,-5.1598
"X5.676__292.26431000000002__.M.H..__Unknown",-0.2053,0.30955,-0.48784,0.63841,0.84819,-5.1623
"X4.575__231.10056__.M.H..__w.o.MS2.MLS000069555.01.NAPROXEN.SODIUM",0.20984,-0.87437,0.48624,0.6395,0.84819,-5.1629
"X1.459__154.08447000000001__.M.Na..__w.o.MS2.Dopamine..CE0..VYFYYTLLBUKUHU.UHFFFAOYSA.N",0.16931,0.20222,0.47545,0.64684,0.84913,-5.1671
"X1.031__202.18224000000001__.M.H..__Unknown",0.29547,-0.36224,0.47495,0.64718,0.84913,-5.1672
"X0.582__411.03881999999999__.M.Na..__Unknown",-0.28241,0.15258,-0.47327,0.64833,0.84913,-5.1679
"X2.958__169.07578000000001__.M.H..__w.o.MS2.Norharman..PlaSMA.ID.382",-0.16497,0.20403,-0.47107,0.64984,0.84913,-5.1687
"X3.092__434.07135__.M.H..__w.o.MS2.MMV676528",0.35256,-0.85654,0.46833,0.65171,0.84913,-5.1697
"X7.279__346.25882000000001__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1904",-0.25526,-0.70749,-0.46494,0.65404,0.84913,-5.171
"X0.579__481.94720000000001__.M.H..__Unknown",0.20132,-0.27614,0.46227,0.65588,0.84913,-5.172
"X7.393__413.26001__.M.Na..__2.acetoxy.4.pentadecylbenzoic.acid",0.23824,0.55718,0.46084,0.65686,0.84913,-5.1725
"X3.089__388.07407000000001__.M.K..__Unknown",0.99015,-2.0435,0.45998,0.65745,0.84913,-5.1728
"X8.272__549.42273__.M.H..__Unknown",0.17821,0.2777,0.45461,0.66115,0.85143,-5.1748
"X1.083__312.11176__.M.H..__w.o.MS2.C11H21NO7S..PlaSMA.ID.1653",-0.42301,0.88322,-0.44789,0.6658,0.85174,-5.1772
"X0.591__226.04044999999999__.M.H..__Unknown",0.16025,-0.28541,0.44757,0.66602,0.85174,-5.1773
"X3.855__247.10905__.M.H..__w.o.MS2.MLS001066362.01.N.Acetyl.D.tryptophan",-0.18353,-0.60113,-0.43849,0.67232,0.85174,-5.1805
"X0.671__104.10736__.M.H..__w.o.MS2.Choline..CE0..OEYIOHPDSNJKLS.UHFFFAOYSA.N",0.17422,-0.47175,0.43826,0.67248,0.85174,-5.1806
"X0.581__345.97512999999998__.M.H..__Unknown",-0.12149,-0.0082952,-0.43645,0.67375,0.85174,-5.1813
"X6.636__469.14159999999998__.M.H..__w.o.MS2.Unknown..carbon.number.20...PlaSMA.ID.2546",-0.28861,-0.58396,-0.4341,0.67539,0.85174,-5.1821
"X1.937__146.06014999999999__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",-0.11878,0.2384,-0.43292,0.67621,0.85174,-5.1825
"X4.792__144.13963000000001__.M.H..__Unknown",-0.39029,-0.16365,-0.43211,0.67677,0.85174,-5.1828
"X5.377__113.06165__.M.H..__w.o.MS2.1.2.Cyclohexanedione",-0.17555,-0.087707,-0.42842,0.67935,0.85256,-5.184
"X0.666__280.09488__.M.Na..__w.o.MS2.9.Methoxy.2.2.dimethyl.2.6.dihydro.pyrano.3.2.c.quinolin.5.one",-0.32423,-0.86973,-0.4167,0.68757,0.86043,-5.188
"X6.806__250.08751000000001__.M.H..__w.o.MS2.MLS001074296.01.2.Phenyl.4.quinolinecarboxylic.acid132.60.5",-0.7768,0.12296,-0.41047,0.69195,0.86348,-5.1901
"X3.991__160.04408000000001__.M.H..__w.o.MS2.Brompheniramine",-0.17169,0.33875,-0.40546,0.69549,0.86398,-5.1917
"X1.631__175.08632__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.417",-0.20301,-0.16932,-0.40438,0.69625,0.86398,-5.1921
"X0.876__234.90781999999999__.M.H..__Unknown",-0.4273,0.24032,-0.40139,0.69836,0.86417,-5.193
"X5.493__279.09369__.M.H..__Triphenylphosphine.oxide",-0.12389,-0.34739,-0.39403,0.70358,0.86738,-5.1954
"X6.442__411.09656__.M.Na..__Unknown",-0.53311,-3.8788,-0.39222,0.70487,0.86738,-5.196
"X1.609__276.14343000000002__.M.H.H2O..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1286",-0.27228,1.0307,-0.38148,0.71251,0.87265,-5.1993
"X2.672__136.06525__.M.H..__Adenine..LC.ESI.QTOF..MS2..CE",0.36968,-2.7281,0.38068,0.71309,0.87265,-5.1996
"X4.288__381.20364000000001__.M.H..__w.o.MS2.2..2.hydroxy.6.methylhept.5.en.2.yl..7..3.methylbut.2.enyl..2.3.dihydro.1.benzofuran.5.carboxylic.acid",1.1262,0.52545,0.37639,0.71616,0.87399,-5.2009
