"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X1.289__136.07607999999999__.M.H..__w.o.MS2.3..Aminoacetophenone",-0.42809,-0.60926,-1.0337,0.33472,0.79695,-5.5384
"X1.459__263.04498000000001__.M.H..__w.o.MS2.Cadaverine.Tartrate",1.8431,-1.0544,1.0306,0.33609,0.79695,-5.5414
"X5.417__353.15726000000001__.M.H..__w.o.MS2.4.decyl.3.hydroxy.5.oxooxolane.2.3.dicarboxylic.acid",-2.9995,-1.7916,-1.0301,0.33631,0.79695,-5.5419
"X0.584__200.03999__.M.Na..__w.o.MS2.2.amino.3.prop.2.enylsulfinylpropanoic.acid",0.43583,-0.18145,1.0289,0.33684,0.79695,-5.5431
"X0.921__84.04513__.M.H.H2O..__Unknown",-0.34746,-0.63412,-1.0286,0.33695,0.79695,-5.5433
"X5.027__443.24484000000001__.M.H..__w.o.MS2.6.8.dihydroxy.2.2.4.4.tetramethyl.7..3.methylbutanoyl..9..2.methylpropyl..9H.xanthene.1.3.dione",-0.54807,-0.050159,-1.0278,0.33732,0.79695,-5.5441
"X6.188__346.33013999999997__.M.H..__w.o.MS2.icos.19.ene.1.2.4.triol",0.69099,-1.4365,1.0273,0.33755,0.79695,-5.5446
"X4.08__251.08992000000001__.M.H..__w.o.MS2.NCGC00179979.02.6..3.hydroxybutan.2.yl..5..hydroxymethyl..4.methoxypyran.2.one",-0.56602,-0.1055,-1.0207,0.34044,0.79695,-5.5509
"X1.153__163.01883000000001__.M.H..__Unknown",-0.65021,0.061331,-1.015,0.34299,0.79695,-5.5564
"X0.788__252.92823999999999__.M.H..__Unknown",2.3553,-0.64907,1.0143,0.34328,0.79695,-5.557
"X1.457__414.08483999999999__.M.H..__Unknown",1.1871,-0.19848,1.0119,0.34436,0.79695,-5.5593
"X2.433__205.0983__.M.H..__Tryptophan..LC.ESI.QTOF..MS2..CE",0.51948,0.058723,1.0096,0.34541,0.79695,-5.5615
"X0.728__199.01794000000001__.M.K..__w.o.MS2.PUTRESCINE.DIHYDROCHLORIDE",0.89915,0.46828,1.0033,0.3482,0.7986,-5.5674
"X7.533__371.32468__.M.H..__Unknown",-0.33731,-0.1321,-0.98984,0.35433,0.7986,-5.5801
"X0.986__168.99323999999999__.M.H..__w.o.MS2.Phosphoenolpyruvic.acid",0.49508,-0.31367,0.98888,0.35477,0.7986,-5.581
"X0.896__158.95164__.M.H.H2O..__Unknown",0.84927,-0.86756,0.97988,0.3589,0.7986,-5.5893
"X0.575__507.05077999999997__.M.K..__w.o.MS2.ginnalin.A",0.70037,-0.14426,0.97637,0.36052,0.7986,-5.5926
"X0.878__72.080569999999994__.M.H..__w.o.MS2.Pyrrolidine..CE0..RWRDLPDLKQPQOW.UHFFFAOYSA.N",0.90256,-0.89069,0.97501,0.36115,0.7986,-5.5938
"X4.166__427.65363000000002__.M.2H.2.__Unknown",-1.8156,-0.79596,-0.97429,0.36149,0.7986,-5.5945
"X5.678__263.06464__.M.H..__w.o.MS2.MLS001240214.01.2..3.Chloro.2.methyl.phenylamino..nicotinic.acid",-0.37659,-1.2534,-0.97189,0.3626,0.7986,-5.5967
"X0.569__423.08483999999999__.M.H..__w.o.MS2.5.hydroxy.6.8.dimethoxy.7...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxychromen.2.one",1.1033,-0.77001,0.96745,0.36467,0.7986,-5.6008
"X1.01__58.994990000000001__.M.H..__Unknown",0.35832,-0.1251,0.96572,0.36548,0.7986,-5.6024
"X1.008__323.06787000000003__.M.H..__w.o.MS2.3.4.DIMETHOXYDALBERGIONE",0.62912,0.47931,0.96217,0.36714,0.7986,-5.6056
"X3.859__160.04425000000001__.M.H..__w.o.MS2.Brompheniramine",0.46454,0.30698,0.95964,0.36833,0.7986,-5.608
"X4.349__247.09496999999999__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",-0.36943,-0.055067,-0.95704,0.36956,0.7986,-5.6103
"X0.571__246.03334000000001__.M.Na..__Unknown",0.50076,-0.22045,0.94805,0.37382,0.80389,-5.6185
"X1.456__86.097279999999998__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.6",0.34025,-0.090746,0.93575,0.3797,0.8126,-5.6295
"X7.569__338.34433000000001__.M.H..__w.o.MS2.Erucamide",-0.92339,-0.64826,-0.92818,0.38336,0.81649,-5.6363
"X3.855__247.10905__.M.H..__w.o.MS2.MLS001066362.01.N.Acetyl.D.tryptophan",-0.41634,-0.36674,-0.91953,0.38757,0.82151,-5.644
"X2.993__160.13328999999999__.M.H..__w.o.MS2.4.aminovaleric.acid.betaine..CE0..RXHVPPWXTMHWGY.UHFFFAOYSA.N",0.43591,-0.16165,0.90819,0.39315,0.8276,-5.6539
"X2.241__162.05575999999999__.M.H..__w.o.MS2..MLS000860043.01.1.5.Isoquinolinediol.",0.58125,0.17963,0.90441,0.39502,0.8276,-5.6572
"X2.262__120.04451__.M.H..__Unknown",0.30737,0.023811,0.90232,0.39605,0.8276,-5.6591
"X6.479__295.23615000000001__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1528",-0.40785,-0.44457,-0.8944,0.4,0.83144,-5.6659
"X6.21__253.22301999999999__.M.H..__w.o.MS2.MLS002639189.01.",-0.31446,-0.17499,-0.89113,0.40164,0.83144,-5.6687
"X3.754__557.22240999999997__.M.H..__Unknown",-1.1822,-1.239,-0.88223,0.40613,0.83324,-5.6764
"X0.593__294.02681999999999__.M.H..__Unknown",-0.46617,-0.56833,-0.88194,0.40628,0.83324,-5.6766
"X1.458__432.23935__.M.H.H2O..__w.o.MS2.Nakijiquinone.C",0.979,0.17315,0.86584,0.41448,0.84357,-5.6903
"X0.876__234.90781999999999__.M.H..__Unknown",1.2364,-0.15741,0.86303,0.41593,0.84357,-5.6927
"X0.581__345.97512999999998__.M.H..__Unknown",0.41797,-0.15546,0.85888,0.41807,0.84357,-5.6961
"X6.129__337.07611__.M.Na..__7.8.dihydroxy.5.6.dimethoxy.2.phenyl.4H.chromen.4.one",-0.5017,-1.8877,-0.84689,0.42429,0.84357,-5.7061
"X6.552__325.22548999999998__.M.H..__w.o.MS2.quinine",-0.69203,-0.95642,-0.84485,0.42536,0.84357,-5.7078
"X0.513__265.01522999999997__.M.CH3OH.H..__Unknown",-1.0404,-0.30589,-0.83593,0.43004,0.84357,-5.7151
"X7.516__481.29802999999998__.M.H..__w.o.MS2.Smilagenin.Acetate",-0.77429,-0.94702,-0.83418,0.43097,0.84357,-5.7166
"X0.734__134.1172__.M.H..__Unknown",-0.25903,-0.072885,-0.82983,0.43327,0.84357,-5.7201
"X5.693__239.16209000000001__.M.H..__w.o.MS2.3.hydroxy.5.5.8a.trimethyl.3.4.4a.6.7.8.hexahydronaphthalene.2.carboxylic.acid",-0.35989,-0.76907,-0.82931,0.43355,0.84357,-5.7205
"X4.664__249.12031999999999__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",-0.3624,-0.21249,-0.82672,0.43492,0.84357,-5.7226
"X5.824__227.16176999999999__.M.H..__w.o.MS2.NCGC00381386.01.2..7.hydroxy.6.methyloctyl..2H.furan.5.one",-0.33099,-0.4566,-0.81907,0.439,0.84357,-5.7288
"X6.271__328.31873000000002__.M.H..__w.o.MS2.Stearoyl.Ethanolamide",0.90136,-1.6694,0.81672,0.44026,0.84357,-5.7307
"X2.511__132.10147000000001__.M.H..__w.o.MS2.Leucine",-0.35269,-0.17406,-0.81632,0.44048,0.84357,-5.731
"X0.582__411.03881999999999__.M.Na..__Unknown",0.69222,-0.043795,0.81492,0.44123,0.84357,-5.7322
"X0.982__113.03634__.M.H..__Uracil..CE10..ISAKRJDGNUQOIC.UHFFFAOYSA.N",0.29426,-0.13715,0.80879,0.44453,0.84357,-5.7371
"X4.647__160.04292000000001__.M.H..__w.o.MS2.Brompheniramine",0.41223,0.026623,0.80832,0.44478,0.84357,-5.7374
"X2.246__242.10068999999999__.M.Na..__w.o.MS2.Zeatin",0.34405,-0.015331,0.8071,0.44544,0.84357,-5.7384
"X0.611__99.093209999999999__.M.H..__Unknown",0.37048,0.18841,0.80682,0.44559,0.84357,-5.7386
"X6.691__228.24010999999999__.M.H..__Unknown",-0.40285,-0.23599,-0.80038,0.44908,0.84401,-5.7437
"X3.439__287.09991__.M.H..__5.7.4..Trihydroxy.8.methylflavanone",-0.38173,-0.17645,-0.79936,0.44963,0.84401,-5.7445
"X1.009__102.05475__.M.H..__w.o.MS2.1.Aminocyclopropane.1.carboxylic.acid..LC.ESI.QTOF..MS2..CE",0.30653,0.068009,0.79564,0.45166,0.84424,-5.7475
"X0.684__97.028559999999999__.M.H..__w.o.MS2.Propionic.acid",-0.4225,-0.17782,-0.78979,0.45486,0.8466,-5.752
"X7.025__351.24707000000001__.M.H..__w.o.MS2.Unknown..carbon.number.21...PlaSMA.ID.1929",0.49778,-0.086175,0.78636,0.45674,0.8466,-5.7547
"X2.526__316.21814000000001__.M.H..__w.o.MS2.NCGC00381331.01_C16H26O5_Pentanoic.acid..3.methyl...5.hydroxy.3..hydroxymethyl..6..1.methylethyl..2.oxo.3.cyclohexen.1.yl.ester",0.39672,-0.14202,0.7775,0.46163,0.85209,-5.7616
"X6.098__98.985680000000002__.M.H..__Unknown",0.39467,-0.1318,0.76511,0.46853,0.85513,-5.7711
"X1.459__154.08447000000001__.M.Na..__w.o.MS2.Dopamine..CE0..VYFYYTLLBUKUHU.UHFFFAOYSA.N",0.288,0.024861,0.76187,0.47034,0.85513,-5.7735
"X3.089__388.07407000000001__.M.K..__Unknown",-2.0628,-1.9623,-0.76157,0.47051,0.85513,-5.7738
"X1.008__352.02377000000001__.M.H..__w.o.MS2.6.chloro.4.5.7.trihydroxy.9.10.dioxoanthracene.2.carboxylic.acid",0.41995,0.45146,0.75751,0.47279,0.85513,-5.7768
"X0.591__226.04044999999999__.M.H..__Unknown",-0.35522,-0.30091,-0.74595,0.47933,0.85513,-5.7855
"X5.415__369.20459__.M.H..__w.o.MS2..1R.4aS.10aR..7..2.hydroxypropan.2.yl..1.4a.dimethyl.9.oxo.3.4.10.10a.tetrahydro.2H.phenanthrene.1.carboxylic.acid",-0.50971,-0.24931,-0.74556,0.47955,0.85513,-5.7858
"X6.403__338.22640999999999__.M.H..__w.o.MS2.Lobeline.Hydrochloride",-0.38391,-0.033627,-0.7402,0.4826,0.85513,-5.7898
"X4.494__214.08488__.M.H..__w.o.MS2.MLS002153472.01.N.Phenylanthranilic.acid91.40.7",-0.53737,-0.89629,-0.73797,0.48388,0.85513,-5.7914
"X6.681__521.32281__.M.H..__w.o.MS2.Poricoic.acid.A",-0.65776,0.15829,-0.73725,0.48428,0.85513,-5.7919
"X1.361__221.09215__.M.H..__w.o.MS2.5.Hydroxytryptophan",0.38269,0.26898,0.73719,0.48432,0.85513,-5.792
"X5.612__313.19296000000003__.M.H..__w.o.MS2.55268.74.1",-0.29537,-0.36401,-0.73686,0.48451,0.85513,-5.7922
"X0.823__224.93935999999999__.M.H..__Unknown",0.46294,-0.56442,0.73024,0.48831,0.85671,-5.7971
"X4.943__241.11547999999999__.M.H..__w.o.MS2.Dictazoline.E",-0.25076,0.15736,-0.72856,0.48927,0.85671,-5.7983
"X3.182__186.18600000000001__.M.H..__Unknown",-0.44396,0.019008,-0.71793,0.49542,0.8631,-5.806
"X3.087__305.09694999999999__.M.H..__w.o.MS2.N.Acetyl.Asp.Glu",0.26554,0.055058,0.71553,0.49682,0.8631,-5.8078
"X0.579__451.92700000000002__.M.K..__Unknown",0.45001,-0.060973,0.70096,0.50534,0.87095,-5.8181
"X7.028__320.24691999999999__.M.H..__Unknown",0.27578,0.0029638,0.70078,0.50544,0.87095,-5.8183
"X4.349__262.05333999999999__.M.H..__w.o.MS2.Phosphotyrosine",0.27843,-0.40071,0.69773,0.50724,0.87095,-5.8204
"X8.786__561.46898999999996__.M.Na..__Unknown",0.61649,-0.19618,0.69276,0.51017,0.87123,-5.8239
"X6.191__296.22397000000001__.M.H..__w.o.MS2.Unknown..carbon.number.17...PlaSMA.ID.1530",-0.30644,-0.37727,-0.68588,0.51425,0.87123,-5.8287
"X0.983__95.024609999999996__.M.H.H2O..__Unknown",0.24972,-0.12867,0.68513,0.5147,0.87123,-5.8292
"X4.771__392.11380000000003__.M.2H.2.__w.o.MS2..MLS001140588.01.N..3..3.4.dimethoxyphenyl..4.oxochromen.2.yl.furan.2.carboxamide.",-1.3321,-2.2253,-0.68418,0.51526,0.87123,-5.8299
"X0.49__146.16550000000001__.M.H..__w.o.MS2.Spermidine..LC.ESI.QTOF..MS2..CE",0.71417,0.26173,0.67981,0.51787,0.87187,-5.8329
"X2.245__220.11882__.M.H..__w.o.MS2.Cis.Zeatin..LC.ESI.ITFT..MS2..CE.44.0.eV...M.H..",0.2673,0.007745,0.67694,0.51958,0.87187,-5.8348
"X6.847__307.20605__.M.Na..__w.o.MS2..1R.3S.5S..8.methyl.8.azabicyclo.3.2.1.octan.3.yl.3.hydroxy.2.phenylpropanoate",-0.46892,1.0266,-0.66254,0.52824,0.88307,-5.8446
"X7.368__347.29885999999999__.M.H..__w.o.MS2.3...Z..heptadec.10.enyl.benzene.1.2.diol",0.35798,-0.15499,0.6553,0.53264,0.88706,-5.8495
"X5.377__113.06165__.M.H..__w.o.MS2.1.2.Cyclohexanedione",-0.45877,0.17602,-0.6497,0.53605,0.8894,-5.8532
"X5.942__435.21643__.M.K..__w.o.MS2.76.25.5",-0.49148,0.033319,-0.643,0.54015,0.89286,-5.8576
"X0.729__115.05598999999999__.M.H..__w.o.MS2.Diallyl.Sulfide",0.38151,1.144,0.63554,0.54473,0.89708,-5.8624
"X3.088__192.04961__.M.CH3OH.H..__w.o.MS2.Aconitic.Acid",0.28281,-0.054082,0.62462,0.55149,0.90484,-5.8695
"X6.606__462.30016999999998__.M.H..__Unknown",0.6569,-0.73531,0.61099,0.55999,0.9127,-5.8781
"X0.84__204.12270000000001__.M.H..__w.o.MS2.Acetylcarnitine",-0.57101,-1.3182,-0.61031,0.56041,0.9127,-5.8785
"X3.087__106.06570000000001__.M.H..__w.o.MS2.3.Methylthiopropylamine",0.24112,0.074713,0.60553,0.56341,0.9127,-5.8815
"X1.069__111.05534__.M.H..__w.o.MS2.1.Acetylimidazole",-0.29745,-0.77016,-0.60378,0.56451,0.9127,-5.8826
"X6.078__302.31317000000001__.M.H..__w.o.MS2.MLS001066334.01.D.erythro.Dihydrosphingosine764.22.7",-0.27865,-0.14005,-0.597,0.56879,0.91351,-5.8867
"X6.063__347.14053000000001__.M.Na..__w.o.MS2.N..3.4.dimethoxyphenethyl..1H.indole.3.carboxamide",-0.21079,-0.21813,-0.59644,0.56914,0.91351,-5.8871
"X7.218__193.0891__.M.H..__w.o.MS2.C11H12O3..PlaSMA.ID.584",-0.27099,0.028531,-0.59098,0.57261,0.91352,-5.8904
"X4.542__385.19860999999997__.M.H..__w.o.MS2.NCGC00180558.02.",-0.28808,-0.098327,-0.58947,0.57356,0.91352,-5.8913
"X3.325__171.1026__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.398",-0.25864,-0.31249,-0.58372,0.57722,0.91352,-5.8948
"X6.675__501.08786__.M.K..__w.o.MS2.6...6.8.dihydroxy.7.methoxy.3.methyl.1.oxo.3.4.dihydroisochromen.4.yl.oxy..4.8.dihydroxy.7.methoxy.3.methyl.3.4.dihydroisochromen.1.one",-0.72047,-4.5768,-0.58182,0.57843,0.91352,-5.8959
"X2.435__160.07657__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.289",0.40516,0.26033,0.57903,0.58021,0.91352,-5.8976
"X7.569__376.30083999999999__.M.K..__Unknown",-1.3126,-0.8673,-0.57656,0.5818,0.91352,-5.8991
"X0.662__296.06558__.M.K..__w.o.MS2.9.Methoxy.2.2.dimethyl.2.6.dihydro.pyrano.3.2.c.quinolin.5.one",0.55009,-0.13254,0.56864,0.58688,0.91352,-5.9037
"X5.903__432.23993000000002__.M.H..__w.o.MS2.N..2....1S.9aR..octahydro.1H.quinolizin.1.yl.methyl..3.oxo.1.2.3.4.tetrahydrobenzo.4.5.imidazo.1.2.a.pyrazin.8.yl.propionamide",-0.27746,-0.12892,-0.56779,0.58743,0.91352,-5.9042
"X1.01__91.021559999999994__.M.CH3OH.H..__Unknown",0.30214,0.031507,0.56448,0.58957,0.91352,-5.9062
"X0.852__154.94202999999999__.M.H..__Unknown",0.27449,0.52852,0.56417,0.58977,0.91352,-5.9063
"X7.585__360.32657__.M.Na..__w.o.MS2.phenylethylamide.359",-0.90247,-1.0965,-0.5587,0.5933,0.91579,-5.9095
"X5.902__415.21395999999999__.M.H..__w.o.MS2.MMV020623",-0.50069,-0.079978,-0.54725,0.60074,0.92406,-5.9161
"X1.913__184.16908000000001__.M.H..__Unknown",-0.22318,-0.20813,-0.54129,0.60464,0.92683,-5.9194
"X5.676__292.26431000000002__.M.H..__Unknown",0.35299,0.36551,0.53755,0.60708,0.92737,-5.9215
"X4.921__533.18768__.M.2H.2.__Unknown",0.89831,-0.85734,0.52561,0.61495,0.9353,-5.9281
"X0.904__189.12459000000001__.M.H..__w.o.MS2.N6.Acetyl.L.lysine..CE0..DTERQYGMUDWYAZ.ZETCQYMHSA.N",-0.36144,-1.7154,-0.52327,0.6165,0.9353,-5.9294
"X3.921__481.21181999999999__.M.H..__Unknown",0.39909,-0.96343,0.5132,0.62317,0.9422,-5.9348
"X2.682__505.18524000000002__.M.H..__w.o.MS2.2..2.6.bis.3.methylbut.2.enyl..4...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxyphenyl..2.hydroxyacetic.acid",0.50335,0.42538,0.50853,0.62628,0.9423,-5.9373
"X5.073__511.68524000000002__.M.2H.2.__Unknown",0.48219,0.50656,0.50369,0.62952,0.9423,-5.9398
"X1.82__231.08731__.M.H..__w.o.MS2.Beta.Asarone",-0.19263,-0.61596,-0.49846,0.63302,0.9423,-5.9425
"X1.999__103.05457__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.16",0.17235,-0.21347,0.49452,0.63566,0.9423,-5.9446
"X0.482__112.11212999999999__.M.H..__Unknown",0.63045,1.4285,0.49405,0.63598,0.9423,-5.9448
"X2.614__180.13856999999999__.M.H..__w.o.MS2.MEX_180.1383_11.9",-0.21793,0.012348,-0.49402,0.636,0.9423,-5.9448
"X0.588__93.04522__.M.H..__Unknown",0.15397,-0.10321,0.4897,0.63891,0.9432,-5.9471
"X0.928__183.91463999999999__.M.H..__Unknown",0.4252,0.14139,0.48196,0.64413,0.9432,-5.951
"X4.402__248.14191__.M.H..__w.o.MS2.12.Cytisineacetamide",-0.22568,0.43798,-0.48003,0.64544,0.9432,-5.9519
"X1.031__202.18224000000001__.M.H..__Unknown",0.28435,-0.51399,0.47627,0.64799,0.9432,-5.9538
"X0.987__323.98068000000001__.M.K..__Unknown",0.21197,0.016009,0.4753,0.64865,0.9432,-5.9543
"X0.986__267.02999999999997__.M.Na..__Unknown",0.31859,0.42104,0.47422,0.64938,0.9432,-5.9548
"X4.645__540.21258999999998__.M.H..__w.o.MS2.NCGC00385813.01_C25H30O12_.5E..5..2..beta.D.Glucopyranosyloxy.ethylidene..4....2E..3..4.hydroxy.3.methoxyphenyl..2.propenoyl.oxy..2.methyl.1.cyclopentene.1.carboxylic.acid",-0.95118,-1.033,-0.47058,0.65186,0.94371,-5.9566
"X0.579__413.96123999999998__.M.H..__Unknown",0.29947,-0.40801,0.44808,0.66726,0.95672,-5.9675
"X0.72__113.00005__.M.H..__Unknown",-0.25281,0.019888,-0.44584,0.66881,0.95672,-5.9685
"X6.011__446.26711999999998__.M.H..__Unknown",0.29646,-0.38884,0.44546,0.66907,0.95672,-5.9687
"X1.073__83.060940000000002__.M.H..__w.o.MS2.2.Methylimidazole",-0.13705,0.10244,-0.44485,0.66949,0.95672,-5.969
"X3.686__212.03371999999999__.M.Na..__w.o.MS2.alpha.cyano.4.hydroxycinnamic.acid..MALDI.TOFTOF..MS2..CE",0.27662,0.32493,0.42992,0.67982,0.95738,-5.9758
"X2.345__146.11841000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.184",0.16469,0.14325,0.42937,0.6802,0.95738,-5.9761
"X7.361__379.31157999999999__.M.H..__w.o.MS2.monoolein",-0.45603,-0.31691,-0.42592,0.6826,0.95738,-5.9776
"X0.589__110.07162__.M.H..__Unknown",0.13272,-0.058967,0.42479,0.68339,0.95738,-5.9781
"X5.675__231.14333999999999__.M.Na..__w.o.MS2.lindenenol",-0.20013,-0.26544,-0.42244,0.68502,0.95738,-5.9792
"X7.225__179.10856999999999__.M.H..__w.o.MS2.MLS001065600.01.",0.20636,0.50415,0.4188,0.68757,0.95738,-5.9808
"X1.072__131.0668__.M.H..__w.o.MS2.PANTOLACTONE",-0.2746,0.24885,-0.41865,0.68767,0.95738,-5.9809
"X8.933__381.35046__.M.H..__w.o.MS2.Brassicasterol..LC.APPI.QQ..MS2..CE",0.30121,0.43041,0.40726,0.69565,0.95738,-5.9858
"X0.984__247.03163000000001__.M.H..__w.o.MS2.columbianetin",0.24033,-0.046776,0.40486,0.69734,0.95738,-5.9868
"X0.579__481.94720000000001__.M.H..__Unknown",0.22596,-0.48116,0.40147,0.69972,0.95738,-5.9883
"X5.839__259.13198999999997__.M.H..__w.o.MS2.2.methoxy.5.methyl.3..2.methylbut.3.en.2.yl.chromen.4.one",-0.24491,-0.41925,-0.39898,0.70147,0.95738,-5.9893
"X3.811__500.19774999999998__.M.H..__w.o.MS2.N..4.5.dihydroxy.2...4..hydroxy.phenyl.methyl..5.oxo.3.phenyl.2H.furan.2.yl.oxy..6..methoxymethyl.oxan.3.yl.acetamide",0.4014,0.22114,0.39891,0.70152,0.95738,-5.9894
"X1.641__174.05601999999999__.M.H..__w.o.MS2.4.Quinolinecarboxylic.acid",0.35006,0.27739,0.39427,0.70479,0.95738,-5.9913
"X1.456__132.10356__.M.H..__Leucine",0.1527,0.0097964,0.39402,0.70497,0.95738,-5.9914
"X0.582__445.08026000000001__.M.Na..__w.o.MS2.mangiferin",0.28925,-0.71547,0.38963,0.70808,0.95738,-5.9932
"X2.905__234.20707999999999__.M.H..__Unknown",-0.13903,0.0446,-0.3896,0.70809,0.95738,-5.9932
"X7.123__365.34528__.M.H..__w.o.MS2.Heneicosanoic.acid..21.0.",-0.24778,0.78895,-0.38919,0.70839,0.95738,-5.9934
"X1.459__220.07642000000001__.M.H..__w.o.MS2.O.SUCCINYL.L.HOMOSERINE",0.35204,-0.092461,0.38683,0.71005,0.95738,-5.9944
"X0.428__136.93093999999999__.M.H..__Unknown",0.37777,-0.042488,0.38237,0.71322,0.95738,-5.9962
"X3.486__240.14878999999999__.M.H..__Unknown",-0.26626,-0.83513,-0.38011,0.71483,0.95738,-5.9971
"X7.219__311.25344999999999__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",-0.15101,0.10528,-0.37939,0.71533,0.95738,-5.9974
"X0.58__329.99657999999999__.M.H..__Unknown",-0.17714,-0.3831,-0.36431,0.72609,0.96606,-6.0033
"X2.647__205.08823000000001__.M.H..__w.o.MS2.1..4.hydroxy.3..3.methylbut.2.enyl.phenyl.ethanone",0.16802,-0.41248,0.36418,0.72618,0.96606,-6.0034
"X7.533__339.29074000000003__.M.H..__Unknown",0.141,0.19235,0.34491,0.74001,0.97699,-6.0106
"X1.084__182.08507__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.511",0.10833,-0.75299,0.33575,0.74662,0.97699,-6.0139
"X8.208__507.41208__.M.H..__w.o.MS2.Valactamide.A.putative",0.33728,-0.22012,0.33043,0.75048,0.97699,-6.0158
"X4.288__381.20364000000001__.M.H..__w.o.MS2.2..2.hydroxy.6.methylhept.5.en.2.yl..7..3.methylbut.2.enyl..2.3.dihydro.1.benzofuran.5.carboxylic.acid",0.97549,-0.27652,0.32573,0.75388,0.97699,-6.0175
"X7.018__282.23043999999999__.M.H..__w.o.MS2.MLS001148462.01.alverine",0.22718,0.26252,0.32489,0.7545,0.97699,-6.0177
"X0.705__74.096680000000006__.M.H..__w.o.MS2.Butylamine",0.10639,-0.17727,0.32227,0.7564,0.97699,-6.0186
"X1.009__104.05304__.M.H..__Unknown",0.23328,-0.034528,0.32115,0.75721,0.97699,-6.019
"X0.671__104.10736__.M.H..__w.o.MS2.Choline..CE0..OEYIOHPDSNJKLS.UHFFFAOYSA.N",0.11384,-0.4687,0.31975,0.75823,0.97699,-6.0195
"X0.861__136.93008__.M.H.H2O..__Unknown",0.11003,-0.042371,0.31657,0.76055,0.97699,-6.0206
"X3.013__164.14410000000001__.M.H..__Unknown",0.38515,0.30942,0.313,0.76315,0.97699,-6.0218
"X7.226__151.07705999999999__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.231",-0.29114,-0.062799,-0.30892,0.76613,0.97699,-6.0231
"X3.685__190.05157__.M.H..__w.o.MS2.Kynurenic.acid..not.validated...PlaSMA.ID.553",0.1098,-0.86086,0.3086,0.76636,0.97699,-6.0232
"X7.121__394.34579000000002__.M.H..__Unknown",0.29685,-1.5726,0.29819,0.77397,0.97699,-6.0266
"X1.161__98.983879999999999__.M.H..__Unknown",0.32166,-0.79715,0.29773,0.77431,0.97699,-6.0267
"X3.635__191.07396__.M.H..__w.o.MS2.2.hydroxy.4.methyl.3H.benzo.e..1.4.diazepin.5.4H..one",0.1385,-0.38344,0.29751,0.77447,0.97699,-6.0268
"X0.591__138.06654__.M.H.H2O..__w.o.MS2.MLS001148230.01.......Chlorpheniramine.maleate.salt",-0.088781,-0.043406,-0.29621,0.77543,0.97699,-6.0272
"X4.648__350.11606__.M.2H.2.__w.o.MS2.MMV688889",0.55982,-1.0807,0.2936,0.77734,0.97699,-6.028
"X0.605__364.05880999999999__.M.H..__w.o.MS2.Guanosine.5..monophosphate..LC.ESI.QTOF..MS2..CE",0.1375,-0.14348,0.29294,0.77783,0.97699,-6.0283
"X6.46__214.22044__.M.H..__Unknown",-0.1807,0.19781,-0.29032,0.77975,0.97699,-6.0291
"X1.574__146.06030000000001__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.16469,-0.52715,0.29024,0.77981,0.97699,-6.0291
"X8.272__549.42273__.M.H..__Unknown",-0.12492,0.18052,-0.28901,0.78071,0.97699,-6.0295
"X1.29__165.05426__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.333",-0.14142,-0.83773,-0.27402,0.79176,0.98803,-6.034
"X2.197__144.04822999999999__.M.H..__w.o.MS2.4.Methyl.5.thiazoleethanol",0.11787,0.15791,0.27071,0.79421,0.9883,-6.0349
"X1.348__200.97656000000001__.M.H..__Unknown",0.10927,0.55832,0.26595,0.79773,0.98872,-6.0363
"X1.009__74.06__.M.H..__w.o.MS2.N.N.Dimethylformamide",0.10296,-1.0195,0.26348,0.79956,0.98872,-6.037
"X3.095__162.03931__.M.H..__Unknown",-0.090353,-0.17195,-0.25901,0.80287,0.98872,-6.0383
"X2.672__298.10785__.M.H..__5..S.Methylthioadenosine..LC.ESI.QTOF..MS2..CE",-0.36773,-2.6897,-0.2582,0.80347,0.98872,-6.0385
"X0.58__429.93588__.M.H..__Unknown",0.15884,-0.27214,0.25102,0.80881,0.99242,-6.0404
"X1.013__63.006399999999999__.M.H..__Unknown",0.07994,0.072255,0.24698,0.81181,0.99242,-6.0415
