"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X5.905__437.19528000000003__.M.Na..__w.o.MS2.NCGC00384865.01.5.hydroxy.7..4.hydroxy.2.methoxy.3..3.methylbut.2.enyl.phenyl..2.2.dimethyl.7.8.dihydropyrano.3.2.g.chromen.6.one",0.62411,-1.9538,0.89759,0.393,0.93368,-4.9546
"X1.82__231.08731__.M.H..__w.o.MS2.Beta.Asarone",0.21023,-0.73432,0.88799,0.39787,0.93368,-4.9609
"X0.876__234.90781999999999__.M.H..__Unknown",1.3322,1.2926,0.88474,0.39953,0.93368,-4.963
"X6.539__347.10516000000001__.M.H..__w.o.MS2.Oryzalin",-0.81047,0.46618,-0.88306,0.40039,0.93368,-4.9641
"X1.999__103.05457__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.16",0.24074,-0.25704,0.88196,0.40095,0.93368,-4.9649
"X4.664__249.12031999999999__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",0.32252,-0.15746,0.87667,0.40367,0.93368,-4.9683
"X4.542__385.19860999999997__.M.H..__w.o.MS2.NCGC00180558.02.",0.2985,-0.13649,0.86935,0.40745,0.93368,-4.973
"X2.246__242.10068999999999__.M.Na..__w.o.MS2.Zeatin",0.26387,0.18876,0.8671,0.40862,0.93368,-4.9745
"X6.536__315.15991000000002__.M.Na..__w.o.MS2.Safranin..LC.ESI.QTOF..MS2..CE",0.40027,0.44049,0.86555,0.40942,0.93368,-4.9755
"X0.831__168.94781__.M.H..__Unknown",-0.65429,0.61726,-0.86214,0.4112,0.93368,-4.9777
"X0.588__93.04522__.M.H..__Unknown",-0.16961,-0.03569,-0.86141,0.41158,0.93368,-4.9781
"X5.839__259.13198999999997__.M.H..__w.o.MS2.2.methoxy.5.methyl.3..2.methylbut.3.en.2.yl.chromen.4.one",0.51701,-0.37421,0.85612,0.41435,0.93368,-4.9815
"X1.049__170.08148__.M.H..__w.o.MS2.PYRIDOXINE",-0.27751,0.18103,-0.85467,0.41511,0.93368,-4.9824
"X5.375__325.10736000000003__.M.K..__w.o.MS2.NCGC00169103.03_C19H18O6_Benz.3.4.anthra.1.2.b.oxirene.5.6.dione..1a.2.3.4.5b.11.11a.11b.octahydro.10.11.11a.trihydroxy.3.methyl.",-0.40525,-0.77916,-0.85296,0.41601,0.93368,-4.9835
"X7.023__376.31873000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",0.88761,-1.9294,0.85237,0.41631,0.93368,-4.9839
"X0.582__411.03881999999999__.M.Na..__Unknown",-0.42084,0.22931,-0.84878,0.41821,0.93368,-4.9862
"X7.393__413.26001__.M.Na..__2.acetoxy.4.pentadecylbenzoic.acid",0.43314,0.67137,0.83315,0.42651,0.93368,-4.996
"X0.671__104.10736__.M.H..__w.o.MS2.Choline..CE0..OEYIOHPDSNJKLS.UHFFFAOYSA.N",0.32222,-0.78837,0.82919,0.42864,0.93368,-4.9985
"X6.063__347.14053000000001__.M.Na..__w.o.MS2.N..3.4.dimethoxyphenethyl..1H.indole.3.carboxamide",-0.26343,-0.32229,-0.82447,0.43118,0.93368,-5.0014
"X5.271__207.09741__.M.H..__w.o.MS2.3.methyl.6..2.methylpropyl.piperazine.2.5.dione",-0.44614,0.33894,-0.82036,0.43339,0.93368,-5.0039
"X3.182__186.18600000000001__.M.H..__Unknown",0.40465,0.35415,0.82035,0.4334,0.93368,-5.0039
"X0.564__224.05269000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.852",0.21594,0.012914,0.81771,0.43483,0.93368,-5.0056
"X0.785__156.07559000000001__.M.H..__w.o.MS2.3..1.Pyrazolyl..alanine",-0.40923,-0.092973,-0.80815,0.44003,0.93368,-5.0114
"X5.159__540.68871999999999__.M.2H.2.__Unknown",-0.59703,0.03005,-0.80582,0.44131,0.93368,-5.0128
"X1.009__104.05304__.M.H..__Unknown",0.6909,0.3685,0.80559,0.44144,0.93368,-5.013
"X4.147__223.13869__.M.H..__w.o.MS2.Unknown..carbon.number.13...PlaSMA.ID.849",0.32172,-0.17708,0.80433,0.44212,0.93368,-5.0137
"X0.579__351.98876999999999__.M.Na..__Unknown",-0.26023,-0.45058,-0.80035,0.44431,0.93368,-5.0161
"X6.636__469.14159999999998__.M.H..__w.o.MS2.Unknown..carbon.number.20...PlaSMA.ID.2546",-0.44823,-0.53075,-0.7975,0.44588,0.93368,-5.0178
"X4.651__114.03719__.M.H..__Unknown",-0.21658,0.105,-0.79441,0.44759,0.93368,-5.0197
"X5.992__207.13354000000001__.M.H..__w.o.MS2.Ibuprofen",0.25697,-0.047328,0.79274,0.44851,0.93368,-5.0207
"X0.982__113.03634__.M.H..__Uracil..CE10..ISAKRJDGNUQOIC.UHFFFAOYSA.N",-0.17008,-0.08958,-0.79137,0.44927,0.93368,-5.0215
"X1.031__202.18224000000001__.M.H..__Unknown",0.4617,-0.47471,0.79065,0.44966,0.93368,-5.0219
"X5.678__376.26067999999998__.M.H..__Unknown",0.45639,0.19971,0.78491,0.45285,0.93368,-5.0254
"X7.368__347.29885999999999__.M.H..__w.o.MS2.3...Z..heptadec.10.enyl.benzene.1.2.diol",0.37035,0.27391,0.78036,0.4554,0.93368,-5.028
"X0.58__493.00060999999999__.M.K..__Unknown",-0.43905,0.60311,-0.77968,0.45577,0.93368,-5.0284
"X5.028__313.17541999999997__.M.H..__w.o.MS2.m.z.313.of.diterpene.esters..collected.from.12.deoxyphorbol.13.acetate.",0.26381,-0.26941,0.77621,0.45772,0.93368,-5.0305
"X0.983__95.024609999999996__.M.H.H2O..__Unknown",-0.17258,-0.16968,-0.76283,0.46527,0.93368,-5.0383
"X1.456__132.10356__.M.H..__Leucine",-0.20396,0.12089,-0.7625,0.46546,0.93368,-5.0385
"X1.289__136.07607999999999__.M.H..__w.o.MS2.3..Aminoacetophenone",0.19719,-0.73721,0.75644,0.4689,0.93368,-5.042
"X1.458__432.23935__.M.H.H2O..__w.o.MS2.Nakijiquinone.C",0.45521,0.17324,0.7547,0.46989,0.93368,-5.043
"X3.013__164.14410000000001__.M.H..__Unknown",-0.81344,-0.040484,-0.75456,0.46997,0.93368,-5.0431
"X0.588__268.02832000000001__.M.Na..__Unknown",-0.22718,-0.48677,-0.73894,0.47895,0.93368,-5.052
"X0.705__381.08652000000001__.M.K..__w.o.MS2.Excavatin.L",0.86908,-3.55,0.73847,0.47922,0.93368,-5.0522
"X4.852__331.22494999999998__.M.H..__w.o.MS2.NCGC00180485.03_C21H32O4_.5beta.8alpha.9beta.10alpha.13alpha..18.Methoxy.18.oxokauran.17.oic.acid",-0.18819,-0.086082,-0.73642,0.4804,0.93368,-5.0534
"X8.933__381.35046__.M.H..__w.o.MS2.Brassicasterol..LC.APPI.QQ..MS2..CE",-0.43029,0.34623,-0.73289,0.48245,0.93368,-5.0554
"X0.68__446.15996999999999__.M.H..__w.o.MS2.MLS001158243.01.N..2.hydroxy.2.phenylethyl..2..4..4.methoxyphenyl..2.oxochromen.7.yl.oxyacetamide",-0.92655,0.14645,-0.7317,0.48314,0.93368,-5.056
"X0.591__500.03298999999998__.M.Na..__Unknown",-0.80427,-2.4221,-0.72355,0.48789,0.93368,-5.0606
"X3.993__191.08327__.M.H..__w.o.MS2.3.methyl.3.4.dihydro.1H.1.4.benzodiazepine.2.5.dione",0.263,0.085671,0.72083,0.48948,0.93368,-5.0621
"X0.582__445.08026000000001__.M.Na..__w.o.MS2.mangiferin",-0.36561,-0.67664,-0.71594,0.49235,0.93368,-5.0648
"X0.611__99.093209999999999__.M.H..__Unknown",-0.24535,-0.5264,-0.71209,0.49462,0.93368,-5.0669
"X0.72__161.07374999999999__.M.H..__w.o.MS2.MLS001048867.01.1H.indole.3.carboxamide",-0.2352,1.7024,-0.70119,0.50107,0.93368,-5.0728
"X5.679__207.6095__.M.H..__Unknown",0.30844,0.12799,0.69921,0.50225,0.93368,-5.0738
"X0.584__200.03999__.M.Na..__w.o.MS2.2.amino.3.prop.2.enylsulfinylpropanoic.acid",-0.17016,-0.32094,-0.69889,0.50244,0.93368,-5.074
"X0.591__138.06654__.M.H.H2O..__w.o.MS2.MLS001148230.01.......Chlorpheniramine.maleate.salt",-0.13917,-0.025114,-0.6974,0.50333,0.93368,-5.0748
"X2.497__176.07837000000001__.M.H..__w.o.MS2.allantonin",-0.40435,0.64412,-0.69657,0.50383,0.93368,-5.0753
"X7.018__282.23043999999999__.M.H..__w.o.MS2.MLS001148462.01.alverine",-0.36153,0.18523,-0.69306,0.50593,0.93368,-5.0771
"X1.009__517.02832000000001__.M.K..__w.o.MS2.Isorhamnetin.3.galactoside",-0.59264,0.30233,-0.6913,0.50698,0.93368,-5.0781
"X7.534__533.21123999999998__.M.H..__Unknown",0.23804,0.42247,0.69092,0.50721,0.93368,-5.0783
"X1.009__419.05493000000001__.M.Na..__Unknown",-0.64832,0.2191,-0.68497,0.51078,0.93368,-5.0814
"X0.58__122.92574__.M.H..__Unknown",-0.16159,-0.040568,-0.68378,0.51149,0.93368,-5.0821
"X1.685__176.07056__.M.H..__w.o.MS2.3.Indoleacetic.acid..CE0..SEOVTRFCIGRIMH.UHFFFAOYSA.N",0.27575,-0.4214,0.67452,0.51709,0.93368,-5.0869
"X4.349__262.05333999999999__.M.H..__w.o.MS2.Phosphotyrosine",-0.17671,-0.48334,-0.67162,0.51885,0.93368,-5.0884
"X8.208__523.39435000000003__.M.H..__Unknown",-0.32572,1.0327,-0.67035,0.51962,0.93368,-5.0891
"X1.482__113.10822__.M.H..__Unknown",0.21012,-0.0046074,0.66785,0.52114,0.93368,-5.0904
"X7.025__351.24707000000001__.M.H..__w.o.MS2.Unknown..carbon.number.21...PlaSMA.ID.1929",0.49441,0.55692,0.66102,0.52531,0.93368,-5.0939
"X6.847__307.20605__.M.Na..__w.o.MS2..1R.3S.5S..8.methyl.8.azabicyclo.3.2.1.octan.3.yl.3.hydroxy.2.phenylpropanoate",-0.48133,0.93093,-0.6609,0.52539,0.93368,-5.094
"X4.943__241.11547999999999__.M.H..__w.o.MS2.Dictazoline.E",-0.16386,-0.010233,-0.66014,0.52585,0.93368,-5.0943
"X4.647__160.04292000000001__.M.H..__w.o.MS2.Brompheniramine",0.2179,0.27005,0.65948,0.52625,0.93368,-5.0947
"X4.653__377.07898__.M.2H.2.__w.o.MS2.Chlorogenic.acid",0.20882,0.20322,0.65734,0.52757,0.93368,-5.0958
"X1.12__156.07756000000001__.M.H..__w.o.MS2.Histidine",-0.14243,-0.23803,-0.65506,0.52897,0.93368,-5.0969
"X0.579__451.92700000000002__.M.K..__Unknown",-0.29408,-0.083366,-0.65498,0.52901,0.93368,-5.097
"X6.675__501.08786__.M.K..__w.o.MS2.6...6.8.dihydroxy.7.methoxy.3.methyl.1.oxo.3.4.dihydroisochromen.4.yl.oxy..4.8.dihydroxy.7.methoxy.3.methyl.3.4.dihydroisochromen.1.one",-0.65027,-5.869,-0.64699,0.53394,0.93667,-5.101
"X7.126__545.40197999999998__.M.H..__Unknown",0.49625,-0.079093,0.64537,0.53494,0.93667,-5.1018
"X5.061__422.17282__.M.H..__w.o.MS2..MLS001141386.01..2S..2..3...10aS..1.3.dioxo.10.10a.dihydro.5H.imidazo.1.5.b.isoquinolin.2.yl.propanoylamino..3.phenylpropanoic.acid.",-1.0359,-1.5445,-0.64062,0.53788,0.93752,-5.1042
"X0.861__136.93008__.M.H.H2O..__Unknown",0.37484,0.2244,0.63382,0.54211,0.93752,-5.1076
"X1.084__182.08507__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.511",0.21294,-0.92774,0.63213,0.54317,0.93752,-5.1084
"X6.081__186.18584000000001__.M.H..__Unknown",-0.60884,-0.59793,-0.62872,0.5453,0.93752,-5.1101
"X5.97__318.29723999999999__.M.H..__w.o.MS2.Phytosphingosine..not.validated..isomer.of.1696...PlaSMA.ID.1697",-0.24119,-0.45585,-0.62759,0.54601,0.93752,-5.1106
"X0.72__113.00005__.M.H..__Unknown",-0.25564,-0.1993,-0.62282,0.549,0.93902,-5.1129
"X2.647__205.08823000000001__.M.H..__w.o.MS2.1..4.hydroxy.3..3.methylbut.2.enyl.phenyl.ethanone",0.18924,-0.27047,0.61859,0.55166,0.93957,-5.115
"X6.422__317.13222999999999__.M.H..__w.o.MS2.2.morpholino.7H.naphtho.1.2.3.de.quinolin.7.one",-0.19237,-0.43449,-0.61557,0.55356,0.93957,-5.1164
"X4.087__232.17075__.M.H..__w.o.MS2.Alpha.pyrrolidinovalerophenone",-0.51979,0.0017468,-0.60532,0.56006,0.9419,-5.1213
"X4.554__197.12360000000001__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.634",0.19772,-0.28017,0.60208,0.56211,0.9419,-5.1229
"X5.377__113.06165__.M.H..__w.o.MS2.1.2.Cyclohexanedione",-0.23343,0.029351,-0.59721,0.56522,0.9419,-5.1252
"X7.183__250.17766__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",-0.22023,-0.14772,-0.58538,0.57281,0.9419,-5.1306
"X4.792__144.13963000000001__.M.H..__Unknown",-0.64354,-0.091617,-0.58464,0.57329,0.9419,-5.131
"X0.581__345.97512999999998__.M.H..__Unknown",-0.27767,-0.07547,-0.58366,0.57392,0.9419,-5.1314
"X2.245__220.11882__.M.H..__w.o.MS2.Cis.Zeatin..LC.ESI.ITFT..MS2..CE.44.0.eV...M.H..",0.2107,0.14163,0.58006,0.57624,0.9419,-5.1331
"X2.519__169.04911999999999__.M.H..__w.o.MS2.2.6.Dimethoxyquinone",-0.36501,-0.016619,-0.5785,0.57725,0.9419,-5.1338
"X0.734__134.1172__.M.H..__Unknown",0.13315,-0.087629,0.57029,0.58256,0.9419,-5.1375
"X6.552__325.22548999999998__.M.H..__w.o.MS2.quinine",0.22861,-0.65965,0.56897,0.58342,0.9419,-5.1381
"X1.072__131.0668__.M.H..__w.o.MS2.PANTOLACTONE",0.23851,0.30715,0.56875,0.58356,0.9419,-5.1382
"X0.788__252.92823999999999__.M.H..__Unknown",-0.45921,-0.067806,-0.56611,0.58528,0.9419,-5.1393
"X7.218__193.0891__.M.H..__w.o.MS2.C11H12O3..PlaSMA.ID.584",-0.24321,-0.001281,-0.56566,0.58558,0.9419,-5.1396
"X6.116__356.35174999999998__.M.H..__Unknown",-0.19254,-0.17031,-0.56382,0.58678,0.9419,-5.1404
"X6.011__446.26711999999998__.M.H..__Unknown",0.28079,-0.30386,0.56374,0.58683,0.9419,-5.1404
"X0.586__212.85091__.M.K..__Unknown",0.15802,0.82174,0.55948,0.58961,0.94295,-5.1423
"X1.013__63.006399999999999__.M.H..__Unknown",-0.13431,0.021176,-0.54571,0.59865,0.94641,-5.1483
"X0.589__110.07162__.M.H..__Unknown",-0.1157,0.00018419,-0.53896,0.60311,0.94641,-5.1512
"X0.685__162.07615999999999__.M.H..__w.o.MS2.N.Methylglutamic.acid",0.26833,-1.2347,0.53512,0.60565,0.94641,-5.1528
"X6.03__326.37839000000002__.M.H..__Unknown",0.28346,-1.8693,0.53057,0.60868,0.94641,-5.1547
"X4.557__376.13256999999999__.M.H..__w.o.MS2.BEZ.M",-0.71809,-0.84321,-0.52366,0.61328,0.94641,-5.1576
"X3.467__201.05070000000001__.M.H..__w.o.MS2.Camalexin",0.21393,-0.41896,0.52335,0.61349,0.94641,-5.1577
"X7.533__371.32468__.M.H..__Unknown",0.20655,-0.049466,0.52199,0.6144,0.94641,-5.1583
"X5.415__369.20459__.M.H..__w.o.MS2..1R.4aS.10aR..7..2.hydroxypropan.2.yl..1.4a.dimethyl.9.oxo.3.4.10.10a.tetrahydro.2H.phenanthrene.1.carboxylic.acid",0.19259,-0.22589,0.5196,0.616,0.94641,-5.1593
"X1.01__397.07754999999997__.M.H..__Unknown",-0.41097,0.42405,-0.51809,0.617,0.94641,-5.1599
"X6.194__277.18047999999999__.M.H..__w.o.MS2.6.Shogaol",0.24329,-0.29695,0.51295,0.62045,0.94641,-5.162
"X0.738__228.96952999999999__.M.H..__Unknown",-0.1455,-0.2502,-0.51027,0.62226,0.94641,-5.1631
"X0.575__507.05077999999997__.M.K..__w.o.MS2.ginnalin.A",0.17307,-0.034918,0.50981,0.62256,0.94641,-5.1633
"X7.569__376.30083999999999__.M.K..__Unknown",-0.41965,-0.30369,-0.50707,0.62441,0.94641,-5.1644
"X0.49__146.16550000000001__.M.H..__w.o.MS2.Spermidine..LC.ESI.QTOF..MS2..CE",-0.55424,1.0815,-0.50519,0.62568,0.94641,-5.1651
"X2.241__162.05575999999999__.M.H..__w.o.MS2..MLS000860043.01.1.5.Isoquinolinediol.",-0.1902,0.1934,-0.50433,0.62626,0.94641,-5.1655
"X5.027__443.24484000000001__.M.H..__w.o.MS2.6.8.dihydroxy.2.2.4.4.tetramethyl.7..3.methylbutanoyl..9..2.methylpropyl..9H.xanthene.1.3.dione",-0.30215,-0.074817,-0.50255,0.62746,0.94641,-5.1662
"X2.63__350.11748999999998__.M.H..__w.o.MS2.Ampicillin..LC.ESI.QTOF..MS2..CE",0.16303,0.39898,0.50064,0.62875,0.94641,-5.167
"X6.14__286.32269000000002__.M.H..__Unknown",0.17158,-0.64981,0.49645,0.63159,0.94641,-5.1686
"X0.58__429.93588__.M.H..__Unknown",-0.27665,-0.18523,-0.49372,0.63344,0.94641,-5.1697
"X5.958__332.33548000000002__.M.H..__Unknown",-0.27577,-0.13581,-0.49045,0.63566,0.94641,-5.171
"X1.073__83.060940000000002__.M.H..__w.o.MS2.2.Methylimidazole",-0.10181,0.028865,-0.47938,0.64321,0.94641,-5.1752
"X2.958__169.07578000000001__.M.H..__w.o.MS2.Norharman..PlaSMA.ID.382",0.15337,0.25364,0.47872,0.64366,0.94641,-5.1755
"X6.698__371.10924999999997__.M.H..__w.o.MS2.Chelerythrine",-0.60214,-6.8603,-0.47641,0.64524,0.94641,-5.1764
"X6.01__387.19376__.M.H..__w.o.MS2.2..4a.methyl.8.methylidene.4..3.methylpentanoyloxy..1.2.3.4.5.6.7.8a.octahydronaphthalen.2.yl.prop.2.enoic.acid",0.23361,-0.33173,0.47641,0.64524,0.94641,-5.1764
"X2.236__181.08635000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.501",0.12327,-0.25417,0.47495,0.64624,0.94641,-5.1769
"X2.434__409.18682999999999__.M.H..__w.o.MS2.eudesmin",0.46829,0.54617,0.47184,0.64837,0.94641,-5.1781
"X1.009__355.03084999999999__.M.H..__w.o.MS2.Pinoquercetin",-0.34975,0.20838,-0.46418,0.65365,0.94641,-5.181
"X0.569__423.08483999999999__.M.H..__w.o.MS2.5.hydroxy.6.8.dimethoxy.7...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxychromen.2.one",0.12932,-0.29486,0.46204,0.65512,0.94641,-5.1818
"X7.223__295.2038__.M.H..__w.o.MS2.ISOPALMITIC.ACID",0.3091,-0.38574,0.45866,0.65745,0.94641,-5.183
"X2.433__142.06618__.M.H..__w.o.MS2.5.Hydroxymethylcytosine",0.14939,0.17046,0.45646,0.65898,0.94641,-5.1838
"X7.028__320.24691999999999__.M.H..__Unknown",-0.14883,0.012635,-0.455,0.65999,0.94641,-5.1843
"X1.01__58.994990000000001__.M.H..__Unknown",0.13299,-0.038398,0.45477,0.66015,0.94641,-5.1844
"X8.902__311.25742000000002__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",0.24097,0.022327,0.4517,0.66228,0.94641,-5.1855
"X6.062__249.18491__.M.H..__w.o.MS2.NCGC00380110.01_C16H26O3_1.Propanone..3.hydroxy.1...1R.2R.4aR.6S.8aS..1.2.4a.5.6.7.8.8a.octahydro.2.hydroxy.1.2.6.trimethyl.1.naphthalenyl..",0.22167,0.12955,0.44445,0.66731,0.94976,-5.1881
"X0.984__247.03163000000001__.M.H..__w.o.MS2.columbianetin",-0.13519,-0.11979,-0.44216,0.6689,0.94976,-5.1889
"X4.921__533.18768__.M.2H.2.__Unknown",-0.68564,-0.40062,-0.41951,0.68477,0.96167,-5.1968
"X7.016__350.17809999999997__.M.H..__w.o.MS2.MMV688888",0.45,-0.90204,0.41807,0.68579,0.96167,-5.1973
"X0.705__74.096680000000006__.M.H..__w.o.MS2.Butylamine",-0.11355,-0.41552,-0.41448,0.68831,0.96167,-5.1985
"X0.685__85.028310000000005__.M.H..__w.o.MS2.Unknown..carbon.number.4...PlaSMA.ID.2",-0.096993,1.432,-0.41304,0.68933,0.96167,-5.1989
"X5.679__393.28789999999998__.M.H..__Unknown",0.2327,0.35498,0.40738,0.69334,0.96167,-5.2008
"X1.161__98.983879999999999__.M.H..__Unknown",-0.30272,-0.65237,-0.40544,0.69471,0.96167,-5.2014
"X3.486__240.14878999999999__.M.H..__Unknown",0.19504,-0.9162,0.40232,0.69693,0.96167,-5.2024
"X0.672__188.03769__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.532",-0.23143,-0.098118,-0.39572,0.70161,0.96167,-5.2046
"X6.129__337.07611__.M.Na..__7.8.dihydroxy.5.6.dimethoxy.2.phenyl.4H.chromen.4.one",-0.34642,-3.5026,-0.39394,0.70288,0.96167,-5.2051
"X6.616__385.17764__.M.H..__w.o.MS2..4aR..5.hydroxy.6.methoxy.1.1.dimethyl.7.propan.2.yl.2.3.4.9.10.10a.hexahydrophenanthrene.4a.carboxylic.acid",-0.33564,-0.10821,-0.38871,0.70661,0.96167,-5.2068
"X3.859__160.04425000000001__.M.H..__w.o.MS2.Brompheniramine",0.12805,0.31676,0.38867,0.70664,0.96167,-5.2068
"X4.884__225.11256__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",0.19033,-0.056704,0.38819,0.70698,0.96167,-5.2069
"X3.093__114.03863__.M.H..__Unknown",0.12087,0.10889,0.3863,0.70833,0.96167,-5.2075
"X6.191__296.22397000000001__.M.H..__w.o.MS2.Unknown..carbon.number.17...PlaSMA.ID.1530",-0.10888,-0.35316,-0.38492,0.70932,0.96167,-5.208
"X3.095__162.03931__.M.H..__Unknown",-0.12567,-0.17038,-0.38417,0.70986,0.96167,-5.2082
"X0.859__98.984960000000001__.M.H..__Unknown",-0.24197,-0.69609,-0.37798,0.71428,0.96472,-5.2101
"X7.219__311.25344999999999__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",0.18921,0.45442,0.37298,0.71788,0.96556,-5.2116
"X3.853__418.14182__.M.Na..__w.o.MS2.Atalaphylline",0.34481,-0.25786,0.37104,0.71927,0.96556,-5.2122
"X1.083__312.11176__.M.H..__w.o.MS2.C11H21NO7S..PlaSMA.ID.1653",-0.39173,0.94016,-0.36208,0.72573,0.97068,-5.2148
"X3.991__160.04408000000001__.M.H..__w.o.MS2.Brompheniramine",0.13642,0.35565,0.35968,0.72746,0.97068,-5.2155
"X4.771__392.11380000000003__.M.2H.2.__w.o.MS2..MLS001140588.01.N..3..3.4.dimethoxyphenyl..4.oxochromen.2.yl.furan.2.carboxamide.",0.3316,-0.84998,0.34906,0.73515,0.97538,-5.2186
"X6.442__427.07104__.M.K..__Unknown",-0.29276,-4.3624,-0.34763,0.73619,0.97538,-5.219
"X0.729__115.05598999999999__.M.H..__w.o.MS2.Diallyl.Sulfide",0.16978,1.0811,0.34352,0.73917,0.97538,-5.2201
"X1.61__268.10373__.M.H..__Adenosine..LC.ESI.QTOF..MS2..CE",0.19556,-1.4878,0.34184,0.74039,0.97538,-5.2206
"X0.577__397.98815999999999__.M.H..__Unknown",-0.17654,-0.48555,-0.33859,0.74276,0.97538,-5.2215
"X1.47__282.19207999999998__.M.H..__w.o.MS2.MLS001148620.01.",-0.091246,-0.86374,-0.33189,0.74764,0.97538,-5.2233
"X0.844__256.08458999999999__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1107",0.43428,-3.7901,0.33066,0.74854,0.97538,-5.2236
"X1.082__138.09088__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.137",0.12385,-0.034593,0.33058,0.7486,0.97538,-5.2237
"X1.631__175.08632__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.417",-0.17316,-0.19121,-0.32486,0.75278,0.97795,-5.2252
"X3.092__434.07135__.M.H..__w.o.MS2.MMV676528",0.18974,-0.37379,0.32117,0.75548,0.97859,-5.2262
"X3.992__114.03863__.M.H..__Unknown",0.083332,0.14819,0.30863,0.76469,0.97928,-5.2294
"X1.459__263.19690000000003__.M.H..__w.o.MS2.7..2.hydroxypropan.2.yl..1.4a.dimethyl.2.3.4.5.6.7.8.8a.octahydronaphthalen.1.ol",0.24141,0.3723,0.3056,0.76692,0.97928,-5.2301
"X2.607__137.07096999999999__.M.H..__w.o.MS2.N.Methylnicotinamide..CE0..ZYVXHFWBYUDDBM.UHFFFAOYSA.N",-0.089402,-0.63466,-0.30542,0.76706,0.97928,-5.2302
"X1.584__133.03191000000001__.M.H..__Unknown",-0.13905,0.15141,-0.30532,0.76713,0.97928,-5.2302
"X1.458__366.00011999999998__.M.H..__Unknown",0.2962,0.26195,0.29297,0.77625,0.97928,-5.2332
"X4.953__241.142__.M.H..__w.o.MS2.Imiquimod",-0.17428,0.030536,-0.28998,0.77846,0.97928,-5.2339
"X3.087__305.09694999999999__.M.H..__w.o.MS2.N.Acetyl.Asp.Glu",0.098532,0.10945,0.28538,0.78187,0.97928,-5.235
"X0.77__176.09348__.M.H..__Unknown",-0.34608,-3.498,-0.28378,0.78306,0.97928,-5.2353
"X2.262__120.04451__.M.H..__Unknown",0.097833,0.11779,0.28204,0.78435,0.97928,-5.2357
"X4.349__247.09496999999999__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",-0.080306,-0.13826,-0.27798,0.78737,0.97928,-5.2367
"X4.92__336.21679999999998__.M.H..__Unknown",0.28568,-1.9009,0.27563,0.78911,0.97928,-5.2372
"X6.676__485.12228__.M.Na..__Hispiduloside",-0.27302,-6.9818,-0.27372,0.79053,0.97928,-5.2376
"X0.98__70.029150000000001__.M.H..__w.o.MS2.Oxazol",-0.061472,-0.10114,-0.27246,0.79147,0.97928,-5.2379
"X1.719__168.95728__.M.H..__Unknown",-0.16139,-0.1918,-0.27175,0.79201,0.97928,-5.2381
"X5.417__353.15726000000001__.M.H..__w.o.MS2.4.decyl.3.hydroxy.5.oxooxolane.2.3.dicarboxylic.acid",0.61994,-1.2873,0.26685,0.79566,0.97928,-5.2391
"X1.937__146.06014999999999__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.075696,0.2056,0.26416,0.79766,0.97928,-5.2397
"X6.806__250.08751000000001__.M.H..__w.o.MS2.MLS001074296.01.2.Phenyl.4.quinolinecarboxylic.acid132.60.5",-0.67572,0.4185,-0.25367,0.80551,0.97928,-5.2419
"X2.433__188.07315__.M.H..__w.o.MS2.MLS001048891.01.methyl.quinoline.2.carboxylate",0.078287,0.20325,0.25243,0.80643,0.97928,-5.2422
"X1.009__74.06__.M.H..__w.o.MS2.N.N.Dimethylformamide",-0.17474,-1.7143,-0.25107,0.80745,0.97928,-5.2425
"X0.579__413.96123999999998__.M.H..__Unknown",0.10914,-0.16459,0.24991,0.80832,0.97928,-5.2427
"X0.58__329.99657999999999__.M.H..__Unknown",0.094175,-0.24895,0.24904,0.80898,0.97928,-5.2429
