"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X3.991__160.04408000000001__.M.H..__w.o.MS2.Brompheniramine",-0.27441,0.076781,-1.2265,0.25158,0.62967,-4.8812
"X4.517__197.08624__.M.H..__w.o.MS2..MLS002207182.01.2..Hydroxy.4..6..dimethoxyacetophenone90.24.4.",0.28523,-0.15189,1.2091,0.25788,0.63835,-4.8978
"X5.823__253.14127999999999__.M.H..__w.o.MS2.NCGC00169882.02_C14H20O4_.8aR.12S.12aR..12.Hydroxy.4.methyl.4.5.6.7.8.8a.12.12a.octahydro.2H.3.benzoxecine.2.9.1H..dione",0.65957,-0.12232,1.2076,0.25844,0.63835,-4.8993
"X7.368__347.29885999999999__.M.H..__w.o.MS2.3...Z..heptadec.10.enyl.benzene.1.2.diol",-0.7732,-0.9878,-1.205,0.25938,0.63835,-4.9017
"X5.271__207.09741__.M.H..__w.o.MS2.3.methyl.6..2.methylpropyl.piperazine.2.5.dione",0.38916,-0.26232,1.2006,0.26099,0.63878,-4.9058
"X5.612__313.19296000000003__.M.H..__w.o.MS2.55268.74.1",0.99403,0.18971,1.189,0.2653,0.64285,-4.9168
"X0.896__158.95164__.M.H.H2O..__Unknown",1.3925,0.98533,1.1883,0.26556,0.64285,-4.9174
"X0.936__258.10955999999999__.M.H..__w.o.MS2.sn.Glycero.3.phosphocholine..LC.ESI.QTOF..MS2..CE",-0.63586,0.39752,-1.1812,0.26825,0.64583,-4.9242
"X3.087__305.09694999999999__.M.H..__w.o.MS2.N.Acetyl.Asp.Glu",-0.24092,-0.045893,-1.1705,0.27231,0.65206,-4.9341
"X7.533__371.32468__.M.H..__Unknown",0.77001,0.92678,1.1653,0.27431,0.65333,-4.939
"X4.651__362.09793000000002__.M.2H.2.__w.o.MS2.Moguisteine",-0.42985,0.18208,-1.1523,0.27934,0.66176,-4.951
"X1.083__312.11176__.M.H..__w.o.MS2.C11H21NO7S..PlaSMA.ID.1653",0.44159,-1.9119,1.146,0.28178,0.66236,-4.9567
"X6.422__317.13222999999999__.M.H..__w.o.MS2.2.morpholino.7H.naphtho.1.2.3.de.quinolin.7.one",-1.6143,-1.8292,-1.1371,0.2853,0.66236,-4.9649
"X8.613__379.33453__.M.H..__Unknown",-1.5192,-1.0259,-1.1359,0.28576,0.66236,-4.966
"X0.77__176.09348__.M.H..__Unknown",1.0253,-0.75969,1.1357,0.28587,0.66236,-4.9662
"X3.444__350.11617999999999__.M.H..__w.o.MS2.MMV688889",-0.3934,-0.098606,-1.1326,0.28707,0.66236,-4.969
"X4.087__232.17075__.M.H..__w.o.MS2.Alpha.pyrrolidinovalerophenone",-0.36186,-0.090694,-1.1203,0.292,0.66584,-4.9801
"X1.01__91.021559999999994__.M.CH3OH.H..__Unknown",-0.25289,-0.090639,-1.1182,0.29287,0.66584,-4.982
"X4.575__231.10056__.M.H..__w.o.MS2.MLS000069555.01.NAPROXEN.SODIUM",-1.6555,-1.4972,-1.1172,0.29329,0.66584,-4.983
"X7.361__379.31157999999999__.M.H..__w.o.MS2.monoolein",1.3228,-0.45378,1.1139,0.29462,0.66584,-4.9859
"X7.225__179.10856999999999__.M.H..__w.o.MS2.MLS001065600.01.",-0.59595,-0.090215,-1.1008,0.29998,0.66584,-4.9976
"X0.514__198.94175999999999__.M.H..__Unknown",0.55781,-0.43359,1.0989,0.30075,0.66584,-4.9993
"X0.615__256.00081999999998__.M.H..__w.o.MS2.methyl.2...2.3.dihydroxybenzoyl.amino..3.hydroxypropanoate",0.25997,-0.035686,1.0959,0.30198,0.66584,-5.0019
"X0.908__130.05080000000001__.M.H..__w.o.MS2.Pyroglutamic.acid..not.validated..isomer.of.88...PlaSMA.ID.89",0.96666,-0.40625,1.0937,0.30293,0.66584,-5.004
"X0.588__268.02832000000001__.M.Na..__Unknown",0.40456,-0.76937,1.0921,0.30357,0.66584,-5.0053
"X7.181__362.30333999999999__.M.H..__w.o.MS2.NCGC00386000.01.3.pentadecylbenzene.1.2.diol",-0.42218,0.51502,-1.092,0.30361,0.66584,-5.0054
"X2.958__169.07578000000001__.M.H..__w.o.MS2.Norharman..PlaSMA.ID.382",-0.25481,0.093892,-1.0806,0.30839,0.67299,-5.0155
"X1.456__132.10356__.M.H..__Leucine",-0.24154,0.070862,-1.0661,0.31455,0.67639,-5.0282
"X0.482__112.11212999999999__.M.H..__Unknown",-3.0051,2.1569,-1.064,0.31545,0.67639,-5.03
"X6.489__540.42609000000004__.M.H..__Unknown",-0.44184,-0.17293,-1.0548,0.31943,0.67639,-5.038
"X4.648__540.18829000000005__.M.H..__Unknown",-0.25604,0.037909,-1.0537,0.31989,0.67639,-5.0389
"X6.845__352.32128999999998__.M.H..__Unknown",-2.3028,-2.4008,-1.0533,0.32007,0.67639,-5.0393
"X0.799__146.11668__.M.H..__w.o.MS2.Acetylcholine..LC.ESI.QTOF..MS2..CE",0.39987,-0.56906,1.0512,0.32096,0.67639,-5.0411
"X3.599__499.16753999999997__.M.H..__w.o.MS2.Mundulone.Acetate",-0.76121,-0.38888,-1.0487,0.32208,0.67639,-5.0433
"X0.579__351.98876999999999__.M.Na..__Unknown",0.48303,-0.97588,1.0466,0.32297,0.67639,-5.045
"X5.958__332.33548000000002__.M.H..__Unknown",0.27628,-0.2163,1.045,0.32369,0.67639,-5.0465
"X0.921__84.04513__.M.H.H2O..__Unknown",-0.48192,-0.24988,-1.0359,0.32766,0.67957,-5.0542
"X4.166__427.65363000000002__.M.2H.2.__Unknown",-0.40088,0.076075,-1.0345,0.32828,0.67957,-5.0554
"X0.662__296.06558__.M.K..__w.o.MS2.9.Methoxy.2.2.dimethyl.2.6.dihydro.pyrano.3.2.c.quinolin.5.one",-0.96629,0.63677,-1.0223,0.33374,0.68766,-5.0658
"X0.705__381.08652000000001__.M.K..__w.o.MS2.Excavatin.L",0.97929,-1.0297,1.0012,0.34328,0.70158,-5.0834
"X0.58__299.97570999999999__.M.K..__Unknown",-0.43457,0.0344,-0.99697,0.34521,0.70158,-5.0869
"X7.585__360.32657__.M.Na..__w.o.MS2.phenylethylamide.359",-0.47024,0.54614,-0.98789,0.3494,0.70158,-5.0944
"X5.493__279.09369__.M.H..__Triphenylphosphine.oxide",0.20799,-0.45471,0.98708,0.34978,0.70158,-5.0951
"X0.738__228.96952999999999__.M.H..__Unknown",-0.59541,-0.13895,-0.98696,0.34984,0.70158,-5.0952
"X0.708__365.11212__.M.Na..__Melibiose",1.0228,-1.3011,0.9866,0.35,0.70158,-5.0955
"X2.345__146.11841000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.184",-0.29317,-0.17341,-0.98067,0.35276,0.70393,-5.1004
"X0.564__224.05269000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.852",-0.34406,0.067725,-0.97623,0.35484,0.7049,-5.104
"X4.578__264.23361__.M.H..__w.o.MS2.NCGC00385952.01_C15H26O_1.7.Dimethyl.7..4.methyl.3.penten.1.yl.bicyclo.2.2.1.heptan.2.ol",-0.31397,0.37021,-0.9507,0.36696,0.72442,-5.1246
"X0.823__224.93935999999999__.M.H..__Unknown",-0.8289,-0.26514,-0.94814,0.36819,0.72442,-5.1266
"X7.016__350.17809999999997__.M.H..__w.o.MS2.MMV688888",-0.3991,-0.11679,-0.94415,0.37011,0.72442,-5.1298
"X1.009__104.05304__.M.H..__Unknown",0.37269,-0.39775,0.94083,0.37172,0.72442,-5.1324
"X7.123__365.34528__.M.H..__w.o.MS2.Heneicosanoic.acid..21.0.",-0.52663,0.83649,-0.93224,0.3759,0.72442,-5.1392
"X1.997__282.12006000000002__.M.H..__w.o.MS2.N..6.methoxypyridin.3.yl..1.methyl.1H.indole.6.carboxamide",-0.40218,0.30094,-0.93208,0.37599,0.72442,-5.1393
"X2.672__136.06525__.M.H..__Adenine..LC.ESI.QTOF..MS2..CE",0.76888,-0.59678,0.93127,0.37638,0.72442,-5.14
"X4.613__311.16034000000002__.M.H..__w.o.MS2..16alpha.17beta..estra.1.3.5.10..triene.3.16.17.triol",1.7731,0.74998,0.92849,0.37774,0.72442,-5.1421
"X0.928__183.91463999999999__.M.H..__Unknown",0.65664,-0.24331,0.92434,0.37978,0.72474,-5.1454
"X4.557__376.13256999999999__.M.H..__w.o.MS2.BEZ.M",0.58405,-2.2216,0.9215,0.38118,0.72474,-5.1476
"X2.247__258.07211000000001__.M.K..__w.o.MS2.Orbencarb..LC.ESI.ITFT..MS2..CE",-0.22192,0.43994,-0.91481,0.3845,0.72792,-5.1528
"X6.291__293.21749999999997__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1487",-0.3445,-0.056307,-0.90606,0.38887,0.73113,-5.1595
"X1.82__231.08731__.M.H..__w.o.MS2.Beta.Asarone",0.20148,-0.65269,0.90182,0.39099,0.73113,-5.1628
"X0.58__329.99657999999999__.M.H..__Unknown",0.22335,-0.29052,0.89998,0.39193,0.73113,-5.1642
"X1.361__221.09215__.M.H..__w.o.MS2.5.Hydroxytryptophan",-0.2304,0.41594,-0.89825,0.3928,0.73113,-5.1655
"X5.97__318.29723999999999__.M.H..__w.o.MS2.Phytosphingosine..not.validated..isomer.of.1696...PlaSMA.ID.1697",0.38849,-0.50211,0.88904,0.39746,0.73434,-5.1725
"X2.526__316.21814000000001__.M.H..__w.o.MS2.NCGC00381331.01_C16H26O5_Pentanoic.acid..3.methyl...5.hydroxy.3..hydroxymethyl..6..1.methylethyl..2.oxo.3.cyclohexen.1.yl.ester",-0.34165,-0.12562,-0.88831,0.39784,0.73434,-5.1731
"X2.434__243.05409__.M.K..__w.o.MS2.TRYPTOPHAN",-0.26797,0.0043013,-0.88066,0.40175,0.73842,-5.1788
"X0.579__451.92700000000002__.M.K..__Unknown",-0.40888,-0.06452,-0.87748,0.40338,0.73842,-5.1812
"X4.08__251.08992000000001__.M.H..__w.o.MS2.NCGC00179979.02.6..3.hydroxybutan.2.yl..5..hydroxymethyl..4.methoxypyran.2.one",0.26926,-0.43222,0.87024,0.40712,0.74116,-5.1866
"X1.069__111.05534__.M.H..__w.o.MS2.1.Acetylimidazole",0.38848,0.3147,0.8681,0.40822,0.74116,-5.1882
"X0.591__500.03298999999998__.M.Na..__Unknown",0.49311,-0.045952,0.8644,0.41015,0.74161,-5.1909
"X6.479__295.23615000000001__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1528",1.6549,-3.4987,0.85317,0.41602,0.74715,-5.1992
"X6.812__336.32754999999997__.M.H.H2O..__Unknown",0.82294,-0.14294,0.8521,0.41659,0.74715,-5.2
"X7.018__282.23043999999999__.M.H..__w.o.MS2.MLS001148462.01.alverine",-0.41738,-0.14164,-0.84684,0.41936,0.7491,-5.2038
"X7.124__325.27242999999999__.M.H..__w.o.MS2..3S..5...1R.2R.8aS..2.hydroxy.2.5.5.8a.tetramethyl.3.4.4a.6.7.8.hexahydro.1H.naphthalen.1.yl..3.methylpentanoic.acid",0.53191,0.67227,0.84116,0.42237,0.74972,-5.2079
"X1.584__133.03191000000001__.M.H..__Unknown",0.31115,-0.12794,0.8398,0.42309,0.74972,-5.2089
"X1.082__138.09088__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.137",-0.19355,-0.52658,-0.83278,0.42683,0.75334,-5.214
"X1.009__74.06__.M.H..__w.o.MS2.N.N.Dimethylformamide",0.50149,0.066053,0.82475,0.43114,0.75519,-5.2197
"X7.533__339.29074000000003__.M.H..__Unknown",-0.97604,-0.12482,-0.82264,0.43228,0.75519,-5.2212
"X1.011__77.006039999999999__.M.H..__Unknown",-0.18177,0.048646,-0.82131,0.433,0.75519,-5.2222
"X0.878__72.080569999999994__.M.H..__w.o.MS2.Pyrrolidine..CE0..RWRDLPDLKQPQOW.UHFFFAOYSA.N",-0.3507,-0.012568,-0.81661,0.43555,0.75666,-5.2255
"X1.617__136.93144000000001__.M.H..__Unknown",-0.72913,-0.5889,-0.80711,0.44072,0.76104,-5.2321
"X0.788__252.92823999999999__.M.H..__Unknown",-0.44993,0.84584,-0.80165,0.44371,0.76104,-5.236
"X1.008__87.02569__.M.H..__Unknown",-0.16305,-0.016103,-0.78924,0.45057,0.76104,-5.2445
"X6.147__327.09116__.M.H..__w.o.MS2.Vicine",0.75986,-0.59204,0.78771,0.45142,0.76104,-5.2456
"X1.223__176.96213__.M.H..__Unknown",-0.51706,-0.89564,-0.78762,0.45147,0.76104,-5.2456
"X0.692__316.98538000000002__.M.K..__Unknown",-0.47244,-2.6975,-0.78669,0.45198,0.76104,-5.2463
"X3.325__171.1026__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.398",-0.34841,-0.50199,-0.78601,0.45236,0.76104,-5.2467
"X0.904__189.12459000000001__.M.H..__w.o.MS2.N6.Acetyl.L.lysine..CE0..DTERQYGMUDWYAZ.ZETCQYMHSA.N",0.78888,-1.1109,0.77803,0.45682,0.76104,-5.2522
"X0.685__85.028310000000005__.M.H..__w.o.MS2.Unknown..carbon.number.4...PlaSMA.ID.2",-1.1313,1.3957,-0.77512,0.45844,0.76104,-5.2541
"X1.088__177.94945__.M.H..__Unknown",-0.74651,-1.1423,-0.77178,0.46033,0.76104,-5.2564
"X4.349__262.05333999999999__.M.H..__w.o.MS2.Phosphotyrosine",-0.28754,-0.68985,-0.76878,0.46201,0.76104,-5.2584
"X6.271__328.31873000000002__.M.H..__w.o.MS2.Stearoyl.Ethanolamide",-0.25014,0.7523,-0.76785,0.46254,0.76104,-5.259
"X1.146__115.02448__.M.H..__w.o.MS2.5.Fluro.2.pyrimidone",-0.23295,-0.19821,-0.76758,0.46269,0.76104,-5.2592
"X0.49__146.16550000000001__.M.H..__w.o.MS2.Spermidine..LC.ESI.QTOF..MS2..CE",-0.89392,2.2454,-0.7665,0.4633,0.76104,-5.2599
"X1.29__165.05426__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.333",0.426,0.28186,0.76555,0.46384,0.76104,-5.2606
"X7.025__351.24707000000001__.M.H..__w.o.MS2.Unknown..carbon.number.21...PlaSMA.ID.1929",-0.4379,0.19954,-0.76221,0.46573,0.76133,-5.2628
"X6.011__446.26711999999998__.M.H..__Unknown",-0.32564,-0.19584,-0.75645,0.469,0.76386,-5.2666
"X1.999__103.05457__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.16",-0.18911,0.3245,-0.73118,0.48355,0.78466,-5.2831
"X1.005__148.09650999999999__.M.H..__w.o.MS2.Mevalonic.Acid.Lactone",0.57565,-0.40299,0.72403,0.48771,0.78633,-5.2876
"X2.672__298.10785__.M.H..__5..S.Methylthioadenosine..LC.ESI.QTOF..MS2..CE",0.64174,-0.86578,0.72333,0.48813,0.78633,-5.2881
"X6.46__214.22044__.M.H..__Unknown",-0.15673,-0.40139,-0.71716,0.49174,0.78927,-5.292
"X1.913__184.16908000000001__.M.H..__Unknown",-0.15233,-0.34754,-0.71113,0.49529,0.79211,-5.2958
"X0.569__423.08483999999999__.M.H..__w.o.MS2.5.hydroxy.6.8.dimethoxy.7...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxychromen.2.one",0.23525,-0.36381,0.70564,0.49854,0.79443,-5.2992
"X1.458__366.00011999999998__.M.H..__Unknown",-0.49088,-0.20952,-0.70102,0.50128,0.79594,-5.3021
"X6.191__296.22397000000001__.M.H..__w.o.MS2.Unknown..carbon.number.17...PlaSMA.ID.1530",-0.2832,-0.072946,-0.69715,0.50358,0.79662,-5.3045
"X3.635__191.07396__.M.H..__w.o.MS2.2.hydroxy.4.methyl.3H.benzo.e..1.4.diazepin.5.4H..one",-0.26633,-0.20172,-0.68968,0.50805,0.79662,-5.3091
"X6.188__346.33013999999997__.M.H..__w.o.MS2.icos.19.ene.1.2.4.triol",-0.18975,0.5031,-0.68884,0.50855,0.79662,-5.3096
"X0.603__246.18407999999999__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1031",0.28982,0.06943,0.68825,0.5089,0.79662,-5.3099
"X1.009__102.05475__.M.H..__w.o.MS2.1.Aminocyclopropane.1.carboxylic.acid..LC.ESI.QTOF..MS2..CE",-0.14573,-0.043137,-0.67714,0.5156,0.80389,-5.3166
"X0.983__95.024609999999996__.M.H.H2O..__Unknown",-0.1489,-0.086546,-0.67453,0.51718,0.80389,-5.3182
"X1.072__131.0668__.M.H..__w.o.MS2.PANTOLACTONE",-0.24681,-0.19679,-0.67042,0.51967,0.80495,-5.3207
"X3.013__164.14410000000001__.M.H..__Unknown",-0.29329,-1.4603,-0.66698,0.52177,0.80537,-5.3227
"X1.456__86.097279999999998__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.6",-0.15427,-0.054487,-0.66361,0.52382,0.80574,-5.3247
"X6.03__326.37839000000002__.M.H..__Unknown",0.299,-1.4585,0.65477,0.52923,0.80819,-5.3299
"X7.226__151.07705999999999__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.231",0.59333,-0.014598,0.65354,0.53,0.80819,-5.3306
"X0.987__323.98068000000001__.M.K..__Unknown",-0.28739,0.36154,-0.65208,0.53089,0.80819,-5.3314
"X3.853__220.09952999999999__.M.H..__w.o.MS2.Aniracetam",0.32359,-0.90169,0.64878,0.53293,0.80852,-5.3333
"X2.511__132.10147000000001__.M.H..__w.o.MS2.Leucine",0.36306,-0.092942,0.63484,0.54157,0.81714,-5.3413
"X7.034__351.32303000000002__.M.H..__Unknown",0.35984,-0.10912,0.63236,0.54312,0.81714,-5.3427
"X7.183__250.17766__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",-0.18258,0.24103,-0.63071,0.54415,0.81714,-5.3437
"X4.138__241.14152999999999__.M.CH3OH.H..__w.o.MS2.Imiquimod",0.54356,-0.86902,0.62672,0.54664,0.81811,-5.3459
"X0.853__100.07642__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.14",-0.36206,0.044354,-0.62136,0.55001,0.82038,-5.3489
"X1.47__282.19207999999998__.M.H..__w.o.MS2.MLS001148620.01.",0.14885,-0.39054,0.61156,0.55618,0.82173,-5.3543
"X0.591__138.06654__.M.H.H2O..__w.o.MS2.MLS001148230.01.......Chlorpheniramine.maleate.salt",-0.14736,0.053577,-0.6035,0.5613,0.82173,-5.3587
"X6.813__376.32330000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",0.41919,0.28599,0.6024,0.562,0.82173,-5.3593
"X0.84__204.12270000000001__.M.H..__w.o.MS2.Acetylcarnitine",-0.54073,-0.38646,-0.60193,0.5623,0.82173,-5.3595
"X0.634__298.10275000000001__.M.H..__w.o.MS2.ACTIPHENOL",0.58431,-0.25031,0.60087,0.56297,0.82173,-5.3601
"X7.126__545.40197999999998__.M.H..__Unknown",-0.26534,-0.32966,-0.59967,0.56374,0.82173,-5.3608
"X7.068__523.32488999999998__.M.Na..__w.o.MS2.4...5..5.hydroxy.3.....2Z..2.methylbut.2.enoyl.oxy.methyl.pentyl..8a..hydroxymethyl..5.6.dimethyl.3.4.4a.5.6.7.8.8a.octahydronaphthalen.1.yl.methoxy..4.oxobutanoic.acid",-0.17829,0.18489,-0.59942,0.5639,0.82173,-5.3609
"X5.902__415.21395999999999__.M.H..__w.o.MS2.MMV020623",-0.23654,-0.22238,-0.59369,0.56756,0.8222,-5.364
"X0.684__97.028559999999999__.M.H..__w.o.MS2.Propionic.acid",1.5228,-4.2455,0.5931,0.56793,0.8222,-5.3643
"X4.648__350.11606__.M.2H.2.__w.o.MS2.MMV688889",-0.16291,-0.085879,-0.58545,0.57285,0.82512,-5.3683
"X3.78__183.06880000000001__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.514",-0.43111,-0.57134,-0.58417,0.57367,0.82512,-5.369
"X3.095__162.03931__.M.H..__Unknown",0.1436,-0.30598,0.5706,0.58244,0.83293,-5.3761
"X1.459__154.08447000000001__.M.Na..__w.o.MS2.Dopamine..CE0..VYFYYTLLBUKUHU.UHFFFAOYSA.N",0.23241,0.18084,0.56447,0.58643,0.83293,-5.3792
"X0.717__157.06164999999999__.M.H.H2O..__Unknown",0.42408,-0.37884,0.55962,0.5896,0.83293,-5.3817
"X1.009__172.0412__.M.Na..__w.o.MS2.p.Toluenesulfonamide",0.11969,0.082898,0.55589,0.59204,0.83293,-5.3835
"X1.161__98.983879999999999__.M.H..__Unknown",0.43717,-1.1937,0.55349,0.59361,0.83293,-5.3847
"X0.728__199.01794000000001__.M.K..__w.o.MS2.PUTRESCINE.DIHYDROCHLORIDE",0.61122,-0.93786,0.55233,0.59437,0.83293,-5.3853
"X1.145__148.05457999999999__.M.H..__w.o.MS2.Glutamic.acid",0.52531,0.0018372,0.54933,0.59634,0.83293,-5.3868
"X7.393__413.26001__.M.Na..__2.acetoxy.4.pentadecylbenzoic.acid",-0.15396,0.23275,-0.54908,0.59651,0.83293,-5.3869
"X5.061__422.17282__.M.H..__w.o.MS2..MLS001141386.01..2S..2..3...10aS..1.3.dioxo.10.10a.dihydro.5H.imidazo.1.5.b.isoquinolin.2.yl.propanoylamino..3.phenylpropanoic.acid.",0.17758,-0.59087,0.54071,0.60203,0.83293,-5.3911
"X7.569__338.34433000000001__.M.H..__w.o.MS2.Erucamide",-0.23871,0.19603,-0.53909,0.6031,0.83293,-5.3919
"X1.459__263.04498000000001__.M.H..__w.o.MS2.Cadaverine.Tartrate",0.17029,-0.31268,0.53788,0.6039,0.83293,-5.3924
"X4.281__376.13335999999998__.M.H..__w.o.MS2.BEZ.M",-0.98338,-2.6518,-0.5335,0.6068,0.83293,-5.3946
"X6.636__469.14159999999998__.M.H..__w.o.MS2.Unknown..carbon.number.20...PlaSMA.ID.2546",0.3813,-1.1277,0.53311,0.60706,0.83293,-5.3948
"X6.442__411.09656__.M.Na..__Unknown",0.20529,-3.8431,0.53186,0.60789,0.83293,-5.3954
"X0.591__226.04044999999999__.M.H..__Unknown",-0.10834,-0.04693,-0.53001,0.60912,0.83293,-5.3962
"X1.459__263.19690000000003__.M.H..__w.o.MS2.7..2.hydroxypropan.2.yl..1.4a.dimethyl.2.3.4.5.6.7.8.8a.octahydronaphthalen.1.ol",-0.23109,-0.24819,-0.52672,0.61131,0.83293,-5.3978
"X4.647__160.04292000000001__.M.H..__w.o.MS2.Brompheniramine",-0.13934,-0.010422,-0.52563,0.61204,0.83293,-5.3983
"X0.682__244.09419__.M.H.H2O..__w.o.MS2.Pesticide3_Carbofuran_C12H15NO3_Furadan",0.26658,-1.8497,0.52427,0.61295,0.83293,-5.399
"X1.457__414.08483999999999__.M.H..__Unknown",-0.28629,0.080172,-0.51228,0.62098,0.83947,-5.4046
"X6.129__337.07611__.M.Na..__7.8.dihydroxy.5.6.dimethoxy.2.phenyl.4H.chromen.4.one",-0.24267,-2.7881,-0.50925,0.62301,0.83947,-5.406
"X0.876__234.90781999999999__.M.H..__Unknown",0.40565,-0.90321,0.50747,0.62421,0.83947,-5.4069
"X3.467__201.05070000000001__.M.H..__w.o.MS2.Camalexin",1.1172,-1.3992,0.50507,0.62583,0.83947,-5.408
"X1.458__432.23935__.M.H.H2O..__w.o.MS2.Nakijiquinone.C",-0.35636,0.13285,-0.50298,0.62724,0.83947,-5.4089
"X7.023__376.31873000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",-0.36089,0.44364,-0.49814,0.63051,0.8401,-5.4111
"X1.632__177.95822000000001__.M.H..__Unknown",-0.33196,-0.41102,-0.49668,0.6315,0.8401,-5.4118
"X6.552__325.22548999999998__.M.H..__w.o.MS2.quinine",0.20833,-0.4768,0.48624,0.63859,0.84699,-5.4165
"X1.585__152.05681999999999__.M.CH3OH.H..__w.o.MS2.Guanine..CE0..UYTPUPDQBNUYGX.UHFFFAOYSA.N",0.17795,-0.30713,0.47884,0.64364,0.84974,-5.4197
"X6.781__337.24032999999997__.M.H..__w.o.MS2.bis.2..pyridin.3.yl.piperidin.1.yl.methane",0.1782,0.48658,0.47759,0.6445,0.84974,-5.4203
"X0.579__481.94720000000001__.M.H..__Unknown",-0.12047,-0.27093,-0.46871,0.65059,0.85415,-5.4241
"X0.844__256.08458999999999__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1107",0.62491,-0.85828,0.46709,0.6517,0.85415,-5.4248
"X6.194__277.18047999999999__.M.H..__w.o.MS2.6.Shogaol",0.1927,-0.67604,0.45981,0.65672,0.85599,-5.4279
"X1.937__146.06014999999999__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.26628,0.25537,0.45946,0.65696,0.85599,-5.428
"X4.653__377.07898__.M.2H.2.__w.o.MS2.Chlorogenic.acid",0.29984,-0.35123,0.44612,0.66621,0.86548,-5.4336
"X4.174__249.12058999999999__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",-0.50209,-0.67055,-0.43576,0.67343,0.8714,-5.4377
"X1.348__200.97656000000001__.M.H..__Unknown",0.22291,-0.20945,0.43395,0.6747,0.8714,-5.4385
"X1.01__89.042119999999997__.M.H..__Unknown",-0.096854,0.055301,-0.42621,0.68012,0.8742,-5.4415
"X0.589__110.07162__.M.H..__Unknown",-0.087398,-0.029701,-0.42523,0.68081,0.8742,-5.4419
"X1.164__186.99564000000001__.M.H..__w.o.MS2.D.....3.PHOSPHOGLYCERIC.ACID",-0.189,-0.13351,-0.4169,0.68667,0.87917,-5.4451
"X3.921__481.21181999999999__.M.H..__Unknown",-0.23785,0.1741,-0.40938,0.69197,0.88341,-5.448
"X6.14__286.32269000000002__.M.H..__Unknown",-0.33371,-0.33995,-0.40544,0.69477,0.88429,-5.4495
"X5.905__437.19528000000003__.M.Na..__w.o.MS2.NCGC00384865.01.5.hydroxy.7..4.hydroxy.2.methoxy.3..3.methylbut.2.enyl.phenyl..2.2.dimethyl.7.8.dihydropyrano.3.2.g.chromen.6.one",-0.18782,-0.28776,-0.40277,0.69665,0.88429,-5.4504
"X3.182__186.18600000000001__.M.H..__Unknown",0.28846,-1.1592,0.39718,0.70063,0.88521,-5.4525
"X5.675__231.14333999999999__.M.Na..__w.o.MS2.lindenenol",-0.28596,-0.74711,-0.39613,0.70138,0.88521,-5.4529
"X6.969__335.29126000000002__.M.H..__w.o.MS2.arachidic.acid",-0.42457,-0.1138,-0.38748,0.70754,0.88791,-5.456
"X0.666__280.09488__.M.Na..__w.o.MS2.9.Methoxy.2.2.dimethyl.2.6.dihydro.pyrano.3.2.c.quinolin.5.one",-0.31406,-0.19462,-0.38608,0.70854,0.88791,-5.4565
"X0.666__219.02705__.M.K..__w.o.MS2.THEOBROMINE",0.45943,-2.5043,0.382,0.71146,0.88791,-5.458
"X3.439__287.09991__.M.H..__5.7.4..Trihydroxy.8.methylflavanone",0.12594,-0.25627,0.3819,0.71153,0.88791,-5.458
"X8.264__449.38479999999998__.M.H..__w.o.MS2.friedelin",-0.95102,-0.39552,-0.3659,0.72302,0.89971,-5.4635
"X0.667__147.07874000000001__.M.H..__w.o.MS2.4.ureidobutanoic.acid",0.38313,-0.76552,0.34615,0.73731,0.91492,-5.47
"X3.754__557.22240999999997__.M.H..__Unknown",0.54901,-1.1506,0.3364,0.74439,0.92113,-5.4731
"X0.988__254.99437__.M.H..__Unknown",0.08232,-0.032004,0.32666,0.7515,0.92148,-5.4761
"X0.982__113.03634__.M.H..__Uracil..CE10..ISAKRJDGNUQOIC.UHFFFAOYSA.N",-0.070154,0.080939,-0.3239,0.75353,0.92148,-5.4769
