"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X2.263__138.05547000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.134",-0.23529,0.10523,-1.1472,0.28155,0.6865,-5.6083
"X1.008__357.02609000000001__.M.H.H2O..__w.o.MS2..E..1.4.bis.4.hydroxy.3.methoxyphenyl..2.3.dimethylbut.2.ene.1.4.dione",-0.90049,-0.2262,-1.1421,0.28353,0.6865,-5.6137
"X3.599__499.16753999999997__.M.H..__w.o.MS2.Mundulone.Acetate",-0.6667,-0.24176,-1.1379,0.28519,0.6865,-5.6182
"X0.513__265.01522999999997__.M.CH3OH.H..__Unknown",1.4306,-0.39732,1.135,0.28635,0.6865,-5.6213
"X1.457__414.08483999999999__.M.H..__Unknown",-0.64258,-0.11756,-1.1227,0.29128,0.6865,-5.6342
"X7.219__311.25344999999999__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",0.74408,-0.42808,1.1189,0.29279,0.6865,-5.6382
"X4.557__376.13256999999999__.M.H..__w.o.MS2.BEZ.M",0.81164,-1.9557,1.1153,0.29424,0.6865,-5.6419
"X7.034__351.32303000000002__.M.H..__Unknown",0.94023,0.29509,1.1098,0.29651,0.6865,-5.6477
"X1.47__282.19207999999998__.M.H..__w.o.MS2.MLS001148620.01.",0.42545,-0.32041,1.1074,0.29749,0.6865,-5.6502
"X7.126__545.40197999999998__.M.H..__Unknown",-0.43642,-0.39,-1.1057,0.29816,0.6865,-5.6519
"X7.223__295.2038__.M.H..__w.o.MS2.ISOPALMITIC.ACID",1.5983,-0.73555,1.1053,0.29834,0.6865,-5.6524
"X3.093__114.03863__.M.H..__Unknown",-0.35042,-0.088896,-1.1045,0.29865,0.6865,-5.6532
"X5.97__318.29723999999999__.M.H..__w.o.MS2.Phytosphingosine..not.validated..isomer.of.1696...PlaSMA.ID.1697",0.59734,-0.45238,1.1025,0.29947,0.6865,-5.6552
"X1.011__321.08443999999997__.M.Na..__w.o.MS2.MMV010764",-1.3946,-0.13382,-1.095,0.30257,0.6865,-5.663
"X1.997__282.12006000000002__.M.H..__w.o.MS2.N..6.methoxypyridin.3.yl..1.methyl.1H.indole.6.carboxamide",-0.43683,0.3266,-1.0896,0.30482,0.6865,-5.6686
"X8.264__449.38479999999998__.M.H..__w.o.MS2.friedelin",-3.2057,-1.6808,-1.0874,0.30575,0.6865,-5.6708
"X4.92__336.21679999999998__.M.H..__Unknown",-0.63151,0.045668,-1.0867,0.30605,0.6865,-5.6716
"X5.958__332.33548000000002__.M.H..__Unknown",0.29279,-0.2177,1.0838,0.30724,0.6865,-5.6745
"X4.575__231.10056__.M.H..__w.o.MS2.MLS000069555.01.NAPROXEN.SODIUM",-1.4255,-1.4633,-1.0805,0.30865,0.6865,-5.6779
"X0.981__96.007580000000004__.M.H..__Unknown",0.3388,0.22687,1.0779,0.30972,0.6865,-5.6805
"X8.208__507.41208__.M.H..__w.o.MS2.Valactamide.A.putative",-1.4209,-2.1825,-1.0658,0.31488,0.6865,-5.6928
"X1.153__163.01883000000001__.M.H..__Unknown",0.34478,-0.063329,1.0634,0.3159,0.6865,-5.6952
"X7.068__523.32488999999998__.M.Na..__w.o.MS2.4...5..5.hydroxy.3.....2Z..2.methylbut.2.enoyl.oxy.methyl.pentyl..8a..hydroxymethyl..5.6.dimethyl.3.4.4a.5.6.7.8.8a.octahydronaphthalen.1.yl.methoxy..4.oxobutanoic.acid",-0.56089,0.028934,-1.0606,0.31713,0.6865,-5.6981
"X2.526__316.21814000000001__.M.H..__w.o.MS2.NCGC00381331.01_C16H26O5_Pentanoic.acid..3.methyl...5.hydroxy.3..hydroxymethyl..6..1.methylethyl..2.oxo.3.cyclohexen.1.yl.ester",-0.40576,-0.14261,-1.0577,0.31835,0.6865,-5.7009
"X2.432__144.08080000000001__.M.H..__w.o.MS2.1.Naphthylamine",-0.21921,-0.014236,-1.0573,0.31854,0.6865,-5.7014
"X3.444__350.11617999999999__.M.H..__w.o.MS2.MMV688889",-0.23268,-0.020069,-1.0544,0.31977,0.6865,-5.7042
"X6.422__317.13222999999999__.M.H..__w.o.MS2.2.morpholino.7H.naphtho.1.2.3.de.quinolin.7.one",1.6509,0.085542,1.0543,0.31985,0.6865,-5.7044
"X0.68__446.15996999999999__.M.H..__w.o.MS2.MLS001158243.01.N..2.hydroxy.2.phenylethyl..2..4..4.methoxyphenyl..2.oxochromen.7.yl.oxyacetamide",-1.7256,-2.3963,-1.0542,0.31986,0.6865,-5.7044
"X7.368__347.29885999999999__.M.H..__w.o.MS2.3...Z..heptadec.10.enyl.benzene.1.2.diol",0.94467,0.053517,1.0458,0.32354,0.6865,-5.7129
"X0.982__113.03634__.M.H..__Uracil..CE10..ISAKRJDGNUQOIC.UHFFFAOYSA.N",0.34717,0.25996,1.0415,0.32542,0.6865,-5.7171
"X2.432__117.05843__.M.H..__w.o.MS2.Ketoisovaleric.acid",-0.20057,0.015859,-1.0415,0.32543,0.6865,-5.7171
"X0.737__276.99448000000001__.M.H..__Unknown",1.0824,-0.89922,1.0367,0.32755,0.6865,-5.7219
"X1.61__268.10373__.M.H..__Adenosine..LC.ESI.QTOF..MS2..CE",0.81566,-1.294,1.0357,0.32796,0.6865,-5.7228
"X3.859__160.04425000000001__.M.H..__w.o.MS2.Brompheniramine",-0.38527,0.22262,-1.0344,0.32853,0.6865,-5.7241
"X6.698__371.10924999999997__.M.H..__w.o.MS2.Chelerythrine",1.1497,-5.4664,1.0115,0.33877,0.70021,-5.7465
"X1.999__103.05457__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.16",-0.22287,0.30376,-1.0101,0.33942,0.70021,-5.7479
"X7.36__395.28656000000001__.M.H..__w.o.MS2.Conessine",-0.51267,0.016951,-1.0092,0.33983,0.70021,-5.7488
"X1.629__130.06524999999999__.M.H..__w.o.MS2.Indole.3.carbinol..LC.ESI.QTOF..MS2..CE",-3.0595,-2.8366,-0.99064,0.34832,0.70889,-5.7666
"X1.164__186.99564000000001__.M.H..__w.o.MS2.D.....3.PHOSPHOGLYCERIC.ACID",-0.51533,-0.24746,-0.98647,0.35025,0.70889,-5.7706
"X0.571__246.03334000000001__.M.Na..__Unknown",0.35888,-0.059908,0.97672,0.3548,0.70889,-5.7798
"X1.008__323.06787000000003__.M.H..__w.o.MS2.3.4.DIMETHOXYDALBERGIONE",-0.56346,0.37371,-0.97551,0.35536,0.70889,-5.7809
"X1.009__172.0412__.M.Na..__w.o.MS2.p.Toluenesulfonamide",0.23368,0.12961,0.97505,0.35558,0.70889,-5.7814
"X6.866__303.23259999999999__.M.H..__w.o.MS2.Kaurenic.acid",0.44658,0.20131,0.97329,0.3564,0.70889,-5.783
"X0.859__98.984960000000001__.M.H..__Unknown",-1.0937,-0.86921,-0.97172,0.35714,0.70889,-5.7845
"X3.78__183.06880000000001__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.514",-0.67423,-0.73452,-0.96107,0.36218,0.70889,-5.7945
"X0.611__99.093209999999999__.M.H..__Unknown",0.59219,-0.77341,0.95317,0.36595,0.70889,-5.8018
"X1.073__83.060940000000002__.M.H..__w.o.MS2.2.Methylimidazole",-0.2938,0.055092,-0.95305,0.36601,0.70889,-5.8019
"X6.81__392.30063000000001__.M.K..__Unknown",-0.67567,0.24287,-0.95116,0.36691,0.70889,-5.8036
"X1.641__174.05601999999999__.M.H..__w.o.MS2.4.Quinolinecarboxylic.acid",-0.21311,0.40951,-0.95074,0.36712,0.70889,-5.804
"X1.805__209.09503000000001__.M.H..__w.o.MS2.MLS000069600.01.CHALCONE614.47.1",0.74539,-0.35161,0.94745,0.3687,0.70889,-5.8071
"X2.511__132.10147000000001__.M.H..__w.o.MS2.Leucine",-0.4556,-0.54945,-0.94611,0.36934,0.70889,-5.8083
"X5.612__313.19296000000003__.M.H..__w.o.MS2.55268.74.1",-1.334,-1.2479,-0.94554,0.36962,0.70889,-5.8088
"X0.705__74.096680000000006__.M.H..__w.o.MS2.Butylamine",0.26996,0.1196,0.94115,0.37175,0.70889,-5.8128
"X4.349__247.09496999999999__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",-0.30195,-0.56866,-0.94033,0.37214,0.70889,-5.8136
"X6.552__325.22548999999998__.M.H..__w.o.MS2.quinine",-0.2981,-0.78816,-0.93581,0.37434,0.70889,-5.8177
"X0.983__95.024609999999996__.M.H.H2O..__Unknown",0.36981,0.1301,0.93333,0.37555,0.70889,-5.82
"X2.433__188.07315__.M.H..__w.o.MS2.MLS001048891.01.methyl.quinoline.2.carboxylate",-0.18436,0.16549,-0.93065,0.37686,0.70889,-5.8224
"X0.591__226.04044999999999__.M.H..__Unknown",0.37625,0.13675,0.92905,0.37765,0.70889,-5.8239
"X5.028__313.17541999999997__.M.H..__w.o.MS2.m.z.313.of.diterpene.esters..collected.from.12.deoxyphorbol.13.acetate.",-0.24222,-0.37603,-0.92526,0.37951,0.70937,-5.8273
"X0.591__138.06654__.M.H.H2O..__w.o.MS2.MLS001148230.01.......Chlorpheniramine.maleate.salt",-0.20796,0.023341,-0.92156,0.38133,0.70979,-5.8306
"X4.174__249.12058999999999__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",-1.9977,-1.5535,-0.90924,0.38745,0.71816,-5.8416
"X6.442__411.09656__.M.Na..__Unknown",0.51459,-3.7745,0.89452,0.39485,0.72883,-5.8547
"X7.279__346.25882000000001__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1904",-0.65183,-0.11354,-0.88899,0.39766,0.72922,-5.8595
"X6.291__293.21749999999997__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1487",-0.312,-0.035661,-0.88763,0.39835,0.72922,-5.8607
"X1.146__115.02448__.M.H..__w.o.MS2.5.Fluro.2.pyrimidone",0.34012,0.18724,0.8824,0.40102,0.73108,-5.8652
"X7.533__371.32468__.M.H..__Unknown",-0.75287,0.027005,-0.87727,0.40365,0.73286,-5.8697
"X3.855__247.10905__.M.H..__w.o.MS2.MLS001066362.01.N.Acetyl.D.tryptophan",-0.54231,0.1212,-0.86571,0.40963,0.73567,-5.8796
"X4.494__214.08488__.M.H..__w.o.MS2.MLS002153472.01.N.Phenylanthranilic.acid91.40.7",0.50327,-0.5732,0.86349,0.41079,0.73567,-5.8815
"X0.98__70.029150000000001__.M.H..__w.o.MS2.Oxazol",0.20907,0.22452,0.86149,0.41183,0.73567,-5.8832
"X6.783__325.24169999999998__.M.H..__w.o.MS2.C19H32O4..PlaSMA.ID.1756",1.3893,-0.068897,0.85994,0.41264,0.73567,-5.8845
"X0.725__116.07121__.M.H..__L.....Proline..LC.ESI.QTOF..MS2..CE",-1.0637,-1.0232,-0.85829,0.4135,0.73567,-5.8859
"X5.676__292.26431000000002__.M.H..__Unknown",-0.31395,0.48198,-0.85304,0.41625,0.73724,-5.8904
"X3.923__241.10565__.M.H..__w.o.MS2.NCGC00169556.02.3..3.4.5.trimethoxyphenyl.propanoic.acid",-0.6532,-0.28881,-0.84785,0.41899,0.73724,-5.8947
"X0.738__228.96952999999999__.M.H..__Unknown",0.30449,0.31891,0.84711,0.41938,0.73724,-5.8954
"X1.61__136.06087__.M.H..__Adenine..LC.ESI.QTOF..MS2..CE",0.51018,-0.94057,0.83534,0.42563,0.74292,-5.9052
"X2.433__142.06618__.M.H..__w.o.MS2.5.Hydroxymethylcytosine",-0.16993,0.16422,-0.83285,0.42696,0.74292,-5.9072
"X3.089__160.04459__.M.H..__w.o.MS2.Brompheniramine",-0.1689,0.035039,-0.82532,0.431,0.74292,-5.9134
"X3.853__220.09952999999999__.M.H..__w.o.MS2.Aniracetam",-0.59528,-1.4727,-0.8241,0.43165,0.74292,-5.9144
"X0.986__168.99323999999999__.M.H..__w.o.MS2.Phosphoenolpyruvic.acid",0.30933,0.25797,0.82146,0.43308,0.74292,-5.9166
"X6.14__286.32269000000002__.M.H..__Unknown",-0.52789,-0.44292,-0.82074,0.43347,0.74292,-5.9172
"X0.895__136.06218000000001__.M.H..__w.o.MS2.Adenine..CE0..GFFGJBXGBJISGV.UHFFFAOYSA.N",0.59543,-1.013,0.81911,0.43435,0.74292,-5.9185
"X0.482__112.11212999999999__.M.H..__Unknown",-1.4517,2.5742,-0.81394,0.43715,0.74484,-5.9227
"X0.634__298.10275000000001__.M.H..__w.o.MS2.ACTIPHENOL",0.7389,-0.1614,0.7998,0.44488,0.7551,-5.9341
"X0.672__188.03769__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.532",0.27862,-0.20132,0.79475,0.44766,0.75646,-5.9381
"X4.041__207.10066__.M.H..__w.o.MS2.Unknown..carbon.number.12...PlaSMA.ID.706",-0.62378,-0.41678,-0.78711,0.45189,0.75646,-5.9442
"X0.575__507.05077999999997__.M.K..__w.o.MS2.ginnalin.A",0.28792,-0.31657,0.7868,0.45207,0.75646,-5.9444
"X6.078__302.31317000000001__.M.H..__w.o.MS2.MLS001066334.01.D.erythro.Dihydrosphingosine764.22.7",0.64066,-0.34658,0.786,0.45251,0.75646,-5.945
"X0.684__97.028559999999999__.M.H..__w.o.MS2.Propionic.acid",1.8021,-4.0912,0.77924,0.45628,0.7599,-5.9503
"X3.439__287.09991__.M.H..__5.7.4..Trihydroxy.8.methylflavanone",-0.27173,-0.43981,-0.76449,0.46458,0.7691,-5.9618
"X0.662__296.06558__.M.K..__w.o.MS2.9.Methoxy.2.2.dimethyl.2.6.dihydro.pyrano.3.2.c.quinolin.5.one",-0.87479,0.54492,-0.76325,0.46528,0.7691,-5.9627
"X1.161__98.983879999999999__.M.H..__Unknown",0.56829,-1.1152,0.7476,0.47421,0.77634,-5.9746
"X0.682__244.09419__.M.H.H2O..__w.o.MS2.Pesticide3_Carbofuran_C12H15NO3_Furadan",-0.91025,-2.5986,-0.74733,0.47436,0.77634,-5.9748
"X0.928__183.91463999999999__.M.H..__Unknown",0.83378,-0.32964,0.74637,0.47491,0.77634,-5.9756
"X1.011__77.006039999999999__.M.H..__Unknown",-0.21023,-0.0065734,-0.73853,0.47942,0.77777,-5.9814
"X1.01__397.07754999999997__.M.H..__Unknown",-0.53715,0.69533,-0.7364,0.48066,0.77777,-5.983
"X3.754__557.22240999999997__.M.H..__Unknown",-1.3792,-2.0869,-0.73571,0.48106,0.77777,-5.9835
"X4.288__381.20364000000001__.M.H..__w.o.MS2.2..2.hydroxy.6.methylhept.5.en.2.yl..7..3.methylbut.2.enyl..2.3.dihydro.1.benzofuran.5.carboxylic.acid",-0.98814,0.6236,-0.72292,0.4885,0.78693,-5.9929
"X7.569__338.34433000000001__.M.H..__w.o.MS2.Erucamide",-0.33886,0.17637,-0.7084,0.49703,0.79738,-6.0035
"X1.008__337.05840999999998__.M.K..__w.o.MS2.Velutin",-1.4395,-0.099851,-0.70577,0.49859,0.79738,-6.0054
"X3.993__191.08327__.M.H..__w.o.MS2.3.methyl.3.4.dihydro.1H.1.4.benzodiazepine.2.5.dione",-0.18166,0.12121,-0.70164,0.50104,0.79842,-6.0083
"X6.03__326.37839000000002__.M.H..__Unknown",-0.62922,-1.8506,-0.69363,0.50581,0.80259,-6.014
"X0.878__72.080569999999994__.M.H..__w.o.MS2.Pyrrolidine..CE0..RWRDLPDLKQPQOW.UHFFFAOYSA.N",-0.23139,0.10416,-0.69117,0.50728,0.80259,-6.0157
"X3.914__173.07692__.M.H..__w.o.MS2.C8H12O4..PlaSMA.ID.403",-0.32583,-0.075352,-0.68226,0.51264,0.80466,-6.0219
"X6.969__335.29126000000002__.M.H..__w.o.MS2.arachidic.acid",-1.2325,-0.52622,-0.68078,0.51353,0.80466,-6.023
"X2.519__169.04911999999999__.M.H..__w.o.MS2.2.6.Dimethoxyquinone",0.70936,-0.49021,0.67993,0.51404,0.80466,-6.0236
"X0.852__154.94202999999999__.M.H..__Unknown",-0.56019,-0.019401,-0.67434,0.51742,0.8071,-6.0274
"X6.777__309.28003000000001__.M.H..__w.o.MS2.Sclareol",-0.45091,-0.64205,-0.66614,0.5224,0.81014,-6.033
"X6.781__337.24032999999997__.M.H..__w.o.MS2.bis.2..pyridin.3.yl.piperidin.1.yl.methane",-0.35524,0.26542,-0.66511,0.52303,0.81014,-6.0337
"X1.456__86.097279999999998__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.6",-0.12676,-0.031691,-0.6621,0.52487,0.81016,-6.0358
"X7.533__339.29074000000003__.M.H..__Unknown",0.37712,0.73932,0.62934,0.54512,0.8325,-6.0574
"X1.088__177.94945__.M.H..__Unknown",0.44536,-0.53683,0.62696,0.54661,0.8325,-6.059
"X7.016__354.17340000000002__.M.H..__w.o.MS2.MLS002695993.01.35661.60.0",-0.57009,0.11437,-0.62675,0.54674,0.8325,-6.0591
"X0.705__381.08652000000001__.M.K..__w.o.MS2.Excavatin.L",0.61317,-1.2051,0.62656,0.54686,0.8325,-6.0592
"X3.325__171.1026__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.398",-0.21937,-0.49493,-0.62205,0.54968,0.83394,-6.0621
"X5.757__275.16208__.M.H..__w.o.MS2.NCGC00380303.01..E..7.methylidene.10.oxo.4.propan.2.ylundec.5.enoic.acid",0.16543,-0.3305,0.61605,0.55346,0.83485,-6.0659
"X0.581__407.01718__.M.H..__w.o.MS2.Methyl.Deoxycholate",0.19021,0.17518,0.61511,0.55405,0.83485,-6.0665
"X1.459__220.07642000000001__.M.H..__w.o.MS2.O.SUCCINYL.L.HOMOSERINE",-0.20862,-0.36644,-0.60742,0.55892,0.83524,-6.0714
"X0.58__299.97570999999999__.M.K..__Unknown",0.15256,0.36854,0.60718,0.55907,0.83524,-6.0715
"X1.009__517.02832000000001__.M.K..__w.o.MS2.Isorhamnetin.3.galactoside",-0.40498,-0.12303,-0.60576,0.55997,0.83524,-6.0724
"X2.838__384.12860000000001__.M.H..__w.o.MS2.1.hydroxy.4...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxynaphthalene.2.carboxylic.acid",0.54361,-0.577,0.60091,0.56306,0.83703,-6.0754
"X2.197__144.04822999999999__.M.H..__w.o.MS2.4.Methyl.5.thiazoleethanol",0.14409,-0.18415,0.59323,0.56796,0.8415,-6.0801
"X3.087__305.09694999999999__.M.H..__w.o.MS2.N.Acetyl.Asp.Glu",-0.13615,0.014875,-0.58598,0.57261,0.84555,-6.0845
"X2.672__298.10785__.M.H..__5..S.Methylthioadenosine..LC.ESI.QTOF..MS2..CE",0.51146,-0.8964,0.57813,0.57767,0.84736,-6.0893
"X3.853__418.14182__.M.Na..__w.o.MS2.Atalaphylline",-0.18227,0.32987,-0.57726,0.57823,0.84736,-6.0898
"X1.01__89.042119999999997__.M.H..__Unknown",-0.126,0.045788,-0.57519,0.57957,0.84736,-6.091
"X2.434__243.05409__.M.K..__w.o.MS2.TRYPTOPHAN",0.15703,0.29222,0.56471,0.58638,0.85358,-6.0972
"X6.341__312.37142999999998__.M.H..__Unknown",-0.34299,-0.41217,-0.56271,0.58768,0.85358,-6.0984
"X2.672__136.06525__.M.H..__Adenine..LC.ESI.QTOF..MS2..CE",0.48638,-0.70325,0.55964,0.58968,0.85369,-6.1001
"X0.854__174.14882__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.410",-0.37594,-0.15509,-0.55314,0.59394,0.85706,-6.1039
"X0.708__365.11212__.M.Na..__Melibiose",0.59133,-1.515,0.54577,0.59878,0.86042,-6.1081
"X4.542__385.19860999999997__.M.H..__w.o.MS2.NCGC00180558.02.",0.26263,-0.40826,0.53909,0.6032,0.86042,-6.1119
"X1.459__263.04498000000001__.M.H..__w.o.MS2.Cadaverine.Tartrate",0.20526,-0.317,0.5389,0.60332,0.86042,-6.112
"X0.605__364.05880999999999__.M.H..__w.o.MS2.Guanosine.5..monophosphate..LC.ESI.QTOF..MS2..CE",0.32512,0.66414,0.53732,0.60437,0.86042,-6.1129
"X1.585__152.05681999999999__.M.CH3OH.H..__w.o.MS2.Guanine..CE0..UYTPUPDQBNUYGX.UHFFFAOYSA.N",-0.19898,-0.54799,-0.53488,0.60598,0.86042,-6.1142
"X1.145__148.05457999999999__.M.H..__w.o.MS2.Glutamic.acid",0.41671,0.00015382,0.52649,0.61156,0.86556,-6.1188
"X5.493__279.09369__.M.H..__Triphenylphosphine.oxide",0.12693,-0.50391,0.52152,0.61487,0.86748,-6.1215
"X7.023__376.31873000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",-0.47295,0.48856,-0.51487,0.61932,0.86902,-6.1251
"X0.984__247.03163000000001__.M.H..__w.o.MS2.columbianetin",-0.3404,0.31455,-0.51403,0.61989,0.86902,-6.1256
"X6.011__446.26711999999998__.M.H..__Unknown",0.20881,0.036766,0.50774,0.62411,0.8694,-6.1289
"X0.802__234.05477999999999__.M.H..__Unknown",0.39029,-0.3103,0.5077,0.62414,0.8694,-6.129
"X3.655__396.15850999999998__.M.H..__w.o.MS2.NCGC00385007.01.methyl.4..1.3.dihydroxy.1..4.hydroxy.3.methoxyphenyl.propan.2.yl.oxy.3.methoxybenzoate",-0.61581,-0.055404,-0.50462,0.62622,0.8694,-6.1306
"X1__412.97314__.M.K..__Unknown",0.75206,1.0309,0.50197,0.62801,0.8694,-6.132
"X6.676__485.12228__.M.Na..__Hispiduloside",0.53376,-5.8712,0.48934,0.63657,0.87638,-6.1385
"X8.272__549.42273__.M.H..__Unknown",-0.21181,-0.1904,-0.48667,0.63838,0.87638,-6.1399
"X0.682__184.07486__.M.H..__w.o.MS2.Phosphocholine",-0.87511,-0.67743,-0.48279,0.64103,0.87638,-6.1418
"X1.049__170.08148__.M.H..__w.o.MS2.PYRIDOXINE",-0.1334,0.2632,-0.48156,0.64187,0.87638,-6.1425
"X3.43__345.14542__.M.H..__w.o.MS2.MLS001139277.01..2S..5.oxo.1..3.oxo.1H.2.benzofuran.1.yl..N..oxolan.2.ylmethyl.pyrrolidine.2.carboxamide",-0.098842,-0.36454,-0.47999,0.64294,0.87638,-6.1432
"X2.905__234.20707999999999__.M.H..__Unknown",0.1052,0.13655,0.47621,0.64552,0.8772,-6.1451
"X7.018__282.23043999999999__.M.H..__w.o.MS2.MLS001148462.01.alverine",-0.29287,-0.037864,-0.47232,0.64819,0.87813,-6.1471
"X1.069__111.05534__.M.H..__w.o.MS2.1.Acetylimidazole",0.17919,0.2371,0.46413,0.65382,0.88306,-6.1511
"X0.726__292.12484999999998__.M.H..__w.o.MS2.Cyproconazole..LC.ESI.ITFT..MS2..CE",-0.24125,-0.093036,-0.45798,0.65806,0.88609,-6.1541
"X0.987__323.98068000000001__.M.K..__Unknown",0.31124,0.57873,0.44795,0.66501,0.89273,-6.1588
"X4.492__258.06673999999998__.M.H..__w.o.MS2.Pesticide3_Thiobencarb_C12H16ClNOS_S..4.Chlorobenzyl..diethylcarbamothioate",-0.31507,-0.90213,-0.43696,0.67267,0.8965,-6.1639
"X1.617__136.93144000000001__.M.H..__Unknown",-0.34276,-0.28133,-0.43413,0.67464,0.8965,-6.1652
"X1.937__146.06014999999999__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.098253,0.14916,0.43399,0.67474,0.8965,-6.1653
"X2.993__160.13328999999999__.M.H..__w.o.MS2.4.aminovaleric.acid.betaine..CE0..RXHVPPWXTMHWGY.UHFFFAOYSA.N",0.1771,-0.44555,0.42969,0.67775,0.8965,-6.1672
"X1.913__184.16908000000001__.M.H..__Unknown",0.12563,-0.24394,0.42927,0.67805,0.8965,-6.1674
"X0.593__294.02681999999999__.M.H..__Unknown",0.14938,-0.19244,0.42653,0.67997,0.8965,-6.1687
"X7.883__521.38726999999994__.M.H..__Unknown",0.45459,0.13267,0.42297,0.68247,0.89713,-6.1702
"X0.904__189.12459000000001__.M.H..__w.o.MS2.N6.Acetyl.L.lysine..CE0..DTERQYGMUDWYAZ.ZETCQYMHSA.N",0.37952,-1.3173,0.41115,0.69079,0.90539,-6.1754
"X7.218__193.0891__.M.H..__w.o.MS2.C11H12O3..PlaSMA.ID.584",0.32357,-0.05092,0.3997,0.69891,0.91332,-6.1803
"X4.349__262.05333999999999__.M.H..__w.o.MS2.Phosphotyrosine",-0.16978,-0.65618,-0.39141,0.70481,0.91412,-6.1838
"X4.421__287.15935999999999__.M.H..__w.o.MS2.2..1.hydroxy.1.methoxy.3.methylbutyl..6.methyl.5H..1.3.dioxolo.4.5.c.pyridin.4.one",-0.10513,-0.2766,-0.3902,0.70566,0.91412,-6.1843
"X5.824__227.16176999999999__.M.H..__w.o.MS2.NCGC00381386.01.2..7.hydroxy.6.methyloctyl..2H.furan.5.one",-0.16615,-0.64158,-0.38841,0.70694,0.91412,-6.185
"X7.181__362.30333999999999__.M.H..__w.o.MS2.NCGC00386000.01.3.pentadecylbenzene.1.2.diol",-0.18015,0.72937,-0.38725,0.70777,0.91412,-6.1855
"X7.225__179.10856999999999__.M.H..__w.o.MS2.MLS001065600.01.",-0.32475,0.19812,-0.38217,0.7114,0.91613,-6.1876
"X5.271__207.09741__.M.H..__w.o.MS2.3.methyl.6..2.methylpropyl.piperazine.2.5.dione",0.13647,-0.39531,0.37499,0.71655,0.91759,-6.1904
"X1.458__432.23935__.M.H.H2O..__w.o.MS2.Nakijiquinone.C",0.17904,0.38742,0.37481,0.71668,0.91759,-6.1905
"X6.21__253.22301999999999__.M.H..__w.o.MS2.MLS002639189.01.",-0.15167,-0.25356,-0.36132,0.72638,0.92257,-6.1958
"X4.884__225.11256__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",-0.16516,0.65505,-0.36115,0.7265,0.92257,-6.1958
"X6.539__347.10516000000001__.M.H..__w.o.MS2.Oryzalin",0.25561,-0.64052,0.36073,0.72681,0.92257,-6.196
"X1.009__419.05493000000001__.M.Na..__Unknown",-0.29065,0.19047,-0.34448,0.73858,0.93483,-6.202
"X1.008__87.02569__.M.H..__Unknown",-0.069006,0.030616,-0.33844,0.74297,0.93575,-6.2042
"X1.031__202.18224000000001__.M.H..__Unknown",0.14388,-0.11576,0.33684,0.74413,0.93575,-6.2048
"X1.584__133.03191000000001__.M.H..__Unknown",-0.14247,-0.44436,-0.33476,0.74565,0.93575,-6.2055
"X4.08__251.08992000000001__.M.H..__w.o.MS2.NCGC00179979.02.6..3.hydroxybutan.2.yl..5..hydroxymethyl..4.methoxypyran.2.one",-0.09213,-0.62075,-0.32798,0.75059,0.93815,-6.2079
"X0.728__199.01794000000001__.M.K..__w.o.MS2.PUTRESCINE.DIHYDROCHLORIDE",0.3348,-1.282,0.32559,0.75234,0.93815,-6.2088
"X2.63__350.11748999999998__.M.H..__w.o.MS2.Ampicillin..LC.ESI.QTOF..MS2..CE",0.067794,-0.12996,0.32345,0.75391,0.93815,-6.2095
"X0.603__246.18407999999999__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1031",0.12146,-0.010232,0.31829,0.75769,0.94021,-6.2112
"X1.456__132.10356__.M.H..__Leucine",-0.075558,0.15477,-0.31448,0.76048,0.94104,-6.2125
"X6.46__214.22044__.M.H..__Unknown",0.11319,-0.29823,0.31084,0.76316,0.94173,-6.2137
"X7.124__325.27242999999999__.M.H..__w.o.MS2..3S..5...1R.2R.8aS..2.hydroxy.2.5.5.8a.tetramethyl.3.4.4a.6.7.8.hexahydro.1H.naphthalen.1.yl..3.methylpentanoic.acid",-0.14148,0.44257,-0.30664,0.76625,0.94292,-6.2151
