"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X0.876__234.90781999999999__.M.H..__Unknown",-0.97334,-1.5387,-1.272,0.23989,0.59242,-4.5775
"X1.457__414.08483999999999__.M.H..__Unknown",-0.64775,-0.12659,-1.2709,0.24025,0.59242,-4.5775
"X0.709__245.15268__.M.H..__w.o.MS2.KOBUSONE",-0.6924,0.17698,-1.2696,0.24071,0.59242,-4.5776
"X6.616__385.17764__.M.H..__w.o.MS2..4aR..5.hydroxy.6.methoxy.1.1.dimethyl.7.propan.2.yl.2.3.4.9.10.10a.hexahydrophenanthrene.4a.carboxylic.acid",-0.51986,0.46255,-1.2594,0.24417,0.5976,-4.5784
"X3.495__128.1078__.M.H..__w.o.MS2.N.Cyclohexylformamide",-1.1446,-0.25922,-1.2445,0.24933,0.60436,-4.5795
"X6.777__309.28003000000001__.M.H..__w.o.MS2.Sclareol",0.49926,-0.086845,1.2435,0.24966,0.60436,-4.5795
"X6.489__540.42609000000004__.M.H..__Unknown",-0.60961,-0.23545,-1.2337,0.2531,0.60634,-4.5802
"X1.082__138.09088__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.137",0.27846,-0.33712,1.2334,0.25321,0.60634,-4.5803
"X0.77__176.09348__.M.H..__Unknown",0.95462,-0.73086,1.2187,0.25846,0.61405,-4.5813
"X4.087__232.17075__.M.H..__w.o.MS2.Alpha.pyrrolidinovalerophenone",-0.40099,-0.049214,-1.2166,0.25921,0.61405,-4.5815
"X2.519__169.04911999999999__.M.H..__w.o.MS2.2.6.Dimethoxyquinone",1.2332,-0.17039,1.2117,0.26096,0.61492,-4.5818
"X0.982__113.03634__.M.H..__Uracil..CE10..ISAKRJDGNUQOIC.UHFFFAOYSA.N",0.22313,0.20366,1.2037,0.26388,0.61852,-4.5824
"X4.772__333.09246999999999__.M.H..__w.o.MS2.Sulochrin_120096",-1.8895,-0.25817,-1.1987,0.26572,0.61954,-4.5828
"X6.129__337.07611__.M.Na..__7.8.dihydroxy.5.6.dimethoxy.2.phenyl.4H.chromen.4.one",0.43367,-2.6767,1.1947,0.26716,0.61965,-4.583
"X1.29__165.05426__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.333",0.66032,0.3963,1.1856,0.27055,0.62075,-4.5837
"X4.771__392.11380000000003__.M.2H.2.__w.o.MS2..MLS001140588.01.N..3..3.4.dimethoxyphenyl..4.oxochromen.2.yl.furan.2.carboxamide.",-0.31634,0.03904,-1.1828,0.27159,0.62075,-4.5839
"X0.666__219.02705__.M.K..__w.o.MS2.THEOBROMINE",0.59004,-2.7206,1.1807,0.27237,0.62075,-4.584
"X0.802__234.05477999999999__.M.H..__Unknown",0.93921,0.029635,1.1784,0.27324,0.62075,-4.5842
"X2.432__117.05843__.M.H..__w.o.MS2.Ketoisovaleric.acid",-0.23942,-0.022936,-1.1705,0.27625,0.62094,-4.5848
"X5.493__279.09369__.M.H..__Triphenylphosphine.oxide",0.24618,-0.44903,1.1704,0.27626,0.62094,-4.5848
"X3.182__186.18600000000001__.M.H..__Unknown",0.63503,-1.0613,1.1671,0.27753,0.62094,-4.585
"X7.585__360.32657__.M.Na..__w.o.MS2.phenylethylamide.359",-0.58337,0.6247,-1.1618,0.27954,0.62229,-4.5854
"X1.073__83.060940000000002__.M.H..__w.o.MS2.2.Methylimidazole",-0.45459,-0.022074,-1.1489,0.2845,0.62843,-4.5863
"X0.579__351.98876999999999__.M.Na..__Unknown",0.52863,-0.99459,1.1473,0.28513,0.62843,-4.5864
"X6.03__326.37839000000002__.M.H..__Unknown",0.5105,-1.5128,1.1407,0.28771,0.63096,-4.5868
"X1.805__209.09503000000001__.M.H..__w.o.MS2.MLS000069600.01.CHALCONE614.47.1",0.96715,-0.26926,1.1292,0.29227,0.63782,-4.5876
"X5.028__313.17541999999997__.M.H..__w.o.MS2.m.z.313.of.diterpene.esters..collected.from.12.deoxyphorbol.13.acetate.",-0.3361,-0.38941,-1.121,0.29553,0.64176,-4.5882
"X0.58__329.99657999999999__.M.H..__Unknown",0.28822,-0.28036,1.1134,0.29857,0.64521,-4.5887
"X7.533__373.23192999999998__.M.H..__w.o.MS2.5..5.methoxycarbonyl.5.8a.dimethyl.2.methylidene.3.4.4a.6.7.8.hexahydro.1H.naphthalen.1.yl..3.methylpentanoic.acid",-0.26888,0.15847,-1.0956,0.30585,0.65473,-4.59
"X0.98__70.029150000000001__.M.H..__w.o.MS2.Oxazol",0.22513,0.21317,1.0952,0.30602,0.65473,-4.59
"X2.246__242.10068999999999__.M.Na..__w.o.MS2.Zeatin",-0.21772,0.20805,-1.0918,0.30741,0.65473,-4.5902
"X0.984__247.03163000000001__.M.H..__w.o.MS2.columbianetin",-0.23928,0.43349,-1.0858,0.30989,0.65475,-4.5906
"X4.921__533.18768__.M.2H.2.__Unknown",-0.68093,0.37255,-1.0814,0.31172,0.65475,-4.5909
"X1.458__432.23935__.M.H.H2O..__w.o.MS2.Nakijiquinone.C",-0.42063,0.008908,-1.0811,0.31186,0.65475,-4.591
"X1.937__146.06014999999999__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.36263,0.24833,1.0731,0.31522,0.65869,-4.5915
"X0.861__136.93008__.M.H.H2O..__Unknown",-0.41905,0.23952,-1.0664,0.31807,0.66152,-4.592
"X7.533__339.29074000000003__.M.H..__Unknown",-0.40043,0.29815,-1.0583,0.32151,0.66555,-4.5925
"X8.208__523.39435000000003__.M.H..__Unknown",1.93,-2.8528,1.0483,0.32581,0.66973,-4.5932
"X0.581__407.01718__.M.H..__w.o.MS2.Methyl.Deoxycholate",-0.36609,-0.09122,-1.0466,0.32655,0.66973,-4.5933
"X2.433__142.06618__.M.H..__w.o.MS2.5.Hydroxymethylcytosine",-0.24135,0.11283,-1.0419,0.32859,0.67082,-4.5936
"X7.028__320.24691999999999__.M.H..__Unknown",-1.2886,-0.30935,-1.037,0.33074,0.67211,-4.5939
"X0.581__233.99332000000001__.M.K..__Unknown",-0.29017,0.63155,-1.0293,0.3341,0.67366,-4.5944
"X4.288__381.20364000000001__.M.H..__w.o.MS2.2..2.hydroxy.6.methylhept.5.en.2.yl..7..3.methylbut.2.enyl..2.3.dihydro.1.benzofuran.5.carboxylic.acid",-1.5433,0.561,-1.0283,0.33455,0.67366,-4.5945
"X0.603__246.18407999999999__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1031",0.46969,0.1802,1.0236,0.33664,0.6748,-4.5948
"X2.247__258.07211000000001__.M.K..__w.o.MS2.Orbencarb..LC.ESI.ITFT..MS2..CE",-0.20096,0.47599,-1,0.34722,0.69288,-4.5964
"X1.069__111.05534__.M.H..__w.o.MS2.1.Acetylimidazole",0.47554,0.34945,0.99271,0.35057,0.69407,-4.5968
"X4.291__146.06102000000001__.M.H.H2O..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",-0.42182,-1.0184,-0.98743,0.35299,0.69407,-4.5972
"X2.614__180.13856999999999__.M.H..__w.o.MS2.MEX_180.1383_11.9",0.27944,0.13414,0.98655,0.3534,0.69407,-4.5972
"X1.459__154.08447000000001__.M.Na..__w.o.MS2.Dopamine..CE0..VYFYYTLLBUKUHU.UHFFFAOYSA.N",-0.32825,-0.13398,-0.98506,0.35409,0.69407,-4.5973
"X7.279__346.25882000000001__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1904",-0.70983,-0.13207,-0.97552,0.35851,0.69733,-4.598
"X5.375__325.10736000000003__.M.K..__w.o.MS2.NCGC00169103.03_C19H18O6_Benz.3.4.anthra.1.2.b.oxirene.5.6.dione..1a.2.3.4.5b.11.11a.11b.octahydro.10.11.11a.trihydroxy.3.methyl.",-0.56808,-0.099971,-0.97086,0.36068,0.69733,-4.5983
"X0.593__294.02681999999999__.M.H..__Unknown",0.26348,-0.12655,0.96732,0.36234,0.69733,-4.5985
"X5.458__250.17918__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",0.30241,0.28418,0.96586,0.36303,0.69733,-4.5986
"X2.197__144.04822999999999__.M.H..__w.o.MS2.4.Methyl.5.thiazoleethanol",0.2368,-0.1145,0.96306,0.36435,0.69733,-4.5988
"X5.975__310.23257000000001__.M.CH3OH.H..__w.o.MS2.Melophlin.M",1.5091,0.38424,0.96126,0.3652,0.69733,-4.5989
"X7.225__179.10856999999999__.M.H..__w.o.MS2.MLS001065600.01.",-0.5727,0.14421,-0.94889,0.37107,0.70271,-4.5997
"X0.682__184.07486__.M.H..__w.o.MS2.Phosphocholine",1.4967,0.27748,0.94746,0.37176,0.70271,-4.5998
"X5.839__259.13198999999997__.M.H..__w.o.MS2.2.methoxy.5.methyl.3..2.methylbut.3.en.2.yl.chromen.4.one",2.1565,-1.8701,0.94394,0.37344,0.70271,-4.6
"X5.377__113.06165__.M.H..__w.o.MS2.1.2.Cyclohexanedione",-0.3327,0.17999,-0.94204,0.37436,0.70271,-4.6001
"X0.577__397.98815999999999__.M.H..__Unknown",0.35556,-0.70602,0.93685,0.37686,0.70443,-4.6004
"X6.46__214.22044__.M.H..__Unknown",0.24738,-0.25215,0.92999,0.38019,0.70766,-4.6009
"X3.467__201.05070000000001__.M.H..__w.o.MS2.Camalexin",-1.3265,-2.4925,-0.92638,0.38195,0.70797,-4.6011
"X1.348__200.97656000000001__.M.H..__Unknown",-0.42771,-0.47945,-0.92106,0.38455,0.70982,-4.6014
"X5.678__263.06464__.M.H..__w.o.MS2.MLS001240214.01.2..3.Chloro.2.methyl.phenylamino..nicotinic.acid",1.0753,-2.6142,0.91006,0.38998,0.71684,-4.6021
"X0.695__325.11284999999998__.M.H.H2O..__w.o.MS2.Disaccharide.Hex.Hex...PlaSMA.ID.1741",0.52867,-0.524,0.8975,0.39624,0.72535,-4.6029
"X3.992__114.03863__.M.H..__Unknown",-0.18238,-0.067017,-0.89297,0.39852,0.7263,-4.6031
"X6.866__303.23259999999999__.M.H..__w.o.MS2.Kaurenic.acid",0.36751,0.10564,0.88943,0.4003,0.7263,-4.6034
"X6.21__253.22301999999999__.M.H..__w.o.MS2.MLS002639189.01.",0.28675,-0.014849,0.88671,0.40168,0.7263,-4.6035
"X0.936__258.10955999999999__.M.H..__w.o.MS2.sn.Glycero.3.phosphocholine..LC.ESI.QTOF..MS2..CE",-0.8741,0.37065,-0.87701,0.40661,0.72897,-4.6041
"X6.698__371.10924999999997__.M.H..__w.o.MS2.Chelerythrine",0.74935,-5.9712,0.87387,0.40822,0.72897,-4.6043
"X2.672__298.10785__.M.H..__5..S.Methylthioadenosine..LC.ESI.QTOF..MS2..CE",0.53523,-0.814,0.87144,0.40947,0.72897,-4.6044
"X0.634__298.10275000000001__.M.H..__w.o.MS2.ACTIPHENOL",0.64731,-0.090606,0.86879,0.41083,0.72897,-4.6046
"X7.219__311.25344999999999__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",0.66854,-0.55646,0.86771,0.41138,0.72897,-4.6047
"X2.262__120.04451__.M.H..__Unknown",-0.17969,-0.1316,-0.85748,0.41668,0.73541,-4.6053
"X3.013__164.14410000000001__.M.H..__Unknown",0.36252,-1.1975,0.84689,0.42221,0.73948,-4.6059
"X1.009__74.06__.M.H..__w.o.MS2.N.N.Dimethylformamide",0.55855,0.10045,0.84669,0.42232,0.73948,-4.6059
"X4.542__385.19860999999997__.M.H..__w.o.MS2.NCGC00180558.02.",0.3614,-0.36543,0.83805,0.42687,0.74152,-4.6064
"X6.063__229.11754999999999__.M.H..__w.o.MS2.Proline.hydroxyproline",0.76823,-0.77095,0.83601,0.42795,0.74152,-4.6065
"X2.607__137.07096999999999__.M.H..__w.o.MS2.N.Methylnicotinamide..CE0..ZYVXHFWBYUDDBM.UHFFFAOYSA.N",0.44731,-0.21406,0.83185,0.43016,0.74152,-4.6068
"X4.943__241.11547999999999__.M.H..__w.o.MS2.Dictazoline.E",0.17648,0.068781,0.8318,0.43018,0.74152,-4.6068
"X0.788__252.92823999999999__.M.H..__Unknown",0.43503,1.2529,0.82172,0.43557,0.7479,-4.6074
"X2.63__350.11748999999998__.M.H..__w.o.MS2.Ampicillin..LC.ESI.QTOF..MS2..CE",-0.19126,-0.27419,-0.81129,0.44119,0.74798,-4.608
"X2.497__176.07837000000001__.M.H..__w.o.MS2.allantonin",0.39677,0.23379,0.80503,0.44458,0.74798,-4.6083
"X7.181__362.30333999999999__.M.H..__w.o.MS2.NCGC00386000.01.3.pentadecylbenzene.1.2.diol",-0.27956,0.717,-0.80269,0.44586,0.74798,-4.6085
"X8.264__449.38479999999998__.M.H..__w.o.MS2.friedelin",-2.4269,-1.0252,-0.80219,0.44613,0.74798,-4.6085
"X1__412.97314__.M.K..__Unknown",-0.29728,0.64183,-0.80131,0.44661,0.74798,-4.6085
"X1.088__177.94945__.M.H..__Unknown",0.6515,-0.54533,0.79875,0.44801,0.74798,-4.6087
"X7.931__388.36068999999998__.M.Na..__Unknown",-1.0152,-0.907,-0.7974,0.44875,0.74798,-4.6088
"X0.49__146.16550000000001__.M.H..__w.o.MS2.Spermidine..LC.ESI.QTOF..MS2..CE",-0.90739,2.4036,-0.79672,0.44912,0.74798,-4.6088
"X5.992__207.13354000000001__.M.H..__w.o.MS2.Ibuprofen",-0.44575,-0.14546,-0.79043,0.45258,0.75091,-4.6092
"X8.208__507.41208__.M.H..__w.o.MS2.Valactamide.A.putative",0.63903,-1.049,0.78124,0.45765,0.7565,-4.6097
"X4.647__160.04292000000001__.M.H..__w.o.MS2.Brompheniramine",-0.17106,-0.0066876,-0.77356,0.46193,0.76073,-4.6101
"X3.325__171.1026__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.398",-0.30398,-0.50601,-0.7673,0.46543,0.76365,-4.6104
"X5.271__207.09741__.M.H..__w.o.MS2.3.methyl.6..2.methylpropyl.piperazine.2.5.dione",0.23231,-0.37714,0.76151,0.46869,0.76417,-4.6108
"X4.648__350.11606__.M.2H.2.__w.o.MS2.MMV688889",-0.31381,-0.13944,-0.75954,0.4698,0.76417,-4.6109
"X4.653__377.07898__.M.2H.2.__w.o.MS2.Chlorogenic.acid",-0.91638,-0.91964,-0.75279,0.47362,0.76417,-4.6112
"X0.571__246.03334000000001__.M.Na..__Unknown",0.19308,-0.13587,0.75099,0.47465,0.76417,-4.6113
"X7.361__379.31157999999999__.M.H..__w.o.MS2.monoolein",-1.0578,-1.5559,-0.74819,0.47624,0.76417,-4.6115
"X1.611__294.15420999999998__.M.H..__w.o.MS2.N.Fructosyl.isoleucine..PlaSMA.ID.1496",0.94514,-4.5534,0.7473,0.47675,0.76417,-4.6115
"X6.691__228.24010999999999__.M.H..__Unknown",0.17626,-0.21938,0.74396,0.47866,0.76417,-4.6117
"X1.083__312.11176__.M.H..__w.o.MS2.C11H21NO7S..PlaSMA.ID.1653",0.33645,-2.2171,0.7401,0.48086,0.76417,-4.6119
"X0.575__507.05077999999997__.M.K..__w.o.MS2.ginnalin.A",-0.28315,-0.61666,-0.73938,0.48127,0.76417,-4.612
"X3.093__114.03863__.M.H..__Unknown",-0.16983,0.0076556,-0.71185,0.49724,0.78119,-4.6134
"X6.01__387.19376__.M.H..__w.o.MS2.2..4a.methyl.8.methylidene.4..3.methylpentanoyloxy..1.2.3.4.5.6.7.8a.octahydronaphthalen.2.yl.prop.2.enoic.acid",-0.31032,-0.16731,-0.71068,0.49793,0.78119,-4.6135
"X0.823__224.93935999999999__.M.H..__Unknown",-0.53397,-0.21672,-0.70738,0.49986,0.78119,-4.6136
"X6.783__325.24169999999998__.M.H..__w.o.MS2.C19H32O4..PlaSMA.ID.1756",0.83551,-0.3988,0.70713,0.50001,0.78119,-4.6137
"X0.58__122.92574__.M.H..__Unknown",0.21884,0.0083851,0.70578,0.5008,0.78119,-4.6137
"X1.459__263.04498000000001__.M.H..__w.o.MS2.Cadaverine.Tartrate",0.26309,-0.29275,0.69683,0.50609,0.78312,-4.6142
"X4.494__214.08488__.M.H..__w.o.MS2.MLS002153472.01.N.Phenylanthranilic.acid91.40.7",0.44073,-0.5811,0.69093,0.5096,0.78312,-4.6145
"X0.853__100.07642__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.14",-0.59468,-0.079234,-0.69065,0.50976,0.78312,-4.6145
"X0.737__276.99448000000001__.M.H..__Unknown",0.77695,-0.99198,0.68661,0.51217,0.78312,-4.6147
"X4.402__248.14191__.M.H..__w.o.MS2.12.Cytisineacetamide",-0.46759,0.26496,-0.68452,0.51342,0.78312,-4.6148
"X1.456__132.10356__.M.H..__Leucine",-0.15174,0.13556,-0.68058,0.51578,0.78312,-4.615
"X6.422__317.13222999999999__.M.H..__w.o.MS2.2.morpholino.7H.naphtho.1.2.3.de.quinolin.7.one",0.93252,-0.30595,0.67476,0.51927,0.78312,-4.6153
"X0.482__112.11212999999999__.M.H..__Unknown",-1.1216,3.0535,-0.67334,0.52013,0.78312,-4.6154
"X0.591__226.04044999999999__.M.H..__Unknown",0.16561,0.071251,0.67242,0.52068,0.78312,-4.6154
"X0.581__218.01214999999999__.M.Na..__w.o.MS2.Propanil",0.15173,-0.061691,0.67166,0.52114,0.78312,-4.6155
"X2.236__181.08635000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.501",0.15845,-0.27226,0.67108,0.52149,0.78312,-4.6155
"X2.672__136.06525__.M.H..__Adenine..LC.ESI.QTOF..MS2..CE",0.41979,-0.67767,0.66427,0.52562,0.78665,-4.6158
"X1.289__136.07607999999999__.M.H..__w.o.MS2.3..Aminoacetophenone",0.23938,0.38568,0.65159,0.53334,0.79062,-4.6164
"X4.578__264.23361__.M.H..__w.o.MS2.NCGC00385952.01_C15H26O_1.7.Dimethyl.7..4.methyl.3.penten.1.yl.bicyclo.2.2.1.heptan.2.ol",0.20605,0.71489,0.64825,0.53539,0.79062,-4.6166
"X7.36__395.28656000000001__.M.H..__w.o.MS2.Conessine",-0.25895,0.21672,-0.6482,0.53542,0.79062,-4.6166
"X3.092__434.07135__.M.H..__w.o.MS2.MMV676528",-0.15602,0.23495,-0.64552,0.53707,0.79062,-4.6167
"X4.953__241.142__.M.H..__w.o.MS2.Imiquimod",-0.39054,-0.18849,-0.64486,0.53747,0.79062,-4.6168
"X7.218__193.0891__.M.H..__w.o.MS2.C11H12O3..PlaSMA.ID.584",0.39021,-0.046698,0.64241,0.53898,0.79062,-4.6169
"X1.631__175.08632__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.417",-0.20813,0.33097,-0.63273,0.54496,0.79619,-4.6173
"X0.84__204.12270000000001__.M.H..__w.o.MS2.Acetylcarnitine",0.51699,0.20701,0.63047,0.54637,0.79619,-4.6175
"X4.852__331.22494999999998__.M.H..__w.o.MS2.NCGC00180485.03_C21H32O4_.5beta.8alpha.9beta.10alpha.13alpha..18.Methoxy.18.oxokauran.17.oic.acid",0.11364,-0.16203,0.62473,0.54993,0.79732,-4.6177
"X0.859__98.984960000000001__.M.H..__Unknown",0.44065,-0.27112,0.62245,0.55136,0.79732,-4.6178
"X0.582__284.00042999999999__.M.Na..__Unknown",0.14574,-0.50198,0.61905,0.55349,0.79732,-4.618
"X0.904__189.12459000000001__.M.H..__w.o.MS2.N6.Acetyl.L.lysine..CE0..DTERQYGMUDWYAZ.ZETCQYMHSA.N",0.51869,-1.1641,0.61767,0.55435,0.79732,-4.6181
"X5.457__228.19637__.M.H..__Unknown",0.19465,0.35214,0.61232,0.5577,0.79782,-4.6183
"X1.198__177.95758000000001__.M.H..__Unknown",-0.51197,-0.22504,-0.61138,0.5583,0.79782,-4.6183
"X1.913__184.16908000000001__.M.H..__Unknown",0.13494,-0.22865,0.59521,0.56852,0.80917,-4.6191
"X0.831__168.94781__.M.H..__Unknown",0.4325,0.21024,0.59306,0.56989,0.80917,-4.6192
"X1.145__148.05457999999999__.M.H..__w.o.MS2.Glutamic.acid",0.52444,0.085609,0.58882,0.57259,0.81033,-4.6194
"X3.78__183.06880000000001__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.514",0.17748,-0.21286,0.57961,0.57849,0.81033,-4.6198
"X1.084__182.08507__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.511",0.27896,0.27644,0.57952,0.57855,0.81033,-4.6198
"X1.456__86.097279999999998__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.6",-0.11363,-0.030239,-0.57165,0.58361,0.81033,-4.6201
"X5.903__432.23993000000002__.M.H..__w.o.MS2.N..2....1S.9aR..octahydro.1H.quinolizin.1.yl.methyl..3.oxo.1.2.3.4.tetrahydrobenzo.4.5.imidazo.1.2.a.pyrazin.8.yl.propionamide",-0.30814,-0.26972,-0.56714,0.58652,0.81033,-4.6203
"X0.588__268.02832000000001__.M.Na..__Unknown",0.22014,-0.91808,0.56705,0.58658,0.81033,-4.6203
"X1.647__156.07687000000001__.M.H..__w.o.MS2.L.Histidine..CE0..HNDVDQJCIGZPNO.YFKPBYRVSA.N",-0.25906,0.34128,-0.56637,0.58703,0.81033,-4.6204
"X1.009__172.0412__.M.Na..__w.o.MS2.p.Toluenesulfonamide",0.12857,0.056665,0.56588,0.58734,0.81033,-4.6204
"X0.684__97.028559999999999__.M.H..__w.o.MS2.Propionic.acid",-0.58443,-4.9027,-0.564,0.58856,0.81033,-4.6205
"X3.439__287.09991__.M.H..__5.7.4..Trihydroxy.8.methylflavanone",-0.14039,-0.3446,-0.56155,0.59015,0.81033,-4.6206
"X0.605__364.05880999999999__.M.H..__w.o.MS2.Guanosine.5..monophosphate..LC.ESI.QTOF..MS2..CE",-0.19798,0.48095,-0.5605,0.59083,0.81033,-4.6206
"X0.928__183.91463999999999__.M.H..__Unknown",-0.41289,-0.77986,-0.5483,0.59878,0.8187,-4.6211
"X0.729__115.05598999999999__.M.H..__w.o.MS2.Diallyl.Sulfide",-0.45242,-1.1362,-0.54247,0.60261,0.81905,-4.6214
"X1.609__276.14343000000002__.M.H.H2O..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1286",-0.48975,-3.8229,-0.54228,0.60273,0.81905,-4.6214
"X1.153__163.01883000000001__.M.H..__Unknown",-0.17085,-0.2501,-0.53014,0.61073,0.82738,-4.6219
"X0.581__345.97512999999998__.M.H..__Unknown",-0.1382,0.13206,-0.52566,0.6137,0.82886,-4.6221
"X7.025__351.24707000000001__.M.H..__w.o.MS2.Unknown..carbon.number.21...PlaSMA.ID.1929",-0.30744,0.31578,-0.5108,0.6236,0.8362,-4.6227
"X1.008__357.02609000000001__.M.H.H2O..__w.o.MS2..E..1.4.bis.4.hydroxy.3.methoxyphenyl..2.3.dimethylbut.2.ene.1.4.dione",-0.21709,0.092483,-0.50998,0.62414,0.8362,-4.6227
"X3.12__202.18088__.M.H..__Unknown",0.13444,-0.42607,0.50489,0.62755,0.8362,-4.6229
"X0.579__481.94720000000001__.M.H..__Unknown",0.18283,-0.14359,0.50438,0.62789,0.8362,-4.6229
"X0.579__367.96352999999999__.M.K..__Unknown",0.17568,-0.19672,0.50075,0.63033,0.8362,-4.623
"X5.676__292.26431000000002__.M.H..__Unknown",-0.2174,0.55869,-0.50058,0.63045,0.8362,-4.6231
"X7.018__282.23043999999999__.M.H..__w.o.MS2.MLS001148462.01.alverine",0.26324,0.22145,0.49026,0.63741,0.8429,-4.6234
"X0.579__274.88242000000002__.M.K..__Unknown",-0.18423,0.26971,-0.47459,0.64805,0.85106,-4.624
"X0.579__413.96123999999998__.M.H..__Unknown",0.12375,-0.16067,0.47285,0.64924,0.85106,-4.6241
"X0.717__157.06164999999999__.M.H.H2O..__Unknown",0.33819,-0.36407,0.47214,0.64972,0.85106,-4.6241
"X4.041__207.10066__.M.H..__w.o.MS2.Unknown..carbon.number.12...PlaSMA.ID.706",-0.24549,-0.16958,-0.46989,0.65126,0.85106,-4.6242
"X1.011__77.006039999999999__.M.H..__Unknown",-0.094623,0.088536,-0.46436,0.65505,0.85276,-4.6244
"X0.58__299.97570999999999__.M.K..__Unknown",-0.13319,0.1809,-0.45998,0.65805,0.85276,-4.6246
"X1.01__75.02637__.M.Na..__Unknown",0.095096,-0.031315,0.45955,0.65834,0.85276,-4.6246
"X0.705__74.096680000000006__.M.H..__w.o.MS2.Butylamine",-0.13373,-0.070857,-0.45563,0.66104,0.85376,-4.6247
"X1.072__131.0668__.M.H..__w.o.MS2.PANTOLACTONE",0.12235,-0.059036,0.44441,0.66878,0.86024,-4.6251
"X5.417__353.15726000000001__.M.H..__w.o.MS2.4.decyl.3.hydroxy.5.oxooxolane.2.3.dicarboxylic.acid",-0.19258,0.57151,-0.44275,0.66994,0.86024,-4.6252
"X0.921__84.04513__.M.H.H2O..__Unknown",-0.2052,-0.040713,-0.4396,0.67212,0.86054,-4.6253
"X6.442__411.09656__.M.Na..__Unknown",0.19948,-4.1631,0.43375,0.67618,0.86326,-4.6255
"X0.72__161.07374999999999__.M.H..__w.o.MS2.MLS001048867.01.1H.indole.3.carboxamide",-0.8322,-2.7312,-0.42348,0.68335,0.86666,-4.6258
"X2.993__160.13328999999999__.M.H..__w.o.MS2.4.aminovaleric.acid.betaine..CE0..RXHVPPWXTMHWGY.UHFFFAOYSA.N",0.16199,-0.47255,0.4192,0.68635,0.86666,-4.626
"X0.878__72.080569999999994__.M.H..__w.o.MS2.Pyrrolidine..CE0..RWRDLPDLKQPQOW.UHFFFAOYSA.N",0.19192,0.30214,0.41828,0.68699,0.86666,-4.626
"X7.023__376.31873000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",0.35951,0.9124,0.41746,0.68757,0.86666,-4.626
"X1.038__308.09334999999999__.M.H..__w.o.MS2.Glutathione..reduced.",0.45727,-1.2264,0.41243,0.6911,0.86666,-4.6262
"X7.534__533.21123999999998__.M.H..__Unknown",-0.45185,0.97259,-0.41108,0.69204,0.86666,-4.6262
"X0.986__168.99323999999999__.M.H..__w.o.MS2.Phosphoenolpyruvic.acid",0.10194,0.18352,0.41037,0.69254,0.86666,-4.6263
"X0.513__265.01522999999997__.M.CH3OH.H..__Unknown",-0.21816,-1.217,-0.40738,0.69465,0.86685,-4.6264
"X1.01__58.994990000000001__.M.H..__Unknown",0.098039,0.03953,0.40085,0.69926,0.86734,-4.6266
"X3.914__173.07692__.M.H..__w.o.MS2.C8H12O4..PlaSMA.ID.403",-0.11885,-0.021778,-0.40016,0.69975,0.86734,-4.6266
"X6.147__327.09116__.M.H..__w.o.MS2.Vicine",-0.31894,-1.3589,-0.3985,0.70092,0.86734,-4.6267
"X0.728__199.01794000000001__.M.K..__w.o.MS2.PUTRESCINE.DIHYDROCHLORIDE",0.53376,-1.0864,0.39255,0.70513,0.87012,-4.6268
"X7.123__365.34528__.M.H..__w.o.MS2.Heneicosanoic.acid..21.0.",-0.21231,0.99713,-0.38692,0.70913,0.87058,-4.627
"X1.584__133.03191000000001__.M.H..__Unknown",-0.24969,-0.50311,-0.38649,0.70944,0.87058,-4.627
"X0.666__280.09488__.M.Na..__w.o.MS2.9.Methoxy.2.2.dimethyl.2.6.dihydro.pyrano.3.2.c.quinolin.5.one",-0.28347,-0.30044,-0.38081,0.71348,0.87312,-4.6272
"X1.031__202.18224000000001__.M.H..__Unknown",-0.15679,-0.27291,-0.37411,0.71827,0.87422,-4.6274
"X1.61__268.10373__.M.H..__Adenosine..LC.ESI.QTOF..MS2..CE",0.15317,-1.5666,0.37403,0.71832,0.87422,-4.6274
"X5.902__415.21395999999999__.M.H..__w.o.MS2.MMV020623",-0.16526,-0.18965,-0.36957,0.72151,0.87432,-4.6275
