"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X1.069__111.05534__.M.H..__w.o.MS2.1.Acetylimidazole",0.4106,0.34773,1.0512,0.32171,0.7962,-4.8644
"X7.183__250.17766__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",-0.19899,0.21556,-1.0433,0.32516,0.80011,-4.8704
"X4.349__262.05333999999999__.M.H..__w.o.MS2.Phosphotyrosine",-0.2761,-0.63891,-1.0321,0.33008,0.80011,-4.8788
"X2.607__137.07096999999999__.M.H..__w.o.MS2.N.Methylnicotinamide..CE0..ZYVXHFWBYUDDBM.UHFFFAOYSA.N",0.45195,-0.17986,1.0272,0.33228,0.80011,-4.8825
"X5.679__207.6095__.M.H..__Unknown",0.97586,-2.8006,1.025,0.33326,0.80011,-4.8842
"X0.984__247.03163000000001__.M.H..__w.o.MS2.columbianetin",-0.22998,0.52619,-1.0242,0.33361,0.80011,-4.8848
"X0.581__345.97512999999998__.M.H..__Unknown",-0.19992,0.10657,-1.023,0.33413,0.80011,-4.8856
"X3.444__350.11617999999999__.M.H..__w.o.MS2.MMV688889",0.16821,0.15934,1.0186,0.33612,0.80054,-4.8889
"X0.908__130.05080000000001__.M.H..__w.o.MS2.Pyroglutamic.acid..not.validated..isomer.of.88...PlaSMA.ID.89",0.87302,-0.39974,1.0115,0.33933,0.80387,-4.8942
"X5.458__250.17918__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",-0.26317,-0.044447,-1.0052,0.34217,0.80499,-4.8988
"X7.533__371.32468__.M.H..__Unknown",-0.24746,0.39564,-0.99997,0.34455,0.80499,-4.9026
"X8.933__381.35046__.M.H..__w.o.MS2.Brassicasterol..LC.APPI.QQ..MS2..CE",-0.26301,-1.2825,-0.99843,0.34526,0.80499,-4.9038
"X6.539__347.10516000000001__.M.H..__w.o.MS2.Oryzalin",0.18573,-0.67514,0.99293,0.34778,0.80664,-4.9078
"X3.991__160.04408000000001__.M.H..__w.o.MS2.Brompheniramine",0.16238,0.28005,0.987,0.35052,0.80876,-4.9121
"X0.571__246.03334000000001__.M.Na..__Unknown",-0.17043,-0.28225,-0.97075,0.35811,0.80977,-4.9238
"X7.016__350.17809999999997__.M.H..__w.o.MS2.MMV688888",-0.27566,-0.052811,-0.96673,0.36001,0.80977,-4.9267
"X0.58__122.92574__.M.H..__Unknown",0.19132,-0.0054765,0.96106,0.36269,0.80977,-4.9307
"X0.72__161.07374999999999__.M.H..__w.o.MS2.MLS001048867.01.1H.indole.3.carboxamide",1.7869,-1.2298,0.95387,0.36612,0.80977,-4.9358
"X7.638__562.37445000000002__.M.2H.2.__w.o.MS2.Rhodoxanthin..FAB.EBEB..MS2..m.z",0.53571,-0.57433,0.9513,0.36735,0.80977,-4.9376
"X6.698__371.10924999999997__.M.H..__w.o.MS2.Chelerythrine",0.8291,-5.5487,0.95118,0.36741,0.80977,-4.9377
"X1.008__337.05840999999998__.M.K..__w.o.MS2.Velutin",-0.28035,0.45721,-0.94785,0.36901,0.80977,-4.9401
"X0.58__493.00060999999999__.M.K..__Unknown",-0.14059,1.2789,-0.94257,0.37155,0.80977,-4.9438
"X6.078__302.31317000000001__.M.H..__w.o.MS2.MLS001066334.01.D.erythro.Dihydrosphingosine764.22.7",-0.25182,-0.80166,-0.94176,0.37195,0.80977,-4.9443
"X1.009__102.05475__.M.H..__w.o.MS2.1.Aminocyclopropane.1.carboxylic.acid..LC.ESI.QTOF..MS2..CE",0.12888,0.10379,0.94107,0.37228,0.80977,-4.9448
"X1.076__124.039__.M.H..__Isonicotinic.acid..LC.ESI.QTOF..MS2..CE",0.62579,0.63148,0.9377,0.37391,0.80977,-4.9472
"X5.942__435.21643__.M.K..__w.o.MS2.76.25.5",-0.28795,-0.98579,-0.93452,0.37546,0.80977,-4.9494
"X0.717__157.06164999999999__.M.H.H2O..__Unknown",0.51142,-0.30116,0.93413,0.37565,0.80977,-4.9497
"X1.82__231.08731__.M.H..__w.o.MS2.Beta.Asarone",-0.15297,-0.82043,-0.92836,0.37847,0.80977,-4.9537
"X1.999__103.05457__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.16",0.1942,0.47857,0.92061,0.38228,0.80977,-4.959
"X0.588__268.02832000000001__.M.Na..__Unknown",-0.26064,-1.1336,-0.91598,0.38458,0.80977,-4.9622
"X0.684__97.028559999999999__.M.H..__w.o.MS2.Propionic.acid",1.8251,-3.9949,0.91597,0.38458,0.80977,-4.9622
"X0.921__84.04513__.M.H.H2O..__Unknown",0.31217,0.24858,0.91596,0.38458,0.80977,-4.9622
"X2.435__160.07657__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.289",0.19783,0.7032,0.90984,0.38763,0.80977,-4.9664
"X7.218__193.0891__.M.H..__w.o.MS2.C11H12O3..PlaSMA.ID.584",-0.64584,-0.7074,-0.9094,0.38785,0.80977,-4.9667
"X1.084__182.08507__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.511",0.3717,0.3057,0.90012,0.3925,0.80977,-4.973
"X4.349__247.09496999999999__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",-0.19443,-0.45968,-0.89636,0.39439,0.80977,-4.9755
"X0.831__168.94781__.M.H..__Unknown",0.98801,0.27754,0.89539,0.39488,0.80977,-4.9762
"X1.29__165.05426__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.333",0.4493,0.32526,0.89204,0.39658,0.80977,-4.9784
"X3.686__212.03371999999999__.M.Na..__w.o.MS2.alpha.cyano.4.hydroxycinnamic.acid..MALDI.TOFTOF..MS2..CE",0.12649,0.39916,0.89188,0.39666,0.80977,-4.9786
"X6.194__277.18047999999999__.M.H..__w.o.MS2.6.Shogaol",-0.22427,-0.83626,-0.88604,0.39963,0.81209,-4.9825
"X3.089__388.07407000000001__.M.K..__Unknown",0.20392,0.34862,0.87436,0.40561,0.82048,-4.9902
"X1.011__321.08443999999997__.M.Na..__w.o.MS2.MMV010764",-0.56613,0.14822,-0.86463,0.41065,0.82689,-4.9966
"X1.459__263.04498000000001__.M.H..__w.o.MS2.Cadaverine.Tartrate",0.23464,-0.26408,0.85951,0.41331,0.8284,-5
"X1.008__472.12173000000001__.M.H..__Unknown",-0.43778,0.67001,-0.85602,0.41514,0.8284,-5.0022
"X5.992__207.13354000000001__.M.H..__w.o.MS2.Ibuprofen",-0.3967,-0.16958,-0.85166,0.41742,0.82923,-5.0051
"X1.009__419.05493000000001__.M.Na..__Unknown",-0.34578,0.25748,-0.83163,0.42804,0.84653,-5.0179
"X4.648__350.11606__.M.2H.2.__w.o.MS2.MMV688889",0.15131,0.073947,0.82408,0.43209,0.85074,-5.0227
"X1.161__98.983879999999999__.M.H..__Unknown",-0.72372,-1.646,-0.81191,0.43868,0.85989,-5.0303
"X2.838__384.12860000000001__.M.H..__w.o.MS2.1.hydroxy.4...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxynaphthalene.2.carboxylic.acid",0.77999,-0.49129,0.8008,0.44475,0.86794,-5.0372
"X0.728__199.01794000000001__.M.K..__w.o.MS2.PUTRESCINE.DIHYDROCHLORIDE",-0.69564,-1.8411,-0.79559,0.44761,0.86971,-5.0404
"X7.023__376.31873000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",-0.59466,0.37282,-0.78158,0.45538,0.87187,-5.0489
"X0.58__429.93588__.M.H..__Unknown",-0.19408,0.38482,-0.7761,0.45844,0.87187,-5.0522
"X0.895__136.06218000000001__.M.H..__w.o.MS2.Adenine..CE0..GFFGJBXGBJISGV.UHFFFAOYSA.N",0.36766,-1.0737,0.7752,0.45895,0.87187,-5.0527
"X7.034__351.32303000000002__.M.H..__Unknown",-0.74898,-0.73534,-0.77455,0.45931,0.87187,-5.0531
"X1.997__282.12006000000002__.M.H..__w.o.MS2.N..6.methoxypyridin.3.yl..1.methyl.1H.indole.6.carboxamide",0.3148,0.6568,0.77043,0.46163,0.87187,-5.0556
"X1.082__138.09088__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.137",-0.1456,-0.49841,-0.76841,0.46276,0.87187,-5.0568
"X3.093__486.04108000000002__.M.H..__Unknown",-0.26135,0.71987,-0.76816,0.4629,0.87187,-5.0569
"X1.47__282.19207999999998__.M.H..__w.o.MS2.MLS001148620.01.",-0.135,-0.53326,-0.75305,0.47148,0.87187,-5.0658
"X0.593__294.02681999999999__.M.H..__Unknown",0.18293,-0.18288,0.75041,0.47298,0.87187,-5.0673
"X0.586__212.85091__.M.K..__Unknown",0.31742,1.0139,0.74547,0.47581,0.87187,-5.0702
"X1.095__252.15924000000001__.M.H..__Unknown",-0.15324,-0.50837,-0.73948,0.47926,0.87187,-5.0737
"X0.68__446.15996999999999__.M.H..__w.o.MS2.MLS001158243.01.N..2.hydroxy.2.phenylethyl..2..4..4.methoxyphenyl..2.oxochromen.7.yl.oxyacetamide",0.29484,-1.0591,0.73595,0.48129,0.87187,-5.0757
"X4.651__362.09793000000002__.M.2H.2.__w.o.MS2.Moguisteine",0.10975,0.41378,0.73279,0.48313,0.87187,-5.0775
"X6.845__352.32128999999998__.M.H..__Unknown",1.1081,-0.30128,0.7272,0.48637,0.87187,-5.0807
"X7.533__339.29074000000003__.M.H..__Unknown",-0.1967,0.343,-0.72227,0.48925,0.87187,-5.0835
"X6.188__346.33013999999997__.M.H..__w.o.MS2.icos.19.ene.1.2.4.triol",-0.12119,0.54763,-0.72068,0.49018,0.87187,-5.0844
"X0.685__162.07615999999999__.M.H..__w.o.MS2.N.Methylglutamic.acid",-0.5031,-0.91318,-0.71887,0.49124,0.87187,-5.0854
"X7.534__533.21123999999998__.M.H..__Unknown",-0.69652,0.79079,-0.71457,0.49376,0.87187,-5.0878
"X6.191__296.22397000000001__.M.H..__w.o.MS2.Unknown..carbon.number.17...PlaSMA.ID.1530",-0.28414,-0.016275,-0.71339,0.49446,0.87187,-5.0885
"X1.01__397.07754999999997__.M.H..__Unknown",-0.20816,0.861,-0.71325,0.49453,0.87187,-5.0885
"X5.693__239.16209000000001__.M.H..__w.o.MS2.3.hydroxy.5.5.8a.trimethyl.3.4.4a.6.7.8.hexahydronaphthalene.2.carboxylic.acid",-0.29345,-0.71859,-0.71296,0.4947,0.87187,-5.0887
"X0.591__500.03298999999998__.M.Na..__Unknown",-0.57967,-0.64814,-0.70976,0.49659,0.87187,-5.0905
"X1.457__414.08483999999999__.M.H..__Unknown",0.34283,0.38358,0.70889,0.49711,0.87187,-5.091
"X0.579__451.92700000000002__.M.K..__Unknown",-0.13568,0.096182,-0.70888,0.49711,0.87187,-5.091
"X1.01__75.02637__.M.Na..__Unknown",0.10845,-0.0085146,0.69765,0.50377,0.87187,-5.0972
"X5.975__310.23257000000001__.M.CH3OH.H..__w.o.MS2.Melophlin.M",-0.29415,-0.33794,-0.6971,0.5041,0.87187,-5.0975
"X0.577__397.98815999999999__.M.H..__Unknown",-0.12833,-0.9488,-0.69444,0.50568,0.87187,-5.0989
"X0.582__284.00042999999999__.M.Na..__Unknown",0.11009,-0.49088,0.68345,0.51227,0.87187,-5.1049
"X3.088__192.04961__.M.CH3OH.H..__w.o.MS2.Aconitic.Acid",0.12203,0.40782,0.68121,0.51361,0.87187,-5.1061
"X0.582__411.03881999999999__.M.Na..__Unknown",-0.12621,0.9381,-0.67903,0.51493,0.87187,-5.1072
"X7.393__413.26001__.M.Na..__2.acetoxy.4.pentadecylbenzoic.acid",-0.14683,0.25742,-0.67617,0.51665,0.87187,-5.1088
"X1.585__152.05681999999999__.M.CH3OH.H..__w.o.MS2.Guanine..CE0..UYTPUPDQBNUYGX.UHFFFAOYSA.N",0.17515,-0.29569,0.6745,0.51766,0.87187,-5.1097
"X8.208__523.39435000000003__.M.H..__Unknown",-1.0665,-4.5058,-0.67365,0.51818,0.87187,-5.1101
"X3.325__171.1026__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.398",-0.22494,-0.48934,-0.67135,0.51957,0.87187,-5.1113
"X6.14__286.32269000000002__.M.H..__Unknown",-0.12892,-0.16855,-0.66949,0.5207,0.87187,-5.1123
"X7.516__481.29802999999998__.M.H..__w.o.MS2.Smilagenin.Acetate",1.265,-1.4209,0.66247,0.52498,0.87187,-5.116
"X0.853__100.07642__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.14",-0.38422,0.014849,-0.65445,0.52989,0.87187,-5.1202
"X2.262__120.04451__.M.H..__Unknown",0.09291,-0.073969,0.65374,0.53032,0.87187,-5.1205
"X6.489__540.42609000000004__.M.H..__Unknown",-0.19875,-0.064901,-0.65052,0.5323,0.87187,-5.1222
"X4.664__249.12031999999999__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",0.63519,1.741,0.64742,0.53421,0.87187,-5.1238
"X0.569__423.08483999999999__.M.H..__w.o.MS2.5.hydroxy.6.8.dimethoxy.7...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxychromen.2.one",-0.1578,-0.57806,-0.64601,0.53508,0.87187,-5.1245
"X0.785__156.07559000000001__.M.H..__w.o.MS2.3..1.Pyrazolyl..alanine",0.13836,-0.37339,0.63944,0.53915,0.87187,-5.1279
"X1.641__174.05601999999999__.M.H..__w.o.MS2.4.Quinolinecarboxylic.acid",0.11567,0.5726,0.63863,0.53965,0.87187,-5.1283
"X6.866__303.23259999999999__.M.H..__w.o.MS2.Kaurenic.acid",0.22357,0.070791,0.63734,0.54045,0.87187,-5.1289
"X1.574__146.06030000000001__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.45662,0.37815,0.63403,0.54251,0.87187,-5.1306
"X0.859__98.984960000000001__.M.H..__Unknown",-0.52524,-0.92066,-0.62952,0.54532,0.87187,-5.1329
"X3.914__173.07692__.M.H..__w.o.MS2.C8H12O4..PlaSMA.ID.403",-0.16408,-0.07699,-0.62722,0.54676,0.87187,-5.134
"X2.682__505.18524000000002__.M.H..__w.o.MS2.2..2.6.bis.3.methylbut.2.enyl..4...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxyphenyl..2.hydroxyacetic.acid",-0.20071,0.25317,-0.62483,0.54826,0.87187,-5.1352
"X1.031__202.18224000000001__.M.H..__Unknown",-0.20026,-0.29356,-0.61928,0.55174,0.87187,-5.138
"X4.072__163.07662999999999__.M.H..__w.o.MS2.Isosafrole",0.2751,-0.47464,0.61917,0.55181,0.87187,-5.138
"X1.198__177.95758000000001__.M.H..__Unknown",-0.20275,-0.21839,-0.61746,0.55288,0.87187,-5.1389
"X6.271__328.31873000000002__.M.H..__w.o.MS2.Stearoyl.Ethanolamide",-0.19684,0.75839,-0.61387,0.55515,0.87187,-5.1406
"X4.174__249.12058999999999__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",-0.25344,-0.48954,-0.61262,0.55593,0.87187,-5.1412
"X0.983__95.024609999999996__.M.H.H2O..__Unknown",-0.1036,-0.033227,-0.61129,0.55677,0.87187,-5.1419
"X4.402__248.14191__.M.H..__w.o.MS2.12.Cytisineacetamide",0.26769,0.79351,0.60927,0.55805,0.87187,-5.1429
"X5.678__263.06464__.M.H..__w.o.MS2.MLS001240214.01.2..3.Chloro.2.methyl.phenylamino..nicotinic.acid",0.8767,-2.6898,0.60786,0.55894,0.87187,-5.1435
"X4.281__376.13335999999998__.M.H..__w.o.MS2.BEZ.M",-0.52036,-2.333,-0.59878,0.56471,0.87778,-5.1479
"X1.145__148.05457999999999__.M.H..__w.o.MS2.Glutamic.acid",0.53064,0.043763,0.58515,0.57344,0.88159,-5.1544
"X0.799__146.11668__.M.H..__w.o.MS2.Acetylcholine..LC.ESI.QTOF..MS2..CE",0.15023,-0.66429,0.58436,0.57394,0.88159,-5.1547
"X1.008__357.02609000000001__.M.H.H2O..__w.o.MS2..E..1.4.bis.4.hydroxy.3.methoxyphenyl..2.3.dimethylbut.2.ene.1.4.dione",-0.17539,0.11484,-0.57642,0.57906,0.88159,-5.1584
"X1.632__177.95822000000001__.M.H..__Unknown",-0.15244,-0.38241,-0.57442,0.58035,0.88159,-5.1594
"X0.738__228.96952999999999__.M.H..__Unknown",-0.16395,0.096077,-0.57323,0.58113,0.88159,-5.1599
"X4.653__377.07898__.M.2H.2.__w.o.MS2.Chlorogenic.acid",0.34006,-0.37797,0.5718,0.58205,0.88159,-5.1606
"X3.087__106.06570000000001__.M.H..__w.o.MS2.3.Methylthiopropylamine",0.094811,0.26248,0.5715,0.58225,0.88159,-5.1607
"X2.197__144.04822999999999__.M.H..__w.o.MS2.4.Methyl.5.thiazoleethanol",0.11454,-0.20264,0.56142,0.5888,0.88159,-5.1653
"X4.792__144.13963000000001__.M.H..__Unknown",-0.13867,-1.2605,-0.56044,0.58944,0.88159,-5.1657
"X0.854__174.14882__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.410",-0.25297,-0.096199,-0.55993,0.58977,0.88159,-5.166
"X7.223__295.2038__.M.H..__w.o.MS2.ISOPALMITIC.ACID",-1.0784,-2.3125,-0.55968,0.58994,0.88159,-5.1661
"X1.009__355.03084999999999__.M.H..__w.o.MS2.Pinoquercetin",-0.17922,0.13275,-0.55582,0.59246,0.88159,-5.1678
"X5.392__274.28564__.M.H..__Unknown",0.11701,-1.2397,0.55466,0.59322,0.88159,-5.1683
"X1.086__162.06247999999999__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.300",0.30705,-0.47157,0.54955,0.59657,0.88159,-5.1706
"X2.614__180.13856999999999__.M.H..__w.o.MS2.MEX_180.1383_11.9",-0.095161,-0.02494,-0.54888,0.59701,0.88159,-5.1709
"X3.993__191.08327__.M.H..__w.o.MS2.3.methyl.3.4.dihydro.1H.1.4.benzodiazepine.2.5.dione",0.10632,0.29023,0.54071,0.60239,0.88658,-5.1745
"X0.852__154.94202999999999__.M.H..__Unknown",0.43825,0.49294,0.53591,0.60556,0.88829,-5.1766
"X4.92__336.21679999999998__.M.H..__Unknown",0.2389,0.38716,0.52951,0.60981,0.89157,-5.1793
"X0.894__190.97855000000001__.M.H..__Unknown",0.332,-0.8633,0.52273,0.61432,0.89214,-5.1822
"X1.647__156.07687000000001__.M.H..__w.o.MS2.L.Histidine..CE0..HNDVDQJCIGZPNO.YFKPBYRVSA.N",0.2097,0.65986,0.52149,0.61515,0.89214,-5.1827
"X5.679__393.28789999999998__.M.H..__Unknown",0.37322,-1.6434,0.51687,0.61824,0.89214,-5.1846
"X1.072__131.0668__.M.H..__w.o.MS2.PANTOLACTONE",-0.073061,-0.10658,-0.51684,0.61826,0.89214,-5.1847
"X3.182__186.18600000000001__.M.H..__Unknown",0.13252,-1.236,0.51211,0.62143,0.89381,-5.1866
"X1.01__89.042119999999997__.M.H..__Unknown",0.082794,0.14592,0.50187,0.62832,0.9008,-5.1908
"X6.552__325.22548999999998__.M.H..__w.o.MS2.quinine",0.14924,-0.58186,0.4983,0.63073,0.90134,-5.1923
"X3.853__418.14182__.M.Na..__w.o.MS2.Atalaphylline",0.097078,0.44062,0.48842,0.63743,0.90798,-5.1962
"X0.603__246.18407999999999__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1031",-0.16241,-0.12031,-0.47832,0.64431,0.91215,-5.2002
"X8.272__549.42273__.M.H..__Unknown",-0.17226,-0.11373,-0.47631,0.64569,0.91215,-5.201
"X3.855__247.10905__.M.H..__w.o.MS2.MLS001066362.01.N.Acetyl.D.tryptophan",-0.25592,0.1478,-0.47507,0.64653,0.91215,-5.2015
"X5.612__313.19296000000003__.M.H..__w.o.MS2.55268.74.1",-0.28805,-0.67578,-0.46538,0.65319,0.91241,-5.2052
"X0.58__329.99657999999999__.M.H..__Unknown",-0.092064,-0.47306,-0.46318,0.6547,0.91241,-5.206
"X1.009__172.0412__.M.Na..__w.o.MS2.p.Toluenesulfonamide",0.079638,0.076843,0.4623,0.65531,0.91241,-5.2063
"X1.482__113.10822__.M.H..__Unknown",-0.10554,0.39013,-0.46055,0.65651,0.91241,-5.207
"X0.823__224.93935999999999__.M.H..__Unknown",-0.32804,-0.17383,-0.45982,0.65702,0.91241,-5.2073
"X1.01__58.994990000000001__.M.H..__Unknown",0.08351,0.045343,0.44952,0.66414,0.91942,-5.2111
"X1.631__175.08632__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.417",0.11816,0.48807,0.43762,0.67241,0.92698,-5.2154
"X7.219__311.25344999999999__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",-0.357,-1.0553,-0.4277,0.67935,0.92698,-5.2189
"X6.011__446.26711999999998__.M.H..__Unknown",-0.17066,-0.21042,-0.42159,0.68364,0.92698,-5.2211
"X2.434__243.05409__.M.K..__w.o.MS2.TRYPTOPHAN",-0.073207,0.13309,-0.42015,0.68465,0.92698,-5.2216
"X6.403__338.22640999999999__.M.H..__w.o.MS2.Lobeline.Hydrochloride",-0.10064,-0.91037,-0.41796,0.68619,0.92698,-5.2223
"X6.129__337.07611__.M.Na..__7.8.dihydroxy.5.6.dimethoxy.2.phenyl.4H.chromen.4.one",-0.19292,-2.7451,-0.4153,0.68806,0.92698,-5.2232
"X4.494__214.08488__.M.H..__w.o.MS2.MLS002153472.01.N.Phenylanthranilic.acid91.40.7",-0.1934,-0.95015,-0.4147,0.68848,0.92698,-5.2234
"X3.439__287.09991__.M.H..__5.7.4..Trihydroxy.8.methylflavanone",-0.077229,-0.34397,-0.4033,0.69654,0.92698,-5.2272
"X6.807__400.16843__.M.K..__w.o.MS2.colchicine",0.16297,-1.4922,0.40036,0.69863,0.92698,-5.2282
"X2.497__176.07837000000001__.M.H..__w.o.MS2.allantonin",0.15462,0.20681,0.39889,0.69967,0.92698,-5.2287
"X3.087__305.09694999999999__.M.H..__w.o.MS2.N.Acetyl.Asp.Glu",0.070285,0.086887,0.39384,0.70326,0.92698,-5.2303
"X0.682__184.07486__.M.H..__w.o.MS2.Phosphocholine",0.50463,-0.12045,0.39298,0.70387,0.92698,-5.2306
"X1.049__170.08148__.M.H..__w.o.MS2.PYRIDOXINE",-0.05116,0.32936,-0.39191,0.70463,0.92698,-5.231
"X0.589__110.07162__.M.H..__Unknown",-0.053294,0.0094111,-0.39167,0.7048,0.92698,-5.231
"X0.579__274.88242000000002__.M.K..__Unknown",-0.074599,0.36295,-0.39112,0.70519,0.92698,-5.2312
"X1.011__77.006039999999999__.M.H..__Unknown",-0.051948,0.11667,-0.38962,0.70626,0.92698,-5.2317
"X3.859__160.04425000000001__.M.H..__w.o.MS2.Brompheniramine",0.075704,0.42809,0.38866,0.70695,0.92698,-5.232
"X0.581__407.01718__.M.H..__w.o.MS2.Methyl.Deoxycholate",0.076855,0.091401,0.38228,0.7115,0.92698,-5.234
"X1.609__276.14343000000002__.M.H.H2O..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1286",-0.42589,-3.3898,-0.37872,0.71405,0.92698,-5.2351
"X4.613__311.16034000000002__.M.H..__w.o.MS2..16alpha.17beta..estra.1.3.5.10..triene.3.16.17.triol",0.3396,-0.029777,0.37849,0.71422,0.92698,-5.2352
"X5.905__437.19528000000003__.M.Na..__w.o.MS2.NCGC00384865.01.5.hydroxy.7..4.hydroxy.2.methoxy.3..3.methylbut.2.enyl.phenyl..2.2.dimethyl.7.8.dihydropyrano.3.2.g.chromen.6.one",0.16203,-0.15743,0.37454,0.71705,0.92698,-5.2364
"X6.098__98.985680000000002__.M.H..__Unknown",0.23553,-1.108,0.37185,0.71898,0.92698,-5.2373
"X0.861__136.93008__.M.H.H2O..__Unknown",-0.14192,0.31541,-0.37015,0.72019,0.92698,-5.2378
"X6.847__307.20605__.M.Na..__w.o.MS2..1R.3S.5S..8.methyl.8.azabicyclo.3.2.1.octan.3.yl.3.hydroxy.2.phenylpropanoate",0.24914,-0.041644,0.36862,0.7213,0.92698,-5.2383
"X8.786__561.46898999999996__.M.Na..__Unknown",0.17682,-2.2837,0.36354,0.72495,0.92698,-5.2398
"X0.634__298.10275000000001__.M.H..__w.o.MS2.ACTIPHENOL",0.22668,-0.32785,0.36026,0.72732,0.92698,-5.2408
"X1.61__268.10373__.M.H..__Adenosine..LC.ESI.QTOF..MS2..CE",0.14714,-1.4836,0.35767,0.72919,0.92698,-5.2415
"X1.005__148.09650999999999__.M.H..__w.o.MS2.Mevalonic.Acid.Lactone",0.20905,-0.5053,0.35733,0.72943,0.92698,-5.2416
"X6.806__250.08751000000001__.M.H..__w.o.MS2.MLS001074296.01.2.Phenyl.4.quinolinecarboxylic.acid132.60.5",-0.14301,-2.021,-0.35615,0.73028,0.92698,-5.242
"X1.009__517.02832000000001__.M.K..__w.o.MS2.Isorhamnetin.3.galactoside",0.18452,0.13281,0.35167,0.73352,0.92843,-5.2433
"X0.671__104.10736__.M.H..__w.o.MS2.Choline..CE0..OEYIOHPDSNJKLS.UHFFFAOYSA.N",0.1055,0.21822,0.34709,0.73684,0.92998,-5.2446
"X6.138__299.16370000000001__.M.H..__w.o.MS2.MLS002154028.01.Trimeprazine.tartrate4330.99.8",-0.1127,-1.2516,-0.34115,0.74115,0.93276,-5.2463
"X5.68__435.33566000000002__.M.H..__w.o.MS2.Unknown..carbon.number.30...PlaSMA.ID.2370",0.18936,-2.1152,0.33814,0.74334,0.93286,-5.2471
"X2.379__329.06792999999999__.M.H..__w.o.MS2.aflatoxin.G1",-0.078415,-0.60117,-0.33261,0.74737,0.93527,-5.2487
"X2.263__138.05547000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.134",-0.054192,0.16516,-0.3293,0.74979,0.93565,-5.2496
"X4.771__392.11380000000003__.M.2H.2.__w.o.MS2..MLS001140588.01.N..3..3.4.dimethoxyphenyl..4.oxochromen.2.yl.furan.2.carboxamide.",-0.12575,0.097499,-0.31775,0.75823,0.93669,-5.2527
"X3.811__500.19774999999998__.M.H..__w.o.MS2.N..4.5.dihydroxy.2...4..hydroxy.phenyl.methyl..5.oxo.3.phenyl.2H.furan.2.yl.oxy..6..methoxymethyl.oxan.3.yl.acetamide",0.041329,0.39461,0.31483,0.76038,0.93669,-5.2534
"X4.724__446.16519__.M.2H.2.__w.o.MS2.1..3..2.3.dihydrobenzo.b..1.4.dioxin.6.yl..7.hydroxy.2.methyl.4.oxo.6.propyl.4H.chromen.8.yl..N.N.dimethylmethanaminium.chloride",0.08916,0.46948,0.31204,0.76242,0.93669,-5.2542
"X0.936__258.10955999999999__.M.H..__w.o.MS2.sn.Glycero.3.phosphocholine..LC.ESI.QTOF..MS2..CE",0.1472,0.68536,0.31084,0.76331,0.93669,-5.2545
"X3.635__191.07396__.M.H..__w.o.MS2.2.hydroxy.4.methyl.3H.benzo.e..1.4.diazepin.5.4H..one",-0.18457,-0.16691,-0.30798,0.76541,0.93669,-5.2552
"X0.58__448.02573000000001__.M.H..__Unknown",-0.057072,-0.23866,-0.30384,0.76845,0.93669,-5.2563
"X5.902__415.21395999999999__.M.H..__w.o.MS2.MMV020623",0.10079,-0.077613,0.30095,0.77058,0.93669,-5.257
"X0.582__445.08026000000001__.M.Na..__w.o.MS2.mangiferin",-0.12948,-2.044,-0.29907,0.77197,0.93669,-5.2575
"X0.579__367.96352999999999__.M.K..__Unknown",0.051682,-0.22459,0.29275,0.77663,0.93669,-5.259
