"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X0.695__325.11284999999998__.M.H.H2O..__w.o.MS2.Disaccharide.Hex.Hex...PlaSMA.ID.1741",-0.89679,-1.2957,-0.96734,0.35883,0.86718,-4.9624
"X1.011__321.08443999999997__.M.Na..__w.o.MS2.MMV010764",0.76351,0.69831,0.96326,0.36076,0.86718,-4.9654
"X0.72__113.00005__.M.H..__Unknown",-1.2872,3.0841,-0.96018,0.36223,0.86718,-4.9677
"X6.063__229.11754999999999__.M.H..__w.o.MS2.Proline.hydroxyproline",1.1129,-0.45844,0.95626,0.3641,0.86718,-4.9706
"X4.517__197.08624__.M.H..__w.o.MS2..MLS002207182.01.2..Hydroxy.4..6..dimethoxyacetophenone90.24.4.",-0.30446,-0.43401,-0.94968,0.36725,0.86849,-4.9754
"X1.153__163.01883000000001__.M.H..__Unknown",0.2951,-0.091329,0.94695,0.36857,0.86849,-4.9773
"X0.591__226.04044999999999__.M.H..__Unknown",-0.21182,-0.097526,-0.93541,0.37417,0.87702,-4.9857
"X6.147__327.09116__.M.H..__w.o.MS2.Vicine",-1.8787,-2.3561,-0.91866,0.3824,0.8825,-4.9976
"X1.009__74.06__.M.H..__w.o.MS2.N.N.Dimethylformamide",-0.54375,-0.31398,-0.91805,0.38271,0.8825,-4.9981
"X1.084__182.08507__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.511",-0.43455,-0.022233,-0.91516,0.38414,0.8825,-5.0001
"X0.615__256.00081999999998__.M.H..__w.o.MS2.methyl.2...2.3.dihydroxybenzoyl.amino..3.hydroxypropanoate",0.26394,-0.013688,0.91448,0.38448,0.8825,-5.0006
"X1.008__323.06787000000003__.M.H..__w.o.MS2.3.4.DIMETHOXYDALBERGIONE",-0.4971,0.40009,-0.90315,0.39015,0.8909,-5.0085
"X5.027__443.24484000000001__.M.H..__w.o.MS2.6.8.dihydroxy.2.2.4.4.tetramethyl.7..3.methylbutanoyl..9..2.methylpropyl..9H.xanthene.1.3.dione",0.22852,-0.098426,0.89567,0.39392,0.8949,-5.0138
"X1.01__91.021559999999994__.M.CH3OH.H..__Unknown",0.19515,0.13767,0.88187,0.40095,0.90622,-5.0233
"X5.824__227.16176999999999__.M.H..__w.o.MS2.NCGC00381386.01.2..7.hydroxy.6.methyloctyl..2H.furan.5.one",-0.44142,-0.80218,-0.87183,0.40612,0.90653,-5.0301
"X1.61__136.06087__.M.H..__Adenine..LC.ESI.QTOF..MS2..CE",0.46367,-0.87338,0.87122,0.40643,0.90653,-5.0306
"X1.198__177.95758000000001__.M.H..__Unknown",-0.45779,-0.37223,-0.86969,0.40722,0.90653,-5.0316
"X1.61__268.10373__.M.H..__Adenosine..LC.ESI.QTOF..MS2..CE",0.50784,-1.3201,0.86137,0.41155,0.90764,-5.0372
"X1.009__104.05304__.M.H..__Unknown",0.27323,-0.42902,0.85782,0.41341,0.90764,-5.0396
"X6.552__325.22548999999998__.M.H..__w.o.MS2.quinine",-0.28055,-0.79135,-0.85333,0.41576,0.90764,-5.0426
"X2.838__384.12860000000001__.M.H..__w.o.MS2.1.hydroxy.4...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxynaphthalene.2.carboxylic.acid",-1.0073,-1.2283,-0.84672,0.41925,0.90764,-5.047
"X0.685__162.07615999999999__.M.H..__w.o.MS2.N.Methylglutamic.acid",0.60302,-0.22345,0.83645,0.4247,0.90764,-5.0538
"X0.581__345.97512999999998__.M.H..__Unknown",-0.22844,0.069448,-0.83579,0.42506,0.90764,-5.0542
"X4.402__248.14191__.M.H..__w.o.MS2.12.Cytisineacetamide",-0.64067,0.23923,-0.83223,0.42696,0.90764,-5.0566
"X0.987__323.98068000000001__.M.K..__Unknown",0.26274,0.63354,0.83093,0.42766,0.90764,-5.0574
"X0.802__234.05477999999999__.M.H..__Unknown",-2.1616,-1.2942,-0.82896,0.42872,0.90764,-5.0587
"X0.921__84.04513__.M.H.H2O..__Unknown",-0.29358,-0.079723,-0.82559,0.43052,0.90764,-5.0609
"X3.087__106.06570000000001__.M.H..__w.o.MS2.3.Methylthiopropylamine",-0.23638,0.10229,-0.82516,0.43076,0.90764,-5.0612
"X3.993__191.08327__.M.H..__w.o.MS2.3.methyl.3.4.dihydro.1H.1.4.benzodiazepine.2.5.dione",-0.18984,0.1428,-0.81977,0.43367,0.90764,-5.0647
"X1.009__517.02832000000001__.M.K..__w.o.MS2.Isorhamnetin.3.galactoside",0.50466,0.23397,0.81842,0.4344,0.90764,-5.0655
"X0.896__158.95164__.M.H.H2O..__Unknown",-0.44846,-0.22049,-0.81472,0.43641,0.90764,-5.0679
"X5.457__228.19637__.M.H..__Unknown",0.26028,0.28623,0.80691,0.44067,0.9085,-5.0729
"X0.682__184.07486__.M.H..__w.o.MS2.Phosphocholine",-1.0372,-0.73915,-0.80644,0.44092,0.9085,-5.0732
"X0.611__99.093209999999999__.M.H..__Unknown",-0.2906,-1.1665,-0.79691,0.44616,0.90858,-5.0793
"X4.494__214.08488__.M.H..__w.o.MS2.MLS002153472.01.N.Phenylanthranilic.acid91.40.7",-0.37653,-1.0399,-0.7886,0.45076,0.90858,-5.0845
"X6.442__427.07104__.M.K..__Unknown",-0.24769,-4.1505,-0.78436,0.45312,0.90858,-5.0871
"X4.651__362.09793000000002__.M.2H.2.__w.o.MS2.Moguisteine",0.26945,0.53294,0.78396,0.45334,0.90858,-5.0874
"X3.467__201.05070000000001__.M.H..__w.o.MS2.Camalexin",-1.6452,-3.0277,-0.78212,0.45437,0.90858,-5.0885
"X2.433__205.0983__.M.H..__Tryptophan..LC.ESI.QTOF..MS2..CE",-0.21932,0.17424,-0.78097,0.45501,0.90858,-5.0892
"X1.009__172.0412__.M.Na..__w.o.MS2.p.Toluenesulfonamide",0.2288,0.12377,0.77808,0.45663,0.90858,-5.091
"X7.068__523.32488999999998__.M.Na..__w.o.MS2.4...5..5.hydroxy.3.....2Z..2.methylbut.2.enoyl.oxy.methyl.pentyl..8a..hydroxymethyl..5.6.dimethyl.3.4.4a.5.6.7.8.8a.octahydronaphthalen.1.yl.methoxy..4.oxobutanoic.acid",0.24665,0.42932,0.7759,0.45785,0.90858,-5.0924
"X5.612__313.19296000000003__.M.H..__w.o.MS2.55268.74.1",-0.32793,-0.55178,-0.77085,0.46069,0.90858,-5.0955
"X2.993__160.13328999999999__.M.H..__w.o.MS2.4.aminovaleric.acid.betaine..CE0..RXHVPPWXTMHWGY.UHFFFAOYSA.N",0.26081,-0.31519,0.76326,0.46498,0.90858,-5.1001
"X3.853__418.14182__.M.Na..__w.o.MS2.Atalaphylline",-0.35443,0.19651,-0.76163,0.46591,0.90858,-5.1011
"X4.349__262.05333999999999__.M.H..__w.o.MS2.Phosphotyrosine",-0.21578,-0.63329,-0.75938,0.46718,0.90858,-5.1025
"X3.439__287.09991__.M.H..__5.7.4..Trihydroxy.8.methylflavanone",-0.19947,-0.38722,-0.75238,0.47118,0.90858,-5.1067
"X6.21__253.22301999999999__.M.H..__w.o.MS2.MLS002639189.01.",0.25694,-0.041021,0.75192,0.47144,0.90858,-5.107
"X7.181__362.30333999999999__.M.H..__w.o.MS2.NCGC00386000.01.3.pentadecylbenzene.1.2.diol",0.22115,0.87334,0.75001,0.47253,0.90858,-5.1081
"X0.692__316.98538000000002__.M.K..__Unknown",0.92536,-2.1637,0.74629,0.47467,0.90858,-5.1104
"X1.805__209.09503000000001__.M.H..__w.o.MS2.MLS000069600.01.CHALCONE614.47.1",-0.54298,-0.89479,-0.74064,0.47792,0.90858,-5.1137
"X1.876__206.13831999999999__.M.H..__w.o.MS2.AZELAIC.ACID",0.25066,-0.43507,0.7369,0.48008,0.90858,-5.1159
"X3.811__500.19774999999998__.M.H..__w.o.MS2.N..4.5.dihydroxy.2...4..hydroxy.phenyl.methyl..5.oxo.3.phenyl.2H.furan.2.yl.oxy..6..methoxymethyl.oxan.3.yl.acetamide",-0.15794,0.27276,-0.73372,0.48193,0.90858,-5.1178
"X0.705__381.08652000000001__.M.K..__w.o.MS2.Excavatin.L",-0.9368,-1.8919,-0.73363,0.48198,0.90858,-5.1179
"X0.844__256.08458999999999__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1107",-1.1658,-1.6086,-0.72406,0.48755,0.91177,-5.1235
"X3.089__388.07407000000001__.M.K..__Unknown",-0.24446,0.13449,-0.72366,0.48778,0.91177,-5.1237
"X5.028__313.17541999999997__.M.H..__w.o.MS2.m.z.313.of.diterpene.esters..collected.from.12.deoxyphorbol.13.acetate.",-0.20133,-0.34706,-0.71405,0.49342,0.91484,-5.1293
"X2.497__176.07837000000001__.M.H..__w.o.MS2.allantonin",0.36953,0.25746,0.70865,0.49661,0.91484,-5.1324
"X4.339__514.21056999999996__.M.H..__w.o.MS2.4..7.acetyloxy.5.chloro.3...1E.3E..3.5.dimethylhepta.1.3.dienyl..7.methyl.6.8.dioxoisoquinolin.2.yl.butanoic.acid",0.21701,0.64336,0.70531,0.49859,0.91484,-5.1343
"X5.903__432.23993000000002__.M.H..__w.o.MS2.N..2....1S.9aR..octahydro.1H.quinolizin.1.yl.methyl..3.oxo.1.2.3.4.tetrahydrobenzo.4.5.imidazo.1.2.a.pyrazin.8.yl.propionamide",-0.35879,-0.28852,-0.69905,0.50231,0.91484,-5.1378
"X4.174__249.12058999999999__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",-0.75809,-0.80898,-0.69821,0.50281,0.91484,-5.1383
"X0.58__448.02573000000001__.M.H..__Unknown",0.34071,-0.10335,0.69754,0.50321,0.91484,-5.1387
"X2.262__120.04451__.M.H..__Unknown",-0.17076,-0.16015,-0.6963,0.50395,0.91484,-5.1394
"X1.585__152.05681999999999__.M.CH3OH.H..__w.o.MS2.Guanine..CE0..UYTPUPDQBNUYGX.UHFFFAOYSA.N",-0.42088,-0.60952,-0.68763,0.50914,0.91484,-5.1442
"X0.571__246.03334000000001__.M.Na..__Unknown",0.1572,-0.13672,0.6777,0.51512,0.91484,-5.1497
"X1.456__132.10356__.M.H..__Leucine",-0.16598,0.10992,-0.67618,0.51605,0.91484,-5.1505
"X4.147__223.13869__.M.H..__w.o.MS2.Unknown..carbon.number.13...PlaSMA.ID.849",0.42676,-1.122,0.6726,0.51822,0.91484,-5.1525
"X1.009__355.03084999999999__.M.H..__w.o.MS2.Pinoquercetin",0.25521,0.29091,0.67134,0.51898,0.91484,-5.1532
"X4.792__144.13963000000001__.M.H..__Unknown",0.17407,-1.1498,0.66816,0.52092,0.91484,-5.1549
"X6.691__228.24010999999999__.M.H..__Unknown",-0.17921,-0.41485,-0.66342,0.5238,0.91484,-5.1575
"X1.005__148.09650999999999__.M.H..__w.o.MS2.Mevalonic.Acid.Lactone",-0.49889,-0.79045,-0.65942,0.52625,0.91484,-5.1596
"X0.58__258.90069999999997__.M.Na..__Unknown",0.17109,-0.389,0.64834,0.53307,0.91484,-5.1655
"X7.016__350.17809999999997__.M.H..__w.o.MS2.MMV688888",-0.28711,-0.05829,-0.64611,0.53445,0.91484,-5.1667
"X6.291__293.21749999999997__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1487",-0.23981,0.014983,-0.64554,0.5348,0.91484,-5.167
"X3.846__396.1626__.M.H..__w.o.MS2.NCGC00385007.01.methyl.4..1.3.dihydroxy.1..4.hydroxy.3.methoxyphenyl.propan.2.yl.oxy.3.methoxybenzoate",-0.17379,0.10846,-0.63308,0.54254,0.91484,-5.1735
"X2.607__137.07096999999999__.M.H..__w.o.MS2.N.Methylnicotinamide..CE0..ZYVXHFWBYUDDBM.UHFFFAOYSA.N",0.29428,-0.20737,0.63156,0.54349,0.91484,-5.1743
"X4.281__376.13335999999998__.M.H..__w.o.MS2.BEZ.M",-0.87671,-2.6233,-0.62959,0.54472,0.91484,-5.1753
"X4.92__336.21679999999998__.M.H..__Unknown",0.3085,0.43429,0.62696,0.54637,0.91484,-5.1766
"X0.685__85.028310000000005__.M.H..__w.o.MS2.Unknown..carbon.number.4...PlaSMA.ID.2",-0.53353,1.7151,-0.62654,0.54663,0.91484,-5.1769
"X4.943__241.11547999999999__.M.H..__w.o.MS2.Dictazoline.E",0.13913,0.039441,0.62462,0.54784,0.91484,-5.1778
"X7.393__413.26001__.M.Na..__2.acetoxy.4.pentadecylbenzoic.acid",0.17916,0.39222,0.62398,0.54824,0.91484,-5.1782
"X1.937__146.06014999999999__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",-0.17771,-0.037555,-0.62041,0.55048,0.91484,-5.18
"X2.434__409.18682999999999__.M.H..__w.o.MS2.eudesmin",-0.43357,-0.57882,-0.61964,0.55096,0.91484,-5.1804
"X3.599__499.16753999999997__.M.H..__w.o.MS2.Mundulone.Acetate",0.35142,0.25275,0.61516,0.55379,0.91484,-5.1826
"X2.246__242.10068999999999__.M.Na..__w.o.MS2.Zeatin",-0.12292,0.25104,-0.6151,0.55383,0.91484,-5.1827
"X1.459__263.04498000000001__.M.H..__w.o.MS2.Cadaverine.Tartrate",-0.25291,-0.47352,-0.61122,0.55628,0.91484,-5.1846
"X3.087__305.09694999999999__.M.H..__w.o.MS2.N.Acetyl.Asp.Glu",-0.20688,-0.049989,-0.60743,0.55869,0.91484,-5.1865
"X1.458__432.23935__.M.H.H2O..__w.o.MS2.Nakijiquinone.C",-0.46716,0.089293,-0.60488,0.5603,0.91484,-5.1878
"X6.188__346.33013999999997__.M.H..__w.o.MS2.icos.19.ene.1.2.4.triol",-0.25024,0.54428,-0.6018,0.56226,0.91484,-5.1893
"X4.554__197.12360000000001__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.634",0.23972,0.011767,0.60053,0.56308,0.91484,-5.1899
"X0.582__411.03881999999999__.M.Na..__Unknown",-0.24235,0.804,-0.60008,0.56336,0.91484,-5.1902
"X2.081__100.07629__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.14",0.25203,-1.4968,0.59943,0.56377,0.91484,-5.1905
"X6.442__411.09656__.M.Na..__Unknown",-0.3007,-4.1174,-0.58733,0.57152,0.91536,-5.1964
"X5.493__279.09369__.M.H..__Triphenylphosphine.oxide",0.13839,-0.48705,0.58708,0.57168,0.91536,-5.1965
"X7.533__339.29074000000003__.M.H..__Unknown",-0.31536,0.24612,-0.58317,0.5742,0.91536,-5.1984
"X6.866__303.23259999999999__.M.H..__w.o.MS2.Kaurenic.acid",0.21635,0.03325,0.58197,0.57497,0.91536,-5.199
"X0.514__166.96071000000001__.M.H..__Unknown",-0.38448,-0.80153,-0.58083,0.57571,0.91536,-5.1995
"X3.088__372.10061999999999__.M.Na..__w.o.MS2.Berberine.hydrochloride",-0.16313,0.068234,-0.5769,0.57825,0.91536,-5.2014
"X4.648__350.11606__.M.2H.2.__w.o.MS2.MMV688889",-0.24403,-0.12239,-0.57643,0.57855,0.91536,-5.2016
"X1.008__337.05840999999998__.M.K..__w.o.MS2.Velutin",-0.25432,0.38797,-0.57074,0.58224,0.91791,-5.2043
"X2.63__350.11748999999998__.M.H..__w.o.MS2.Ampicillin..LC.ESI.QTOF..MS2..CE",0.14733,-0.11913,0.55705,0.59117,0.9257,-5.2107
"X0.58__122.92574__.M.H..__Unknown",0.18043,0.0097553,0.55597,0.59188,0.9257,-5.2112
"X7.585__360.32657__.M.Na..__w.o.MS2.phenylethylamide.359",0.26084,0.86556,0.54885,0.59655,0.9257,-5.2144
"X5.68__435.33566000000002__.M.H..__w.o.MS2.Unknown..carbon.number.30...PlaSMA.ID.2370",0.35636,-1.9734,0.53988,0.60247,0.9257,-5.2185
"X7.018__282.23043999999999__.M.H..__w.o.MS2.MLS001148462.01.alverine",0.28268,0.21399,0.53974,0.60257,0.9257,-5.2185
"X1.459__220.07642000000001__.M.H..__w.o.MS2.O.SUCCINYL.L.HOMOSERINE",0.20436,-0.22332,0.53752,0.60403,0.9257,-5.2195
"X3.444__350.11617999999999__.M.H..__w.o.MS2.MMV688889",-0.15577,0.0063524,-0.53631,0.60484,0.9257,-5.2201
"X5.678__376.26067999999998__.M.H..__Unknown",0.33891,-1.8477,0.53215,0.60759,0.9257,-5.2219
"X1.29__165.05426__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.333",-0.41666,-0.0098464,-0.53201,0.60769,0.9257,-5.222
"X2.432__144.08080000000001__.M.H..__w.o.MS2.1.Naphthylamine",-0.13124,0.027658,-0.53143,0.60808,0.9257,-5.2222
"X4.578__264.23361__.M.H..__w.o.MS2.NCGC00385952.01_C15H26O_1.7.Dimethyl.7..4.methyl.3.penten.1.yl.bicyclo.2.2.1.heptan.2.ol",0.19924,0.61103,0.52056,0.61532,0.93171,-5.227
"X0.98__70.029150000000001__.M.H..__w.o.MS2.Oxazol",-0.1277,0.057094,-0.51921,0.61623,0.93171,-5.2276
"X0.581__218.01214999999999__.M.Na..__w.o.MS2.Propanil",0.15617,-0.054156,0.51576,0.61854,0.93202,-5.229
"X6.681__521.32281__.M.H..__w.o.MS2.Poricoic.acid.A",0.38345,-0.83757,0.50147,0.62816,0.94301,-5.2351
"X5.902__415.21395999999999__.M.H..__w.o.MS2.MMV020623",-0.22636,-0.18641,-0.49862,0.63009,0.94301,-5.2363
"X6.129__337.07611__.M.Na..__7.8.dihydroxy.5.6.dimethoxy.2.phenyl.4H.chromen.4.one",-0.16867,-2.667,-0.49069,0.63547,0.94602,-5.2395
"X6.062__249.18491__.M.H..__w.o.MS2.NCGC00380110.01_C16H26O3_1.Propanone..3.hydroxy.1...1R.2R.4aR.6S.8aS..1.2.4a.5.6.7.8.8a.octahydro.2.hydroxy.1.2.6.trimethyl.1.naphthalenyl..",0.13675,-0.64895,0.48936,0.63638,0.94602,-5.2401
"X7.36__395.28656000000001__.M.H..__w.o.MS2.Conessine",-0.17166,0.19056,-0.48525,0.63917,0.94647,-5.2418
"X6.459__236.20265000000001__.M.Na..__Unknown",-0.33814,-1.627,-0.48197,0.64141,0.94647,-5.2431
"X6.422__317.13222999999999__.M.H..__w.o.MS2.2.morpholino.7H.naphtho.1.2.3.de.quinolin.7.one",0.6119,-0.47006,0.4734,0.64728,0.94647,-5.2465
"X1.073__83.060940000000002__.M.H..__w.o.MS2.2.Methylimidazole",-0.14901,0.12525,-0.46815,0.65088,0.94647,-5.2486
"X0.579__413.96123999999998__.M.H..__Unknown",0.11674,-0.15332,0.45326,0.66117,0.94647,-5.2543
"X7.883__521.38726999999994__.M.H..__Unknown",0.14166,0.16339,0.44822,0.66467,0.94647,-5.2562
"X1.629__130.06524999999999__.M.H..__w.o.MS2.Indole.3.carbinol..LC.ESI.QTOF..MS2..CE",1.33,-0.87459,0.44711,0.66544,0.94647,-5.2566
"X1.456__86.097279999999998__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.6",-0.094576,-0.02508,-0.4402,0.67025,0.94647,-5.2592
"X3.43__345.14542__.M.H..__w.o.MS2.MLS001139277.01..2S..5.oxo.1..3.oxo.1H.2.benzofuran.1.yl..N..oxolan.2.ylmethyl.pyrrolidine.2.carboxamide",-0.10946,-0.35617,-0.43988,0.67047,0.94647,-5.2593
"X0.593__294.02681999999999__.M.H..__Unknown",0.11245,-0.18529,0.42989,0.67746,0.94647,-5.263
"X1.289__136.07607999999999__.M.H..__w.o.MS2.3..Aminoacetophenone",-0.18525,0.18311,-0.42921,0.67793,0.94647,-5.2632
"X5.271__207.09741__.M.H..__w.o.MS2.3.methyl.6..2.methylpropyl.piperazine.2.5.dione",-0.148,-0.53766,-0.41794,0.68585,0.94647,-5.2672
"X1.161__98.983879999999999__.M.H..__Unknown",0.36529,-1.2823,0.41683,0.68664,0.94647,-5.2676
"X0.904__189.12459000000001__.M.H..__w.o.MS2.N6.Acetyl.L.lysine..CE0..DTERQYGMUDWYAZ.ZETCQYMHSA.N",-0.42659,-1.6538,-0.41541,0.68764,0.94647,-5.2681
"X6.194__277.18047999999999__.M.H..__w.o.MS2.6.Shogaol",0.14653,-0.65987,0.41174,0.69023,0.94647,-5.2694
"X2.433__188.07315__.M.H..__w.o.MS2.MLS001048891.01.methyl.quinoline.2.carboxylate",-0.12482,0.1817,-0.40747,0.69325,0.94647,-5.2709
"X0.708__365.11212__.M.Na..__Melibiose",-0.5116,-1.9648,-0.40714,0.69349,0.94647,-5.271
"X6.46__214.22044__.M.H..__Unknown",0.10341,-0.29372,0.40575,0.69447,0.94647,-5.2715
"X1.647__156.07687000000001__.M.H..__w.o.MS2.L.Histidine..CE0..HNDVDQJCIGZPNO.YFKPBYRVSA.N",-0.21839,0.30801,-0.40567,0.69453,0.94647,-5.2715
"X1.049__170.08148__.M.H..__w.o.MS2.PYRIDOXINE",-0.12629,0.26184,-0.39801,0.69996,0.94647,-5.2741
"X6.781__337.24032999999997__.M.H..__w.o.MS2.bis.2..pyridin.3.yl.piperidin.1.yl.methane",-0.39739,0.14159,-0.39788,0.70005,0.94647,-5.2741
"X5.417__353.15726000000001__.M.H..__w.o.MS2.4.decyl.3.hydroxy.5.oxooxolane.2.3.dicarboxylic.acid",0.18134,0.65166,0.39525,0.70193,0.94647,-5.275
"X4.645__540.21258999999998__.M.H..__w.o.MS2.NCGC00385813.01_C25H30O12_.5E..5..2..beta.D.Glucopyranosyloxy.ethylidene..4....2E..3..4.hydroxy.3.methoxyphenyl..2.propenoyl.oxy..2.methyl.1.cyclopentene.1.carboxylic.acid",1.0227,-2.4986,0.3943,0.7026,0.94647,-5.2753
"X0.785__156.07559000000001__.M.H..__w.o.MS2.3..1.Pyrazolyl..alanine",0.15317,-0.35729,0.38504,0.70921,0.94647,-5.2784
"X7.124__325.27242999999999__.M.H..__w.o.MS2..3S..5...1R.2R.8aS..2.hydroxy.2.5.5.8a.tetramethyl.3.4.4a.6.7.8.hexahydro.1H.naphthalen.1.yl..3.methylpentanoic.acid",0.077508,0.53842,0.38357,0.71027,0.94647,-5.2789
"X2.958__169.07578000000001__.M.H..__w.o.MS2.Norharman..PlaSMA.ID.382",-0.084564,0.16729,-0.38184,0.7115,0.94647,-5.2794
"X3.325__171.1026__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.398",-0.13986,-0.44994,-0.37889,0.71361,0.94647,-5.2804
"X3.686__212.03371999999999__.M.Na..__w.o.MS2.alpha.cyano.4.hydroxycinnamic.acid..MALDI.TOFTOF..MS2..CE",0.12355,0.40037,0.37799,0.71426,0.94647,-5.2807
"X0.738__228.96952999999999__.M.H..__Unknown",-0.1587,0.09278,-0.37556,0.71601,0.94647,-5.2814
"X3.013__164.14410000000001__.M.H..__Unknown",0.18057,-1.1383,0.37255,0.71817,0.94647,-5.2824
"X4.492__258.06673999999998__.M.H..__w.o.MS2.Pesticide3_Thiobencarb_C12H16ClNOS_S..4.Chlorobenzyl..diethylcarbamothioate",0.1223,-0.68107,0.37152,0.71891,0.94647,-5.2827
"X5.839__259.13198999999997__.M.H..__w.o.MS2.2.methoxy.5.methyl.3..2.methylbut.3.en.2.yl.chromen.4.one",-1.1364,-3.8647,-0.37115,0.71917,0.94647,-5.2828
"X1.082__138.09088__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.137",-0.099907,-0.48212,-0.36694,0.72221,0.94647,-5.2841
"X0.981__96.007580000000004__.M.H..__Unknown",-0.074663,0.045083,-0.36683,0.72228,0.94647,-5.2842
"X7.025__351.24707000000001__.M.H..__w.o.MS2.Unknown..carbon.number.21...PlaSMA.ID.1929",-0.37393,0.21554,-0.36355,0.72465,0.94647,-5.2852
"X3.923__241.10565__.M.H..__w.o.MS2.NCGC00169556.02.3..3.4.5.trimethoxyphenyl.propanoic.acid",-0.097356,0.067163,-0.36285,0.72515,0.94647,-5.2854
"X1.01__89.042119999999997__.M.H..__Unknown",-0.082074,0.055556,-0.36074,0.72667,0.94647,-5.2861
"X2.338__178.09027__.M.H..__w.o.MS2.C10H11NO2..PlaSMA.ID.458",-0.14902,-0.20092,-0.3567,0.7296,0.94647,-5.2873
"X2.236__181.08635000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.501",0.094218,-0.29646,0.35632,0.72987,0.94647,-5.2874
"X1.12__156.07756000000001__.M.H..__w.o.MS2.Histidine",0.084022,-0.46359,0.35471,0.73103,0.94647,-5.2879
"X0.908__130.05080000000001__.M.H..__w.o.MS2.Pyroglutamic.acid..not.validated..isomer.of.88...PlaSMA.ID.89",0.36176,-0.5332,0.35433,0.73131,0.94647,-5.288
"X1.145__148.05457999999999__.M.H..__w.o.MS2.Glutamic.acid",-0.29431,-0.29819,-0.3471,0.73655,0.94647,-5.2901
"X4.647__160.04292000000001__.M.H..__w.o.MS2.Brompheniramine",-0.12251,-0.0041291,-0.34641,0.73705,0.94647,-5.2903
"X6.01__387.19376__.M.H..__w.o.MS2.2..4a.methyl.8.methylidene.4..3.methylpentanoyloxy..1.2.3.4.5.6.7.8a.octahydronaphthalen.2.yl.prop.2.enoic.acid",-0.13879,-0.036194,-0.34598,0.73737,0.94647,-5.2905
"X0.579__481.94720000000001__.M.H..__Unknown",0.088517,-0.17627,0.34098,0.741,0.94647,-5.2919
"X1.01__75.02637__.M.Na..__Unknown",0.073178,-0.042826,0.33684,0.74402,0.94647,-5.2931
"X0.983__95.024609999999996__.M.H.H2O..__Unknown",-0.071485,-0.055409,-0.33339,0.74653,0.94647,-5.2941
"X0.588__93.04522__.M.H..__Unknown",0.068158,-0.060902,0.33238,0.74727,0.94647,-5.2944
"X3.089__160.04459__.M.H..__w.o.MS2.Brompheniramine",-0.068871,0.059677,-0.32902,0.74972,0.94647,-5.2953
"X6.676__485.12228__.M.Na..__Hispiduloside",-0.23877,-6.2098,-0.32893,0.74979,0.94647,-5.2954
"X6.777__309.28003000000001__.M.H..__w.o.MS2.Sclareol",-0.16571,-0.45492,-0.32308,0.75407,0.94647,-5.297
"X8.902__311.25742000000002__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",0.10981,-0.14716,0.31802,0.75778,0.94647,-5.2984
"X5.073__511.68524000000002__.M.2H.2.__Unknown",0.11029,0.11816,0.31167,0.76244,0.94647,-5.3001
"X1.913__184.16908000000001__.M.H..__Unknown",0.069282,-0.21753,0.31032,0.76344,0.94647,-5.3004
"X2.433__142.06618__.M.H..__w.o.MS2.5.Hydroxymethylcytosine",-0.086216,0.20218,-0.30581,0.76676,0.94647,-5.3016
"X4.953__241.142__.M.H..__w.o.MS2.Imiquimod",0.23499,0.096099,0.30505,0.76732,0.94647,-5.3018
"X0.788__252.92823999999999__.M.H..__Unknown",0.15733,1.2115,0.3046,0.76764,0.94647,-5.3019
"X6.783__325.24169999999998__.M.H..__w.o.MS2.C19H32O4..PlaSMA.ID.1756",0.22765,-0.80268,0.30266,0.76907,0.94647,-5.3024
"X3.853__220.09952999999999__.M.H..__w.o.MS2.Aniracetam",-0.16637,-1.1703,-0.30244,0.76924,0.94647,-5.3025
"X1.348__200.97656000000001__.M.H..__Unknown",-0.12907,-0.3762,-0.30181,0.7697,0.94647,-5.3026
"X0.514__198.94175999999999__.M.H..__Unknown",0.18811,-0.53626,0.3016,0.76986,0.94647,-5.3027
"X1__412.97314__.M.K..__Unknown",-0.12105,0.75731,-0.30123,0.77013,0.94647,-5.3028
"X0.586__196.03073000000001__.M.H..__w.o.MS2.N.Methylbenzylamine.Hydrochloride",-0.10831,0.4571,-0.29869,0.77201,0.94647,-5.3034
"X4.771__392.11380000000003__.M.2H.2.__w.o.MS2..MLS001140588.01.N..3..3.4.dimethoxyphenyl..4.oxochromen.2.yl.furan.2.carboxamide.",0.21434,0.28817,0.29531,0.7745,0.94647,-5.3043
