"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X3.182__186.18600000000001__.M.H..__Unknown",0.5792,-1.0829,1.1141,0.29345,0.72598,-5.4693
"X1.198__177.95758000000001__.M.H..__Unknown",-0.3487,-0.15568,-1.1105,0.29492,0.72598,-5.473
"X4.647__160.04292000000001__.M.H..__w.o.MS2.Brompheniramine",-0.29231,-0.10427,-1.1103,0.29498,0.72598,-5.4732
"X4.554__197.12360000000001__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.634",-0.39356,-0.29172,-1.1012,0.29875,0.72975,-5.4825
"X0.581__218.01214999999999__.M.Na..__w.o.MS2.Propanil",-0.41586,-0.35117,-1.0981,0.30001,0.72975,-5.4856
"X0.861__136.93008__.M.H.H2O..__Unknown",-0.44366,0.17911,-1.0946,0.30146,0.72975,-5.4892
"X4.339__514.21056999999996__.M.H..__w.o.MS2.4..7.acetyloxy.5.chloro.3...1E.3E..3.5.dimethylhepta.1.3.dienyl..7.methyl.6.8.dioxoisoquinolin.2.yl.butanoic.acid",-0.47908,0.17002,-1.0837,0.30602,0.73679,-5.5002
"X1.584__133.03191000000001__.M.H..__Unknown",0.55381,-0.12347,1.0734,0.31039,0.74326,-5.5105
"X7.393__413.26001__.M.Na..__2.acetoxy.4.pentadecylbenzoic.acid",-1.44,-0.32221,-1.0676,0.31285,0.74418,-5.5162
"X1.073__83.060940000000002__.M.H..__w.o.MS2.2.Methylimidazole",-0.34716,0.018994,-1.0646,0.31413,0.74418,-5.5192
"X3.921__481.21181999999999__.M.H..__Unknown",-0.86804,-0.30083,-1.0564,0.31768,0.74856,-5.5273
"X2.433__142.06618__.M.H..__w.o.MS2.5.Hydroxymethylcytosine",-0.37701,0.010294,-1.0414,0.32424,0.75998,-5.542
"X2.433__188.07315__.M.H..__w.o.MS2.MLS001048891.01.methyl.quinoline.2.carboxylate",-0.3639,0.021728,-1.0356,0.32677,0.76134,-5.5476
"X0.603__246.18407999999999__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1031",0.45138,0.24671,1.0323,0.32825,0.76134,-5.5508
"X1.153__163.01883000000001__.M.H..__Unknown",0.41386,0.084603,1.0252,0.33141,0.76467,-5.5577
"X5.675__231.14333999999999__.M.Na..__w.o.MS2.lindenenol",0.61688,-0.26457,1.021,0.33331,0.76507,-5.5618
"X0.737__276.99448000000001__.M.H..__Unknown",1.0782,-0.71256,1.0168,0.33517,0.76536,-5.5657
"X1.013__63.006399999999999__.M.H..__Unknown",0.26906,0.12982,1.0068,0.33971,0.7678,-5.5752
"X4.166__427.65363000000002__.M.2H.2.__Unknown",-0.5113,-0.025271,-1.0015,0.34212,0.7678,-5.5802
"X1.009__517.02832000000001__.M.K..__w.o.MS2.Isorhamnetin.3.galactoside",-0.77774,-0.48734,-0.99349,0.34583,0.7678,-5.5878
"X0.579__274.88242000000002__.M.K..__Unknown",-0.50826,0.073316,-0.99349,0.34583,0.7678,-5.5878
"X0.823__224.93935999999999__.M.H..__Unknown",-2.257,-1.1409,-0.99088,0.34703,0.7678,-5.5903
"X7.368__347.29885999999999__.M.H..__w.o.MS2.3...Z..heptadec.10.enyl.benzene.1.2.diol",0.79408,0.026811,0.98918,0.34782,0.7678,-5.5919
"X0.896__158.95164__.M.H.H2O..__Unknown",0.47316,0.27031,0.988,0.34837,0.7678,-5.593
"X1.12__156.07756000000001__.M.H..__w.o.MS2.Histidine",0.29545,-0.23493,0.9819,0.35121,0.77023,-5.5986
"X7.533__373.23192999999998__.M.H..__w.o.MS2.5..5.methoxycarbonyl.5.8a.dimethyl.2.methylidene.3.4.4a.6.7.8.hexahydro.1H.naphthalen.1.yl..3.methylpentanoic.acid",-0.3836,0.11352,-0.97313,0.35533,0.77286,-5.6068
"X0.921__84.04513__.M.H.H2O..__Unknown",0.51032,0.34227,0.9715,0.35609,0.77286,-5.6083
"X6.845__352.32128999999998__.M.H..__Unknown",1.4406,0.044013,0.96822,0.35764,0.77286,-5.6113
"X3.914__173.07692__.M.H..__w.o.MS2.C8H12O4..PlaSMA.ID.403",0.56506,0.32719,0.96357,0.35985,0.77294,-5.6156
"X7.016__350.17809999999997__.M.H..__w.o.MS2.MMV688888",-0.42721,-0.084162,-0.95861,0.36222,0.77294,-5.6201
"X2.993__160.13328999999999__.M.H..__w.o.MS2.4.aminovaleric.acid.betaine..CE0..RXHVPPWXTMHWGY.UHFFFAOYSA.N",0.41836,-0.36648,0.95611,0.36341,0.77294,-5.6224
"X6.081__186.18584000000001__.M.H..__Unknown",-0.40454,0.35654,-0.95351,0.36466,0.77294,-5.6247
"X0.579__413.96123999999998__.M.H..__Unknown",-0.38583,-0.4206,-0.94588,0.36834,0.77702,-5.6316
"X4.494__214.08488__.M.H..__w.o.MS2.MLS002153472.01.N.Phenylanthranilic.acid91.40.7",0.47709,-0.57115,0.92435,0.37886,0.78664,-5.6509
"X3.992__114.03863__.M.H..__Unknown",-0.2461,-0.12347,-0.92389,0.37909,0.78664,-5.6513
"X0.662__296.06558__.M.K..__w.o.MS2.9.Methoxy.2.2.dimethyl.2.6.dihydro.pyrano.3.2.c.quinolin.5.one",-0.78881,0.59391,-0.91829,0.38186,0.78664,-5.6562
"X0.802__234.05477999999999__.M.H..__Unknown",0.83495,0.078418,0.9111,0.38544,0.78664,-5.6625
"X0.584__200.03999__.M.Na..__w.o.MS2.2.amino.3.prop.2.enylsulfinylpropanoic.acid",-0.35315,-1.1356,-0.91102,0.38548,0.78664,-5.6626
"X7.034__351.32303000000002__.M.H..__Unknown",-0.98923,-0.66778,-0.90739,0.3873,0.78664,-5.6658
"X6.812__336.32754999999997__.M.H.H2O..__Unknown",1.0424,0.24018,0.9023,0.38986,0.78664,-5.6702
"X4.664__249.12031999999999__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",-0.74417,0.72082,-0.89833,0.39187,0.78664,-5.6737
"X0.58__122.92574__.M.H..__Unknown",-0.38956,-0.27789,-0.89322,0.39446,0.78664,-5.6781
"X1.01__89.042119999999997__.M.H..__Unknown",-0.25317,-0.021029,-0.89313,0.3945,0.78664,-5.6781
"X6.191__296.22397000000001__.M.H..__w.o.MS2.Unknown..carbon.number.17...PlaSMA.ID.1530",-0.46754,-0.10746,-0.89111,0.39553,0.78664,-5.6799
"X2.958__169.07578000000001__.M.H..__w.o.MS2.Norharman..PlaSMA.ID.382",-0.23013,0.079656,-0.88811,0.39706,0.78664,-5.6824
"X0.582__445.08026000000001__.M.Na..__w.o.MS2.mangiferin",-0.59563,-2.2467,-0.88805,0.39709,0.78664,-5.6825
"X0.581__407.01718__.M.H..__w.o.MS2.Methyl.Deoxycholate",-0.53474,-0.19786,-0.88674,0.39776,0.78664,-5.6836
"X0.876__234.90781999999999__.M.H..__Unknown",-0.64518,-1.4083,-0.8735,0.40457,0.78743,-5.6949
"X2.433__205.0983__.M.H..__Tryptophan..LC.ESI.QTOF..MS2..CE",-0.31583,0.085556,-0.87189,0.4054,0.78743,-5.6962
"X0.586__196.03073000000001__.M.H..__w.o.MS2.N.Methylbenzylamine.Hydrochloride",-0.51043,0.29035,-0.8694,0.40669,0.78743,-5.6983
"X1.647__156.07687000000001__.M.H..__w.o.MS2.L.Histidine..CE0..HNDVDQJCIGZPNO.YFKPBYRVSA.N",-0.55955,0.12354,-0.86195,0.41057,0.78743,-5.7046
"X7.585__360.32657__.M.Na..__w.o.MS2.phenylethylamide.359",-0.53368,0.72771,-0.86063,0.41126,0.78743,-5.7057
"X0.58__258.90069999999997__.M.Na..__Unknown",-0.3278,-0.65894,-0.86034,0.41142,0.78743,-5.7059
"X5.958__332.33548000000002__.M.H..__Unknown",0.28725,-0.15261,0.8588,0.41222,0.78743,-5.7072
"X5.824__227.16176999999999__.M.H..__w.o.MS2.NCGC00381386.01.2..7.hydroxy.6.methyloctyl..2H.furan.5.one",0.52606,-0.24306,0.85849,0.41238,0.78743,-5.7075
"X7.121__394.34579000000002__.M.H..__Unknown",0.70866,-2.5912,0.8522,0.41569,0.79035,-5.7127
"X7.533__339.29074000000003__.M.H..__Unknown",-1.2866,-0.14004,-0.84148,0.42137,0.79297,-5.7215
"X2.246__242.10068999999999__.M.Na..__w.o.MS2.Zeatin",-0.22769,0.18353,-0.84062,0.42183,0.79297,-5.7222
"X7.068__523.32488999999998__.M.Na..__w.o.MS2.4...5..5.hydroxy.3.....2Z..2.methylbut.2.enoyl.oxy.methyl.pentyl..8a..hydroxymethyl..5.6.dimethyl.3.4.4a.5.6.7.8.8a.octahydronaphthalen.1.yl.methoxy..4.oxobutanoic.acid",-0.46388,0.10577,-0.83947,0.42244,0.79297,-5.7231
"X6.783__325.24169999999998__.M.H..__w.o.MS2.C19H32O4..PlaSMA.ID.1756",-0.84768,-1.2109,-0.82644,0.42942,0.80267,-5.7337
"X7.219__311.25344999999999__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",0.65084,-0.52016,0.81357,0.4364,0.80857,-5.744
"X0.591__226.04044999999999__.M.H..__Unknown",-0.23114,-0.10425,-0.80932,0.43872,0.80857,-5.7474
"X7.225__179.10856999999999__.M.H..__w.o.MS2.MLS001065600.01.",-0.55823,0.15554,-0.80786,0.43952,0.80857,-5.7486
"X1.457__414.08483999999999__.M.H..__Unknown",-0.59154,-0.18852,-0.80526,0.44094,0.80857,-5.7506
"X4.492__258.06673999999998__.M.H..__w.o.MS2.Pesticide3_Thiobencarb_C12H16ClNOS_S..4.Chlorobenzyl..diethylcarbamothioate",0.26161,-0.69559,0.80024,0.4437,0.80857,-5.7546
"X1.482__113.10822__.M.H..__Unknown",-0.39292,0.15307,-0.79464,0.44679,0.80857,-5.7589
"X0.605__364.05880999999999__.M.H..__w.o.MS2.Guanosine.5..monophosphate..LC.ESI.QTOF..MS2..CE",-0.28982,0.43538,-0.7924,0.44803,0.80857,-5.7607
"X6.188__346.33013999999997__.M.H..__w.o.MS2.icos.19.ene.1.2.4.triol",-0.3797,0.52825,-0.79052,0.44908,0.80857,-5.7621
"X1.459__154.08447000000001__.M.Na..__w.o.MS2.Dopamine..CE0..VYFYYTLLBUKUHU.UHFFFAOYSA.N",-0.30411,-0.11114,-0.79023,0.44924,0.80857,-5.7624
"X0.581__345.97512999999998__.M.H..__Unknown",-0.27006,0.057519,-0.7782,0.45596,0.80857,-5.7716
"X4.771__392.11380000000003__.M.2H.2.__w.o.MS2..MLS001140588.01.N..3..3.4.dimethoxyphenyl..4.oxochromen.2.yl.furan.2.carboxamide.",-0.23562,0.040358,-0.77719,0.45652,0.80857,-5.7724
"X6.489__540.42609000000004__.M.H..__Unknown",0.39556,0.25605,0.77612,0.45712,0.80857,-5.7732
"X0.726__292.12484999999998__.M.H..__w.o.MS2.Cyproconazole..LC.ESI.ITFT..MS2..CE",-0.59354,-0.39226,-0.77439,0.4581,0.80857,-5.7745
"X1.011__77.006039999999999__.M.H..__Unknown",-0.26144,-0.0086403,-0.77433,0.45813,0.80857,-5.7746
"X3.495__128.1078__.M.H..__w.o.MS2.N.Cyclohexylformamide",-0.52439,-0.037434,-0.7574,0.46773,0.82171,-5.7874
"X4.349__262.05333999999999__.M.H..__w.o.MS2.Phosphotyrosine",0.25499,-0.3824,0.75422,0.46954,0.82171,-5.7897
"X6.807__400.16843__.M.K..__w.o.MS2.colchicine",0.4152,-1.5765,0.75143,0.47114,0.82171,-5.7918
"X2.432__117.05843__.M.H..__w.o.MS2.Ketoisovaleric.acid",-0.20274,-0.02727,-0.7477,0.47328,0.82221,-5.7946
"X6.691__228.24010999999999__.M.H..__Unknown",-0.21572,-0.41464,-0.74123,0.47701,0.82545,-5.7993
"X4.92__336.21679999999998__.M.H..__Unknown",-0.4526,0.23036,-0.73798,0.47889,0.82547,-5.8017
"X1.145__148.05457999999999__.M.H..__w.o.MS2.Glutamic.acid",0.5913,0.21568,0.73413,0.48112,0.82588,-5.8045
"X4.943__241.11547999999999__.M.H..__w.o.MS2.Dictazoline.E",0.22007,0.10445,0.73116,0.48285,0.82588,-5.8067
"X0.591__138.06654__.M.H.H2O..__w.o.MS2.MLS001148230.01.......Chlorpheniramine.maleate.salt",-0.1795,0.08954,-0.72071,0.48896,0.83296,-5.8142
"X0.588__93.04522__.M.H..__Unknown",0.17156,0.026413,0.71673,0.4913,0.83296,-5.817
"X5.823__253.14127999999999__.M.H..__w.o.MS2.NCGC00169882.02_C14H20O4_.8aR.12S.12aR..12.Hydroxy.4.methyl.4.5.6.7.8.8a.12.12a.octahydro.2H.3.benzoxecine.2.9.1H..dione",0.31215,-0.19121,0.71446,0.49263,0.83296,-5.8186
"X5.905__437.19528000000003__.M.Na..__w.o.MS2.NCGC00384865.01.5.hydroxy.7..4.hydroxy.2.methoxy.3..3.methylbut.2.enyl.phenyl..2.2.dimethyl.7.8.dihydropyrano.3.2.g.chromen.6.one",0.49336,0.044193,0.71048,0.49499,0.83376,-5.8215
"X0.852__154.94202999999999__.M.H..__Unknown",-0.39214,0.070972,-0.7003,0.50103,0.83925,-5.8286
"X1.29__165.05426__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.333",0.40877,0.29927,0.69745,0.50273,0.83925,-5.8306
"X7.183__250.17766__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",-0.26685,0.31584,-0.69248,0.5057,0.83925,-5.834
"X1.069__111.05534__.M.H..__w.o.MS2.1.Acetylimidazole",0.32377,0.3181,0.69066,0.50679,0.83925,-5.8353
"X0.571__246.03334000000001__.M.Na..__Unknown",-0.30586,-0.40516,-0.68912,0.50772,0.83925,-5.8363
"X2.262__120.04451__.M.H..__Unknown",0.28007,0.11341,0.67456,0.51651,0.84289,-5.8463
"X4.041__207.10066__.M.H..__w.o.MS2.Unknown..carbon.number.12...PlaSMA.ID.706",0.20456,0.055507,0.67241,0.51782,0.84289,-5.8477
"X5.992__207.13354000000001__.M.H..__w.o.MS2.Ibuprofen",-0.44338,-0.13376,-0.66235,0.52395,0.84289,-5.8544
"X0.582__284.00042999999999__.M.Na..__Unknown",-0.24017,-0.70473,-0.65985,0.52549,0.84289,-5.8561
"X1.011__321.08443999999997__.M.Na..__w.o.MS2.MMV010764",-0.65839,0.051235,-0.65589,0.52792,0.84289,-5.8587
"X0.593__294.02681999999999__.M.H..__Unknown",-0.27912,-0.37069,-0.65526,0.52831,0.84289,-5.8591
"X3.78__183.06880000000001__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.514",0.26401,-0.16389,0.6546,0.52872,0.84289,-5.8595
"X5.073__511.68524000000002__.M.2H.2.__Unknown",-0.20954,-0.029828,-0.65354,0.52937,0.84289,-5.8602
"X4.578__264.23361__.M.H..__w.o.MS2.NCGC00385952.01_C15H26O_1.7.Dimethyl.7..4.methyl.3.penten.1.yl.bicyclo.2.2.1.heptan.2.ol",-0.24377,0.51775,-0.65128,0.53076,0.84289,-5.8617
"X4.291__146.06102000000001__.M.H.H2O..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.29607,-0.71618,0.65111,0.53087,0.84289,-5.8618
"X1.008__357.02609000000001__.M.H.H2O..__w.o.MS2..E..1.4.bis.4.hydroxy.3.methoxyphenyl..2.3.dimethylbut.2.ene.1.4.dione",0.40264,0.36733,0.65015,0.53146,0.84289,-5.8624
"X1.076__124.039__.M.H..__Isonicotinic.acid..LC.ESI.QTOF..MS2..CE",0.55501,0.74679,0.6466,0.53366,0.84289,-5.8648
"X7.023__376.31873000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",-0.56707,0.54745,-0.64392,0.53532,0.84289,-5.8665
"X0.988__254.99437__.M.H..__Unknown",0.21422,0.048706,0.64097,0.53715,0.84289,-5.8684
"X2.905__234.20707999999999__.M.H..__Unknown",0.16617,0.19169,0.63486,0.54095,0.84289,-5.8723
"X3.43__345.14542__.M.H..__w.o.MS2.MLS001139277.01..2S..5.oxo.1..3.oxo.1H.2.benzofuran.1.yl..N..oxolan.2.ylmethyl.pyrrolidine.2.carboxamide",0.18827,-0.19714,0.63204,0.54271,0.84289,-5.8741
"X1.031__202.18224000000001__.M.H..__Unknown",0.2353,-0.12259,0.63121,0.54323,0.84289,-5.8746
"X7.123__365.34528__.M.H..__w.o.MS2.Heneicosanoic.acid..21.0.",-0.26616,0.93576,-0.6209,0.54971,0.84289,-5.8811
"X0.878__72.080569999999994__.M.H..__w.o.MS2.Pyrrolidine..CE0..RWRDLPDLKQPQOW.UHFFFAOYSA.N",0.2842,0.39691,0.61782,0.55164,0.84289,-5.8831
"X1.641__174.05601999999999__.M.H..__w.o.MS2.4.Quinolinecarboxylic.acid",-0.20873,0.42436,-0.61573,0.55297,0.84289,-5.8844
"X5.757__275.16208__.M.H..__w.o.MS2.NCGC00380303.01..E..7.methylidene.10.oxo.4.propan.2.ylundec.5.enoic.acid",0.22779,-0.27595,0.61479,0.55356,0.84289,-5.8849
"X5.678__376.26067999999998__.M.H..__Unknown",-0.58699,-2.7822,-0.61315,0.5546,0.84289,-5.886
"X0.58__329.99657999999999__.M.H..__Unknown",-0.19614,-0.50733,-0.60746,0.55821,0.84289,-5.8895
"X1.361__221.09215__.M.H..__w.o.MS2.5.Hydroxytryptophan",-0.24357,0.35767,-0.59841,0.56398,0.84289,-5.895
"X7.218__193.0891__.M.H..__w.o.MS2.C11H12O3..PlaSMA.ID.584",0.40575,0.0020262,0.59562,0.56576,0.84289,-5.8967
"X0.58__448.02573000000001__.M.H..__Unknown",-0.32735,-0.41933,-0.59176,0.56824,0.84289,-5.899
"X7.279__346.25882000000001__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1904",-0.51621,-0.088526,-0.59064,0.56895,0.84289,-5.8996
"X7.883__521.38726999999994__.M.H..__Unknown",0.29434,0.26365,0.58838,0.57041,0.84289,-5.901
"X8.208__507.41208__.M.H..__w.o.MS2.Valactamide.A.putative",0.67871,-1.0634,0.58781,0.57077,0.84289,-5.9013
"X1.456__86.097279999999998__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.6",-0.15795,-0.062731,-0.58718,0.57118,0.84289,-5.9017
"X0.615__256.00081999999998__.M.H..__w.o.MS2.methyl.2...2.3.dihydroxybenzoyl.amino..3.hydroxypropanoate",0.16669,-0.056649,0.58434,0.57301,0.84289,-5.9034
"X0.428__136.93093999999999__.M.H..__Unknown",0.4813,-0.87251,0.5793,0.57626,0.84289,-5.9063
"X0.728__199.01794000000001__.M.K..__w.o.MS2.PUTRESCINE.DIHYDROCHLORIDE",0.59089,-1.101,0.5791,0.5764,0.84289,-5.9065
"X8.786__561.46898999999996__.M.Na..__Unknown",-0.69029,-2.8521,-0.57587,0.57849,0.84289,-5.9084
"X0.579__451.92700000000002__.M.K..__Unknown",-0.20431,-0.0026379,-0.57559,0.57867,0.84289,-5.9085
"X0.589__110.07162__.M.H..__Unknown",0.15902,0.12283,0.57197,0.58102,0.84289,-5.9106
"X1.009__104.05304__.M.H..__Unknown",0.26205,-0.54239,0.56883,0.58306,0.84289,-5.9124
"X5.693__239.16209000000001__.M.H..__w.o.MS2.3.hydroxy.5.5.8a.trimethyl.3.4.4a.6.7.8.hexahydronaphthalene.2.carboxylic.acid",-0.4314,-0.80025,-0.56855,0.58324,0.84289,-5.9126
"X1.997__282.12006000000002__.M.H..__w.o.MS2.N..6.methoxypyridin.3.yl..1.methyl.1H.indole.6.carboxamide",-0.24152,0.44288,-0.5672,0.58412,0.84289,-5.9134
"X0.738__228.96952999999999__.M.H..__Unknown",-0.28496,-0.11066,-0.56283,0.58697,0.8432,-5.9159
"X7.126__545.40197999999998__.M.H..__Unknown",-0.23891,-0.24855,-0.56103,0.58815,0.8432,-5.9169
"X8.264__449.38479999999998__.M.H..__w.o.MS2.friedelin",-1.4463,-0.57543,-0.55683,0.5909,0.84442,-5.9193
"X1.008__337.05840999999998__.M.K..__w.o.MS2.Velutin",0.76948,0.8992,0.55306,0.59338,0.84523,-5.9214
"X6.539__347.10516000000001__.M.H..__w.o.MS2.Oryzalin",-0.75467,-1.1699,-0.54828,0.59652,0.84698,-5.9241
"X0.685__162.07615999999999__.M.H..__w.o.MS2.N.Methylglutamic.acid",0.44143,-0.21332,0.539,0.60266,0.85296,-5.9292
"X3.12__202.18088__.M.H..__Unknown",0.2181,-0.42568,0.53356,0.60627,0.85534,-5.9322
"X7.016__354.17340000000002__.M.H..__w.o.MS2.MLS002695993.01.35661.60.0",-0.48726,0.1641,-0.52282,0.61343,0.85898,-5.938
"X6.422__317.13222999999999__.M.H..__w.o.MS2.2.morpholino.7H.naphtho.1.2.3.de.quinolin.7.one",0.68514,-0.29182,0.52177,0.61413,0.85898,-5.9385
"X4.542__385.19860999999997__.M.H..__w.o.MS2.NCGC00180558.02.",0.2384,-0.39804,0.51552,0.61832,0.85898,-5.9418
"X1.008__87.02569__.M.H..__Unknown",-0.14554,-0.015652,-0.51202,0.62068,0.85898,-5.9437
"X0.682__184.07486__.M.H..__w.o.MS2.Phosphocholine",0.79199,0.052836,0.51177,0.62084,0.85898,-5.9438
"X0.982__113.03634__.M.H..__Uracil..CE10..ISAKRJDGNUQOIC.UHFFFAOYSA.N",-0.22449,-0.019545,-0.50882,0.62283,0.85898,-5.9453
"X3.754__557.22240999999997__.M.H..__Unknown",-0.67418,-1.5267,-0.50728,0.62387,0.85898,-5.9461
"X6.011__446.26711999999998__.M.H..__Unknown",0.22754,-0.036533,0.50532,0.62519,0.85898,-5.9472
"X3.325__171.1026__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.398",0.20388,-0.27305,0.50131,0.6279,0.85898,-5.9492
"X1.049__170.08148__.M.H..__w.o.MS2.PYRIDOXINE",-0.20601,0.21556,-0.50082,0.62824,0.85898,-5.9495
"X0.981__96.007580000000004__.M.H..__Unknown",-0.19263,-0.023117,-0.49425,0.63269,0.8624,-5.9528
"X1.009__102.05475__.M.H..__w.o.MS2.1.Aminocyclopropane.1.carboxylic.acid..LC.ESI.QTOF..MS2..CE",0.16038,0.10282,0.48771,0.63714,0.86581,-5.9561
"X6.606__462.30016999999998__.M.H..__Unknown",0.12918,-0.32927,0.48455,0.6393,0.86609,-5.9577
"X7.361__379.31157999999999__.M.H..__w.o.MS2.monoolein",-0.38681,-1.0886,-0.47941,0.64282,0.86819,-5.9602
"X2.379__329.06792999999999__.M.H..__w.o.MS2.aflatoxin.G1",0.24743,-0.58908,0.47374,0.6467,0.87079,-5.963
"X7.226__151.07705999999999__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.231",-0.51031,-0.30413,-0.46367,0.65364,0.87663,-5.9678
"X0.987__323.98068000000001__.M.K..__Unknown",-0.26463,0.24288,-0.4617,0.655,0.87663,-5.9688
"X2.497__176.07837000000001__.M.H..__w.o.MS2.allantonin",0.257,0.16639,0.45162,0.66198,0.88166,-5.9735
"X0.588__113.10735__.M.H..__Unknown",0.16526,-0.43615,0.45053,0.66274,0.88166,-5.974
"X4.421__287.15935999999999__.M.H..__w.o.MS2.2..1.hydroxy.1.methoxy.3.methylbutyl..6.methyl.5H..1.3.dioxolo.4.5.c.pyridin.4.one",-0.16096,-0.26321,-0.43919,0.67064,0.8895,-5.9792
"X6.01__387.19376__.M.H..__w.o.MS2.2..4a.methyl.8.methylidene.4..3.methylpentanoyloxy..1.2.3.4.5.6.7.8a.octahydronaphthalen.2.yl.prop.2.enoic.acid",-0.19296,-0.18575,-0.43067,0.6766,0.89473,-5.983
"X1.629__130.06524999999999__.M.H..__w.o.MS2.Indole.3.carbinol..LC.ESI.QTOF..MS2..CE",-1.2642,-2.5061,-0.42693,0.67922,0.89552,-5.9846
"X2.63__350.11748999999998__.M.H..__w.o.MS2.Ampicillin..LC.ESI.QTOF..MS2..CE",-0.11725,-0.2552,-0.4213,0.68319,0.89808,-5.9871
"X2.245__220.11882__.M.H..__w.o.MS2.Cis.Zeatin..LC.ESI.ITFT..MS2..CE.44.0.eV...M.H..",-0.13128,0.22742,-0.40572,0.6942,0.90754,-5.9937
"X0.586__212.85091__.M.K..__Unknown",-0.21022,0.70685,-0.40533,0.69448,0.90754,-5.9939
"X1.164__186.99564000000001__.M.H..__w.o.MS2.D.....3.PHOSPHOGLYCERIC.ACID",-0.21064,-0.03124,-0.40006,0.69823,0.90975,-5.9961
"X6.063__229.11754999999999__.M.H..__w.o.MS2.Proline.hydroxyproline",-0.29451,-1.2143,-0.39157,0.70427,0.91258,-5.9996
"X7.569__338.34433000000001__.M.H..__w.o.MS2.Erucamide",-0.19691,0.36406,-0.39122,0.70452,0.91258,-5.9997
"X1.072__131.0668__.M.H..__w.o.MS2.PANTOLACTONE",-0.1403,-0.21506,-0.38312,0.71032,0.91381,-6.003
"X0.983__95.024609999999996__.M.H.H2O..__Unknown",0.16871,0.063753,0.38283,0.71052,0.91381,-6.0031
"X5.975__310.23257000000001__.M.CH3OH.H..__w.o.MS2.Melophlin.M",0.19274,-0.059344,0.37486,0.71624,0.91381,-6.0062
"X1.161__98.983879999999999__.M.H..__Unknown",0.34394,-1.049,0.36885,0.72057,0.91381,-6.0085
"X0.709__245.15268__.M.H..__w.o.MS2.KOBUSONE",0.16814,0.55458,0.36307,0.72474,0.91381,-6.0107
"X0.725__116.07121__.M.H..__L.....Proline..LC.ESI.QTOF..MS2..CE",0.4842,-0.097928,0.36145,0.72591,0.91381,-6.0113
"X0.84__204.12270000000001__.M.H..__w.o.MS2.Acetylcarnitine",0.32067,0.25138,0.35872,0.72788,0.91381,-6.0123
"X1.146__115.02448__.M.H..__w.o.MS2.5.Fluro.2.pyrimidone",0.15282,0.063526,0.35512,0.73048,0.91381,-6.0137
"X4.349__247.09496999999999__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",0.11239,-0.28964,0.35372,0.7315,0.91381,-6.0142
"X2.432__144.08080000000001__.M.H..__w.o.MS2.1.Naphthylamine",-0.10598,0.023392,-0.34942,0.73463,0.91381,-6.0157
"X0.49__146.16550000000001__.M.H..__w.o.MS2.Spermidine..LC.ESI.QTOF..MS2..CE",0.49379,3.1887,0.3459,0.73718,0.91381,-6.017
"X0.729__115.05598999999999__.M.H..__w.o.MS2.Diallyl.Sulfide",0.30676,-0.83377,0.34547,0.73749,0.91381,-6.0172
"X3.599__499.16753999999997__.M.H..__w.o.MS2.Mundulone.Acetate",-0.2496,-0.18013,-0.34479,0.73799,0.91381,-6.0174
"X1.223__176.96213__.M.H..__Unknown",-0.25785,-0.71093,-0.3436,0.73885,0.91381,-6.0178
"X1__412.97314__.M.K..__Unknown",-0.2725,0.61581,-0.34324,0.73911,0.91381,-6.018
"X1.459__263.19690000000003__.M.H..__w.o.MS2.7..2.hydroxypropan.2.yl..1.4a.dimethyl.2.3.4.5.6.7.8.8a.octahydronaphthalen.1.ol",0.22543,-0.046313,0.34259,0.73959,0.91381,-6.0182
"X0.701__277.14312999999999__.M.H..__w.o.MS2.3.7.Epoxycaryophyllan.6.Ol",0.86124,-1.1427,0.34106,0.7407,0.91381,-6.0187
"X1.937__146.06014999999999__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",-0.085236,0.010336,-0.33846,0.7426,0.91381,-6.0197
"X5.839__259.13198999999997__.M.H..__w.o.MS2.2.methoxy.5.methyl.3..2.methylbut.3.en.2.yl.chromen.4.one",0.64488,-2.347,0.33002,0.74876,0.91673,-6.0226
"X0.514__198.94175999999999__.M.H..__Unknown",-0.16447,-0.87928,-0.32718,0.75084,0.91673,-6.0235
