"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X3.859__160.04425000000001__.M.H..__w.o.MS2.Brompheniramine",-0.46222,0.14994,-1.1461,0.28376,0.66664,-5.0238
"X3.444__350.11617999999999__.M.H..__w.o.MS2.MMV688889",-0.40995,-0.1277,-1.1419,0.2854,0.66664,-5.0277
"X1.038__308.09334999999999__.M.H..__w.o.MS2.Glutathione..reduced.",1.5263,-0.70163,1.1403,0.28602,0.66664,-5.0292
"X5.392__274.28564__.M.H..__Unknown",0.36291,-1.2083,1.1282,0.29084,0.66664,-5.0406
"X4.647__160.04292000000001__.M.H..__w.o.MS2.Brompheniramine",-0.37754,-0.12454,-1.1259,0.29175,0.66664,-5.0427
"X6.812__336.32754999999997__.M.H.H2O..__Unknown",1.8041,0.48578,1.1248,0.29217,0.66664,-5.0437
"X2.433__188.07315__.M.H..__w.o.MS2.MLS001048891.01.methyl.quinoline.2.carboxylate",-0.42451,0.010032,-1.1241,0.29248,0.66664,-5.0444
"X6.03__326.37839000000002__.M.H..__Unknown",-0.93463,-2.1116,-1.1226,0.29306,0.66664,-5.0458
"X3.846__396.1626__.M.H..__w.o.MS2.NCGC00385007.01.methyl.4..1.3.dihydroxy.1..4.hydroxy.3.methoxyphenyl.propan.2.yl.oxy.3.methoxybenzoate",-0.4014,-0.019497,-1.1224,0.29317,0.66664,-5.046
"X7.534__533.21123999999998__.M.H..__Unknown",-1.0043,0.6757,-1.1214,0.29356,0.66664,-5.0469
"X0.728__199.01794000000001__.M.K..__w.o.MS2.PUTRESCINE.DIHYDROCHLORIDE",1.0948,-0.91355,1.1212,0.29364,0.66664,-5.0471
"X2.519__169.04911999999999__.M.H..__w.o.MS2.2.6.Dimethoxyquinone",1.3799,-0.059098,1.1201,0.29409,0.66664,-5.0482
"X5.027__443.24484000000001__.M.H..__w.o.MS2.6.8.dihydroxy.2.2.4.4.tetramethyl.7..3.methylbutanoyl..9..2.methylpropyl..9H.xanthene.1.3.dione",0.37275,0.0056124,1.1194,0.29434,0.66664,-5.0487
"X1.999__103.05457__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.16",0.35549,0.58649,1.1131,0.29689,0.66664,-5.0546
"X5.839__259.13198999999997__.M.H..__w.o.MS2.2.methoxy.5.methyl.3..2.methylbut.3.en.2.yl.chromen.4.one",2.531,-1.6913,1.1131,0.29691,0.66664,-5.0546
"X4.494__214.08488__.M.H..__w.o.MS2.MLS002153472.01.N.Phenylanthranilic.acid91.40.7",0.53735,-0.56934,1.1092,0.29851,0.66664,-5.0583
"X2.838__384.12860000000001__.M.H..__w.o.MS2.1.hydroxy.4...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxynaphthalene.2.carboxylic.acid",0.88033,-0.45421,1.1079,0.29902,0.66664,-5.0594
"X0.831__168.94781__.M.H..__Unknown",-0.76038,-0.32625,-1.095,0.30433,0.66664,-5.0713
"X7.124__325.27242999999999__.M.H..__w.o.MS2..3S..5...1R.2R.8aS..2.hydroxy.2.5.5.8a.tetramethyl.3.4.4a.6.7.8.hexahydro.1H.naphthalen.1.yl..3.methylpentanoic.acid",-0.44646,0.37708,-1.0937,0.30486,0.66664,-5.0725
"X0.692__316.98538000000002__.M.K..__Unknown",-1.6468,-3.269,-1.0914,0.3058,0.66664,-5.0745
"X0.984__247.03163000000001__.M.H..__w.o.MS2.columbianetin",-1.1013,-0.026193,-1.0892,0.30674,0.66664,-5.0766
"X6.271__328.31873000000002__.M.H..__w.o.MS2.Stearoyl.Ethanolamide",-0.52368,0.75821,-1.0886,0.30697,0.66664,-5.0771
"X4.554__197.12360000000001__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.634",-0.42191,-0.30278,-1.088,0.3072,0.66664,-5.0776
"X0.591__226.04044999999999__.M.H..__Unknown",-0.53292,-0.218,-1.0845,0.30868,0.66664,-5.0808
"X2.511__132.10147000000001__.M.H..__w.o.MS2.Leucine",0.41201,-0.11649,1.0742,0.31299,0.66664,-5.0901
"X1.289__136.07607999999999__.M.H..__w.o.MS2.3..Aminoacetophenone",0.41811,0.47778,1.074,0.3131,0.66664,-5.0904
"X7.569__376.30083999999999__.M.K..__Unknown",-0.89432,1.3679,-1.0735,0.3133,0.66664,-5.0908
"X3.686__212.03371999999999__.M.Na..__w.o.MS2.alpha.cyano.4.hydroxycinnamic.acid..MALDI.TOFTOF..MS2..CE",-0.34728,0.18688,-1.0718,0.31404,0.66664,-5.0924
"X2.647__205.08823000000001__.M.H..__w.o.MS2.1..4.hydroxy.3..3.methylbut.2.enyl.phenyl.ethanone",-1.5944,-2.2772,-1.0593,0.31936,0.66664,-5.1035
"X0.579__451.92700000000002__.M.K..__Unknown",-0.39217,-0.073619,-1.0559,0.3208,0.66664,-5.1065
"X1.013__63.006399999999999__.M.H..__Unknown",0.33124,0.14109,1.053,0.32205,0.66664,-5.1091
"X0.729__115.05598999999999__.M.H..__w.o.MS2.Diallyl.Sulfide",0.8926,-0.57288,1.053,0.32206,0.66664,-5.1091
"X1.073__83.060940000000002__.M.H..__w.o.MS2.2.Methylimidazole",-0.37542,0.03181,-1.0527,0.32219,0.66664,-5.1094
"X0.986__168.99323999999999__.M.H..__w.o.MS2.Phosphoenolpyruvic.acid",-0.28601,0.0016506,-1.0523,0.32236,0.66664,-5.1097
"X1.009__517.02832000000001__.M.K..__w.o.MS2.Isorhamnetin.3.galactoside",-0.96382,-0.54003,-1.046,0.32509,0.66664,-5.1153
"X1.458__432.23935__.M.H.H2O..__w.o.MS2.Nakijiquinone.C",-1.0159,-0.33456,-1.0433,0.32626,0.66664,-5.1177
"X2.526__316.21814000000001__.M.H..__w.o.MS2.NCGC00381331.01_C16H26O5_Pentanoic.acid..3.methyl...5.hydroxy.3..hydroxymethyl..6..1.methylethyl..2.oxo.3.cyclohexen.1.yl.ester",-0.45379,-0.1959,-1.0422,0.32675,0.66664,-5.1187
"X4.575__231.10056__.M.H..__w.o.MS2.MLS000069555.01.NAPROXEN.SODIUM",0.36668,-0.46218,1.039,0.32815,0.66664,-5.1215
"X5.073__511.68524000000002__.M.2H.2.__Unknown",-0.68749,-0.23239,-1.0358,0.32956,0.66664,-5.1243
"X5.493__279.09369__.M.H..__Triphenylphosphine.oxide",0.30338,-0.41187,1.0269,0.33348,0.67152,-5.1321
"X1.145__148.05457999999999__.M.H..__w.o.MS2.Glutamic.acid",0.88189,0.26651,1.0178,0.33755,0.67663,-5.14
"X1.913__184.16908000000001__.M.H..__Unknown",0.32741,-0.13126,1.013,0.33973,0.67792,-5.1442
"X1.641__174.05601999999999__.M.H..__w.o.MS2.4.Quinolinecarboxylic.acid",-0.37019,0.33944,-1.0055,0.34312,0.68163,-5.1507
"X1.01__89.042119999999997__.M.H..__Unknown",-0.31651,-0.04891,-1.0007,0.34529,0.68287,-5.1548
"X0.611__99.093209999999999__.M.H..__Unknown",0.54415,-0.80115,0.99255,0.34902,0.68718,-5.1617
"X2.241__162.05575999999999__.M.H..__w.o.MS2..MLS000860043.01.1.5.Isoquinolinediol.",-0.34996,0.014921,-0.98518,0.35242,0.68928,-5.168
"X1.617__136.93144000000001__.M.H..__Unknown",0.52515,0.095922,0.98163,0.35406,0.68928,-5.171
"X0.852__154.94202999999999__.M.H..__Unknown",-0.63851,0.014972,-0.98014,0.35476,0.68928,-5.1722
"X0.853__100.07642__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.14",-0.61629,-0.049365,-0.95843,0.36496,0.70247,-5.1904
"X3.182__186.18600000000001__.M.H..__Unknown",0.31261,-1.2186,0.95468,0.36675,0.70247,-5.1935
"X3.087__305.09694999999999__.M.H..__w.o.MS2.N.Acetyl.Asp.Glu",-0.3151,-0.098249,-0.95419,0.36698,0.70247,-5.1939
"X2.245__220.11882__.M.H..__w.o.MS2.Cis.Zeatin..LC.ESI.ITFT..MS2..CE.44.0.eV...M.H..",-0.34928,0.12807,-0.94942,0.36927,0.70247,-5.1978
"X6.81__392.30063000000001__.M.K..__Unknown",-1.1285,0.17432,-0.94899,0.36947,0.70247,-5.1982
"X2.435__160.07657__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.289",-0.42484,0.38835,-0.93631,0.37559,0.70623,-5.2085
"X1.632__177.95822000000001__.M.H..__Unknown",0.30797,-0.12584,0.93501,0.37622,0.70623,-5.2096
"X6.191__296.22397000000001__.M.H..__w.o.MS2.Unknown..carbon.number.17...PlaSMA.ID.1530",-0.52491,-0.078873,-0.93392,0.37675,0.70623,-5.2105
"X1.009__104.05304__.M.H..__Unknown",0.55277,-0.41822,0.93171,0.37782,0.70623,-5.2123
"X0.571__246.03334000000001__.M.Na..__Unknown",-0.54501,-0.5211,-0.92453,0.38134,0.7098,-5.2181
"X4.664__249.12031999999999__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",-0.84873,0.79174,-0.91731,0.38489,0.71155,-5.2239
"X6.845__352.32128999999998__.M.H..__Unknown",1.524,-0.10088,0.9161,0.38549,0.71155,-5.2248
"X7.219__311.25344999999999__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",0.64532,-0.50571,0.91127,0.38789,0.713,-5.2287
"X2.434__243.05409__.M.K..__w.o.MS2.TRYPTOPHAN",-0.31205,0.0038725,-0.90503,0.391,0.71375,-5.2336
"X0.514__166.96071000000001__.M.H..__Unknown",0.4204,-0.51155,0.904,0.39151,0.71375,-5.2344
"X1.011__77.006039999999999__.M.H..__Unknown",-0.33497,-0.039727,-0.9003,0.39336,0.71418,-5.2374
"X0.58__448.02573000000001__.M.H..__Unknown",-0.7345,-0.65888,-0.89332,0.39688,0.71763,-5.2429
"X2.993__160.13328999999999__.M.H..__w.o.MS2.4.aminovaleric.acid.betaine..CE0..RXHVPPWXTMHWGY.UHFFFAOYSA.N",0.39795,-0.37167,0.88352,0.40185,0.72166,-5.2505
"X1.631__175.08632__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.417",-0.38982,0.20307,-0.87729,0.40504,0.72166,-5.2553
"X7.361__379.31157999999999__.M.H..__w.o.MS2.monoolein",1.1276,-0.48973,0.87726,0.40505,0.72166,-5.2553
"X4.041__207.10066__.M.H..__w.o.MS2.Unknown..carbon.number.12...PlaSMA.ID.706",0.55495,0.25322,0.87536,0.40603,0.72166,-5.2568
"X2.379__329.06792999999999__.M.H..__w.o.MS2.aflatoxin.G1",-0.62754,-0.99651,-0.871,0.40827,0.72166,-5.2602
"X3.914__173.07692__.M.H..__w.o.MS2.C8H12O4..PlaSMA.ID.403",0.48416,0.21702,0.86981,0.40889,0.72166,-5.2611
"X0.738__228.96952999999999__.M.H..__Unknown",-0.51475,-0.17884,-0.8597,0.41413,0.72725,-5.2688
"X0.579__413.96123999999998__.M.H..__Unknown",-0.45289,-0.46778,-0.85738,0.41534,0.72725,-5.2706
"X7.226__151.07705999999999__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.231",-1.1342,-0.58929,-0.84607,0.42127,0.72756,-5.2791
"X7.516__481.29802999999998__.M.H..__w.o.MS2.Smilagenin.Acetate",1.7008,-1.1046,0.84211,0.42336,0.72756,-5.2821
"X3.089__160.04459__.M.H..__w.o.MS2.Brompheniramine",-0.25753,-0.042666,-0.83873,0.42515,0.72756,-5.2846
"X0.671__104.10736__.M.H..__w.o.MS2.Choline..CE0..OEYIOHPDSNJKLS.UHFFFAOYSA.N",0.31138,0.32686,0.83707,0.42603,0.72756,-5.2858
"X6.116__356.35174999999998__.M.H..__Unknown",0.28516,-0.006732,0.83552,0.42685,0.72756,-5.287
"X1.719__168.95728__.M.H..__Unknown",0.87618,-1.1708,0.83486,0.4272,0.72756,-5.2875
"X0.591__500.03298999999998__.M.Na..__Unknown",-0.602,-0.53469,-0.83412,0.4276,0.72756,-5.288
"X0.908__130.05080000000001__.M.H..__w.o.MS2.Pyroglutamic.acid..not.validated..isomer.of.88...PlaSMA.ID.89",0.70066,-0.44148,0.83054,0.42951,0.72756,-5.2907
"X0.705__74.096680000000006__.M.H..__w.o.MS2.Butylamine",0.24945,0.11951,0.8277,0.43102,0.72756,-5.2927
"X4.772__333.09246999999999__.M.H..__w.o.MS2.Sulochrin_120096",-0.7295,0.28903,-0.826,0.43194,0.72756,-5.294
"X1.008__337.05840999999998__.M.K..__w.o.MS2.Velutin",0.81182,0.82226,0.82281,0.43365,0.72768,-5.2963
"X3.095__162.03931__.M.H..__Unknown",0.23165,-0.29673,0.8159,0.43738,0.7295,-5.3014
"X5.612__313.19296000000003__.M.H..__w.o.MS2.55268.74.1",-0.37915,-0.59219,-0.81469,0.43803,0.7295,-5.3023
"X7.218__193.0891__.M.H..__w.o.MS2.C11H12O3..PlaSMA.ID.584",-0.61071,-0.45541,-0.80835,0.44147,0.73052,-5.3069
"X6.847__307.20605__.M.Na..__w.o.MS2..1R.3S.5S..8.methyl.8.azabicyclo.3.2.1.octan.3.yl.3.hydroxy.2.phenylpropanoate",0.53251,0.076764,0.80749,0.44194,0.73052,-5.3075
"X3.855__247.10905__.M.H..__w.o.MS2.MLS001066362.01.N.Acetyl.D.tryptophan",-0.47907,0.20919,-0.78957,0.45177,0.74169,-5.3203
"X1.361__221.09215__.M.H..__w.o.MS2.5.Hydroxytryptophan",-0.32813,0.31584,-0.78633,0.45356,0.74169,-5.3226
"X2.433__205.0983__.M.H..__Tryptophan..LC.ESI.QTOF..MS2..CE",-0.30092,0.10841,-0.78252,0.45568,0.74169,-5.3253
"X0.98__70.029150000000001__.M.H..__w.o.MS2.Oxazol",-0.28465,-0.031263,-0.78173,0.45612,0.74169,-5.3258
"X8.613__379.33453__.M.H..__Unknown",0.25221,-0.081737,0.77946,0.45739,0.74169,-5.3274
"X5.958__332.33548000000002__.M.H..__Unknown",0.31407,-0.16389,0.77546,0.45962,0.74169,-5.3302
"X7.126__545.40197999999998__.M.H..__Unknown",-0.36477,-0.25939,-0.77404,0.46041,0.74169,-5.3312
"X6.813__376.32330000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",0.79847,0.56851,0.76663,0.46458,0.74568,-5.3363
"X7.36__395.28656000000001__.M.H..__w.o.MS2.Conessine",-0.38461,0.18193,-0.76181,0.46729,0.74649,-5.3397
"X1.482__113.10822__.M.H..__Unknown",-0.35918,0.21107,-0.7586,0.46911,0.74649,-5.3419
"X0.49__146.16550000000001__.M.H..__w.o.MS2.Spermidine..LC.ESI.QTOF..MS2..CE",-0.67523,2.5092,-0.75444,0.47147,0.74649,-5.3447
"X6.01__387.19376__.M.H..__w.o.MS2.2..4a.methyl.8.methylidene.4..3.methylpentanoyloxy..1.2.3.4.5.6.7.8a.octahydronaphthalen.2.yl.prop.2.enoic.acid",-0.29683,-0.19462,-0.75383,0.47182,0.74649,-5.3451
"X4.613__311.16034000000002__.M.H..__w.o.MS2..16alpha.17beta..estra.1.3.5.10..triene.3.16.17.triol",-0.8445,-0.44197,-0.74764,0.47535,0.74937,-5.3493
"X2.958__169.07578000000001__.M.H..__w.o.MS2.Norharman..PlaSMA.ID.382",-0.22708,0.091164,-0.74471,0.47703,0.74937,-5.3513
"X0.682__184.07486__.M.H..__w.o.MS2.Phosphocholine",1.0073,0.11618,0.73479,0.48274,0.75232,-5.3579
"X1.083__312.11176__.M.H..__w.o.MS2.C11H21NO7S..PlaSMA.ID.1653",0.33509,-2.2136,0.73137,0.48471,0.75232,-5.3602
"X1.458__366.00011999999998__.M.H..__Unknown",0.33955,0.12337,0.72796,0.48669,0.75232,-5.3625
"X1.609__276.14343000000002__.M.H.H2O..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1286",0.37938,-3.4235,0.72698,0.48726,0.75232,-5.3631
"X2.63__350.11748999999998__.M.H..__w.o.MS2.Ampicillin..LC.ESI.QTOF..MS2..CE",-0.36728,-0.387,-0.72512,0.48834,0.75232,-5.3643
"X1.457__414.08483999999999__.M.H..__Unknown",-0.53879,-0.12166,-0.72383,0.48909,0.75232,-5.3652
"X5.679__207.6095__.M.H..__Unknown",-0.86168,-3.9234,-0.71336,0.49522,0.75361,-5.372
"X0.579__351.98876999999999__.M.Na..__Unknown",-0.38776,-1.4808,-0.70917,0.49768,0.75361,-5.3748
"X3.495__128.1078__.M.H..__w.o.MS2.N.Cyclohexylformamide",-0.5582,0.037212,-0.70896,0.4978,0.75361,-5.3749
"X4.291__146.06102000000001__.M.H.H2O..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.31273,-0.67316,0.70861,0.49801,0.75361,-5.3751
"X7.638__562.37445000000002__.M.2H.2.__w.o.MS2.Rhodoxanthin..FAB.EBEB..MS2..m.z",-0.92658,-1.2233,-0.70788,0.49844,0.75361,-5.3756
"X1.459__220.07642000000001__.M.H..__w.o.MS2.O.SUCCINYL.L.HOMOSERINE",0.41281,-0.2172,0.70381,0.50084,0.75467,-5.3782
"X0.603__246.18407999999999__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1031",0.28941,0.13664,0.6951,0.50601,0.7576,-5.3838
"X0.605__364.05880999999999__.M.H..__w.o.MS2.Guanosine.5..monophosphate..LC.ESI.QTOF..MS2..CE",-0.32621,0.41054,-0.69477,0.50621,0.7576,-5.384
"X2.607__137.07096999999999__.M.H..__w.o.MS2.N.Methylnicotinamide..CE0..ZYVXHFWBYUDDBM.UHFFFAOYSA.N",-0.42155,-0.5591,-0.68954,0.50933,0.7597,-5.3873
"X1.009__355.03084999999999__.M.H..__w.o.MS2.Pinoquercetin",0.38359,0.32108,0.68105,0.51441,0.76089,-5.3926
"X5.905__437.19528000000003__.M.Na..__w.o.MS2.NCGC00384865.01.5.hydroxy.7..4.hydroxy.2.methoxy.3..3.methylbut.2.enyl.phenyl..2.2.dimethyl.7.8.dihydropyrano.3.2.g.chromen.6.one",0.35919,-0.038916,0.68029,0.51487,0.76089,-5.3931
"X3.78__183.06880000000001__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.514",0.36159,-0.10111,0.67962,0.51527,0.76089,-5.3935
"X6.341__312.37142999999998__.M.H..__Unknown",-0.24481,-0.45153,-0.6651,0.52406,0.76695,-5.4024
"X0.823__224.93935999999999__.M.H..__Unknown",-0.73352,-0.38562,-0.66326,0.52518,0.76695,-5.4036
"X2.338__178.09027__.M.H..__w.o.MS2.C10H11NO2..PlaSMA.ID.458",-0.38757,-0.44013,-0.6615,0.52625,0.76695,-5.4046
"X6.21__253.22301999999999__.M.H..__w.o.MS2.MLS002639189.01.",-0.25873,-0.25374,-0.66141,0.5263,0.76695,-5.4047
"X3.685__190.05157__.M.H..__w.o.MS2.Kynurenic.acid..not.validated...PlaSMA.ID.553",-0.40008,0.10234,-0.64237,0.53799,0.77709,-5.4161
"X1.008__87.02569__.M.H..__Unknown",-0.20681,-0.045804,-0.63831,0.54051,0.77709,-5.4185
"X0.84__204.12270000000001__.M.H..__w.o.MS2.Acetylcarnitine",-0.55203,-0.1552,-0.63682,0.54143,0.77709,-5.4194
"X5.903__432.23993000000002__.M.H..__w.o.MS2.N..2....1S.9aR..octahydro.1H.quinolizin.1.yl.methyl..3.oxo.1.2.3.4.tetrahydrobenzo.4.5.imidazo.1.2.a.pyrazin.8.yl.propionamide",0.34314,0.024495,0.63536,0.54233,0.77709,-5.4202
"X8.264__449.38479999999998__.M.H..__w.o.MS2.friedelin",-1.751,-0.56526,-0.63341,0.54355,0.77709,-5.4214
"X1.584__133.03191000000001__.M.H..__Unknown",0.36329,-0.23685,0.63302,0.54378,0.77709,-5.4216
"X1.456__86.097279999999998__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.6",-0.19772,-0.08223,-0.62168,0.55087,0.78467,-5.4282
"X1.031__202.18224000000001__.M.H..__Unknown",0.27077,-0.090659,0.61234,0.55673,0.79042,-5.4335
"X1__412.97314__.M.K..__Unknown",-0.55578,0.47636,-0.60766,0.55969,0.79042,-5.4362
"X1.049__170.08148__.M.H..__w.o.MS2.PYRIDOXINE",-0.28848,0.16256,-0.60677,0.56025,0.79042,-5.4367
"X5.824__227.16176999999999__.M.H..__w.o.MS2.NCGC00381386.01.2..7.hydroxy.6.methyloctyl..2H.furan.5.one",0.28591,-0.37915,0.59972,0.56473,0.79401,-5.4406
"X0.983__95.024609999999996__.M.H.H2O..__Unknown",0.31503,0.10183,0.59711,0.56638,0.79401,-5.4421
"X2.432__117.05843__.M.H..__w.o.MS2.Ketoisovaleric.acid",-0.17422,-0.003177,-0.58001,0.57733,0.80681,-5.4514
"X0.591__138.06654__.M.H.H2O..__w.o.MS2.MLS001148230.01.......Chlorpheniramine.maleate.salt",-0.16047,0.10182,-0.57663,0.57951,0.80731,-5.4532
"X3.439__287.09991__.M.H..__5.7.4..Trihydroxy.8.methylflavanone",-0.24728,-0.3668,-0.56413,0.5876,0.80849,-5.4599
"X1.076__124.039__.M.H..__Isonicotinic.acid..LC.ESI.QTOF..MS2..CE",0.43331,0.62451,0.56092,0.58969,0.80849,-5.4616
"X0.666__280.09488__.M.Na..__w.o.MS2.9.Methoxy.2.2.dimethyl.2.6.dihydro.pyrano.3.2.c.quinolin.5.one",0.42201,0.078897,0.55815,0.5915,0.80849,-5.463
"X3.635__191.07396__.M.H..__w.o.MS2.2.hydroxy.4.methyl.3H.benzo.e..1.4.diazepin.5.4H..one",0.21595,0.060621,0.55657,0.59253,0.80849,-5.4638
"X0.936__258.10955999999999__.M.H..__w.o.MS2.sn.Glycero.3.phosphocholine..LC.ESI.QTOF..MS2..CE",-0.42686,0.51398,-0.55484,0.59365,0.80849,-5.4647
"X1.146__115.02448__.M.H..__w.o.MS2.5.Fluro.2.pyrimidone",0.22494,0.096549,0.5544,0.59394,0.80849,-5.465
"X2.614__180.13856999999999__.M.H..__w.o.MS2.MEX_180.1383_11.9",-0.16006,-0.068224,-0.55116,0.59606,0.80849,-5.4666
"X0.878__72.080569999999994__.M.H..__w.o.MS2.Pyrrolidine..CE0..RWRDLPDLKQPQOW.UHFFFAOYSA.N",0.23598,0.36656,0.54528,0.59992,0.80849,-5.4697
"X0.896__158.95164__.M.H.H2O..__Unknown",-0.17893,-0.0099857,-0.54313,0.60133,0.80849,-5.4708
"X1.161__98.983879999999999__.M.H..__Unknown",0.68825,-0.89538,0.54069,0.60294,0.80849,-5.472
"X7.279__346.25882000000001__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1904",0.40926,0.35005,0.5405,0.60307,0.80849,-5.4721
"X3.325__171.1026__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.398",0.24106,-0.25769,0.54004,0.60337,0.80849,-5.4723
"X0.582__445.08026000000001__.M.Na..__w.o.MS2.mangiferin",-0.40511,-2.2039,-0.53896,0.60408,0.80849,-5.4729
"X6.806__250.08751000000001__.M.H..__w.o.MS2.MLS001074296.01.2.Phenyl.4.quinolinecarboxylic.acid132.60.5",0.30392,-1.9224,0.52912,0.6106,0.81474,-5.4778
"X8.902__311.25742000000002__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",-0.23631,-0.28126,-0.5218,0.61546,0.81877,-5.4814
"X0.662__296.06558__.M.K..__w.o.MS2.9.Methoxy.2.2.dimethyl.2.6.dihydro.pyrano.3.2.c.quinolin.5.one",-0.45046,0.81915,-0.51719,0.61854,0.8204,-5.4837
"X1.459__263.04498000000001__.M.H..__w.o.MS2.Cadaverine.Tartrate",0.22778,-0.31266,0.51439,0.62041,0.82043,-5.485
"X7.181__362.30333999999999__.M.H..__w.o.MS2.NCGC00386000.01.3.pentadecylbenzene.1.2.diol",-0.29193,0.7143,-0.51037,0.62311,0.82153,-5.4869
"X6.606__462.30016999999998__.M.H..__Unknown",0.14761,-0.30957,0.50751,0.62502,0.82162,-5.4883
"X1.01__91.021559999999994__.M.CH3OH.H..__Unknown",-0.15458,-0.034247,-0.49422,0.63399,0.82703,-5.4946
"X0.921__84.04513__.M.H.H2O..__Unknown",0.19427,0.1714,0.493,0.6348,0.82703,-5.4951
"X2.432__144.08080000000001__.M.H..__w.o.MS2.1.Naphthylamine",-0.15646,0.0018397,-0.49202,0.63547,0.82703,-5.4956
"X4.648__350.11606__.M.2H.2.__w.o.MS2.MMV688889",-0.22344,-0.16029,-0.49035,0.6366,0.82703,-5.4964
"X1.086__162.06247999999999__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.300",-1.031,-1.1352,-0.48263,0.64185,0.8314,-5.4999
"X6.866__303.23259999999999__.M.H..__w.o.MS2.Kaurenic.acid",-0.21724,-0.1474,-0.47482,0.64717,0.8357,-5.5034
"X5.061__422.17282__.M.H..__w.o.MS2..MLS001141386.01..2S..2..3...10aS..1.3.dioxo.10.10a.dihydro.5H.imidazo.1.5.b.isoquinolin.2.yl.propanoylamino..3.phenylpropanoic.acid.",-0.20215,-0.61005,-0.47224,0.64894,0.8357,-5.5046
"X4.147__223.13869__.M.H..__w.o.MS2.Unknown..carbon.number.13...PlaSMA.ID.849",0.1865,-1.2072,0.46243,0.65567,0.83629,-5.5089
"X0.581__407.01718__.M.H..__w.o.MS2.Methyl.Deoxycholate",-0.3631,-0.16417,-0.46054,0.65697,0.83629,-5.5098
"X4.349__262.05333999999999__.M.H..__w.o.MS2.Phosphotyrosine",0.16443,-0.42759,0.45998,0.65736,0.83629,-5.51
"X6.691__228.24010999999999__.M.H..__Unknown",-0.1506,-0.35541,-0.45976,0.65751,0.83629,-5.5101
"X1.009__419.05493000000001__.M.Na..__Unknown",0.80912,0.55751,0.45783,0.65884,0.83629,-5.5109
"X4.281__376.13335999999998__.M.H..__w.o.MS2.BEZ.M",0.35904,-1.6424,0.44865,0.66519,0.84108,-5.5149
"X4.953__241.142__.M.H..__w.o.MS2.Imiquimod",0.27327,0.17649,0.44633,0.66679,0.84108,-5.5159
"X1.459__263.19690000000003__.M.H..__w.o.MS2.7..2.hydroxypropan.2.yl..1.4a.dimethyl.2.3.4.5.6.7.8.8a.octahydronaphthalen.1.ol",0.26826,-0.0734,0.44414,0.66831,0.84108,-5.5168
"X5.415__369.20459__.M.H..__w.o.MS2..1R.4aS.10aR..7..2.hydroxypropan.2.yl..1.4a.dimethyl.9.oxo.3.4.10.10a.tetrahydro.2H.phenanthrene.1.carboxylic.acid",0.16055,-0.20445,0.42024,0.685,0.85854,-5.5266
"X7.016__354.17340000000002__.M.H..__w.o.MS2.MLS002695993.01.35661.60.0",0.36907,0.56671,0.41873,0.68605,0.85854,-5.5272
"X0.802__234.05477999999999__.M.H..__Unknown",0.34913,-0.2637,0.41448,0.68904,0.85891,-5.5289
"X4.349__247.09496999999999__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",0.14554,-0.27407,0.41233,0.69056,0.85891,-5.5297
"X0.577__397.98815999999999__.M.H..__Unknown",0.17036,-0.8345,0.4075,0.69396,0.85891,-5.5316
"X7.025__351.24707000000001__.M.H..__w.o.MS2.Unknown..carbon.number.21...PlaSMA.ID.1929",-0.27001,0.39886,-0.40729,0.69411,0.85891,-5.5317
"X2.497__176.07837000000001__.M.H..__w.o.MS2.allantonin",-0.2591,-0.085303,-0.39268,0.70446,0.86929,-5.5373
"X7.569__338.34433000000001__.M.H..__w.o.MS2.Erucamide",0.25938,0.53395,0.38278,0.71151,0.87526,-5.5409
"X6.188__346.33013999999997__.M.H..__w.o.MS2.icos.19.ene.1.2.4.triol",-0.16328,0.62348,-0.37856,0.71453,0.87526,-5.5425
