"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X0.667__147.07874000000001__.M.H..__w.o.MS2.4.ureidobutanoic.acid",1.019,-0.40539,1.1626,0.2802,0.68454,-4.6727
"X1.47__282.19207999999998__.M.H..__w.o.MS2.MLS001148620.01.",0.24133,-0.45265,1.162,0.28042,0.68454,-4.6731
"X4.792__144.13963000000001__.M.H..__Unknown",0.28591,-1.1831,1.1614,0.28067,0.68454,-4.6736
"X5.457__228.19637__.M.H..__Unknown",-0.31338,0.1303,-1.1573,0.28223,0.68454,-4.6763
"X1.084__182.08507__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.511",0.51288,0.38554,1.1566,0.28249,0.68454,-4.6768
"X1.574__146.06030000000001__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.75871,0.45263,1.1551,0.28306,0.68454,-4.6778
"X0.738__228.96952999999999__.M.H..__Unknown",-0.4386,-0.072498,-1.1521,0.28425,0.68454,-4.6799
"X5.757__275.16208__.M.H..__w.o.MS2.NCGC00380303.01..E..7.methylidene.10.oxo.4.propan.2.ylundec.5.enoic.acid",0.1921,-0.31926,1.1491,0.2854,0.68454,-4.6819
"X1.611__294.15420999999998__.M.H..__w.o.MS2.N.Fructosyl.isoleucine..PlaSMA.ID.1496",1.2749,-4.3754,1.147,0.2862,0.68454,-4.6833
"X6.847__307.20605__.M.Na..__w.o.MS2..1R.3S.5S..8.methyl.8.azabicyclo.3.2.1.octan.3.yl.3.hydroxy.2.phenylpropanoate",1.1905,0.41919,1.1439,0.28741,0.68454,-4.6854
"X0.854__174.14882__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.410",0.58966,0.24207,1.1439,0.28741,0.68454,-4.6854
"X1.456__132.10356__.M.H..__Leucine",-0.20736,0.12038,-1.1347,0.29101,0.6894,-4.6915
"X4.613__311.16034000000002__.M.H..__w.o.MS2..16alpha.17beta..estra.1.3.5.10..triene.3.16.17.triol",-2.6442,-1.1998,-1.1232,0.2956,0.69654,-4.6992
"X7.533__373.23192999999998__.M.H..__w.o.MS2.5..5.methoxycarbonyl.5.8a.dimethyl.2.methylidene.3.4.4a.6.7.8.hexahydro.1H.naphthalen.1.yl..3.methylpentanoic.acid",-0.29066,0.14337,-1.1033,0.30363,0.71167,-4.7124
"X5.676__292.26431000000002__.M.H..__Unknown",-0.36901,0.48361,-1.0924,0.30808,0.71272,-4.7195
"X0.98__70.029150000000001__.M.H..__w.o.MS2.Oxazol",-0.21195,0.013288,-1.092,0.30825,0.71272,-4.7198
"X2.247__258.07211000000001__.M.K..__w.o.MS2.Orbencarb..LC.ESI.ITFT..MS2..CE",-0.33806,0.38316,-1.086,0.31072,0.71272,-4.7237
"X6.341__312.37142999999998__.M.H..__Unknown",-0.74196,-0.70832,-1.0759,0.31493,0.71272,-4.7302
"X5.675__231.14333999999999__.M.Na..__w.o.MS2.lindenenol",0.40235,-0.44223,1.0757,0.31501,0.71272,-4.7303
"X1.82__231.08731__.M.H..__w.o.MS2.Beta.Asarone",0.21368,-0.68003,1.073,0.31618,0.71272,-4.7321
"X3.095__162.03931__.M.H..__Unknown",0.27442,-0.25746,1.0719,0.31661,0.71272,-4.7328
"X3.921__481.21181999999999__.M.H..__Unknown",-0.50037,0.063502,-1.0711,0.31694,0.71272,-4.7333
"X1.086__162.06247999999999__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.300",-2.3474,-1.7738,-1.0528,0.32474,0.72658,-4.7451
"X5.678__263.06464__.M.H..__w.o.MS2.MLS001240214.01.2..3.Chloro.2.methyl.phenylamino..nicotinic.acid",0.84443,-2.7817,1.0372,0.33151,0.73798,-4.755
"X0.878__72.080569999999994__.M.H..__w.o.MS2.Pyrrolidine..CE0..RWRDLPDLKQPQOW.UHFFFAOYSA.N",0.33054,0.37759,1.0255,0.33666,0.74469,-4.7624
"X4.494__214.08488__.M.H..__w.o.MS2.MLS002153472.01.N.Phenylanthranilic.acid91.40.7",0.52653,-0.58391,1.0191,0.33949,0.74469,-4.7663
"X0.582__445.08026000000001__.M.Na..__w.o.MS2.mangiferin",-0.53428,-2.2111,-1.0171,0.34038,0.74469,-4.7676
"X5.377__113.06165__.M.H..__w.o.MS2.1.2.Cyclohexanedione",-0.27409,0.20755,-1.0152,0.34125,0.74469,-4.7688
"X0.58__258.90069999999997__.M.Na..__Unknown",-0.21721,-0.586,-1.007,0.3449,0.74524,-4.7739
"X2.379__329.06792999999999__.M.H..__w.o.MS2.aflatoxin.G1",-0.27933,-0.75763,-1.0067,0.34506,0.74524,-4.7741
"X4.174__249.12058999999999__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",0.76756,0.037581,1.0034,0.34654,0.74524,-4.7761
"X0.611__99.093209999999999__.M.H..__Unknown",0.66257,-0.75143,0.99543,0.35016,0.74938,-4.781
"X0.579__351.98876999999999__.M.Na..__Unknown",-0.38109,-1.439,-0.98676,0.35414,0.75334,-4.7864
"X7.226__151.07705999999999__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.231",-1.0084,-0.67023,-0.98204,0.35631,0.75334,-4.7892
"X2.432__144.08080000000001__.M.H..__w.o.MS2.1.Naphthylamine",-0.14646,0.030242,-0.97175,0.36109,0.75334,-4.7955
"X6.691__228.24010999999999__.M.H..__Unknown",0.24202,-0.20696,0.96496,0.36427,0.75334,-4.7996
"X2.434__243.05409__.M.K..__w.o.MS2.TRYPTOPHAN",-0.36665,-0.032521,-0.96412,0.36466,0.75334,-4.8001
"X0.579__413.96123999999998__.M.H..__Unknown",-0.19733,-0.30748,-0.96069,0.36627,0.75334,-4.8021
"X7.219__311.25344999999999__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",0.72875,-0.52344,0.95957,0.3668,0.75334,-4.8028
"X2.434__409.18682999999999__.M.H..__w.o.MS2.eudesmin",-0.38365,-0.47292,-0.95685,0.36809,0.75334,-4.8044
"X5.68__435.33566000000002__.M.H..__w.o.MS2.Unknown..carbon.number.30...PlaSMA.ID.2370",0.71992,-2.1395,0.95533,0.36881,0.75334,-4.8054
"X1.629__130.06524999999999__.M.H..__w.o.MS2.Indole.3.carbinol..LC.ESI.QTOF..MS2..CE",-2.4556,-2.5443,-0.95108,0.37083,0.75334,-4.8079
"X2.338__178.09027__.M.H..__w.o.MS2.C10H11NO2..PlaSMA.ID.458",-0.37191,-0.40638,-0.94786,0.37236,0.75334,-4.8098
"X7.018__282.23043999999999__.M.H..__w.o.MS2.MLS001148462.01.alverine",-0.30809,0.0033088,-0.9424,0.37498,0.75334,-4.813
"X0.728__199.01794000000001__.M.K..__w.o.MS2.PUTRESCINE.DIHYDROCHLORIDE",-1.0903,-1.8366,-0.94153,0.3754,0.75334,-4.8136
"X0.692__316.98538000000002__.M.K..__Unknown",-0.59738,-2.859,-0.93321,0.37941,0.75334,-4.8185
"X0.77__176.09348__.M.H..__Unknown",0.78422,-0.81569,0.92922,0.38134,0.75334,-4.8208
"X4.281__376.13335999999998__.M.H..__w.o.MS2.BEZ.M",-0.69014,-2.1605,-0.9287,0.3816,0.75334,-4.8211
"X7.028__320.24691999999999__.M.H..__Unknown",-1.6091,-0.48496,-0.92635,0.38275,0.75334,-4.8225
"X8.902__311.25742000000002__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",-0.36983,-0.37731,-0.9238,0.38399,0.75334,-4.824
"X3.923__241.10565__.M.H..__w.o.MS2.NCGC00169556.02.3..3.4.5.trimethoxyphenyl.propanoic.acid",-0.35213,-0.098624,-0.92014,0.38578,0.75334,-4.8261
"X1.459__263.04498000000001__.M.H..__w.o.MS2.Cadaverine.Tartrate",0.29412,-0.26866,0.91783,0.38691,0.75334,-4.8275
"X0.634__298.10275000000001__.M.H..__w.o.MS2.ACTIPHENOL",0.64462,-0.089688,0.91618,0.38773,0.75334,-4.8284
"X3.853__220.09952999999999__.M.H..__w.o.MS2.Aniracetam",0.47945,-0.90618,0.89096,0.40028,0.77271,-4.8429
"X0.428__136.93093999999999__.M.H..__Unknown",0.64212,-0.84567,0.88556,0.40301,0.77271,-4.846
"X0.603__246.18407999999999__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1031",0.34186,0.13692,0.88312,0.40424,0.77271,-4.8473
"X0.58__329.99657999999999__.M.H..__Unknown",-0.16078,-0.49071,-0.88228,0.40467,0.77271,-4.8478
"X1.013__63.006399999999999__.M.H..__Unknown",-0.16602,-0.080199,-0.86694,0.41251,0.77645,-4.8564
"X5.678__376.26067999999998__.M.H..__Unknown",0.67933,-2.0094,0.86598,0.41301,0.77645,-4.8569
"X6.813__376.32330000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",-0.61618,-0.10486,-0.86035,0.41592,0.77645,-4.8601
"X0.591__226.04044999999999__.M.H..__Unknown",-0.23788,-0.084861,-0.85993,0.41613,0.77645,-4.8603
"X1.999__103.05457__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.16",0.1747,0.5084,0.8512,0.42067,0.77645,-4.8651
"X0.58__448.02573000000001__.M.H..__Unknown",-0.28475,-0.34536,-0.84841,0.42213,0.77645,-4.8666
"X5.824__227.16176999999999__.M.H..__w.o.MS2.NCGC00381386.01.2..7.hydroxy.6.methyloctyl..2H.furan.5.one",0.25965,-0.42405,0.84212,0.42543,0.77645,-4.8701
"X3.093__114.03863__.M.H..__Unknown",0.19027,0.17706,0.83174,0.43092,0.77645,-4.8757
"X3.859__160.04425000000001__.M.H..__w.o.MS2.Brompheniramine",-0.15182,0.32168,-0.82815,0.43283,0.77645,-4.8776
"X6.812__336.32754999999997__.M.H.H2O..__Unknown",0.89255,0.04098,0.8267,0.4336,0.77645,-4.8784
"X0.569__423.08483999999999__.M.H..__w.o.MS2.5.hydroxy.6.8.dimethoxy.7...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxychromen.2.one",-0.23271,-0.63898,-0.82506,0.43447,0.77645,-4.8793
"X3.855__247.10905__.M.H..__w.o.MS2.MLS001066362.01.N.Acetyl.D.tryptophan",-0.49106,0.18456,-0.82463,0.4347,0.77645,-4.8795
"X5.493__279.09369__.M.H..__Triphenylphosphine.oxide",0.15494,-0.49599,0.82273,0.43572,0.77645,-4.8805
"X6.552__325.22548999999998__.M.H..__w.o.MS2.quinine",-0.26156,-0.73948,-0.82268,0.43575,0.77645,-4.8806
"X1.145__148.05457999999999__.M.H..__w.o.MS2.Glutamic.acid",0.75977,0.17593,0.81913,0.43764,0.77645,-4.8825
"X1.038__308.09334999999999__.M.H..__w.o.MS2.Glutathione..reduced.",0.93777,-0.99783,0.81784,0.43834,0.77645,-4.8832
"X1.459__263.19690000000003__.M.H..__w.o.MS2.7..2.hydroxypropan.2.yl..1.4a.dimethyl.2.3.4.5.6.7.8.8a.octahydronaphthalen.1.ol",0.37997,0.04169,0.81653,0.43905,0.77645,-4.8839
"X4.953__241.142__.M.H..__w.o.MS2.Imiquimod",0.21509,0.087661,0.81262,0.44115,0.77645,-4.8859
"X4.578__264.23361__.M.H..__w.o.MS2.NCGC00385952.01_C15H26O_1.7.Dimethyl.7..4.methyl.3.penten.1.yl.bicyclo.2.2.1.heptan.2.ol",-0.27726,0.51247,-0.81203,0.44147,0.77645,-4.8862
"X0.581__345.97512999999998__.M.H..__Unknown",-0.19889,0.11666,-0.81163,0.44168,0.77645,-4.8864
"X1.153__163.01883000000001__.M.H..__Unknown",-0.25715,-0.27266,-0.80719,0.44409,0.77759,-4.8888
"X2.497__176.07837000000001__.M.H..__w.o.MS2.allantonin",0.34964,0.22772,0.80148,0.44719,0.77765,-4.8918
"X2.614__180.13856999999999__.M.H..__w.o.MS2.MEX_180.1383_11.9",-0.15793,-0.053236,-0.79544,0.45049,0.77765,-4.895
"X2.236__181.08635000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.501",0.17455,-0.26372,0.79394,0.45131,0.77765,-4.8957
"X0.584__200.03999__.M.Na..__w.o.MS2.2.amino.3.prop.2.enylsulfinylpropanoic.acid",-0.19774,-1.066,-0.79327,0.45168,0.77765,-4.8961
"X0.921__84.04513__.M.H.H2O..__Unknown",0.29827,0.19942,0.79104,0.4529,0.77765,-4.8972
"X0.588__93.04522__.M.H..__Unknown",0.12402,-0.011325,0.78109,0.45839,0.78404,-4.9024
"X0.666__219.02705__.M.K..__w.o.MS2.THEOBROMINE",0.78726,-2.566,0.7696,0.46479,0.79193,-4.9082
"X3.088__372.10061999999999__.M.Na..__w.o.MS2.Berberine.hydrochloride",-0.13886,0.092846,-0.76338,0.46828,0.79481,-4.9114
"X1.161__98.983879999999999__.M.H..__Unknown",-0.67242,-1.6383,-0.73297,0.48557,0.81568,-4.9265
"X1.088__177.94945__.M.H..__Unknown",0.48877,-0.64243,0.73251,0.48583,0.81568,-4.9267
"X0.734__134.1172__.M.H..__Unknown",0.20781,-0.34508,0.72869,0.48804,0.81568,-4.9286
"X6.03__326.37839000000002__.M.H..__Unknown",0.36763,-1.6022,0.72374,0.4909,0.81568,-4.931
"X0.84__204.12270000000001__.M.H..__w.o.MS2.Acetylcarnitine",0.43905,0.20295,0.72095,0.49252,0.81568,-4.9323
"X1.585__152.05681999999999__.M.CH3OH.H..__w.o.MS2.Guanine..CE0..UYTPUPDQBNUYGX.UHFFFAOYSA.N",0.20109,-0.28065,0.71269,0.49734,0.81568,-4.9363
"X7.361__379.31157999999999__.M.H..__w.o.MS2.monoolein",-0.55002,-1.3597,-0.7103,0.49874,0.81568,-4.9374
"X5.458__250.17918__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",-0.20337,0.063858,-0.70765,0.50028,0.81568,-4.9387
"X0.514__198.94175999999999__.M.H..__Unknown",-0.27628,-0.82016,-0.70588,0.50133,0.81568,-4.9395
"X4.072__163.07662999999999__.M.H..__w.o.MS2.Isosafrole",0.34804,-0.39301,0.70527,0.50169,0.81568,-4.9398
"X0.513__265.01522999999997__.M.CH3OH.H..__Unknown",-0.33218,-1.2413,-0.70377,0.50257,0.81568,-4.9405
"X0.666__280.09488__.M.Na..__w.o.MS2.9.Methoxy.2.2.dimethyl.2.6.dihydro.pyrano.3.2.c.quinolin.5.one",0.45001,0.064389,0.7036,0.50267,0.81568,-4.9406
"X6.969__335.29126000000002__.M.H..__w.o.MS2.arachidic.acid",0.5132,0.44252,0.69083,0.51022,0.82492,-4.9465
"X4.651__114.03719__.M.H..__Unknown",-0.20142,0.02063,-0.68466,0.5139,0.82784,-4.9494
"X0.853__100.07642__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.14",-0.34469,0.020023,-0.68066,0.51629,0.82816,-4.9512
"X4.492__258.06673999999998__.M.H..__w.o.MS2.Pesticide3_Thiobencarb_C12H16ClNOS_S..4.Chlorobenzyl..diethylcarbamothioate",0.1848,-0.69628,0.67807,0.51784,0.82816,-4.9524
"X0.514__166.96071000000001__.M.H..__Unknown",-0.29059,-0.81108,-0.6652,0.52559,0.83322,-4.9583
"X8.786__561.46898999999996__.M.Na..__Unknown",0.27275,-2.3667,0.6631,0.52687,0.83322,-4.9592
"X6.129__337.07611__.M.Na..__7.8.dihydroxy.5.6.dimethoxy.2.phenyl.4H.chromen.4.one",0.3503,-2.7461,0.66223,0.5274,0.83322,-4.9596
"X2.241__162.05575999999999__.M.H..__w.o.MS2..MLS000860043.01.1.5.Isoquinolinediol.",0.22372,0.32431,0.66037,0.52852,0.83322,-4.9604
"X8.613__379.33453__.M.H..__Unknown",-0.15738,-0.26098,-0.65503,0.53178,0.8343,-4.9628
"X8.208__523.39435000000003__.M.H..__Unknown",1.0512,-3.3919,0.65229,0.53345,0.8343,-4.964
"X1.009__104.05304__.M.H..__Unknown",0.12458,-0.5547,0.64765,0.53628,0.8343,-4.9661
"X0.726__292.12484999999998__.M.H..__w.o.MS2.Cyproconazole..LC.ESI.ITFT..MS2..CE",-0.30788,-0.15021,-0.6469,0.53674,0.8343,-4.9664
"X2.246__242.10068999999999__.M.Na..__w.o.MS2.Zeatin",0.11486,0.35357,0.63736,0.54261,0.83921,-4.9706
"X1.076__124.039__.M.H..__Isonicotinic.acid..LC.ESI.QTOF..MS2..CE",0.4557,0.61064,0.63375,0.54484,0.83921,-4.9721
"X1.072__131.0668__.M.H..__w.o.MS2.PANTOLACTONE",0.098249,-0.059526,0.63166,0.54614,0.83921,-4.973
"X1.01__58.994990000000001__.M.H..__Unknown",0.13313,0.056196,0.6295,0.54748,0.83921,-4.974
"X0.705__74.096680000000006__.M.H..__w.o.MS2.Butylamine",-0.19342,-0.09495,-0.62437,0.55066,0.84119,-4.9762
"X6.606__462.30016999999998__.M.H..__Unknown",0.14811,-0.32865,0.60048,0.56566,0.86008,-4.9862
"X6.188__346.33013999999997__.M.H..__w.o.MS2.icos.19.ene.1.2.4.triol",-0.11673,0.62451,-0.5985,0.56691,0.86008,-4.987
"X8.264__449.38479999999998__.M.H..__w.o.MS2.friedelin",-1.9518,-0.87952,-0.59194,0.57108,0.86224,-4.9897
"X3.439__287.09991__.M.H..__5.7.4..Trihydroxy.8.methylflavanone",0.13451,-0.23728,0.58238,0.57718,0.86224,-4.9935
"X0.58__429.93588__.M.H..__Unknown",-0.14656,0.35575,-0.58193,0.57747,0.86224,-4.9937
"X2.197__144.04822999999999__.M.H..__w.o.MS2.4.Methyl.5.thiazoleethanol",0.1321,-0.16072,0.58099,0.57806,0.86224,-4.9941
"X0.844__256.08458999999999__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1107",0.56459,-0.67812,0.57816,0.57988,0.86224,-4.9952
"X3.495__128.1078__.M.H..__w.o.MS2.N.Cyclohexylformamide",-0.49009,0.040378,-0.57541,0.58165,0.86224,-4.9963
"X0.988__254.99437__.M.H..__Unknown",-0.1416,-0.11341,-0.57492,0.58196,0.86224,-4.9965
"X2.958__169.07578000000001__.M.H..__w.o.MS2.Norharman..PlaSMA.ID.382",-0.090975,0.17556,-0.56504,0.58834,0.8663,-5.0004
"X4.087__232.17075__.M.H..__w.o.MS2.Alpha.pyrrolidinovalerophenone",-0.2099,0.03341,-0.56304,0.58963,0.8663,-5.0012
"X0.579__367.96352999999999__.M.K..__Unknown",-0.11494,-0.33897,-0.55909,0.59219,0.8663,-5.0027
"X3.092__434.07135__.M.H..__w.o.MS2.MMV676528",-0.099902,0.24887,-0.55858,0.59252,0.8663,-5.0029
"X1.01__91.021559999999994__.M.CH3OH.H..__Unknown",0.11321,0.098436,0.55278,0.59629,0.86652,-5.0051
"X5.823__253.14127999999999__.M.H..__w.o.MS2.NCGC00169882.02_C14H20O4_.8aR.12S.12aR..12.Hydroxy.4.methyl.4.5.6.7.8.8a.12.12a.octahydro.2H.3.benzoxecine.2.9.1H..dione",-0.16774,-0.45046,-0.55232,0.59659,0.86652,-5.0053
"X5.415__369.20459__.M.H..__w.o.MS2..1R.4aS.10aR..7..2.hydroxypropan.2.yl..1.4a.dimethyl.9.oxo.3.4.10.10a.tetrahydro.2H.phenanthrene.1.carboxylic.acid",0.15085,-0.23298,0.54933,0.59855,0.86652,-5.0064
"X5.073__511.68524000000002__.M.2H.2.__Unknown",0.1004,0.13124,0.54366,0.60226,0.86905,-5.0086
"X1.641__174.05601999999999__.M.H..__w.o.MS2.4.Quinolinecarboxylic.acid",-0.109,0.4797,-0.53816,0.60587,0.87061,-5.0107
"X0.852__154.94202999999999__.M.H..__Unknown",-0.25862,0.20021,-0.53544,0.60765,0.87061,-5.0117
"X5.679__393.28789999999998__.M.H..__Unknown",0.44746,-1.8311,0.53118,0.61046,0.87061,-5.0132
"X6.21__253.22301999999999__.M.H..__w.o.MS2.MLS002639189.01.",0.21002,-0.097668,0.53007,0.6112,0.87061,-5.0137
"X0.58__299.97570999999999__.M.K..__Unknown",-0.083335,0.20439,-0.52605,0.61385,0.87084,-5.0151
"X1.937__146.06014999999999__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.12574,0.13185,0.52151,0.61686,0.87084,-5.0168
"X6.845__352.32128999999998__.M.H..__Unknown",-1.0024,-1.3113,-0.52092,0.61726,0.87084,-5.017
"X0.593__294.02681999999999__.M.H..__Unknown",0.12674,-0.18881,0.49862,0.63216,0.88904,-5.0249
"X1.031__202.18224000000001__.M.H..__Unknown",-0.17721,-0.29156,-0.49479,0.63473,0.88983,-5.0263
"X6.098__98.985680000000002__.M.H..__Unknown",0.23357,-1.0495,0.48569,0.64088,0.8927,-5.0294
"X4.402__248.14191__.M.H..__w.o.MS2.12.Cytisineacetamide",-0.46691,0.25811,-0.4833,0.6425,0.8927,-5.0302
"X5.958__332.33548000000002__.M.H..__Unknown",-0.1319,-0.37835,-0.48042,0.64445,0.8927,-5.0312
"X6.063__229.11754999999999__.M.H..__w.o.MS2.Proline.hydroxyproline",0.52191,-0.88192,0.47986,0.64484,0.8927,-5.0314
"X1.458__366.00011999999998__.M.H..__Unknown",-0.432,-0.17546,-0.47526,0.64796,0.89423,-5.0329
"X7.068__523.32488999999998__.M.Na..__w.o.MS2.4...5..5.hydroxy.3.....2Z..2.methylbut.2.enoyl.oxy.methyl.pentyl..8a..hydroxymethyl..5.6.dimethyl.3.4.4a.5.6.7.8.8a.octahydronaphthalen.1.yl.methoxy..4.oxobutanoic.acid",0.11303,0.36567,0.46228,0.65683,0.90282,-5.0372
"X6.271__328.31873000000002__.M.H..__w.o.MS2.Stearoyl.Ethanolamide",-0.16171,0.90173,-0.46019,0.65826,0.90282,-5.0379
"X6.777__309.28003000000001__.M.H..__w.o.MS2.Sclareol",0.18209,-0.22332,0.4545,0.66217,0.90345,-5.0397
"X4.554__197.12360000000001__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.634",-0.17831,-0.2127,-0.45358,0.6628,0.90345,-5.04
"X3.992__114.03863__.M.H..__Unknown",0.084698,0.05948,0.44904,0.66593,0.90493,-5.0414
"X3.685__190.05157__.M.H..__w.o.MS2.Kynurenic.acid..not.validated...PlaSMA.ID.553",0.14398,0.38496,0.44028,0.67199,0.91037,-5.0442
"X6.147__327.09116__.M.H..__w.o.MS2.Vicine",-0.21947,-1.2353,-0.42824,0.68035,0.91627,-5.0479
"X2.262__120.04451__.M.H..__Unknown",-0.06673,-0.089146,-0.42806,0.68048,0.91627,-5.0479
"X3.444__350.11617999999999__.M.H..__w.o.MS2.MMV688889",-0.086918,0.051099,-0.41094,0.69246,0.92423,-5.053
"X0.785__156.07559000000001__.M.H..__w.o.MS2.3..1.Pyrazolyl..alanine",-0.11321,-0.45744,-0.41052,0.69275,0.92423,-5.0531
"X4.852__331.22494999999998__.M.H..__w.o.MS2.NCGC00180485.03_C21H32O4_.5beta.8alpha.9beta.10alpha.13alpha..18.Methoxy.18.oxokauran.17.oic.acid",-0.064452,-0.23816,-0.40824,0.69435,0.92423,-5.0538
"X1.348__200.97656000000001__.M.H..__Unknown",0.32692,-0.081263,0.4077,0.69474,0.92423,-5.054
"X3.089__160.04459__.M.H..__w.o.MS2.Brompheniramine",-0.072272,0.060113,-0.39965,0.70041,0.92899,-5.0563
"X0.676__497.04827999999998__.M.H..__Unknown",0.44367,-3.0864,0.3943,0.7042,0.93122,-5.0578
"X5.975__310.23257000000001__.M.CH3OH.H..__w.o.MS2.Melophlin.M",-0.23064,-0.29785,-0.38481,0.71093,0.93732,-5.0604
"X1.617__136.93144000000001__.M.H..__Unknown",-0.26792,-0.2514,-0.37976,0.71451,0.93738,-5.0618
"X7.016__354.17340000000002__.M.H..__w.o.MS2.MLS002695993.01.35661.60.0",-0.33156,0.24225,-0.36964,0.72174,0.93738,-5.0645
"X5.903__432.23993000000002__.M.H..__w.o.MS2.N..2....1S.9aR..octahydro.1H.quinolizin.1.yl.methyl..3.oxo.1.2.3.4.tetrahydrobenzo.4.5.imidazo.1.2.a.pyrazin.8.yl.propionamide",-0.18713,-0.22367,-0.36579,0.7245,0.93738,-5.0655
"X0.928__183.91463999999999__.M.H..__Unknown",0.3449,-0.45551,0.36382,0.72591,0.93738,-5.066
"X6.291__293.21749999999997__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1487",-0.12681,0.067622,-0.36282,0.72662,0.93738,-5.0663
"X1.095__252.15924000000001__.M.H..__Unknown",-0.088932,-0.46622,-0.36061,0.72821,0.93738,-5.0668
"X0.894__190.97855000000001__.M.H..__Unknown",0.16959,-0.99619,0.35975,0.72883,0.93738,-5.0671
"X0.737__276.99448000000001__.M.H..__Unknown",0.45183,-1.1155,0.35969,0.72887,0.93738,-5.0671
"X7.516__481.29802999999998__.M.H..__w.o.MS2.Smilagenin.Acetate",0.86435,-1.4878,0.35575,0.7317,0.93738,-5.0681
"X4.288__381.20364000000001__.M.H..__w.o.MS2.2..2.hydroxy.6.methylhept.5.en.2.yl..7..3.methylbut.2.enyl..2.3.dihydro.1.benzofuran.5.carboxylic.acid",0.53053,1.4023,0.35516,0.73213,0.93738,-5.0682
"X1.008__87.02569__.M.H..__Unknown",-0.05465,0.041759,-0.33936,0.74353,0.94923,-5.0721
"X7.183__250.17766__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",-0.088012,0.36041,-0.32784,0.75188,0.95645,-5.0749
"X1.009__102.05475__.M.H..__w.o.MS2.1.Aminocyclopropane.1.carboxylic.acid..LC.ESI.QTOF..MS2..CE",-0.050977,0.0067691,-0.32342,0.7551,0.95645,-5.0759
"X0.579__451.92700000000002__.M.K..__Unknown",0.07159,0.16839,0.32013,0.7575,0.95645,-5.0767
"X7.36__395.28656000000001__.M.H..__w.o.MS2.Conessine",0.13242,0.40232,0.31969,0.75782,0.95645,-5.0768
"X0.662__296.06558__.M.K..__w.o.MS2.9.Methoxy.2.2.dimethyl.2.6.dihydro.pyrano.3.2.c.quinolin.5.one",-0.27674,0.90312,-0.30934,0.76537,0.9612,-5.0791
"X0.586__212.85091__.M.K..__Unknown",-0.13042,0.78237,-0.30859,0.76593,0.9612,-5.0793
"X6.783__325.24169999999998__.M.H..__w.o.MS2.C19H32O4..PlaSMA.ID.1756",0.30619,-0.74009,0.2968,0.77457,0.96375,-5.0819
"X1.082__138.09088__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.137",-0.059157,-0.48994,-0.29405,0.77659,0.96375,-5.0824
"X0.579__274.88242000000002__.M.K..__Unknown",-0.058253,0.32353,-0.29289,0.77744,0.96375,-5.0827
"X4.349__262.05333999999999__.M.H..__w.o.MS2.Phosphotyrosine",-0.089384,-0.55238,-0.28921,0.78015,0.96375,-5.0835
"X2.519__169.04911999999999__.M.H..__w.o.MS2.2.6.Dimethoxyquinone",0.27914,-0.62016,0.2877,0.78127,0.96375,-5.0838
"X7.569__338.34433000000001__.M.H..__w.o.MS2.Erucamide",-0.13015,0.34746,-0.28324,0.78456,0.96375,-5.0847
"X1.457__414.08483999999999__.M.H..__Unknown",-0.16659,0.073864,-0.28312,0.78464,0.96375,-5.0847
"X5.992__207.13354000000001__.M.H..__w.o.MS2.Ibuprofen",0.13349,0.1103,0.28141,0.78591,0.96375,-5.0851
"X0.49__146.16550000000001__.M.H..__w.o.MS2.Spermidine..LC.ESI.QTOF..MS2..CE",-0.21867,2.7368,-0.2792,0.78754,0.96375,-5.0855
"X1.459__220.07642000000001__.M.H..__w.o.MS2.O.SUCCINYL.L.HOMOSERINE",-0.090609,-0.383,-0.27388,0.79148,0.96591,-5.0866
