"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X5.271__207.09741__.M.H..__w.o.MS2.3.methyl.6..2.methylpropyl.piperazine.2.5.dione",0.57226,-0.17417,1.3754,0.20202,0.49445,-5.1028
"X1.584__133.03191000000001__.M.H..__Unknown",-0.75791,-0.79225,-1.3714,0.20322,0.49466,-5.1075
"X8.272__549.42273__.M.H..__Unknown",-1.1149,-0.66971,-1.3626,0.20586,0.49835,-5.1177
"X4.087__232.17075__.M.H..__w.o.MS2.Alpha.pyrrolidinovalerophenone",-0.5461,-0.13086,-1.3589,0.207,0.49838,-5.1221
"X6.291__293.21749999999997__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1487",-0.63345,-0.15342,-1.3379,0.2135,0.50921,-5.1464
"X6.812__336.32754999999997__.M.H.H2O..__Unknown",1.5453,0.40728,1.3352,0.21433,0.50921,-5.1494
"X7.533__339.29074000000003__.M.H..__Unknown",-1.1183,-0.17734,-1.3312,0.21561,0.50921,-5.1541
"X1.997__282.12006000000002__.M.H..__w.o.MS2.N..6.methoxypyridin.3.yl..1.methyl.1H.indole.6.carboxamide",-0.58638,0.2269,-1.3296,0.2161,0.50921,-5.1558
"X3.992__114.03863__.M.H..__Unknown",-0.31976,-0.13152,-1.3245,0.21774,0.51029,-5.1618
"X6.681__521.32281__.M.H..__w.o.MS2.Poricoic.acid.A",0.60325,-0.70228,1.321,0.21886,0.51029,-5.1658
"X1.038__308.09334999999999__.M.H..__w.o.MS2.Glutathione..reduced.",1.5916,-0.75391,1.3037,0.22446,0.5206,-5.1854
"X2.345__146.11841000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.184",-0.32842,-0.19311,-1.2814,0.23182,0.53381,-5.2104
"X1.161__98.983879999999999__.M.H..__Unknown",0.9823,-0.88731,1.2758,0.23373,0.53381,-5.2167
"X1.223__176.96213__.M.H..__Unknown",0.61732,-0.23832,1.2757,0.23377,0.53381,-5.2169
"X2.647__205.08823000000001__.M.H..__w.o.MS2.1..4.hydroxy.3..3.methylbut.2.enyl.phenyl.ethanone",1.0686,-1.0401,1.2584,0.23967,0.54449,-5.2361
"X4.852__331.22494999999998__.M.H..__w.o.MS2.NCGC00180485.03_C21H32O4_.5beta.8alpha.9beta.10alpha.13alpha..18.Methoxy.18.oxokauran.17.oic.acid",0.27655,-0.091523,1.25,0.2426,0.54832,-5.2454
"X0.579__274.88242000000002__.M.K..__Unknown",-0.53841,0.071475,-1.2405,0.24593,0.55139,-5.2558
"X1.146__115.02448__.M.H..__w.o.MS2.5.Fluro.2.pyrimidone",-0.56979,-0.38739,-1.2357,0.24762,0.55139,-5.261
"X6.81__392.30063000000001__.M.K..__Unknown",-0.9698,0.045534,-1.2355,0.24769,0.55139,-5.2612
"X0.588__93.04522__.M.H..__Unknown",0.27249,0.056955,1.2202,0.25314,0.56071,-5.2778
"X0.854__174.14882__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.410",-0.74053,-0.28851,-1.2045,0.25888,0.56762,-5.2947
"X0.589__110.07162__.M.H..__Unknown",0.27981,0.16457,1.2038,0.25914,0.56762,-5.2955
"X7.124__325.27242999999999__.M.H..__w.o.MS2..3S..5...1R.2R.8aS..2.hydroxy.2.5.5.8a.tetramethyl.3.4.4a.6.7.8.hexahydro.1H.naphthalen.1.yl..3.methylpentanoic.acid",-0.38685,0.34862,-1.2012,0.26011,0.56762,-5.2983
"X5.458__250.17918__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",0.42263,0.32384,1.1857,0.26588,0.57737,-5.3148
"X0.58__258.90069999999997__.M.Na..__Unknown",-0.53715,-0.8494,-1.1816,0.26743,0.5779,-5.3191
"X0.737__276.99448000000001__.M.H..__Unknown",1.3359,-0.70837,1.1643,0.274,0.58595,-5.3373
"X0.986__267.02999999999997__.M.Na..__Unknown",-0.37063,0.56493,-1.1616,0.27506,0.58595,-5.3402
"X3.467__201.05070000000001__.M.H..__w.o.MS2.Camalexin",1.6491,-1.095,1.1614,0.27512,0.58595,-5.3403
"X4.281__376.13335999999998__.M.H..__w.o.MS2.BEZ.M",-0.88708,-2.4562,-1.139,0.28387,0.60171,-5.3635
"X6.037__180.13929999999999__.M.H..__w.o.MS2..1..2.6.dimethylphenoxy.propan.2.amine.",1.3279,-0.869,1.1269,0.28869,0.609,-5.3759
"X1.084__182.08507__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.511",0.55591,0.379,1.1122,0.29466,0.616,-5.3909
"X6.341__312.37142999999998__.M.H..__Unknown",0.44137,-0.12394,1.1119,0.29479,0.616,-5.3913
"X3.43__345.14542__.M.H..__w.o.MS2.MLS001139277.01..2S..5.oxo.1..3.oxo.1H.2.benzofuran.1.yl..N..oxolan.2.ylmethyl.pyrrolidine.2.carboxamide",0.26124,-0.18325,1.1021,0.29879,0.62143,-5.4011
"X3.686__212.03371999999999__.M.Na..__w.o.MS2.alpha.cyano.4.hydroxycinnamic.acid..MALDI.TOFTOF..MS2..CE",-0.30121,0.2412,-1.0974,0.30074,0.62256,-5.4058
"X0.859__98.984960000000001__.M.H..__Unknown",-1.0075,-0.90214,-1.091,0.3034,0.62514,-5.4122
"X1.456__86.097279999999998__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.6",-0.23791,-0.088574,-1.0846,0.30606,0.62771,-5.4186
"X7.393__413.26001__.M.Na..__2.acetoxy.4.pentadecylbenzoic.acid",-0.87927,0.000238,-1.0751,0.31008,0.63301,-5.428
"X5.375__325.10736000000003__.M.K..__w.o.MS2.NCGC00169103.03_C19H18O6_Benz.3.4.anthra.1.2.b.oxirene.5.6.dione..1a.2.3.4.5b.11.11a.11b.octahydro.10.11.11a.trihydroxy.3.methyl.",-0.44294,0.0001105,-1.0629,0.31531,0.638,-5.44
"X1.458__432.23935__.M.H.H2O..__w.o.MS2.Nakijiquinone.C",-0.62061,-0.039833,-1.0627,0.3154,0.638,-5.4402
"X0.728__199.01794000000001__.M.K..__w.o.MS2.PUTRESCINE.DIHYDROCHLORIDE",1.1075,-0.70085,1.047,0.3222,0.64862,-5.4555
"X0.984__247.03163000000001__.M.H..__w.o.MS2.columbianetin",-0.47842,0.31118,-1.0438,0.32358,0.64862,-5.4585
"X0.482__112.11212999999999__.M.H..__Unknown",-1.4252,2.657,-1.0346,0.32764,0.65276,-5.4674
"X1.632__177.95822000000001__.M.H..__Unknown",0.32971,-0.12808,1.0325,0.32859,0.65276,-5.4694
"X0.582__284.00042999999999__.M.Na..__Unknown",-0.68334,-1.0127,-1.017,0.33548,0.66083,-5.4841
"X0.581__218.01214999999999__.M.Na..__w.o.MS2.Propanil",-0.27941,-0.30381,-1.0154,0.33622,0.66083,-5.4856
"X5.612__313.19296000000003__.M.H..__w.o.MS2.55268.74.1",-1.3062,-1.2655,-1.0134,0.33713,0.66083,-5.4875
"X1.008__472.12173000000001__.M.H..__Unknown",-0.84566,0.45235,-1.006,0.34049,0.66448,-5.4945
"X6.14__286.32269000000002__.M.H..__Unknown",0.27028,0.013072,0.99679,0.34471,0.66757,-5.5031
"X1.008__337.05840999999998__.M.K..__w.o.MS2.Velutin",-0.55586,0.27366,-0.99596,0.34509,0.66757,-5.5038
"X1.585__152.05681999999999__.M.CH3OH.H..__w.o.MS2.Guanine..CE0..UYTPUPDQBNUYGX.UHFFFAOYSA.N",0.35502,-0.2298,0.98323,0.35099,0.67257,-5.5156
"X0.987__323.98068000000001__.M.K..__Unknown",-0.53047,0.12684,-0.98287,0.35115,0.67257,-5.5159
"X0.667__147.07874000000001__.M.H..__w.o.MS2.4.ureidobutanoic.acid",0.8178,-0.42057,0.97722,0.3538,0.67257,-5.5211
"X0.58__122.92574__.M.H..__Unknown",-0.27006,-0.28216,-0.97556,0.35458,0.67257,-5.5226
"X8.933__381.35046__.M.H..__w.o.MS2.Brassicasterol..LC.APPI.QQ..MS2..CE",0.29545,-1.1183,0.96784,0.35821,0.67257,-5.5297
"X2.607__137.07096999999999__.M.H..__w.o.MS2.N.Methylnicotinamide..CE0..ZYVXHFWBYUDDBM.UHFFFAOYSA.N",0.53274,-0.1762,0.96498,0.35957,0.67257,-5.5323
"X3.78__183.06880000000001__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.514",0.31767,-0.11972,0.96475,0.35968,0.67257,-5.5325
"X0.579__351.98876999999999__.M.Na..__Unknown",-0.60832,-1.712,-0.96311,0.36046,0.67257,-5.534
"X6.116__356.35174999999998__.M.H..__Unknown",0.25246,0.0051681,0.96001,0.36193,0.67257,-5.5368
"X1.088__177.94945__.M.H..__Unknown",0.6645,-0.47153,0.95421,0.36471,0.67257,-5.542
"X1.611__294.15420999999998__.M.H..__w.o.MS2.N.Fructosyl.isoleucine..PlaSMA.ID.1496",1.1968,-3.9804,0.95264,0.36546,0.67257,-5.5434
"X6.01__387.19376__.M.H..__w.o.MS2.2..4a.methyl.8.methylidene.4..3.methylpentanoyloxy..1.2.3.4.5.6.7.8a.octahydronaphthalen.2.yl.prop.2.enoic.acid",-0.83677,-0.53856,-0.95175,0.36589,0.67257,-5.5442
"X4.572__169.12546__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.387",-0.78111,0.078532,-0.94078,0.37119,0.67949,-5.554
"X1.647__156.07687000000001__.M.H..__w.o.MS2.L.Histidine..CE0..HNDVDQJCIGZPNO.YFKPBYRVSA.N",-0.39556,0.34599,-0.92894,0.37697,0.6833,-5.5645
"X0.591__500.03298999999998__.M.Na..__Unknown",-0.79041,-0.82185,-0.92254,0.38013,0.6833,-5.5701
"X1.617__136.93144000000001__.M.H..__Unknown",0.56425,0.15751,0.92129,0.38074,0.6833,-5.5712
"X0.738__228.96952999999999__.M.H..__Unknown",-0.89982,-0.40031,-0.91926,0.38175,0.6833,-5.5729
"X2.246__242.10068999999999__.M.Na..__w.o.MS2.Zeatin",-0.21335,0.24049,-0.91489,0.38392,0.6833,-5.5767
"X1.198__177.95758000000001__.M.H..__Unknown",-0.73944,-0.47536,-0.91454,0.3841,0.6833,-5.577
"X0.579__451.92700000000002__.M.K..__Unknown",-0.44019,-0.10361,-0.91257,0.38508,0.6833,-5.5787
"X6.271__328.31873000000002__.M.H..__w.o.MS2.Stearoyl.Ethanolamide",-0.32678,0.73866,-0.9115,0.38561,0.6833,-5.5797
"X0.514__166.96071000000001__.M.H..__Unknown",-0.37283,-0.76409,-0.90487,0.38893,0.68644,-5.5854
"X3.013__164.14410000000001__.M.H..__Unknown",0.78047,-0.88338,0.90147,0.39064,0.68672,-5.5883
"X3.855__247.10905__.M.H..__w.o.MS2.MLS001066362.01.N.Acetyl.D.tryptophan",-0.566,0.053245,-0.89635,0.39323,0.68854,-5.5927
"X0.983__95.024609999999996__.M.H.H2O..__Unknown",0.27849,0.1018,0.86883,0.40734,0.71044,-5.6159
"X5.678__263.06464__.M.H..__w.o.MS2.MLS001240214.01.2..3.Chloro.2.methyl.phenylamino..nicotinic.acid",1.094,-2.7475,0.85966,0.41211,0.71595,-5.6235
"X0.569__423.08483999999999__.M.H..__w.o.MS2.5.hydroxy.6.8.dimethoxy.7...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxychromen.2.one",-0.5152,-0.87221,-0.85237,0.41594,0.71877,-5.6295
"X7.181__362.30333999999999__.M.H..__w.o.MS2.NCGC00386000.01.3.pentadecylbenzene.1.2.diol",-0.42851,0.61634,-0.85039,0.41698,0.71877,-5.6311
"X1.289__136.07607999999999__.M.H..__w.o.MS2.3..Aminoacetophenone",0.32889,0.39702,0.84314,0.42082,0.72134,-5.637
"X5.415__369.20459__.M.H..__w.o.MS2..1R.4aS.10aR..7..2.hydroxypropan.2.yl..1.4a.dimethyl.9.oxo.3.4.10.10a.tetrahydro.2H.phenanthrene.1.carboxylic.acid",0.2562,-0.17395,0.84113,0.42189,0.72134,-5.6386
"X1.999__103.05457__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.16",-0.2535,0.26279,-0.83568,0.42479,0.72134,-5.643
"X1.009__355.03084999999999__.M.H..__w.o.MS2.Pinoquercetin",-0.45183,-0.028184,-0.83256,0.42647,0.72134,-5.6455
"X4.613__311.16034000000002__.M.H..__w.o.MS2..16alpha.17beta..estra.1.3.5.10..triene.3.16.17.triol",-0.84608,-0.46011,-0.83227,0.42662,0.72134,-5.6458
"X1.145__148.05457999999999__.M.H..__w.o.MS2.Glutamic.acid",0.64382,0.1123,0.80972,0.43882,0.73916,-5.6636
"X1.009__519.01464999999996__.M.H..__Unknown",-0.62426,0.12784,-0.80415,0.44187,0.74148,-5.668
"X0.921__84.04513__.M.H.H2O..__Unknown",0.34478,0.22214,0.79911,0.44464,0.74331,-5.6719
"X2.197__144.04822999999999__.M.H..__w.o.MS2.4.Methyl.5.thiazoleethanol",0.2096,-0.12068,0.77612,0.45743,0.75914,-5.6895
"X7.034__351.32303000000002__.M.H..__Unknown",-0.56795,-0.63478,-0.77593,0.45754,0.75914,-5.6897
"X4.288__381.20364000000001__.M.H..__w.o.MS2.2..2.hydroxy.6.methylhept.5.en.2.yl..7..3.methylbut.2.enyl..2.3.dihydro.1.benzofuran.5.carboxylic.acid",-1.139,0.60052,-0.77091,0.46036,0.76098,-5.6934
"X5.757__275.16208__.M.H..__w.o.MS2.NCGC00380303.01..E..7.methylidene.10.oxo.4.propan.2.ylundec.5.enoic.acid",0.26518,-0.26029,0.75836,0.46748,0.76986,-5.7028
"X4.494__214.08488__.M.H..__w.o.MS2.MLS002153472.01.N.Phenylanthranilic.acid91.40.7",-0.48087,-1.0572,-0.74399,0.47571,0.77743,-5.7133
"X7.36__395.28656000000001__.M.H..__w.o.MS2.Conessine",-1.1503,-0.36641,-0.74213,0.47678,0.77743,-5.7147
"X4.542__385.19860999999997__.M.H..__w.o.MS2.NCGC00180558.02.",0.31037,-0.3519,0.73898,0.4786,0.77743,-5.717
"X3.325__171.1026__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.398",0.26558,-0.24403,0.73813,0.4791,0.77743,-5.7176
"X6.191__296.22397000000001__.M.H..__w.o.MS2.Unknown..carbon.number.17...PlaSMA.ID.1530",-0.33575,-0.040333,-0.71946,0.48997,0.79056,-5.731
"X1.076__124.039__.M.H..__Isonicotinic.acid..LC.ESI.QTOF..MS2..CE",0.5026,0.55879,0.71813,0.49075,0.79056,-5.7319
"X1.069__111.05534__.M.H..__w.o.MS2.1.Acetylimidazole",0.31894,0.27268,0.70803,0.49671,0.79509,-5.739
"X5.823__253.14127999999999__.M.H..__w.o.MS2.NCGC00169882.02_C14H20O4_.8aR.12S.12aR..12.Hydroxy.4.methyl.4.5.6.7.8.8a.12.12a.octahydro.2H.3.benzoxecine.2.9.1H..dione",0.32232,-0.20285,0.70497,0.49853,0.79509,-5.7411
"X2.497__176.07837000000001__.M.H..__w.o.MS2.allantonin",-0.35576,-0.097721,-0.70185,0.50038,0.79509,-5.7433
"X1.01__91.021559999999994__.M.CH3OH.H..__Unknown",-0.19617,-0.043511,-0.70124,0.50074,0.79509,-5.7437
"X0.685__85.028310000000005__.M.H..__w.o.MS2.Unknown..carbon.number.4...PlaSMA.ID.2",-0.92598,1.5086,-0.68039,0.51324,0.81057,-5.7579
"X2.338__178.09027__.M.H..__w.o.MS2.C10H11NO2..PlaSMA.ID.458",-0.30083,-0.33488,-0.67829,0.51452,0.81057,-5.7593
"X1.456__132.10356__.M.H..__Leucine",-0.17693,0.092821,-0.6717,0.51851,0.81057,-5.7637
"X0.513__265.01522999999997__.M.CH3OH.H..__Unknown",0.53406,-0.79085,0.67104,0.51891,0.81057,-5.7642
"X3.087__305.09694999999999__.M.H..__w.o.MS2.N.Acetyl.Asp.Glu",-0.19089,0.024517,-0.66982,0.51965,0.81057,-5.765
"X5.942__435.21643__.M.K..__w.o.MS2.76.25.5",0.3473,-0.6923,0.66565,0.5222,0.81057,-5.7677
"X2.241__162.05575999999999__.M.H..__w.o.MS2..MLS000860043.01.1.5.Isoquinolinediol.",-0.25265,0.076278,-0.66384,0.5233,0.81057,-5.7689
"X0.725__116.07121__.M.H..__L.....Proline..LC.ESI.QTOF..MS2..CE",0.68092,-0.07547,0.65191,0.53062,0.81779,-5.7767
"X0.514__198.94175999999999__.M.H..__Unknown",-0.23033,-0.72715,-0.65024,0.53166,0.81779,-5.7778
"X6.129__337.07611__.M.Na..__7.8.dihydroxy.5.6.dimethoxy.2.phenyl.4H.chromen.4.one",0.51655,-2.4906,0.64322,0.536,0.82162,-5.7823
"X5.68__435.33566000000002__.M.H..__w.o.MS2.Unknown..carbon.number.30...PlaSMA.ID.2370",-0.46714,-2.4508,-0.63758,0.5395,0.82219,-5.7859
"X5.679__207.6095__.M.H..__Unknown",0.68951,-2.9372,0.63665,0.54008,0.82219,-5.7865
"X5.073__511.68524000000002__.M.2H.2.__Unknown",-0.15242,0.0085376,-0.63106,0.54357,0.82466,-5.79
"X6.969__335.29126000000002__.M.H..__w.o.MS2.arachidic.acid",-0.37808,-0.032609,-0.62286,0.54871,0.82962,-5.7951
"X4.575__231.10056__.M.H..__w.o.MS2.MLS000069555.01.NAPROXEN.SODIUM",0.30837,-0.45218,0.6158,0.55316,0.8335,-5.7995
"X6.46__214.22044__.M.H..__Unknown",0.17432,-0.28079,0.61062,0.55643,0.8356,-5.8027
"X1__412.97314__.M.K..__Unknown",-0.50785,0.40643,-0.60299,0.56129,0.84003,-5.8073
"X8.786__561.46898999999996__.M.Na..__Unknown",0.84926,-2.0274,0.59718,0.56499,0.84273,-5.8108
"X5.678__376.26067999999998__.M.H..__Unknown",-0.44987,-2.2894,-0.59201,0.5683,0.84482,-5.8139
"X6.228__235.17054999999999__.M.H..__w.o.MS2.Isocurcumenol",0.19092,-0.52976,0.57879,0.57681,0.85117,-5.8216
"X1.937__146.06014999999999__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",-0.22297,-0.014343,-0.57763,0.57757,0.85117,-5.8223
"X0.876__234.90781999999999__.M.H..__Unknown",0.36301,-0.89604,0.57276,0.58072,0.85117,-5.8251
"X7.534__533.21123999999998__.M.H..__Unknown",-0.61094,0.8895,-0.57071,0.58206,0.85117,-5.8263
"X7.638__562.37445000000002__.M.2H.2.__w.o.MS2.Rhodoxanthin..FAB.EBEB..MS2..m.z",0.24519,-0.82059,0.57052,0.58218,0.85117,-5.8264
"X6.21__253.22301999999999__.M.H..__w.o.MS2.MLS002639189.01.",-0.17868,-0.29523,-0.56617,0.58501,0.85176,-5.8289
"X1.348__200.97656000000001__.M.H..__Unknown",0.22914,-0.16545,0.564,0.58643,0.85176,-5.8301
"X5.679__393.28789999999998__.M.H..__Unknown",-0.56957,-2.1059,-0.55933,0.58948,0.85339,-5.8327
"X0.831__168.94781__.M.H..__Unknown",0.40419,0.1701,0.55616,0.59155,0.8536,-5.8345
"X7.569__376.30083999999999__.M.K..__Unknown",-0.7516,1.2907,-0.54357,0.59984,0.86066,-5.8415
"X4.653__377.07898__.M.2H.2.__w.o.MS2.Chlorogenic.acid",0.24342,-0.37624,0.54283,0.60033,0.86066,-5.8419
"X7.226__151.07705999999999__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.231",-0.93205,-0.80121,-0.53579,0.60499,0.86447,-5.8457
"X8.264__449.38479999999998__.M.H..__w.o.MS2.friedelin",-1.7166,-1.1382,-0.53294,0.60688,0.86447,-5.8472
"X1.482__113.10822__.M.H..__Unknown",-0.20173,0.34624,-0.52755,0.61047,0.86564,-5.8501
"X4.147__223.13869__.M.H..__w.o.MS2.Unknown..carbon.number.13...PlaSMA.ID.849",0.33623,-1.2454,0.52372,0.61302,0.86564,-5.8522
"X0.593__294.02681999999999__.M.H..__Unknown",0.1655,-0.21658,0.52291,0.61357,0.86564,-5.8526
"X1.459__263.04498000000001__.M.H..__w.o.MS2.Cadaverine.Tartrate",0.17425,-0.3063,0.51088,0.62164,0.87424,-5.8589
"X1.153__163.01883000000001__.M.H..__Unknown",0.18005,-0.14734,0.49984,0.62909,0.87956,-5.8645
"X0.928__183.91463999999999__.M.H..__Unknown",0.39261,-0.383,0.49939,0.62939,0.87956,-5.8647
"X1.01__75.02637__.M.Na..__Unknown",0.12054,-0.00018618,0.49016,0.63566,0.88116,-5.8694
"X0.571__246.03334000000001__.M.Na..__Unknown",-0.1886,-0.36533,-0.48973,0.63595,0.88116,-5.8696
"X6.489__540.42609000000004__.M.H..__Unknown",-0.18866,-0.058716,-0.48891,0.63651,0.88116,-5.87
"X1.008__87.02569__.M.H..__Unknown",-0.10982,0.011872,-0.47751,0.64429,0.88117,-5.8756
"X5.457__228.19637__.M.H..__Unknown",0.14917,0.28709,0.47597,0.64535,0.88117,-5.8763
"X4.578__264.23361__.M.H..__w.o.MS2.NCGC00385952.01_C15H26O_1.7.Dimethyl.7..4.methyl.3.penten.1.yl.bicyclo.2.2.1.heptan.2.ol",-0.1798,0.5719,-0.47373,0.64689,0.88117,-5.8774
"X7.931__388.36068999999998__.M.Na..__Unknown",0.53622,-0.20706,0.47152,0.6484,0.88117,-5.8785
"X0.676__497.04827999999998__.M.H..__Unknown",0.57854,-2.7645,0.46876,0.6503,0.88117,-5.8798
"X0.682__184.07486__.M.H..__w.o.MS2.Phosphocholine",-0.58959,-0.5179,-0.4678,0.65096,0.88117,-5.8802
"X5.905__437.19528000000003__.M.Na..__w.o.MS2.NCGC00384865.01.5.hydroxy.7..4.hydroxy.2.methoxy.3..3.methylbut.2.enyl.phenyl..2.2.dimethyl.7.8.dihydropyrano.3.2.g.chromen.6.one",0.19873,-0.14844,0.46393,0.65363,0.88117,-5.8821
"X0.671__104.10736__.M.H..__w.o.MS2.Choline..CE0..OEYIOHPDSNJKLS.UHFFFAOYSA.N",0.186,0.25528,0.46375,0.65375,0.88117,-5.8822
"X0.584__200.03999__.M.Na..__w.o.MS2.2.amino.3.prop.2.enylsulfinylpropanoic.acid",-0.18694,-1.1744,-0.46279,0.65442,0.88117,-5.8826
"X2.905__234.20707999999999__.M.H..__Unknown",0.10653,0.13239,0.45651,0.65876,0.88321,-5.8856
"X1.01__89.042119999999997__.M.H..__Unknown",-0.10294,0.059889,-0.45303,0.66117,0.88321,-5.8872
"X4.517__197.08624__.M.H..__w.o.MS2..MLS002207182.01.2..Hydroxy.4..6..dimethoxyacetophenone90.24.4.",-0.13296,-0.41404,-0.45085,0.66268,0.88321,-5.8882
"X6.636__469.14159999999998__.M.H..__w.o.MS2.Unknown..carbon.number.20...PlaSMA.ID.2546",-0.39083,-1.726,-0.44666,0.66559,0.88321,-5.8901
"X2.511__132.10147000000001__.M.H..__w.o.MS2.Leucine",0.17013,-0.20185,0.44492,0.66681,0.88321,-5.8909
"X0.896__158.95164__.M.H.H2O..__Unknown",-0.18201,0.015572,-0.44336,0.66789,0.88321,-5.8916
"X1.009__172.0412__.M.Na..__w.o.MS2.p.Toluenesulfonamide",-0.10722,-0.047139,-0.40877,0.69219,0.90708,-5.9066
"X5.693__239.16209000000001__.M.H..__w.o.MS2.3.hydroxy.5.5.8a.trimethyl.3.4.4a.6.7.8.hexahydronaphthalene.2.carboxylic.acid",0.26257,-0.46127,0.40874,0.69221,0.90708,-5.9066
"X6.194__277.18047999999999__.M.H..__w.o.MS2.6.Shogaol",-0.1525,-0.85537,-0.40683,0.69357,0.90708,-5.9074
"X1.164__186.99564000000001__.M.H..__w.o.MS2.D.....3.PHOSPHOGLYCERIC.ACID",-0.19833,-0.073077,-0.40603,0.69413,0.90708,-5.9078
"X3.495__128.1078__.M.H..__w.o.MS2.N.Cyclohexylformamide",0.43989,0.60197,0.40115,0.69759,0.90892,-5.9098
"X1.073__83.060940000000002__.M.H..__w.o.MS2.2.Methylimidazole",-0.12126,0.15732,-0.39553,0.70159,0.91145,-5.9121
"X0.591__138.06654__.M.H.H2O..__w.o.MS2.MLS001148230.01.......Chlorpheniramine.maleate.salt",0.098011,0.20642,0.38726,0.70749,0.91643,-5.9154
"X4.771__392.11380000000003__.M.2H.2.__w.o.MS2..MLS001140588.01.N..3..3.4.dimethoxyphenyl..4.oxochromen.2.yl.furan.2.carboxamide.",-0.17317,0.21388,-0.38197,0.71127,0.91864,-5.9175
"X7.068__523.32488999999998__.M.Na..__w.o.MS2.4...5..5.hydroxy.3.....2Z..2.methylbut.2.enoyl.oxy.methyl.pentyl..8a..hydroxymethyl..5.6.dimethyl.3.4.4a.5.6.7.8.8a.octahydronaphthalen.1.yl.methoxy..4.oxobutanoic.acid",-0.18304,0.27939,-0.36956,0.72019,0.9257,-5.9223
"X1.009__104.05304__.M.H..__Unknown",0.1229,-0.49985,0.36854,0.72092,0.9257,-5.9226
"X7.585__360.32657__.M.Na..__w.o.MS2.phenylethylamide.359",-0.27592,0.68765,-0.36302,0.72491,0.9262,-5.9247
"X0.582__445.08026000000001__.M.Na..__w.o.MS2.mangiferin",-0.25651,-2.25,-0.36221,0.72549,0.9262,-5.925
"X0.709__245.15268__.M.H..__w.o.MS2.KOBUSONE",-0.20579,0.39371,-0.35793,0.72858,0.92748,-5.9266
"X7.218__193.0891__.M.H..__w.o.MS2.C11H12O3..PlaSMA.ID.584",0.23662,-0.14861,0.34663,0.73678,0.93522,-5.9307
"X7.533__371.32468__.M.H..__Unknown",0.12643,0.5788,0.33885,0.74243,0.93695,-5.9334
"X4.492__258.06673999999998__.M.H..__w.o.MS2.Pesticide3_Thiobencarb_C12H16ClNOS_S..4.Chlorobenzyl..diethylcarbamothioate",0.14484,-0.64297,0.33509,0.74517,0.93695,-5.9347
"X7.023__376.31873000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",-0.2901,0.58379,-0.33483,0.74536,0.93695,-5.9348
"X4.557__376.13256999999999__.M.H..__w.o.MS2.BEZ.M",0.18031,-2.3954,0.32491,0.75262,0.93695,-5.9382
"X6.539__347.10516000000001__.M.H..__w.o.MS2.Oryzalin",-0.20628,-0.78801,-0.32336,0.75376,0.93695,-5.9387
"X0.785__156.07559000000001__.M.H..__w.o.MS2.3..1.Pyrazolyl..alanine",0.10449,-0.32487,0.3185,0.75731,0.93695,-5.9403
"X0.581__345.97512999999998__.M.H..__Unknown",-0.10053,0.14021,-0.3154,0.75959,0.93695,-5.9413
"X3.439__287.09991__.M.H..__5.7.4..Trihydroxy.8.methylflavanone",0.10004,-0.22727,0.31369,0.76085,0.93695,-5.9419
"X0.84__204.12270000000001__.M.H..__w.o.MS2.Acetylcarnitine",-0.26981,-0.19898,-0.31306,0.76131,0.93695,-5.9421
"X2.262__120.04451__.M.H..__Unknown",0.079962,-0.035214,0.3094,0.76401,0.93695,-5.9433
"X7.183__250.17766__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",0.12443,0.42743,0.30883,0.76442,0.93695,-5.9434
"X7.126__545.40197999999998__.M.H..__Unknown",0.10782,-0.054004,0.3074,0.76548,0.93695,-5.9439
"X7.018__282.23043999999999__.M.H..__w.o.MS2.MLS001148462.01.alverine",-0.098188,0.11399,-0.30504,0.76722,0.93695,-5.9446
"X7.123__365.34528__.M.H..__w.o.MS2.Heneicosanoic.acid..21.0.",-0.16231,1.1463,-0.30432,0.76775,0.93695,-5.9449
"X6.606__462.30016999999998__.M.H..__Unknown",0.068173,-0.37037,0.29745,0.77282,0.94054,-5.947
"X0.986__168.99323999999999__.M.H..__w.o.MS2.Phosphoenolpyruvic.acid",0.078866,0.14551,0.28969,0.77856,0.94149,-5.9493
